key,d_tp0,d_fp0,d_tp4,d_fp4
OR|rank|wc:ba-fs|OR|2|1|0.99|6|6-20,30.0,1551.0,56.0,620.0
AND|rank|wc:ba-fs|AND|2|1|0.99|6|6-20,0.0,7.0,4.0,5.0
OR|rank|wc:ba-fs|OR|2|2|0.99|2|6-20,14.0,319.0,27.0,145.0
AND|rank|wc:ba-fs|AND|2|2|0.99|2|6-20,0.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|2|2|0.99|4|6-20,14.0,319.0,27.0,145.0
AND|rank|wc:ba-fs|AND|2|2|0.99|4|6-20,0.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|2|2|0.99|6|-,20.0,330.0,29.0,147.0
AND|rank|wc:ba-fs|AND|2|2|0.99|6|-,2.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|2|2|0.99|6|4-16,14.0,303.0,22.0,137.0
OR|rank|wc:ba-fs|OR|2|2|0.99|6|4-24,17.0,319.0,29.0,145.0
AND|rank|wc:ba-fs|AND|2|2|0.99|6|4-24,2.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|2|2|0.99|6|6-20,14.0,319.0,27.0,145.0
AND|rank|wc:ba-fs|AND|2|2|0.99|6|6-20,0.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|2|3|0.99|2|6-20,5.0,29.0,8.0,8.0
OR|rank|wc:ba-fs|OR|2|3|0.99|4|6-20,5.0,29.0,8.0,8.0
OR|rank|wc:ba-fs|OR|2|3|0.99|6|-,8.0,30.0,8.0,9.0
AND|rank|wc:ba-fs|AND|2|3|0.99|6|-,1.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|2|3|0.99|6|4-16,4.0,20.0,4.0,2.0
OR|rank|wc:ba-fs|OR|2|3|0.99|6|4-24,6.0,30.0,8.0,9.0
OR|rank|wc:ba-fs|OR|2|3|0.99|6|6-20,5.0,29.0,8.0,8.0
OR|rank|wc:ba-fs|OR|2|1|0.995|2|-,30.0,1099.0,48.0,594.0
AND|rank|wc:ba-fs|AND|2|1|0.995|2|-,1.0,4.0,1.0,2.0
OR|rank|wc:ba-fs|OR|2|2|0.995|2|-,10.0,161.0,15.0,87.0
OR|rank|wc:ba-fs|OR|2|3|0.995|2|-,5.0,9.0,6.0,3.0
OR|rank|wc:ba-fs|OR|2|1|0.995|2|4-16,19.0,861.0,31.0,372.0
AND|rank|wc:ba-fs|AND|2|1|0.995|2|4-16,0.0,1.0,0.0,0.0
OR|rank|wc:ba-fs|OR|2|1|0.995|2|4-24,29.0,905.0,45.0,392.0
AND|rank|wc:ba-fs|AND|2|1|0.995|2|4-24,1.0,2.0,1.0,1.0
OR|rank|wc:ba-fs|OR|2|1|0.995|4|-,29.0,928.0,45.0,398.0
AND|rank|wc:ba-fs|AND|2|1|0.995|4|-,1.0,4.0,1.0,2.0
OR|rank|wc:ba-fs|OR|2|1|0.995|4|4-16,19.0,861.0,31.0,372.0
AND|rank|wc:ba-fs|AND|2|1|0.995|4|4-16,0.0,1.0,0.0,0.0
OR|rank|wc:ba-fs|OR|2|1|0.995|4|4-24,29.0,905.0,45.0,392.0
AND|rank|wc:ba-fs|AND|2|1|0.995|4|4-24,1.0,2.0,1.0,1.0
OR|rank|wc:ba-fs|OR|2|2|0.995|2|4-16,7.0,125.0,8.0,57.0
OR|rank|wc:ba-fs|OR|2|2|0.995|2|4-24,10.0,133.0,13.0,62.0
OR|rank|wc:ba-fs|OR|2|2|0.995|4|-,10.0,138.0,13.0,63.0
OR|rank|wc:ba-fs|OR|2|2|0.995|4|4-16,7.0,125.0,8.0,57.0
OR|rank|wc:ba-fs|OR|2|2|0.995|4|4-24,10.0,133.0,13.0,62.0
OR|rank|wc:ba-fs|OR|2|3|0.995|2|4-16,3.0,4.0,3.0,0.0
OR|rank|wc:ba-fs|OR|2|3|0.995|2|4-24,5.0,9.0,6.0,3.0
OR|rank|wc:ba-fs|OR|2|3|0.995|4|-,5.0,9.0,6.0,3.0
OR|rank|wc:ba-fs|OR|2|3|0.995|4|4-16,3.0,4.0,3.0,0.0
OR|rank|wc:ba-fs|OR|2|3|0.995|4|4-24,5.0,9.0,6.0,3.0
OR|rank|wc:ba-fs|OR|2|1|0.995|2|8-24,29.0,701.0,45.0,179.0
AND|rank|wc:ba-fs|AND|2|1|0.995|2|8-24,1.0,2.0,1.0,1.0
OR|rank|wc:ba-fs|OR|2|1|0.995|4|8-24,29.0,701.0,45.0,179.0
AND|rank|wc:ba-fs|AND|2|1|0.995|4|8-24,1.0,2.0,1.0,1.0
OR|rank|wc:ba-fs|OR|2|1|0.995|6|8-24,29.0,701.0,45.0,179.0
AND|rank|wc:ba-fs|AND|2|1|0.995|6|8-24,1.0,2.0,1.0,1.0
OR|rank|wc:ba-fs|OR|2|2|0.995|2|8-24,10.0,98.0,13.0,34.0
OR|rank|wc:ba-fs|OR|2|2|0.995|4|8-24,10.0,98.0,13.0,34.0
OR|rank|wc:ba-fs|OR|2|2|0.995|6|8-24,10.0,98.0,13.0,34.0
OR|rank|wc:ba-fs|OR|2|3|0.995|2|8-24,5.0,7.0,6.0,3.0
OR|rank|wc:ba-fs|OR|2|3|0.995|4|8-24,5.0,7.0,6.0,3.0
OR|rank|wc:ba-fs|OR|2|3|0.995|6|8-24,5.0,7.0,6.0,3.0
OR|rank|wc:ba-fs|OR|2|1|0.995|2|6-20,24.0,832.0,40.0,300.0
AND|rank|wc:ba-fs|AND|2|1|0.995|2|6-20,0.0,1.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|1|0.995|4|6-20,24.0,832.0,40.0,300.0
AND|rank|wc:ba-fs|AND|2|1|0.995|4|6-20,0.0,1.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|1|0.995|6|-,29.0,860.0,45.0,309.0
AND|rank|wc:ba-fs|AND|2|1|0.995|6|-,1.0,4.0,1.0,2.0
OR|rank|wc:ba-fs|OR|2|1|0.995|6|4-16,19.0,793.0,31.0,283.0
AND|rank|wc:ba-fs|AND|2|1|0.995|6|4-16,0.0,1.0,0.0,0.0
OR|rank|wc:ba-fs|OR|2|1|0.995|6|4-24,29.0,837.0,45.0,303.0
AND|rank|wc:ba-fs|AND|2|1|0.995|6|4-24,1.0,2.0,1.0,1.0
OR|rank|wc:ba-fs|OR|2|1|0.995|6|6-20,24.0,832.0,40.0,300.0
AND|rank|wc:ba-fs|AND|2|1|0.995|6|6-20,0.0,1.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|2|0.995|2|6-20,7.0,129.0,11.0,58.0
OR|rank|wc:ba-fs|OR|2|2|0.995|4|6-20,7.0,129.0,11.0,58.0
OR|rank|wc:ba-fs|OR|2|2|0.995|6|-,10.0,135.0,13.0,60.0
OR|rank|wc:ba-fs|OR|2|2|0.995|6|4-16,7.0,122.0,8.0,54.0
OR|rank|wc:ba-fs|OR|2|2|0.995|6|4-24,10.0,130.0,13.0,59.0
OR|rank|wc:ba-fs|OR|2|2|0.995|6|6-20,7.0,129.0,11.0,58.0
OR|rank|wc:ba-fs|OR|2|3|0.995|2|6-20,4.0,9.0,6.0,3.0
OR|rank|wc:ba-fs|OR|2|3|0.995|4|6-20,4.0,9.0,6.0,3.0
OR|rank|wc:ba-fs|OR|2|3|0.995|6|-,5.0,9.0,6.0,3.0
OR|rank|wc:ba-fs|OR|2|3|0.995|6|4-16,3.0,4.0,3.0,0.0
OR|rank|wc:ba-fs|OR|2|3|0.995|6|4-24,5.0,9.0,6.0,3.0
OR|rank|wc:ba-fs|OR|2|3|0.995|6|6-20,4.0,9.0,6.0,3.0
OR|rank|wc:ba-fs|OR|2|1|0.998|2|-,21.0,450.0,31.0,204.0
OR|rank|wc:ba-fs|OR|2|2|0.998|2|-,4.0,37.0,7.0,19.0
OR|rank|wc:ba-fs|OR|2|3|0.998|2|-,2.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|1|0.998|2|4-16,15.0,353.0,21.0,120.0
OR|rank|wc:ba-fs|OR|2|1|0.998|2|4-24,20.0,365.0,25.0,123.0
OR|rank|wc:ba-fs|OR|2|1|0.998|4|-,20.0,376.0,25.0,125.0
OR|rank|wc:ba-fs|OR|2|1|0.998|4|4-16,15.0,353.0,21.0,120.0
OR|rank|wc:ba-fs|OR|2|1|0.998|4|4-24,20.0,365.0,25.0,123.0
OR|rank|wc:ba-fs|OR|2|2|0.998|2|4-16,3.0,28.0,4.0,13.0
OR|rank|wc:ba-fs|OR|2|2|0.998|2|4-24,4.0,30.0,6.0,14.0
OR|rank|wc:ba-fs|OR|2|2|0.998|4|-,4.0,32.0,6.0,14.0
OR|rank|wc:ba-fs|OR|2|2|0.998|4|4-16,3.0,28.0,4.0,13.0
OR|rank|wc:ba-fs|OR|2|2|0.998|4|4-24,4.0,30.0,6.0,14.0
OR|rank|wc:ba-fs|OR|2|3|0.998|2|4-24,2.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|3|0.998|4|-,2.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|3|0.998|4|4-24,2.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|1|0.998|2|8-24,20.0,298.0,25.0,58.0
OR|rank|wc:ba-fs|OR|2|1|0.998|4|8-24,20.0,298.0,25.0,58.0
OR|rank|wc:ba-fs|OR|2|1|0.998|6|8-24,20.0,298.0,25.0,58.0
OR|rank|wc:ba-fs|OR|2|2|0.998|2|8-24,4.0,19.0,6.0,4.0
OR|rank|wc:ba-fs|OR|2|2|0.998|4|8-24,4.0,19.0,6.0,4.0
OR|rank|wc:ba-fs|OR|2|2|0.998|6|8-24,4.0,19.0,6.0,4.0
OR|rank|wc:ba-fs|OR|2|3|0.998|2|8-24,2.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|3|0.998|4|8-24,2.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|3|0.998|6|8-24,2.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|1|0.998|2|6-20,16.0,345.0,23.0,103.0
OR|rank|wc:ba-fs|OR|2|1|0.998|4|6-20,16.0,345.0,23.0,103.0
OR|rank|wc:ba-fs|OR|2|1|0.998|6|-,20.0,358.0,25.0,107.0
OR|rank|wc:ba-fs|OR|2|1|0.998|6|4-16,15.0,335.0,21.0,102.0
OR|rank|wc:ba-fs|OR|2|1|0.998|6|4-24,20.0,347.0,25.0,105.0
OR|rank|wc:ba-fs|OR|2|1|0.998|6|6-20,16.0,345.0,23.0,103.0
OR|rank|wc:ba-fs|OR|2|2|0.998|2|6-20,3.0,30.0,6.0,14.0
OR|rank|wc:ba-fs|OR|2|2|0.998|4|6-20,3.0,30.0,6.0,14.0
OR|rank|wc:ba-fs|OR|2|2|0.998|6|-,4.0,32.0,6.0,14.0
OR|rank|wc:ba-fs|OR|2|2|0.998|6|4-16,3.0,28.0,4.0,13.0
OR|rank|wc:ba-fs|OR|2|2|0.998|6|4-24,4.0,30.0,6.0,14.0
OR|rank|wc:ba-fs|OR|2|2|0.998|6|6-20,3.0,30.0,6.0,14.0
OR|rank|wc:ba-fs|OR|2|3|0.998|2|6-20,1.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|3|0.998|4|6-20,1.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|3|0.998|6|-,2.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|3|0.998|6|4-24,2.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|3|0.998|6|6-20,1.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|1|0.999|2|-,15.0,224.0,17.0,91.0
OR|rank|wc:ba-fs|OR|2|2|0.999|2|-,2.0,13.0,4.0,5.0
OR|rank|wc:ba-fs|OR|2|3|0.999|2|-,1.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|1|0.999|2|4-16,10.0,182.0,10.0,57.0
OR|rank|wc:ba-fs|OR|2|1|0.999|2|4-24,14.0,189.0,14.0,58.0
OR|rank|wc:ba-fs|OR|2|1|0.999|4|-,15.0,194.0,15.0,59.0
OR|rank|wc:ba-fs|OR|2|1|0.999|4|4-16,10.0,182.0,10.0,57.0
OR|rank|wc:ba-fs|OR|2|1|0.999|4|4-24,14.0,189.0,14.0,58.0
OR|rank|wc:ba-fs|OR|2|2|0.999|2|4-16,2.0,12.0,2.0,4.0
OR|rank|wc:ba-fs|OR|2|2|0.999|2|4-24,2.0,12.0,4.0,4.0
OR|rank|wc:ba-fs|OR|2|2|0.999|4|-,2.0,12.0,4.0,4.0
OR|rank|wc:ba-fs|OR|2|2|0.999|4|4-16,2.0,12.0,2.0,4.0
OR|rank|wc:ba-fs|OR|2|2|0.999|4|4-24,2.0,12.0,4.0,4.0
OR|rank|wc:ba-fs|OR|2|3|0.999|2|4-24,1.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|3|0.999|4|-,1.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|3|0.999|4|4-24,1.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|1|0.999|2|8-24,14.0,159.0,14.0,28.0
OR|rank|wc:ba-fs|OR|2|1|0.999|4|8-24,14.0,159.0,14.0,28.0
OR|rank|wc:ba-fs|OR|2|1|0.999|6|8-24,14.0,159.0,14.0,28.0
OR|rank|wc:ba-fs|OR|2|2|0.999|2|8-24,2.0,9.0,4.0,1.0
OR|rank|wc:ba-fs|OR|2|2|0.999|4|8-24,2.0,9.0,4.0,1.0
OR|rank|wc:ba-fs|OR|2|2|0.999|6|8-24,2.0,9.0,4.0,1.0
OR|rank|wc:ba-fs|OR|2|3|0.999|2|8-24,1.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|3|0.999|4|8-24,1.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|3|0.999|6|8-24,1.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|1|0.999|2|6-20,11.0,186.0,14.0,55.0
OR|rank|wc:ba-fs|OR|2|1|0.999|4|6-20,11.0,186.0,14.0,55.0
OR|rank|wc:ba-fs|OR|2|1|0.999|6|-,15.0,192.0,15.0,57.0
OR|rank|wc:ba-fs|OR|2|1|0.999|6|4-16,10.0,180.0,10.0,55.0
OR|rank|wc:ba-fs|OR|2|1|0.999|6|4-24,14.0,187.0,14.0,56.0
OR|rank|wc:ba-fs|OR|2|1|0.999|6|6-20,11.0,186.0,14.0,55.0
OR|rank|wc:ba-fs|OR|2|2|0.999|2|6-20,2.0,12.0,4.0,4.0
OR|rank|wc:ba-fs|OR|2|2|0.999|4|6-20,2.0,12.0,4.0,4.0
OR|rank|wc:ba-fs|OR|2|2|0.999|6|-,2.0,12.0,4.0,4.0
OR|rank|wc:ba-fs|OR|2|2|0.999|6|4-16,2.0,12.0,2.0,4.0
OR|rank|wc:ba-fs|OR|2|2|0.999|6|4-24,2.0,12.0,4.0,4.0
OR|rank|wc:ba-fs|OR|2|2|0.999|6|6-20,2.0,12.0,4.0,4.0
OR|rank|wc:ba-fs|OR|2|3|0.999|6|-,1.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|2|3|0.999|6|4-24,1.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|3|1|0.98|2|-,47.0,2154.0,73.0,1736.0
AND|rank|wc:ba-fs|AND|3|1|0.98|2|-,5.0,13.0,8.0,4.0
OR|rank|wc:ba-fs|OR|3|2|0.98|2|-,31.0,1000.0,45.0,833.0
AND|rank|wc:ba-fs|AND|3|2|0.98|2|-,1.0,6.0,1.0,0.0
OR|rank|wc:ba-fs|OR|3|3|0.98|2|-,22.0,358.0,24.0,288.0
AND|rank|wc:ba-fs|AND|3|3|0.98|2|-,1.0,1.0,0.0,0.0
OR|rank|wc:ba-fs|OR|3|1|0.98|2|4-16,34.0,1812.0,53.0,1352.0
AND|rank|wc:ba-fs|AND|3|1|0.98|2|4-16,0.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|3|1|0.98|2|4-24,47.0,1871.0,72.0,1385.0
AND|rank|wc:ba-fs|AND|3|1|0.98|2|4-24,4.0,4.0,7.0,2.0
OR|rank|wc:ba-fs|OR|3|1|0.98|4|-,47.0,1892.0,73.0,1391.0
AND|rank|wc:ba-fs|AND|3|1|0.98|4|-,5.0,13.0,8.0,4.0
OR|rank|wc:ba-fs|OR|3|1|0.98|4|4-16,34.0,1812.0,53.0,1352.0
AND|rank|wc:ba-fs|AND|3|1|0.98|4|4-16,0.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|3|1|0.98|4|4-24,47.0,1871.0,72.0,1385.0
AND|rank|wc:ba-fs|AND|3|1|0.98|4|4-24,4.0,4.0,7.0,2.0
OR|rank|wc:ba-fs|OR|3|2|0.98|2|4-16,21.0,661.0,30.0,486.0
OR|rank|wc:ba-fs|OR|3|2|0.98|2|4-24,29.0,685.0,42.0,500.0
AND|rank|wc:ba-fs|AND|3|2|0.98|2|4-24,1.0,2.0,1.0,0.0
OR|rank|wc:ba-fs|OR|3|2|0.98|4|-,31.0,699.0,43.0,503.0
AND|rank|wc:ba-fs|AND|3|2|0.98|4|-,1.0,6.0,1.0,0.0
OR|rank|wc:ba-fs|OR|3|2|0.98|4|4-16,21.0,661.0,30.0,486.0
OR|rank|wc:ba-fs|OR|3|2|0.98|4|4-24,29.0,685.0,42.0,500.0
AND|rank|wc:ba-fs|AND|3|2|0.98|4|4-24,1.0,2.0,1.0,0.0
OR|rank|wc:ba-fs|OR|3|3|0.98|2|4-16,12.0,172.0,13.0,114.0
OR|rank|wc:ba-fs|OR|3|3|0.98|2|4-24,18.0,182.0,22.0,123.0
AND|rank|wc:ba-fs|AND|3|3|0.98|2|4-24,1.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|3|3|0.98|4|-,22.0,190.0,23.0,126.0
AND|rank|wc:ba-fs|AND|3|3|0.98|4|-,1.0,1.0,0.0,0.0
OR|rank|wc:ba-fs|OR|3|3|0.98|4|4-16,12.0,172.0,13.0,114.0
OR|rank|wc:ba-fs|OR|3|3|0.98|4|4-24,18.0,182.0,22.0,123.0
AND|rank|wc:ba-fs|AND|3|3|0.98|4|4-24,1.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|3|1|0.98|2|8-24,44.0,1111.0,68.0,522.0
AND|rank|wc:ba-fs|AND|3|1|0.98|2|8-24,4.0,4.0,7.0,2.0
OR|rank|wc:ba-fs|OR|3|1|0.98|4|8-24,44.0,1111.0,68.0,522.0
AND|rank|wc:ba-fs|AND|3|1|0.98|4|8-24,4.0,4.0,7.0,2.0
OR|rank|wc:ba-fs|OR|3|1|0.98|6|8-24,44.0,1111.0,68.0,522.0
AND|rank|wc:ba-fs|AND|3|1|0.98|6|8-24,4.0,4.0,7.0,2.0
OR|rank|wc:ba-fs|OR|3|2|0.98|2|8-24,26.0,361.0,38.0,217.0
AND|rank|wc:ba-fs|AND|3|2|0.98|2|8-24,1.0,2.0,1.0,0.0
OR|rank|wc:ba-fs|OR|3|2|0.98|4|8-24,26.0,361.0,38.0,217.0
AND|rank|wc:ba-fs|AND|3|2|0.98|4|8-24,1.0,2.0,1.0,0.0
OR|rank|wc:ba-fs|OR|3|2|0.98|6|8-24,26.0,361.0,38.0,217.0
AND|rank|wc:ba-fs|AND|3|2|0.98|6|8-24,1.0,2.0,1.0,0.0
OR|rank|wc:ba-fs|OR|3|3|0.98|2|8-24,12.0,92.0,16.0,53.0
AND|rank|wc:ba-fs|AND|3|3|0.98|2|8-24,1.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|3|3|0.98|4|8-24,12.0,92.0,16.0,53.0
AND|rank|wc:ba-fs|AND|3|3|0.98|4|8-24,1.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|3|3|0.98|6|8-24,12.0,92.0,16.0,53.0
AND|rank|wc:ba-fs|AND|3|3|0.98|6|8-24,1.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|3|1|0.98|2|6-20,41.0,1436.0,65.0,875.0
AND|rank|wc:ba-fs|AND|3|1|0.98|2|6-20,3.0,3.0,7.0,1.0
OR|rank|wc:ba-fs|OR|3|1|0.98|4|6-20,41.0,1436.0,65.0,875.0
AND|rank|wc:ba-fs|AND|3|1|0.98|4|6-20,3.0,3.0,7.0,1.0
OR|rank|wc:ba-fs|OR|3|1|0.98|6|-,47.0,1465.0,73.0,885.0
AND|rank|wc:ba-fs|AND|3|1|0.98|6|-,5.0,12.0,8.0,4.0
OR|rank|wc:ba-fs|OR|3|1|0.98|6|4-16,34.0,1381.0,53.0,843.0
AND|rank|wc:ba-fs|AND|3|1|0.98|6|4-16,0.0,0.0,1.0,0.0
OR|rank|wc:ba-fs|OR|3|1|0.98|6|4-24,47.0,1443.0,72.0,879.0
AND|rank|wc:ba-fs|AND|3|1|0.98|6|4-24,4.0,4.0,7.0,2.0
OR|rank|wc:ba-fs|OR|3|1|0.98|6|6-20,41.0,1436.0,65.0,875.0
AND|rank|wc:ba-fs|AND|3|1|0.98|6|6-20,3.0,3.0,7.0,1.0
OR|rank|wc:ba-fs|OR|3|2|0.98|2|6-20,22.0,526.0,36.0,350.0
AND|rank|wc:ba-fs|AND|3|2|0.98|2|6-20,1.0,2.0,1.0,0.0
OR|rank|wc:ba-fs|OR|3|2|0.98|4|6-20,22.0,526.0,36.0,350.0
AND|rank|wc:ba-fs|AND|3|2|0.98|4|6-20,1.0,2.0,1.0,0.0
OR|rank|wc:ba-fs|OR|3|2|0.98|6|-,31.0,545.0,42.0,356.0
AND|rank|wc:ba-fs|AND|3|2|0.98|6|-,1.0,6.0,1.0,0.0
OR|rank|wc:ba-fs|OR|3|2|0.98|6|4-16,21.0,507.0,29.0,339.0
OR|rank|wc:ba-fs|OR|3|2|0.98|6|4-24,29.0,531.0,41.0,353.0
AND|rank|wc:ba-fs|AND|3|2|0.98|6|4-24,1.0,2.0,1.0,0.0
OR|rank|wc:ba-fs|OR|3|2|0.98|6|6-20,22.0,526.0,36.0,350.0
AND|rank|wc:ba-fs|AND|3|2|0.98|6|6-20,1.0,2.0,1.0,0.0
OR|rank|wc:ba-fs|OR|3|3|0.98|2|6-20,12.0,147.0,17.0,86.0
AND|rank|wc:ba-fs|AND|3|3|0.98|2|6-20,0.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|3|3|0.98|4|6-20,12.0,147.0,17.0,86.0
AND|rank|wc:ba-fs|AND|3|3|0.98|4|6-20,0.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|3|3|0.98|6|-,21.0,163.0,22.0,97.0
AND|rank|wc:ba-fs|AND|3|3|0.98|6|-,1.0,1.0,0.0,0.0
OR|rank|wc:ba-fs|OR|3|3|0.98|6|4-16,11.0,144.0,12.0,84.0
OR|rank|wc:ba-fs|OR|3|3|0.98|6|4-24,17.0,155.0,21.0,94.0
AND|rank|wc:ba-fs|AND|3|3|0.98|6|4-24,1.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|3|3|0.98|6|6-20,12.0,147.0,17.0,86.0
AND|rank|wc:ba-fs|AND|3|3|0.98|6|6-20,0.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|3|1|0.99|2|-,33.0,1048.0,48.0,840.0
AND|rank|wc:ba-fs|AND|3|1|0.99|2|-,3.0,4.0,3.0,0.0
OR|rank|wc:ba-fs|OR|3|2|0.99|2|-,21.0,321.0,20.0,250.0
AND|rank|wc:ba-fs|AND|3|2|0.99|2|-,1.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|3|3|0.99|2|-,8.0,69.0,8.0,53.0
AND|rank|wc:ba-fs|AND|3|3|0.99|2|-,1.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|3|1|0.99|2|4-16,23.0,781.0,35.0,557.0
OR|rank|wc:ba-fs|OR|3|1|0.99|2|4-24,31.0,809.0,48.0,575.0
AND|rank|wc:ba-fs|AND|3|1|0.99|2|4-24,3.0,2.0,2.0,0.0
OR|rank|wc:ba-fs|OR|3|1|0.99|4|-,33.0,825.0,48.0,580.0
AND|rank|wc:ba-fs|AND|3|1|0.99|4|-,3.0,4.0,2.0,0.0
OR|rank|wc:ba-fs|OR|3|1|0.99|4|4-16,23.0,781.0,35.0,557.0
OR|rank|wc:ba-fs|OR|3|1|0.99|4|4-24,31.0,809.0,48.0,575.0
AND|rank|wc:ba-fs|AND|3|1|0.99|4|4-24,3.0,2.0,2.0,0.0
OR|rank|wc:ba-fs|OR|3|2|0.99|2|4-16,8.0,148.0,9.0,85.0
OR|rank|wc:ba-fs|OR|3|2|0.99|2|4-24,14.0,165.0,15.0,96.0
AND|rank|wc:ba-fs|AND|3|2|0.99|2|4-24,1.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|3|2|0.99|4|-,20.0,173.0,17.0,98.0
AND|rank|wc:ba-fs|AND|3|2|0.99|4|-,1.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|3|2|0.99|4|4-16,8.0,148.0,9.0,85.0
OR|rank|wc:ba-fs|OR|3|2|0.99|4|4-24,14.0,165.0,15.0,96.0
AND|rank|wc:ba-fs|AND|3|2|0.99|4|4-24,1.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|3|3|0.99|2|4-16,5.0,25.0,5.0,10.0
OR|rank|wc:ba-fs|OR|3|3|0.99|2|4-24,6.0,31.0,8.0,15.0
OR|rank|wc:ba-fs|OR|3|3|0.99|4|-,8.0,31.0,8.0,15.0
OR|rank|wc:ba-fs|OR|3|3|0.99|4|4-16,5.0,25.0,5.0,10.0
OR|rank|wc:ba-fs|OR|3|3|0.99|4|4-24,6.0,31.0,8.0,15.0
OR|rank|wc:ba-fs|OR|3|1|0.99|2|8-24,25.0,517.0,42.0,266.0
AND|rank|wc:ba-fs|AND|3|1|0.99|2|8-24,3.0,2.0,2.0,0.0
OR|rank|wc:ba-fs|OR|3|1|0.99|4|8-24,25.0,517.0,42.0,266.0
AND|rank|wc:ba-fs|AND|3|1|0.99|4|8-24,3.0,2.0,2.0,0.0
OR|rank|wc:ba-fs|OR|3|1|0.99|6|8-24,25.0,517.0,42.0,266.0
AND|rank|wc:ba-fs|AND|3|1|0.99|6|8-24,3.0,2.0,2.0,0.0
OR|rank|wc:ba-fs|OR|3|2|0.99|2|8-24,13.0,107.0,14.0,43.0
AND|rank|wc:ba-fs|AND|3|2|0.99|2|8-24,1.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|3|2|0.99|4|8-24,13.0,107.0,14.0,43.0
AND|rank|wc:ba-fs|AND|3|2|0.99|4|8-24,1.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|3|2|0.99|6|8-24,13.0,107.0,14.0,43.0
AND|rank|wc:ba-fs|AND|3|2|0.99|6|8-24,1.0,0.0,0.0,0.0
OR|rank|wc:ba-fs|OR|3|3|0.99|2|8-24,4.0,21.0,6.0,7.0
OR|rank|wc:ba-fs|OR|3|3|0.99|4|8-24,4.0,21.0,6.0,7.0
OR|rank|wc:ba-fs|OR|3|3|0.99|6|8-24,4.0,21.0,6.0,7.0
OR|rank|wc:ba-fs|OR|3|1|0.99|2|6-20,22.0,687.0,39.0,444.0
AND|rank|wc:ba-fs|AND|3|1|0.99|2|6-20,1.0,2.0,2.0,0.0
OR|rank|wc:ba-fs|OR|3|1|0.99|4|6-20,22.0,687.0,39.0,444.0
AND|rank|wc:ba-fs|AND|3|1|0.99|4|6-20,1.0,2.0,2.0,0.0
OR|rank|wc:ba-fs|OR|3|1|0.99|6|-,32.0,707.0,47.0,453.0
AND|rank|wc:ba-fs|AND|3|1|0.99|6|-,3.0,4.0,2.0,0.0
