cohort,query,representation,layer,expert,paired_states,success_mean,failure_mean,delta
A,8,hard_load,5,21,7,0.010756803676486015,0.0014285714132711291,-0.009328232146799564
A,8,hard_load,5,22,7,0.006887755356729031,0.025178570300340652,0.018290814012289047
A,8,hard_load,5,23,7,0.09528061002492905,0.082857146859169,-0.01242346316576004
A,8,hard_load,5,24,7,0.05195578560233116,0.021964285522699356,-0.029991500079631805
A,8,hard_load,5,25,7,0.024829933419823647,0.004999999888241291,-0.01982993260025978
A,8,hard_load,5,26,7,0.03218537196516991,0.0357142873108387,0.0035289153456687927
A,8,hard_load,5,27,7,0.034481294453144073,0.022678570821881294,-0.01180272363126278
A,8,hard_load,5,28,7,0.041028913110494614,0.046964287757873535,0.0059353746473789215
A,8,hard_load,5,29,7,0.0793367400765419,0.0860714316368103,0.006734691560268402
A,8,hard_load,5,30,7,0.012372449040412903,0.005892857443541288,-0.0064795915968716145
A,8,hard_load,5,31,7,0.026232993230223656,0.04928571730852127,0.023052724078297615
A,8,hard_load,12,0,7,0.016326531767845154,0.008750000037252903,-0.007576531730592251
A,8,hard_load,12,1,7,0.0045918370597064495,0.004285714589059353,-0.00030612247064709663
A,8,hard_load,12,2,7,0.07465986907482147,0.06482143700122833,-0.00983843207359314
A,8,hard_load,12,3,7,0.030187074095010757,0.04267856851220131,0.012491494417190552
A,8,hard_load,12,4,7,0.03949829936027527,0.05000000447034836,0.01050170511007309
A,8,hard_load,12,5,7,0.0071428571827709675,0.0028571428265422583,-0.004285714589059353
A,8,hard_load,12,6,7,0.033886052668094635,0.014285714365541935,-0.019600339233875275
A,8,hard_load,12,7,7,0.029591837897896767,0.029285714030265808,-0.00030612386763095856
A,8,hard_load,12,8,7,0.008801020681858063,0.012321428395807743,0.0035204077139496803
A,8,hard_load,12,9,7,0.08039965480566025,0.05178571492433548,-0.028613939881324768
A,8,hard_load,12,10,7,0.004081632476300001,0.0,-0.004081632476300001
A,8,hard_load,12,11,7,0.003401360707357526,0.0008928571478463709,-0.002508503617718816
A,8,hard_load,12,12,7,0.028698980808258057,0.0057142856530845165,-0.022984694689512253
A,8,hard_load,12,13,7,0.07699830085039139,0.07857143133878708,0.001573130488395691
A,8,hard_load,12,14,7,0.020705783739686012,0.05160713940858841,0.030901355668902397
A,8,hard_load,12,15,7,0.05960883945226669,0.09107142686843872,0.03146258741617203
A,8,hard_load,12,16,7,0.07912414520978928,0.05732142925262451,-0.021802715957164764
A,8,hard_load,12,17,7,0.008758503012359142,0.0071428571827709675,-0.0016156458295881748
A,8,hard_load,12,18,7,0.010671769268810749,0.012857143767178059,0.0021853744983673096
A,8,hard_load,12,19,7,0.01254251692444086,0.01714285835623741,0.004600341431796551
A,8,hard_load,12,20,7,0.016198979690670967,0.010357143357396126,-0.005841836333274841
A,8,hard_load,12,21,7,0.053401362150907516,0.06410714238882065,0.010705780237913132
A,8,hard_load,12,22,7,0.0005952381179668009,0.0035714285913854837,0.0029761905316263437
A,8,hard_load,12,23,7,0.026105443015694618,0.04303571209311485,0.016930269077420235
A,8,hard_load,12,24,7,0.05637755244970322,0.05624999850988388,-0.00012755393981933594
A,8,hard_load,12,25,7,0.015391157008707523,0.009821428917348385,-0.0055697280913591385
A,8,hard_load,12,26,7,0.037329934537410736,0.05178571492433548,0.014455780386924744
A,8,hard_load,12,27,7,0.04255952686071396,0.08000000566244125,0.037440478801727295
A,8,hard_load,12,28,7,0.02576530911028385,0.0071428571827709675,-0.01862245239317417
A,8,hard_load,12,29,7,0.0015306122368201613,0.0,-0.0015306122368201613
A,8,hard_load,12,30,7,0.037329934537410736,0.030535714700818062,-0.006794219836592674
A,8,hard_load,12,31,7,0.05773809552192688,0.03999999910593033,-0.01773809641599655
A,8,hard_load,13,0,7,0.025637757033109665,0.05517857149243355,0.029540814459323883
A,8,hard_load,13,1,7,0.04226190596818924,0.03749999776482582,-0.004761908203363419
A,8,hard_load,13,2,7,0.022661563009023666,0.0,-0.022661563009023666
A,8,hard_load,13,3,7,0.0035714285913854837,0.0,-0.0035714285913854837
A,8,hard_load,13,4,7,0.015306122601032257,0.010714286006987095,-0.004591836594045162
A,8,hard_load,13,5,7,0.08690475672483444,0.08857142925262451,0.0016666725277900696
A,8,hard_load,13,6,7,0.03290816396474838,0.02142857201397419,-0.011479591950774193
A,8,hard_load,13,7,7,0.05127551406621933,0.03928571566939354,-0.01198979839682579
A,8,hard_load,13,8,7,0.00807823147624731,0.0017857142956927419,-0.006292517296969891
A,8,hard_load,13,9,7,0.03180272504687309,0.0071428571827709675,-0.024659868329763412
A,8,hard_load,13,10,7,0.0077380952425301075,0.0071428571827709675,-0.00059523805975914
A,8,hard_load,13,11,7,0.023171769455075264,0.03303571417927742,0.009863944724202156
A,8,hard_load,13,12,7,0.046896256506443024,0.04517856985330582,-0.001717686653137207
A,8,hard_load,13,13,7,0.003401360707357526,0.022857144474983215,0.01945578306913376
A,8,hard_load,13,14,7,0.0317176915705204,0.015892857685685158,-0.015824833884835243
A,8,hard_load,13,15,7,0.021386055275797844,0.012500000186264515,-0.008886055089533329
A,8,hard_load,13,16,7,0.00863095186650753,0.004999999888241291,-0.003630951978266239
A,8,hard_load,13,17,7,0.0066751702688634396,0.0071428571827709675,0.0004676869139075279
A,8,hard_load,13,18,7,0.01926020160317421,0.02500000223517418,0.0057398006319999695
A,8,hard_load,13,19,7,0.018494898453354836,0.01874999888241291,0.00025510042905807495
A,8,hard_load,13,20,7,0.013562925159931183,0.027142858132719994,0.01357993297278881
A,8,hard_load,13,21,7,0.043792519718408585,0.023571429774165154,-0.02022108994424343
A,8,hard_load,13,22,7,0.01904761977493763,0.022142857313156128,0.0030952375382184982
A,8,hard_load,13,23,7,0.07070578634738922,0.02500000037252903,-0.04570578783750534
A,8,hard_load,13,24,7,0.09409014880657196,0.06803571432828903,-0.02605443447828293
A,8,hard_load,13,25,7,0.002210884587839246,0.007857142947614193,0.005646258592605591
A,8,hard_load,13,26,7,0.005484693683683872,0.01785714365541935,0.012372449971735477
A,8,hard_load,13,27,7,0.05960884317755699,0.08785713464021683,0.028248291462659836
A,8,hard_load,13,28,7,0.05858843773603439,0.05392857640981674,-0.004659861326217651
A,8,hard_load,13,29,7,0.07270408421754837,0.09607142955064774,0.023367345333099365
A,8,hard_load,13,30,7,0.02937925234436989,0.0860714316368103,0.056692179292440414
A,8,hard_load,13,31,7,0.023044219240546227,0.03035714291036129,0.0073129236698150635
A,8,hard_load,14,0,7,0.0020408162381500006,0.0,-0.0020408162381500006
A,8,hard_load,14,1,7,0.036649663001298904,0.06803571432828903,0.03138605132699013
A,8,hard_load,14,2,7,0.07028061151504517,0.054999999701976776,-0.01528061181306839
A,8,hard_load,14,3,7,0.022448981180787086,0.0223214291036129,-0.0001275520771741867
A,8,hard_load,14,4,7,0.02937925234436989,0.03821428492665291,0.00883503258228302
A,8,hard_load,14,5,7,0.0833333283662796,0.0803571417927742,-0.0029761865735054016
A,8,hard_load,14,6,7,0.027593538165092468,0.03196428343653679,0.004370745271444321
A,8,hard_load,14,7,7,0.012967688031494617,0.03214285895228386,0.019175171852111816
A,8,hard_load,14,8,7,0.011819728650152683,0.008750000037252903,-0.0030697286128997803
A,8,hard_load,14,9,7,0.02687074802815914,0.04214286059141159,0.015272112563252449
A,8,hard_load,14,10,7,0.0227891206741333,0.02767857350409031,0.004889452829957008
A,8,hard_load,14,11,7,0.05157313123345375,0.02857142873108387,-0.02300170250236988
A,8,hard_load,14,12,7,0.015306121669709682,0.014285714365541935,-0.0010204073041677475
A,8,hard_load,14,13,7,0.03363095596432686,0.007857142947614193,-0.02577381208539009
A,8,hard_load,14,14,7,0.0580357126891613,0.03714285418391228,-0.020892858505249023
A,8,hard_load,14,15,7,0.02440476231276989,0.027142856270074844,0.0027380939573049545
A,8,hard_load,14,16,7,0.0332057848572731,0.05982142686843872,0.02661564201116562
A,8,hard_load,14,17,7,0.024362247437238693,0.02142857201397419,-0.0029336754232645035
A,8,hard_load,14,18,7,0.013605442829430103,0.0071428571827709675,-0.006462585646659136
A,8,hard_load,14,19,7,0.03482142835855484,0.03964285925030708,0.004821430891752243
A,8,hard_load,14,20,7,0.049149662256240845,0.031607143580913544,-0.0175425186753273
A,8,hard_load,14,21,7,0.04281463474035263,0.06160714849829674,0.018792513757944107
A,8,hard_load,14,22,7,0.04141157120466232,0.0357142873108387,-0.005697283893823624
A,8,hard_load,14,23,7,0.0645408108830452,0.08910714089870453,0.024566330015659332
A,8,hard_load,14,24,7,0.00837585050612688,0.0007142857066355646,-0.007661564741283655
A,8,hard_load,14,25,7,0.01045918371528387,0.01785714365541935,0.007397959940135479
A,8,hard_load,14,26,7,0.03588435426354408,0.03214285895228386,-0.0037414953112602234
A,8,hard_load,14,27,7,0.016794217750430107,0.022857142612338066,0.006062924861907959
A,8,hard_load,14,28,7,0.0010204081190750003,0.0035714285913854837,0.0025510205887258053
A,8,hard_load,14,29,7,0.05267857760190964,0.03928571566939354,-0.013392861932516098
A,8,hard_load,14,30,7,0.02491496503353119,0.010714286006987095,-0.014200679026544094
A,8,hard_load,14,31,7,0.016836734488606453,0.005178571213036776,-0.011658163741230965
A,8,hard_load,15,0,7,0.014243198558688164,0.0071428571827709675,-0.007100341375917196
A,8,hard_load,15,1,7,0.021556122228503227,0.014285714365541935,-0.007270407862961292
A,8,hard_load,15,2,7,0.024872450157999992,0.012857143767178059,-0.012015306390821934
A,8,hard_load,15,3,7,0.03269558027386665,0.02946428582072258,-0.0032312944531440735
A,8,hard_load,15,4,7,0.02151360921561718,0.0357142873108387,0.01420067809522152
A,8,hard_load,15,5,7,0.07602041959762573,0.10214286297559738,0.02612244337797165
A,8,hard_load,15,6,7,0.037925172597169876,0.036071427166461945,-0.0018537454307079315
A,8,hard_load,15,7,7,0.013010203838348389,0.023750001564621925,0.010739797726273537
A,8,hard_load,15,8,7,0.0,0.0,0.0
A,8,hard_load,15,9,7,0.0040816329419612885,0.0071428571827709675,0.003061224240809679
A,8,hard_load,15,10,7,0.0025510205887258053,0.02142857201397419,0.018877550959587097
A,8,hard_load,15,11,7,0.020280612632632256,0.015892857685685158,-0.004387754946947098
A,8,hard_load,15,12,7,0.009056122042238712,0.018035713583230972,0.00897959154099226
A,8,hard_load,15,13,7,0.013222790323197842,0.006428571883589029,-0.006794218439608812
A,8,hard_load,15,14,7,0.03494897857308388,0.010714286006987095,-0.024234693497419357
A,8,hard_load,15,15,7,0.06551870703697205,0.0701785758137703,0.004659868776798248
A,8,hard_load,15,16,7,0.05858844146132469,0.06642857939004898,0.007840137928724289
A,8,hard_load,15,17,7,0.028231292963027954,0.010714286006987095,-0.017517007887363434
A,8,hard_load,15,18,7,0.016581634059548378,0.01160714216530323,-0.004974491894245148
A,8,hard_load,15,19,7,0.06050170212984085,0.062142856419086456,0.0016411542892456055
A,8,hard_load,15,20,7,0.008928571827709675,0.0035714285913854837,-0.005357143469154835
A,8,hard_load,15,21,7,0.022746598348021507,0.01874999888241291,-0.003996599465608597
A,8,hard_load,15,22,7,0.009098640643060207,0.014285714365541935,0.005187073722481728
A,8,hard_load,15,23,7,0.036649663001298904,0.028928572311997414,-0.007721090689301491
A,8,hard_load,15,24,7,0.05365646257996559,0.049642857164144516,-0.0040136054158210754
A,8,hard_load,15,25,7,0.10607993602752686,0.11535714566707611,0.009277209639549255
A,8,hard_load,15,26,7,0.07436224073171616,0.0401785708963871,-0.034183669835329056
A,8,hard_load,15,27,7,0.01726190559566021,0.022857142612338066,0.0055952370166778564
A,8,hard_load,15,28,7,0.03142007067799568,0.04124999791383743,0.009829927235841751
A,8,hard_load,15,29,7,0.03184523805975914,0.044285714626312256,0.012440476566553116
A,8,hard_load,15,30,7,0.019175171852111816,0.030535712838172913,0.011360540986061096
A,8,hard_load,15,31,7,0.033375851809978485,0.028214287012815475,-0.00516156479716301
A,9,load,2,0,6,0.029529422521591187,0.029041806235909462,-0.00048761628568172455
A,9,load,2,1,6,0.034523237496614456,0.03401382640004158,-0.000509411096572876
A,9,load,2,2,6,0.0319458469748497,0.031830932945013046,-0.00011491402983665466
A,9,load,2,3,6,0.03230663761496544,0.032583087682724,0.0002764500677585602
A,9,load,2,4,6,0.0311355572193861,0.03075363300740719,-0.00038192421197891235
A,9,load,2,5,6,0.03164081647992134,0.03170590102672577,6.50845468044281e-05
A,9,load,2,6,6,0.03374959155917168,0.03444609418511391,0.0006965026259422302
A,9,load,2,7,6,0.031395163387060165,0.031464312225580215,6.914883852005005e-05
A,9,load,2,8,6,0.033721160143613815,0.033267151564359665,-0.0004540085792541504
A,9,load,2,9,6,0.027178915217518806,0.02950291521847248,0.0023240000009536743
A,9,load,2,10,6,0.03332182765007019,0.03345885127782822,0.00013702362775802612
A,9,load,2,11,6,0.029456228017807007,0.029120661318302155,-0.0003355666995048523
A,9,load,2,12,6,0.02728205733001232,0.0273489598184824,6.690248847007751e-05
A,9,load,2,13,6,0.02899543195962906,0.028571126982569695,-0.0004243049770593643
A,9,load,2,14,6,0.027857355773448944,0.02758028544485569,-0.0002770703285932541
A,9,load,2,15,6,0.029699569568037987,0.029556220397353172,-0.00014334917068481445
A,9,load,2,16,6,0.03365470841526985,0.03305317461490631,-0.0006015338003635406
A,9,load,2,17,6,0.0336410216987133,0.03340434655547142,-0.00023667514324188232
A,9,load,2,18,6,0.03015216253697872,0.030374078080058098,0.00022191554307937622
A,9,load,2,19,6,0.031139669939875603,0.030680976808071136,-0.00045869313180446625
A,9,load,2,20,6,0.03115079738199711,0.03169311210513115,0.0005423147231340408
A,9,load,2,21,6,0.03176046535372734,0.03122362494468689,-0.000536840409040451
A,9,load,2,22,6,0.03168788179755211,0.03179127722978592,0.00010339543223381042
A,9,load,2,23,6,0.03287026658654213,0.03275003656744957,-0.00012023001909255981
A,9,load,2,24,6,0.03162280470132828,0.030952969565987587,-0.0006698351353406906
A,9,load,2,25,6,0.025471366941928864,0.026483925059437752,0.0010125581175088882
A,9,load,2,26,6,0.03484172001481056,0.03531893715262413,0.0004772171378135681
A,9,load,2,27,6,0.03104395605623722,0.031085526570677757,4.15705144405365e-05
A,9,load,2,28,6,0.03293488919734955,0.03347520902752876,0.0005403198301792145
A,9,load,2,29,6,0.033483367413282394,0.0322222076356411,-0.0012611597776412964
A,9,load,2,30,6,0.03408168628811836,0.034261468797922134,0.00017978250980377197
A,9,load,2,31,6,0.026724418625235558,0.026983367279171944,0.0002589486539363861
A,9,load,3,0,6,0.03379281237721443,0.03337843343615532,-0.00041437894105911255
A,9,load,3,1,6,0.0308163370937109,0.03134328871965408,0.0005269516259431839
A,9,load,3,2,6,0.032824013382196426,0.03213741257786751,-0.0006866008043289185
A,9,load,3,3,6,0.025930725038051605,0.025486357510089874,-0.00044436752796173096
A,9,load,3,4,6,0.03516772761940956,0.03435760736465454,-0.0008101202547550201
A,9,load,3,5,6,0.03061451017856598,0.031521860510110855,0.0009073503315448761
A,9,load,3,6,6,0.030982060357928276,0.03198165073990822,0.0009995903819799423
A,9,load,3,7,6,0.03168056532740593,0.031422197818756104,-0.00025836750864982605
A,9,load,3,8,6,0.029432477429509163,0.0286311786621809,-0.0008012987673282623
A,9,load,3,9,6,0.031003383919596672,0.030832158401608467,-0.00017122551798820496
A,9,load,3,10,6,0.03136112913489342,0.03103896975517273,-0.00032215937972068787
A,9,load,3,11,6,0.031592704355716705,0.03190773352980614,0.00031502917408943176
A,9,load,3,12,6,0.028890997171401978,0.02956964261829853,0.000678645446896553
A,9,load,3,13,6,0.03470451012253761,0.035199809819459915,0.0004952996969223022
A,9,load,3,14,6,0.030802981927990913,0.031229516491293907,0.0004265345633029938
A,9,load,3,15,6,0.03149190917611122,0.03195108100771904,0.0004591718316078186
A,9,load,3,16,6,0.03236909583210945,0.03177141025662422,-0.0005976855754852295
A,9,load,3,17,6,0.026596305891871452,0.02652653120458126,-6.977468729019165e-05
A,9,load,3,18,6,0.029408829286694527,0.029988626018166542,0.0005797967314720154
A,9,load,3,19,6,0.03262944146990776,0.03174206241965294,-0.0008873790502548218
A,9,load,3,20,6,0.03052431158721447,0.028889531269669533,-0.0016347803175449371
A,9,load,3,21,6,0.033207837492227554,0.03344759717583656,0.0002397596836090088
A,9,load,3,22,6,0.029117271304130554,0.02949109487235546,0.0003738235682249069
A,9,load,3,23,6,0.033647291362285614,0.03328472375869751,-0.00036256760358810425
A,9,load,3,24,6,0.027315884828567505,0.028463326394557953,0.001147441565990448
A,9,load,3,25,6,0.033981803804636,0.032901469618082047,-0.001080334186553955
A,9,load,3,26,6,0.03358705714344978,0.033697642385959625,0.00011058524250984192
A,9,load,3,27,6,0.0283488929271698,0.027827292680740356,-0.0005216002464294434
A,9,load,3,28,6,0.0327044278383255,0.03312166407704353,0.00041723623871803284
A,9,load,3,29,6,0.030002698302268982,0.030040256679058075,3.755837678909302e-05
A,9,load,3,30,6,0.03246073052287102,0.033000390976667404,0.0005396604537963867
A,9,load,3,31,6,0.03300926461815834,0.03381748124957085,0.0008082166314125061
A,9,load,4,0,6,0.03363028168678284,0.033860523253679276,0.0002302415668964386
A,9,load,4,1,6,0.034768763929605484,0.03446756675839424,-0.0003011971712112427
A,9,load,4,2,6,0.030610734596848488,0.03058467246592045,-2.606213092803955e-05
A,9,load,4,3,6,0.024540046229958534,0.024753212928771973,0.00021316669881343842
A,9,load,4,4,6,0.02822626382112503,0.027495436370372772,-0.0007308274507522583
A,9,load,4,5,6,0.03283153101801872,0.03358181193470955,0.0007502809166908264
A,9,load,4,6,6,0.03478622063994408,0.03543144837021828,0.0006452277302742004
A,9,load,4,7,6,0.03177013248205185,0.031338226050138474,-0.00043190643191337585
A,9,load,4,8,6,0.029247915372252464,0.029628828167915344,0.00038091279566287994
A,9,load,4,9,6,0.033938657492399216,0.03378257527947426,-0.00015608221292495728
A,9,load,4,10,6,0.03095020167529583,0.03160836175084114,0.000658160075545311
A,9,load,4,11,6,0.033836957067251205,0.033511050045490265,-0.00032590702176094055
A,9,load,4,12,6,0.030908212065696716,0.032175298780202866,0.0012670867145061493
A,9,load,4,13,6,0.03150134161114693,0.03136313334107399,-0.000138208270072937
A,9,load,4,14,6,0.03299051523208618,0.03334648162126541,0.00035596638917922974
