row,source_run,run_id,suite,task,episode,sequence,subtask,init_state,seed,success,length,regime,replan_steps,primary_failure_reason,freeze_back_quarter,freeze_back_half,freeze_back_eighth,freeze_all_half,freeze_all_quarter,freeze_all_eighth,freeze_front_half,freeze_front_quarter,freeze_front_eighth,freeze_back_quarter_k1,freeze_back_quarter_k4,freeze_back_quarter_b2,freeze_back_quarter_b8,recurrence_back_015,recurrence_back_025,recurrence_back_035,collapse_back_half,joint_back_half,collapse_back_quarter,joint_back_quarter,freeze_back_half_k1,freeze_back_half_k4,freeze_back_half_k8,primary_previous_query_only,primary_observation_onset_q,primary_actions_executed_before_alarm
10254,cache_new/HiMoE-VLA/libero_goal/put_the_wine_bottle_on_the_rack/right-50x8b-20260903,right-50x8b-20260903,libero_goal,put_the_wine_bottle_on_the_rack,156,-1,-1,19,1012,False,30,libero_natural,10,object_released_or_dropped_before_goal,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,20,23,-1,-1,-1,-1
10583,cache_new/HiMoE-VLA/libero_goal/put_the_wine_bottle_on_top_of_the_cabinet/right-50x8-20260903,right-50x8-20260903,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,85,-1,-1,10,1005,False,30,libero_natural,10,object_moved_but_goal_unmet,-1,14,-1,15,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,11,5,-1,-1,-1,-1,13,16,20,-1,-1,-1
10707,cache_new/HiMoE-VLA/libero_goal/put_the_wine_bottle_on_top_of_the_cabinet/right-50x8-20260903,right-50x8-20260903,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,209,-1,-1,26,1001,False,30,libero_natural,10,object_moved_but_goal_unmet,-1,15,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,5,-1,-1,-1,-1,14,17,21,-1,-1,-1
10982,cache_new/HiMoE-VLA/libero_goal/put_the_wine_bottle_on_top_of_the_cabinet/right-50x8b-20260903,right-50x8b-20260903,libero_goal,put_the_wine_bottle_on_top_of_the_cabinet,84,-1,-1,10,1012,False,30,libero_natural,10,object_moved_but_goal_unmet,-1,14,-1,14,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,11,5,-1,-1,-1,-1,13,16,20,-1,-1,-1
12107,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,9,-1,-1,1,1001,False,52,libero_natural,10,object_released_or_dropped_before_goal,-1,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,5,-1,-1,-1,-1,34,37,-1,-1,-1,-1
12236,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,138,-1,-1,17,1002,False,52,libero_natural,10,stable_grasp_not_observed,-1,36,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,5,-1,-1,-1,-1,35,38,42,-1,-1,-1
12240,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,142,-1,-1,17,1006,False,52,libero_natural,10,stable_grasp_not_observed,-1,36,-1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,35,38,42,-1,-1,-1
12241,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,143,-1,-1,17,1007,False,52,libero_natural,10,object_moved_but_goal_unmet,-1,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,5,-1,-1,-1,-1,33,36,-1,-1,-1,-1
12386,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,288,-1,-1,36,1000,False,52,libero_natural,10,object_moved_but_goal_unmet,-1,41,-1,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,5,-1,-1,-1,-1,40,43,47,-1,-1,-1
12407,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,309,-1,-1,38,1005,False,52,libero_natural,10,stable_grasp_not_observed,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,39,42,46,-1,-1,-1
12638,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it/right-50x8b-20260903,right-50x8b-20260903,libero_long,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,140,-1,-1,17,1012,False,52,libero_natural,10,object_moved_but_goal_unmet,-1,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,34,37,41,-1,-1,-1
12782,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it/right-50x8b-20260903,right-50x8b-20260903,libero_long,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,284,-1,-1,35,1012,False,52,libero_natural,10,stable_grasp_not_observed,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,38,41,45,-1,-1,-1
12784,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it/right-50x8b-20260903,right-50x8b-20260903,libero_long,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,286,-1,-1,35,1014,False,52,libero_natural,10,stable_grasp_not_observed,-1,43,-1,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,18,45,49,-1,-1,-1
12817,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it/right-50x8b-20260903,right-50x8b-20260903,libero_long,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,319,-1,-1,39,1015,False,52,libero_natural,10,object_moved_but_goal_unmet,-1,36,-1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,35,38,42,-1,-1,-1
13093,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,195,-1,-1,24,1003,False,52,libero_natural,10,mechanism_threshold_not_reached,-1,34,-1,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,29,36,40,-1,-1,-1
13122,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,224,-1,-1,28,1000,False,52,libero_natural,10,mechanism_threshold_not_reached,-1,32,-1,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,31,34,38,-1,-1,-1
13159,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,261,-1,-1,32,1005,False,52,libero_natural,10,mechanism_threshold_not_reached,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,24,27,31,-1,-1,-1
13287,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,389,-1,-1,48,1005,False,52,libero_natural,10,mechanism_threshold_not_reached,-1,25,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,5,-1,-1,-1,-1,24,27,31,-1,-1,-1
13490,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it/right-50x8b-20260903,right-50x8b-20260903,libero_long,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,192,-1,-1,24,1008,False,52,libero_natural,10,mechanism_threshold_not_reached,-1,29,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,28,31,35,-1,-1,-1
13797,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,99,-1,-1,12,1003,False,52,libero_natural,10,mechanism_threshold_not_reached,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13808,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,110,-1,-1,13,1006,False,52,libero_natural,10,object_released_outside_goal,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,32,35,-1,-1,-1,-1
13829,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,131,-1,-1,16,1003,False,52,libero_natural,10,goal_predicate_regressed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
13904,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,206,-1,-1,25,1006,False,52,libero_natural,10,mechanism_threshold_not_reached,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,15,25,29,-1,-1,-1
13949,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,251,-1,-1,31,1003,False,52,libero_natural,10,object_released_outside_goal,-1,19,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,18,21,25,-1,-1,-1
13968,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,270,-1,-1,33,1006,False,52,libero_natural,10,object_released_outside_goal,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,5,-1,-1,-1,-1,51,-1,-1,-1,-1,-1
14206,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it/right-50x8b-20260903,right-50x8b-20260903,libero_long,KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,-1,-1,13,1012,False,52,libero_natural,10,object_released_outside_goal,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,38,41,45,-1,-1,-1
14498,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,-1,-1,0,1000,False,52,libero_natural,10,goal_predicate_regressed,-1,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,46,-1,-1,-1,-1,-1
14501,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,-1,-1,0,1003,False,52,libero_natural,10,object_moved_but_goal_unmet,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14503,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,5,-1,-1,0,1005,False,52,libero_natural,10,stable_grasp_not_observed,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,31,34,38,-1,-1,-1
14506,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,8,-1,-1,1,1000,False,52,libero_natural,10,stable_grasp_not_observed,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,5,-1,-1,-1,-1,30,33,37,-1,-1,-1
14508,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,10,-1,-1,1,1002,False,52,libero_natural,10,stable_grasp_not_observed,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,6,-1,-1,-1,-1,30,33,37,-1,-1,-1
14511,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,13,-1,-1,1,1005,False,52,libero_natural,10,goal_predicate_regressed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14512,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,14,-1,-1,1,1006,False,52,libero_natural,10,stable_grasp_not_observed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14513,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,-1,-1,1,1007,False,52,libero_natural,10,stable_grasp_not_observed,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,31,34,38,-1,-1,-1
14514,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,16,-1,-1,2,1000,False,52,libero_natural,10,stable_grasp_not_observed,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,5,-1,-1,-1,-1,30,33,37,-1,-1,-1
14515,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,17,-1,-1,2,1001,False,52,libero_natural,10,stable_grasp_not_observed,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,5,-1,-1,-1,-1,30,33,37,-1,-1,-1
14516,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,18,-1,-1,2,1002,False,52,libero_natural,10,stable_grasp_not_observed,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,5,-1,-1,-1,-1,30,33,37,-1,-1,-1
14517,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,19,-1,-1,2,1003,False,52,libero_natural,10,approached_target_without_observed_contact,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14518,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,20,-1,-1,2,1004,False,52,libero_natural,10,stable_grasp_not_observed,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,30,33,37,-1,-1,-1
14519,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,21,-1,-1,2,1005,False,52,libero_natural,10,stable_grasp_not_observed,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,5,-1,-1,-1,-1,30,33,37,-1,-1,-1
14520,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,22,-1,-1,2,1006,False,52,libero_natural,10,stable_grasp_not_observed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14521,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,23,-1,-1,2,1007,False,52,libero_natural,10,stable_grasp_not_observed,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,31,34,-1,-1,-1,-1
14522,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,24,-1,-1,3,1000,False,52,libero_natural,10,timeout_while_holding_target,-1,32,-1,37,-1,-1,-1,-1,-1,-1,-1,37,-1,-1,43,7,-1,-1,-1,-1,31,34,38,-1,-1,-1
14523,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,-1,-1,3,1001,False,52,libero_natural,10,stable_grasp_not_observed,-1,33,-1,44,-1,-1,-1,-1,-1,-1,-1,44,-1,-1,-1,7,-1,-1,-1,-1,32,35,39,-1,-1,-1
14524,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,26,-1,-1,3,1002,False,52,libero_natural,10,object_moved_but_goal_unmet,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,7,-1,-1,-1,-1,31,51,-1,-1,-1,-1
14525,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,27,-1,-1,3,1003,False,52,libero_natural,10,stable_grasp_not_observed,-1,32,-1,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,31,34,38,-1,-1,-1
14526,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,28,-1,-1,3,1004,False,52,libero_natural,10,object_moved_but_goal_unmet,-1,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,31,49,-1,-1,-1,-1
14527,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,29,-1,-1,3,1005,False,52,libero_natural,10,stable_grasp_not_observed,-1,33,-1,41,-1,-1,-1,-1,-1,-1,-1,45,-1,-1,44,5,-1,-1,-1,-1,32,35,39,-1,-1,-1
14528,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,30,-1,-1,3,1006,False,52,libero_natural,10,stable_grasp_not_observed,-1,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,5,-1,-1,-1,-1,33,36,40,-1,-1,-1
14530,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,32,-1,-1,4,1000,False,52,libero_natural,10,stable_grasp_not_observed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14563,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,65,-1,-1,8,1001,False,52,libero_natural,10,stable_grasp_not_observed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14566,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,68,-1,-1,8,1004,False,52,libero_natural,10,stable_grasp_not_observed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,31,-1,-1,-1,-1,-1
14567,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,69,-1,-1,8,1005,False,52,libero_natural,10,stable_grasp_not_observed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14568,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,70,-1,-1,8,1006,False,52,libero_natural,10,object_released_or_dropped_before_goal,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,32,-1,-1,-1,-1,-1
14569,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,71,-1,-1,8,1007,False,52,libero_natural,10,stable_grasp_not_observed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14579,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,-1,-1,10,1001,False,52,libero_natural,10,stable_grasp_not_observed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14582,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,84,-1,-1,10,1004,False,52,libero_natural,10,object_moved_but_goal_unmet,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,29,32,36,-1,-1,-1
14583,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,85,-1,-1,10,1005,False,52,libero_natural,10,stable_grasp_not_observed,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,30,-1,-1,-1,-1,-1
14584,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,86,-1,-1,10,1006,False,52,libero_natural,10,object_moved_but_goal_unmet,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14587,cache_new/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-50x8-20260903,right-50x8-20260903,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,89,-1,-1,11,1001,False,52,libero_natural,10,stable_grasp_not_observed,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,31,34,38,-1,-1,-1
