corpus,event_kind,signal,variant,control_kind,relative,auc_event_high,det_auc,direction,ci95_low,ci95_high,n_groups,n_events,npairs,p_point,p_maxT,null_max_effect_q95
B,static,gate_entropy,residual_route_mobility,all_no_event,2,0.649895178197065,0.649895178197065,event_high,0.5684776024055248,0.7083364427860697,11,110,954,,,
B,static,gate_entropy,residual_route_mobility,all_no_event,3,0.7010428736964078,0.7010428736964078,event_high,0.6474712198300617,0.7618542339994855,11,109,863,,,
B,static,gate_entropy,residual_route_mobility,all_no_event,4,0.7070828331332533,0.7070828331332533,event_high,0.6303596812933643,0.7845615246512913,10,108,833,,,
B,static,top12_margin,residual_route_mobility,all_no_event,-8,0.4487776484284051,0.5512223515715948,event_low,0.36411658255795615,0.5351263373523731,11,114,1718,0.35782108945527236,1.0,0.2377136752136752
B,static,top12_margin,residual_route_mobility,all_no_event,-7,0.48456610366919045,0.5154338963308096,event_low,0.42380791505791504,0.5614833795607477,11,114,1717,,,
B,static,top12_margin,residual_route_mobility,all_no_event,-6,0.46990064289888955,0.5300993571011104,event_low,0.4044767031818436,0.5446661822799559,11,114,1711,0.47226386806596704,1.0,0.2377136752136752
B,static,top12_margin,residual_route_mobility,all_no_event,-5,0.4651711924439197,0.5348288075560803,event_low,0.40253459747006776,0.5377929921567614,11,114,1694,,,
B,static,top12_margin,residual_route_mobility,all_no_event,-4,0.49515738498789347,0.5048426150121066,event_low,0.4394352074158717,0.5369550277640331,11,114,1652,0.8515742128935532,1.0,0.2377136752136752
B,static,top12_margin,residual_route_mobility,all_no_event,-3,0.47996300863131935,0.5200369913686806,event_low,0.42208381920309734,0.5282400433027474,11,114,1622,,,
B,static,top12_margin,residual_route_mobility,all_no_event,-2,0.4389460154241645,0.5610539845758356,event_low,0.3916295705619519,0.48854122938111144,11,114,1556,0.03648175912043978,1.0,0.2377136752136752
B,static,top12_margin,residual_route_mobility,all_no_event,-1,0.4241475295755045,0.5758524704244955,event_low,0.35713635417750494,0.49573917173445786,11,114,1437,,,
B,static,top12_margin,residual_route_mobility,all_no_event,0,0.4323248407643312,0.5676751592356688,event_low,0.36170600448497114,0.5097952895615622,11,114,1256,0.12143928035982009,1.0,0.2377136752136752
B,static,top12_margin,residual_route_mobility,all_no_event,1,0.4116558741905643,0.5883441258094357,event_low,0.33578290377084474,0.46810817914213626,11,113,1081,,,
B,static,top12_margin,residual_route_mobility,all_no_event,2,0.3972746331236897,0.6027253668763103,event_low,0.32275381775465684,0.4668238126336028,11,110,954,,,
B,static,top12_margin,residual_route_mobility,all_no_event,3,0.3910776361529548,0.6089223638470451,event_low,0.31355079875316577,0.4875396566142267,11,109,863,,,
B,static,top12_margin,residual_route_mobility,all_no_event,4,0.4087635054021609,0.5912364945978391,event_low,0.28506025667188173,0.565694693506428,10,108,833,,,
B,static,state_action_gap,residual_route_mobility,all_no_event,-8,0.610011641443539,0.610011641443539,event_high,0.4996503469962288,0.7133060941524358,11,114,1718,0.10694652673663169,0.935032483758121,0.2377136752136752
B,static,state_action_gap,residual_route_mobility,all_no_event,-7,0.6126965637740245,0.6126965637740245,event_high,0.4942780439366951,0.7199622093023256,11,114,1717,,,
B,static,state_action_gap,residual_route_mobility,all_no_event,-6,0.6417299824663939,0.6417299824663939,event_high,0.5256209503239742,0.7457313543241244,11,114,1711,0.06546726636681659,0.5537231384307846,0.2377136752136752
B,static,state_action_gap,residual_route_mobility,all_no_event,-5,0.6334120425029516,0.6334120425029516,event_high,0.523979053783774,0.7255398675032223,11,114,1694,,,
B,static,state_action_gap,residual_route_mobility,all_no_event,-4,0.5889830508474576,0.5889830508474576,event_high,0.5340417801998184,0.6334266496492487,11,114,1652,0.02798600699650175,1.0,0.2377136752136752
B,static,state_action_gap,residual_route_mobility,all_no_event,-3,0.5665844636251541,0.5665844636251541,event_high,0.5275378183699053,0.6077705299382195,11,114,1622,,,
B,static,state_action_gap,residual_route_mobility,all_no_event,-2,0.5526992287917738,0.5526992287917738,event_high,0.503507978918088,0.602681721947777,11,114,1556,0.08395802098950525,1.0,0.2377136752136752
B,static,state_action_gap,residual_route_mobility,all_no_event,-1,0.5560194850382741,0.5560194850382741,event_high,0.491025641025641,0.628432876400713,11,114,1437,,,
B,static,state_action_gap,residual_route_mobility,all_no_event,0,0.5143312101910829,0.5143312101910829,event_high,0.4371754503469599,0.6162868395670346,11,114,1256,0.7561219390304847,1.0,0.2377136752136752
B,static,state_action_gap,residual_route_mobility,all_no_event,1,0.4690101757631822,0.5309898242368178,event_low,0.3863593962008141,0.573837833160263,11,113,1081,,,
B,static,state_action_gap,residual_route_mobility,all_no_event,2,0.4412997903563941,0.5587002096436059,event_low,0.3489219558494841,0.56091131980148,11,110,954,,,
B,static,state_action_gap,residual_route_mobility,all_no_event,3,0.4235225955967555,0.5764774044032446,event_low,0.3292647407056595,0.5452600824428819,11,109,863,,,
B,static,state_action_gap,residual_route_mobility,all_no_event,4,0.43517406962785116,0.5648259303721488,event_low,0.3251038387433012,0.5644509803921568,10,108,833,,,
B,static,macro_stickiness,residual_route_mobility,all_no_event,-8,0.48253783469150174,0.5174621653084983,event_low,0.38560546058000233,0.5809245930937799,11,114,1718,0.7571214392803598,1.0,0.2377136752136752
B,static,macro_stickiness,residual_route_mobility,all_no_event,-7,0.5235876528829354,0.5235876528829354,event_high,0.42974710480098766,0.6222368704830228,11,114,1717,,,
B,static,macro_stickiness,residual_route_mobility,all_no_event,-6,0.5365283459964932,0.5365283459964932,event_high,0.44760593427803214,0.6169330282572383,11,114,1711,0.4302848575712144,1.0,0.2377136752136752
B,static,macro_stickiness,residual_route_mobility,all_no_event,-5,0.5985832349468713,0.5985832349468713,event_high,0.4974192330611957,0.7160698720514984,11,114,1694,,,
B,static,macro_stickiness,residual_route_mobility,all_no_event,-4,0.6398305084745762,0.6398305084745762,event_high,0.5447802700700718,0.7532485030327998,11,114,1652,0.02148925537231384,0.5772113943028486,0.2377136752136752
B,static,macro_stickiness,residual_route_mobility,all_no_event,-3,0.6220715166461159,0.6220715166461159,event_high,0.5226522116466705,0.7412431288771036,11,114,1622,,,
B,static,macro_stickiness,residual_route_mobility,all_no_event,-2,0.6272493573264781,0.6272493573264781,event_high,0.5361932396276896,0.7427962501870097,11,114,1556,0.026986506746626688,0.7496251874062968,0.2377136752136752
B,static,macro_stickiness,residual_route_mobility,all_no_event,-1,0.6687543493389004,0.6687543493389004,event_high,0.5915768339986442,0.7482629470655484,11,114,1437,,,
B,static,macro_stickiness,residual_route_mobility,all_no_event,0,0.6441082802547771,0.6441082802547771,event_high,0.5749959327548807,0.7281255463286713,11,114,1256,0.00849575212393803,0.5107446276861569,0.2377136752136752
B,static,macro_stickiness,residual_route_mobility,all_no_event,1,0.5869565217391305,0.5869565217391305,event_high,0.523543998392356,0.6779905255486274,11,113,1081,,,
B,static,macro_stickiness,residual_route_mobility,all_no_event,2,0.5649895178197065,0.5649895178197065,event_high,0.4837469456041419,0.6873818757124746,11,110,954,,,
B,static,macro_stickiness,residual_route_mobility,all_no_event,3,0.5619930475086906,0.5619930475086906,event_high,0.49869757163110306,0.650257043465872,11,109,863,,,
B,static,macro_stickiness,residual_route_mobility,all_no_event,4,0.5774309723889556,0.5774309723889556,event_high,0.5195106602667857,0.6763416872349851,10,108,833,,,
B,static,route_mobility,comparator,all_no_event,-8,0.28987194412107103,0.7101280558789289,event_low,0.13445955160345496,0.4447292327125025,11,114,1718,0.03248375812093953,0.39030484757621187,0.35111464968152867
B,static,route_mobility,comparator,all_no_event,-7,0.15899825276645313,0.8410017472335469,event_low,0.05648148148148148,0.277640518718899,11,114,1717,,,
B,static,route_mobility,comparator,all_no_event,-6,0.09175920514319112,0.9082407948568089,event_low,0.032465733328904685,0.1659364776444929,11,114,1711,0.001999000499750125,0.01899050474762619,0.35111464968152867
B,static,route_mobility,comparator,all_no_event,-5,0.05608028335301062,0.9439197166469894,event_low,0.020184492786936035,0.10104451598170333,11,114,1694,,,
B,static,route_mobility,comparator,all_no_event,-4,0.03268765133171913,0.9673123486682809,event_low,0.007883482168671128,0.05736492912806038,11,114,1652,0.001999000499750125,0.005497251374312844,0.35111464968152867
B,static,route_mobility,comparator,all_no_event,-3,0.01972872996300863,0.9802712700369913,event_low,0.006525343781054441,0.03287938258321802,11,114,1622,,,
B,static,route_mobility,comparator,all_no_event,-2,0.018637532133676093,0.9813624678663239,event_low,0.007533469651312958,0.028405422853453842,11,114,1556,0.001999000499750125,0.00399800099950025,0.35111464968152867
B,static,route_mobility,comparator,all_no_event,-1,0.014613778705636743,0.9853862212943633,event_low,0.0031370952889609193,0.03076121417439001,11,114,1437,,,
B,static,route_mobility,comparator,all_no_event,0,0.004777070063694267,0.9952229299363057,event_low,0.0,0.01052707344176179,11,114,1256,0.001999000499750125,0.0024987506246876563,0.35111464968152867
B,static,route_mobility,comparator,all_no_event,1,0.008325624421831638,0.9916743755781684,event_low,0.002739414694894147,0.015248067206034995,11,113,1081,,,
B,static,route_mobility,comparator,all_no_event,2,0.019916142557651992,0.980083857442348,event_low,0.0030862613126473493,0.0383208726534335,11,110,954,,,
B,static,route_mobility,comparator,all_no_event,3,0.04982618771726535,0.9501738122827347,event_low,0.015412712544773355,0.08244691119691112,11,109,863,,,
B,static,route_mobility,comparator,all_no_event,4,0.0718562874251497,0.9281437125748503,event_low,0.018127603464293207,0.11765174222555261,11,109,835,,,
B,static,action_change,comparator,all_no_event,-8,0.25669383003492435,0.7433061699650756,event_low,0.1577487698952631,0.37203797663654387,11,114,1718,0.004497751124437781,0.2368815592203898,0.35111464968152867
B,static,action_change,comparator,all_no_event,-7,0.17239370995923123,0.8276062900407688,event_low,0.06737423661722333,0.2957761016330751,11,114,1717,,,
B,static,action_change,comparator,all_no_event,-6,0.12390414962010521,0.8760958503798948,event_low,0.04913452380952381,0.20216228170907014,11,114,1711,0.001999000499750125,0.03548225887056472,0.35111464968152867
B,static,action_change,comparator,all_no_event,-5,0.07615112160566706,0.9238488783943329,event_low,0.027475716389805546,0.12204109064116983,11,114,1694,,,
B,static,action_change,comparator,all_no_event,-4,0.043583535108958835,0.9564164648910412,event_low,0.012627195892306297,0.07570910255029631,11,114,1652,0.001999000499750125,0.006496751624187906,0.35111464968152867
B,static,action_change,comparator,all_no_event,-3,0.03329223181257707,0.966707768187423,event_low,0.011647155198817644,0.05521872064906774,11,114,1622,,,
B,static,action_change,comparator,all_no_event,-2,0.01992287917737789,0.9800771208226221,event_low,0.0071118711096314685,0.030645582780712596,11,114,1556,0.001999000499750125,0.00399800099950025,0.35111464968152867
B,static,action_change,comparator,all_no_event,-1,0.013221990257480862,0.9867780097425192,event_low,0.0,0.027302455120636934,11,114,1437,,,
B,static,action_change,comparator,all_no_event,0,0.0031847133757961785,0.9968152866242038,event_low,0.0,0.007006178929972122,11,114,1256,0.001999000499750125,0.001999000499750125,0.35111464968152867
B,static,action_change,comparator,all_no_event,1,0.0074005550416281225,0.9925994449583718,event_low,0.0,0.015694485443024934,11,113,1081,,,
B,static,action_change,comparator,all_no_event,2,0.019916142557651992,0.980083857442348,event_low,0.0019178264069703824,0.040087026898050514,11,110,954,,,
B,static,action_change,comparator,all_no_event,3,0.04519119351100811,0.9548088064889919,event_low,0.011390965575628865,0.07692757009345792,11,109,863,,,
B,static,action_change,comparator,all_no_event,4,0.06227544910179641,0.9377245508982036,event_low,0.011283724294679357,0.10547473083377225,11,109,835,,,
B,static,action_recurrence,comparator,all_no_event,-8,0.7328288707799767,0.7328288707799767,event_high,0.6289879859137016,0.8280987612076661,11,114,1718,0.00399800099950025,0.2783608195902049,0.35111464968152867
B,static,action_recurrence,comparator,all_no_event,-7,0.8316831683168316,0.8316831683168316,event_high,0.7203474353813382,0.9322279065314012,11,114,1717,,,
B,static,action_recurrence,comparator,all_no_event,-6,0.8907071887784921,0.8907071887784921,event_high,0.8167059198278908,0.9555978845409232,11,114,1711,0.001999000499750125,0.028985507246376812,0.35111464968152867
B,static,action_recurrence,comparator,all_no_event,-5,0.9303423848878394,0.9303423848878394,event_high,0.889169717857728,0.9731624350582078,11,114,1694,,,
B,static,action_recurrence,comparator,all_no_event,-4,0.9600484261501211,0.9600484261501211,event_high,0.9324593169186747,0.9862986597831774,11,114,1652,0.001999000499750125,0.005497251374312844,0.35111464968152867
B,static,action_recurrence,comparator,all_no_event,-3,0.967940813810111,0.967940813810111,event_high,0.9487670334509712,0.9889319167916955,11,114,1622,,,
B,static,action_recurrence,comparator,all_no_event,-2,0.9820051413881749,0.9820051413881749,event_high,0.9678624086914219,0.9952382569875776,11,114,1556,0.001999000499750125,0.00399800099950025,0.35111464968152867
B,static,action_recurrence,comparator,all_no_event,-1,0.988865692414753,0.988865692414753,event_high,0.9792433067303342,0.9975948886110595,11,114,1437,,,
B,static,action_recurrence,comparator,all_no_event,0,0.9976114649681529,0.9976114649681529,event_high,0.9929624233877729,1.0,11,114,1256,0.001999000499750125,0.001999000499750125,0.35111464968152867
B,static,action_recurrence,comparator,all_no_event,1,0.9972247918593895,0.9972247918593895,event_high,0.9919499105545617,1.0,11,113,1081,,,
B,static,action_recurrence,comparator,all_no_event,2,0.9884696016771488,0.9884696016771488,event_high,0.9760953405510329,1.0,11,110,954,,,
B,static,action_recurrence,comparator,all_no_event,3,0.9721900347624566,0.9721900347624566,event_high,0.9430712981868818,1.0,11,109,863,,,
B,static,action_recurrence,comparator,all_no_event,4,0.9544910179640719,0.9544910179640719,event_high,0.9203874903342211,1.0,11,109,835,,,
B,static,action_magnitude,comparator,all_no_event,-8,0.25145518044237486,0.7485448195576252,event_low,0.15606519266791544,0.34337819745056464,11,114,1718,0.0029985007496251873,0.2273863068465767,0.35111464968152867
B,static,action_magnitude,comparator,all_no_event,-7,0.18171228887594643,0.8182877111240536,event_low,0.1101304033056692,0.24589820927232717,11,114,1717,,,
B,static,action_magnitude,comparator,all_no_event,-6,0.15838690824079485,0.8416130917592052,event_low,0.08945774818936583,0.23675869313303688,11,114,1711,0.0029985007496251873,0.06046976511744128,0.35111464968152867
B,static,action_magnitude,comparator,all_no_event,-5,0.15938606847697756,0.8406139315230224,event_low,0.07433369336836958,0.2491236930710615,11,114,1694,,,
B,static,action_magnitude,comparator,all_no_event,-4,0.14164648910411623,0.8583535108958837,event_low,0.06624148907318327,0.22602825365972706,11,114,1652,0.001999000499750125,0.04897551224387806,0.35111464968152867
B,static,action_magnitude,comparator,all_no_event,-3,0.1060419235511714,0.8939580764488286,event_low,0.048881468711735515,0.15658615953308228,11,114,1622,,,
B,static,action_magnitude,comparator,all_no_event,-2,0.06619537275064268,0.9338046272493573,event_low,0.03525954173203584,0.09607675324491646,11,114,1556,0.001999000499750125,0.00849575212393803,0.35111464968152867
B,static,action_magnitude,comparator,all_no_event,-1,0.037578288100208766,0.9624217118997912,event_low,0.014757981769106025,0.06496910318016828,11,114,1437,,,
B,static,action_magnitude,comparator,all_no_event,0,0.03264331210191083,0.9673566878980892,event_low,0.009899905653215925,0.06632797186671278,11,114,1256,0.001999000499750125,0.005497251374312844,0.35111464968152867
