family,level,scope,outcome,method,cutoff_pct,episodes,alarms
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v8,70,395,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v8,75,395,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v8,80,395,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v8,90,395,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v8,100,395,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v82,25,395,0
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v82,50,395,0
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v82,60,395,0
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v82,70,395,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v82,75,395,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v82,80,395,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v82,90,395,1
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v82,100,395,1
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v7,25,4,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v7,50,4,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v7,60,4,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v7,70,4,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v7,75,4,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v7,80,4,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v7,90,4,2
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v7,100,4,2
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v8,25,4,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v8,50,4,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v8,60,4,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v8,70,4,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v8,75,4,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v8,80,4,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v8,90,4,2
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v8,100,4,2
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v82,25,4,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v82,50,4,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v82,60,4,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v82,70,4,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v82,75,4,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v82,80,4,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v82,90,4,2
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v82,100,4,2
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v7,25,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v7,50,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v7,60,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v7,70,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v7,75,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v7,80,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v7,90,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v7,100,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v8,25,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v8,50,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v8,60,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v8,70,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v8,75,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v8,80,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v8,90,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v8,100,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v82,25,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v82,50,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v82,60,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v82,70,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v82,75,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v82,80,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v82,90,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v82,100,396,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v7,25,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v7,50,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v7,60,7,1
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v7,70,7,1
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v7,75,7,1
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v7,80,7,1
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v7,90,7,1
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v7,100,7,2
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v8,25,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v8,50,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v8,60,7,1
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v8,70,7,1
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v8,75,7,1
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v8,80,7,1
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v8,90,7,1
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v8,100,7,2
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v82,25,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v82,50,7,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v82,60,7,1
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v82,70,7,1
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v82,75,7,1
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v82,80,7,1
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v82,90,7,1
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v82,100,7,2
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v7,25,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v7,50,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v7,60,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v7,70,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v7,75,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v7,80,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v7,90,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v7,100,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v8,25,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v8,50,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v8,60,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v8,70,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v8,75,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v8,80,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v8,90,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v8,100,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v82,25,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v82,50,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v82,60,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v82,70,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v82,75,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v82,80,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v82,90,393,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v82,100,393,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v7,25,1,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v7,50,1,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v7,60,1,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v7,70,1,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v7,75,1,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v7,80,1,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v7,90,1,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v7,100,1,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v8,25,1,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v8,50,1,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v8,60,1,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v8,70,1,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v8,75,1,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v8,80,1,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v8,90,1,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v8,100,1,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v82,25,1,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v82,50,1,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v82,60,1,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v82,70,1,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v82,75,1,0
