level,cohort,suite,task,method,clusters,variant,alpha,failure,episodes,query_bin,count
suite,all,libero_goal,all,c4_centroid_distance,4,centroid_distance,0.1,True,208,q11-14,58
suite,all,libero_goal,all,c4_centroid_distance,4,centroid_distance,0.1,True,208,q15-19,59
suite,all,libero_goal,all,c4_centroid_distance,4,centroid_distance,0.1,True,208,q20-29,61
suite,all,libero_goal,all,c4_centroid_distance,4,centroid_distance,0.1,True,208,q30-39,0
suite,all,libero_goal,all,c4_centroid_distance,4,centroid_distance,0.1,True,208,q40-51,0
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,0.1,False,7792,no_alarm,6648
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,0.1,False,7792,q0-6,0
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,0.1,False,7792,q7,1
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,0.1,False,7792,q8-10,736
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,0.1,False,7792,q11-14,376
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,0.1,False,7792,q15-19,28
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,0.1,False,7792,q20-29,3
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,0.1,False,7792,q30-39,0
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,0.1,False,7792,q40-51,0
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,0.1,True,208,no_alarm,5
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,0.1,True,208,q0-6,0
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,0.1,True,208,q7,0
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,0.1,True,208,q8-10,22
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,0.1,True,208,q11-14,63
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,0.1,True,208,q15-19,64
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,0.1,True,208,q20-29,54
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,0.1,True,208,q30-39,0
suite,all,libero_goal,all,c4_assigned_radius,4,assigned_radius,0.1,True,208,q40-51,0
suite,all,libero_goal,all,c4_union_radius,4,union_radius,0.1,False,7792,no_alarm,6680
suite,all,libero_goal,all,c4_union_radius,4,union_radius,0.1,False,7792,q0-6,0
suite,all,libero_goal,all,c4_union_radius,4,union_radius,0.1,False,7792,q7,0
suite,all,libero_goal,all,c4_union_radius,4,union_radius,0.1,False,7792,q8-10,718
suite,all,libero_goal,all,c4_union_radius,4,union_radius,0.1,False,7792,q11-14,364
suite,all,libero_goal,all,c4_union_radius,4,union_radius,0.1,False,7792,q15-19,26
suite,all,libero_goal,all,c4_union_radius,4,union_radius,0.1,False,7792,q20-29,4
suite,all,libero_goal,all,c4_union_radius,4,union_radius,0.1,False,7792,q30-39,0
suite,all,libero_goal,all,c4_union_radius,4,union_radius,0.1,False,7792,q40-51,0
suite,all,libero_goal,all,c4_union_radius,4,union_radius,0.1,True,208,no_alarm,5
suite,all,libero_goal,all,c4_union_radius,4,union_radius,0.1,True,208,q0-6,0
suite,all,libero_goal,all,c4_union_radius,4,union_radius,0.1,True,208,q7,0
suite,all,libero_goal,all,c4_union_radius,4,union_radius,0.1,True,208,q8-10,24
suite,all,libero_goal,all,c4_union_radius,4,union_radius,0.1,True,208,q11-14,60
suite,all,libero_goal,all,c4_union_radius,4,union_radius,0.1,True,208,q15-19,67
suite,all,libero_goal,all,c4_union_radius,4,union_radius,0.1,True,208,q20-29,52
suite,all,libero_goal,all,c4_union_radius,4,union_radius,0.1,True,208,q30-39,0
suite,all,libero_goal,all,c4_union_radius,4,union_radius,0.1,True,208,q40-51,0
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,0.1,False,7792,no_alarm,5797
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,0.1,False,7792,q0-6,0
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,0.1,False,7792,q7,0
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,0.1,False,7792,q8-10,1379
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,0.1,False,7792,q11-14,535
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,0.1,False,7792,q15-19,76
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,0.1,False,7792,q20-29,5
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,0.1,False,7792,q30-39,0
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,0.1,False,7792,q40-51,0
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,0.1,True,208,no_alarm,0
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,0.1,True,208,q0-6,0
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,0.1,True,208,q7,1
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,0.1,True,208,q8-10,28
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,0.1,True,208,q11-14,65
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,0.1,True,208,q15-19,74
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,0.1,True,208,q20-29,40
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,0.1,True,208,q30-39,0
suite,all,libero_goal,all,c8_centroid_distance,8,centroid_distance,0.1,True,208,q40-51,0
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,0.1,False,7792,no_alarm,5917
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,0.1,False,7792,q0-6,0
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,0.1,False,7792,q7,40
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,0.1,False,7792,q8-10,1241
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,0.1,False,7792,q11-14,521
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,0.1,False,7792,q15-19,66
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,0.1,False,7792,q20-29,7
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,0.1,False,7792,q30-39,0
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,0.1,False,7792,q40-51,0
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,0.1,True,208,no_alarm,1
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,0.1,True,208,q0-6,0
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,0.1,True,208,q7,0
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,0.1,True,208,q8-10,28
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,0.1,True,208,q11-14,66
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,0.1,True,208,q15-19,58
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,0.1,True,208,q20-29,55
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,0.1,True,208,q30-39,0
suite,all,libero_goal,all,c8_assigned_radius,8,assigned_radius,0.1,True,208,q40-51,0
suite,all,libero_goal,all,c8_union_radius,8,union_radius,0.1,False,7792,no_alarm,5983
suite,all,libero_goal,all,c8_union_radius,8,union_radius,0.1,False,7792,q0-6,0
suite,all,libero_goal,all,c8_union_radius,8,union_radius,0.1,False,7792,q7,38
suite,all,libero_goal,all,c8_union_radius,8,union_radius,0.1,False,7792,q8-10,1252
suite,all,libero_goal,all,c8_union_radius,8,union_radius,0.1,False,7792,q11-14,480
suite,all,libero_goal,all,c8_union_radius,8,union_radius,0.1,False,7792,q15-19,30
suite,all,libero_goal,all,c8_union_radius,8,union_radius,0.1,False,7792,q20-29,9
suite,all,libero_goal,all,c8_union_radius,8,union_radius,0.1,False,7792,q30-39,0
suite,all,libero_goal,all,c8_union_radius,8,union_radius,0.1,False,7792,q40-51,0
suite,all,libero_goal,all,c8_union_radius,8,union_radius,0.1,True,208,no_alarm,1
suite,all,libero_goal,all,c8_union_radius,8,union_radius,0.1,True,208,q0-6,0
suite,all,libero_goal,all,c8_union_radius,8,union_radius,0.1,True,208,q7,1
suite,all,libero_goal,all,c8_union_radius,8,union_radius,0.1,True,208,q8-10,26
suite,all,libero_goal,all,c8_union_radius,8,union_radius,0.1,True,208,q11-14,62
suite,all,libero_goal,all,c8_union_radius,8,union_radius,0.1,True,208,q15-19,56
suite,all,libero_goal,all,c8_union_radius,8,union_radius,0.1,True,208,q20-29,62
suite,all,libero_goal,all,c8_union_radius,8,union_radius,0.1,True,208,q30-39,0
suite,all,libero_goal,all,c8_union_radius,8,union_radius,0.1,True,208,q40-51,0
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,0.1,False,7792,no_alarm,5068
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,0.1,False,7792,q0-6,0
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,0.1,False,7792,q7,33
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,0.1,False,7792,q8-10,1967
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,0.1,False,7792,q11-14,522
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,0.1,False,7792,q15-19,199
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,0.1,False,7792,q20-29,3
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,0.1,False,7792,q30-39,0
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,0.1,False,7792,q40-51,0
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,0.1,True,208,no_alarm,0
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,0.1,True,208,q0-6,0
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,0.1,True,208,q7,1
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,0.1,True,208,q8-10,41
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,0.1,True,208,q11-14,93
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,0.1,True,208,q15-19,71
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,0.1,True,208,q20-29,2
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,0.1,True,208,q30-39,0
suite,all,libero_goal,all,c16_centroid_distance,16,centroid_distance,0.1,True,208,q40-51,0
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,0.1,False,7792,no_alarm,4733
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,0.1,False,7792,q0-6,0
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,0.1,False,7792,q7,113
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,0.1,False,7792,q8-10,2206
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,0.1,False,7792,q11-14,615
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,0.1,False,7792,q15-19,122
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,0.1,False,7792,q20-29,3
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,0.1,False,7792,q30-39,0
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,0.1,False,7792,q40-51,0
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,0.1,True,208,no_alarm,0
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,0.1,True,208,q0-6,0
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,0.1,True,208,q7,1
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,0.1,True,208,q8-10,55
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,0.1,True,208,q11-14,105
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,0.1,True,208,q15-19,44
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,0.1,True,208,q20-29,3
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,0.1,True,208,q30-39,0
suite,all,libero_goal,all,c16_assigned_radius,16,assigned_radius,0.1,True,208,q40-51,0
suite,all,libero_goal,all,c16_union_radius,16,union_radius,0.1,False,7792,no_alarm,5046
suite,all,libero_goal,all,c16_union_radius,16,union_radius,0.1,False,7792,q0-6,0
suite,all,libero_goal,all,c16_union_radius,16,union_radius,0.1,False,7792,q7,118
suite,all,libero_goal,all,c16_union_radius,16,union_radius,0.1,False,7792,q8-10,1961
suite,all,libero_goal,all,c16_union_radius,16,union_radius,0.1,False,7792,q11-14,543
suite,all,libero_goal,all,c16_union_radius,16,union_radius,0.1,False,7792,q15-19,119
suite,all,libero_goal,all,c16_union_radius,16,union_radius,0.1,False,7792,q20-29,5
suite,all,libero_goal,all,c16_union_radius,16,union_radius,0.1,False,7792,q30-39,0
suite,all,libero_goal,all,c16_union_radius,16,union_radius,0.1,False,7792,q40-51,0
suite,all,libero_goal,all,c16_union_radius,16,union_radius,0.1,True,208,no_alarm,0
suite,all,libero_goal,all,c16_union_radius,16,union_radius,0.1,True,208,q0-6,0
suite,all,libero_goal,all,c16_union_radius,16,union_radius,0.1,True,208,q7,1
suite,all,libero_goal,all,c16_union_radius,16,union_radius,0.1,True,208,q8-10,49
suite,all,libero_goal,all,c16_union_radius,16,union_radius,0.1,True,208,q11-14,103
suite,all,libero_goal,all,c16_union_radius,16,union_radius,0.1,True,208,q15-19,49
suite,all,libero_goal,all,c16_union_radius,16,union_radius,0.1,True,208,q20-29,6
suite,all,libero_goal,all,c16_union_radius,16,union_radius,0.1,True,208,q30-39,0
suite,all,libero_goal,all,c16_union_radius,16,union_radius,0.1,True,208,q40-51,0
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,0.1,False,7792,no_alarm,4977
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,0.1,False,7792,q0-6,0
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,0.1,False,7792,q7,24
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,0.1,False,7792,q8-10,2140
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,0.1,False,7792,q11-14,419
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,0.1,False,7792,q15-19,228
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,0.1,False,7792,q20-29,4
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,0.1,False,7792,q30-39,0
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,0.1,False,7792,q40-51,0
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,0.1,True,208,no_alarm,0
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,0.1,True,208,q0-6,0
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,0.1,True,208,q7,1
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,0.1,True,208,q8-10,34
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,0.1,True,208,q11-14,82
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,0.1,True,208,q15-19,82
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,0.1,True,208,q20-29,9
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,0.1,True,208,q30-39,0
suite,all,libero_goal,all,c32_centroid_distance,32,centroid_distance,0.1,True,208,q40-51,0
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,0.1,False,7792,no_alarm,4753
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,0.1,False,7792,q0-6,0
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,0.1,False,7792,q7,94
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,0.1,False,7792,q8-10,2202
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,0.1,False,7792,q11-14,534
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,0.1,False,7792,q15-19,203
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,0.1,False,7792,q20-29,6
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,0.1,False,7792,q30-39,0
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,0.1,False,7792,q40-51,0
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,0.1,True,208,no_alarm,0
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,0.1,True,208,q0-6,0
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,0.1,True,208,q7,1
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,0.1,True,208,q8-10,54
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,0.1,True,208,q11-14,87
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,0.1,True,208,q15-19,58
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,0.1,True,208,q20-29,8
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,0.1,True,208,q30-39,0
suite,all,libero_goal,all,c32_assigned_radius,32,assigned_radius,0.1,True,208,q40-51,0
suite,all,libero_goal,all,c32_union_radius,32,union_radius,0.1,False,7792,no_alarm,4779
suite,all,libero_goal,all,c32_union_radius,32,union_radius,0.1,False,7792,q0-6,0
suite,all,libero_goal,all,c32_union_radius,32,union_radius,0.1,False,7792,q7,227
suite,all,libero_goal,all,c32_union_radius,32,union_radius,0.1,False,7792,q8-10,1964
suite,all,libero_goal,all,c32_union_radius,32,union_radius,0.1,False,7792,q11-14,574
suite,all,libero_goal,all,c32_union_radius,32,union_radius,0.1,False,7792,q15-19,243
suite,all,libero_goal,all,c32_union_radius,32,union_radius,0.1,False,7792,q20-29,5
suite,all,libero_goal,all,c32_union_radius,32,union_radius,0.1,False,7792,q30-39,0
suite,all,libero_goal,all,c32_union_radius,32,union_radius,0.1,False,7792,q40-51,0
suite,all,libero_goal,all,c32_union_radius,32,union_radius,0.1,True,208,no_alarm,0
suite,all,libero_goal,all,c32_union_radius,32,union_radius,0.1,True,208,q0-6,0
suite,all,libero_goal,all,c32_union_radius,32,union_radius,0.1,True,208,q7,2
suite,all,libero_goal,all,c32_union_radius,32,union_radius,0.1,True,208,q8-10,47
suite,all,libero_goal,all,c32_union_radius,32,union_radius,0.1,True,208,q11-14,94
suite,all,libero_goal,all,c32_union_radius,32,union_radius,0.1,True,208,q15-19,53
suite,all,libero_goal,all,c32_union_radius,32,union_radius,0.1,True,208,q20-29,12
suite,all,libero_goal,all,c32_union_radius,32,union_radius,0.1,True,208,q30-39,0
suite,all,libero_goal,all,c32_union_radius,32,union_radius,0.1,True,208,q40-51,0
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,0.1,False,7792,no_alarm,4800
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,0.1,False,7792,q0-6,0
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,0.1,False,7792,q7,88
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,0.1,False,7792,q8-10,2267
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,0.1,False,7792,q11-14,479
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,0.1,False,7792,q15-19,155
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,0.1,False,7792,q20-29,3
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,0.1,False,7792,q30-39,0
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,0.1,False,7792,q40-51,0
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,0.1,True,208,no_alarm,0
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,0.1,True,208,q0-6,0
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,0.1,True,208,q7,1
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,0.1,True,208,q8-10,35
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,0.1,True,208,q11-14,98
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,0.1,True,208,q15-19,68
suite,all,libero_goal,all,c64_centroid_distance,64,centroid_distance,0.1,True,208,q20-29,6
