representation,direction,width,confirmations,quantile,tp,fp,risk_recall,early4_risk_recall,early8_risk_recall,precision,timely_fpr,max_suite_fpr,max_task_fpr,spatial_tp,spatial_fp,spatial_recall,spatial_fpr,logical_gpu,eligible
delta_front_mean,high,4,4,0.55,333,125,0.6837782340862423,0.6303901437371663,0.42299794661190965,0.7270742358078602,0.008733319360022357,0.02632937580347061,0.08219178020954132,78,102,0.6190476190476191,0.02632937532266391,0,False
delta_front_mean,high,4,4,0.6,330,105,0.6776180698151951,0.62217659137577,0.41683778234086244,0.7586206896551724,0.00733598826241878,0.02116675302386284,0.0712328776717186,75,82,0.5952380952380952,0.021166752710376872,0,False
delta_front_mean,high,4,4,0.65,322,88,0.6611909650924025,0.6098562628336756,0.4086242299794661,0.7853658536585366,0.00614825682945574,0.016778523102402687,0.060273971408605576,67,65,0.5317460317460317,0.016778523489932886,0,False
delta_front_mean,high,4,4,0.7,318,74,0.6529774127310062,0.5995893223819302,0.4024640657084189,0.8112244897959183,0.005170125061133236,0.013164687901735306,0.04931506887078285,63,51,0.5,0.013164687661331956,0,False
delta_front_mean,high,4,4,0.725,311,64,0.6386036960985626,0.5893223819301848,0.39835728952772076,0.8293333333333334,0.004471459512331447,0.01058337651193142,0.0356164388358593,56,41,0.4444444444444444,0.010583376355188436,0,False
delta_front_mean,high,4,4,0.75,305,60,0.6262833675564682,0.5811088295687885,0.39835728952772076,0.8356164383561644,0.004191993292810731,0.00955085176974535,0.03200000151991844,50,37,0.3968253968253968,0.009550851832731027,0,False
delta_front_mean,high,4,4,0.775,299,55,0.6139630390143738,0.5708418891170431,0.3942505133470226,0.844632768361582,0.003842660518409837,0.008260196074843407,0.029333332553505898,44,32,0.3492063492063492,0.008260196179659268,0,False
delta_front_mean,high,4,4,0.8,295,50,0.6057494866529775,0.5626283367556468,0.3921971252566735,0.855072463768116,0.003493327744008943,0.0069695403799414635,0.029333332553505898,40,27,0.31746031746031744,0.006969540526587507,0,False
delta_front_mean,high,4,4,0.825,291,45,0.5975359342915811,0.5585215605749486,0.3921971252566735,0.8660714285714286,0.0031439949696080486,0.006594259291887283,0.02666666731238365,36,22,0.2857142857142857,0.005678884873515746,0,False
delta_front_mean,high,4,4,0.85,284,40,0.5831622176591376,0.5462012320328542,0.3839835728952772,0.8765432098765432,0.0027946621952071545,0.006594259291887283,0.024000000208616257,29,17,0.23015873015873015,0.0043882292204439855,0,False
delta_front_mean,high,4,4,0.875,275,36,0.5646817248459959,0.5297741273100616,0.3737166324435318,0.8842443729903537,0.0025151959756864388,0.006594259291887283,0.02240896411240101,20,13,0.15873015873015872,0.003355704697986577,0,False
delta_front_mean,high,4,4,0.9,269,32,0.5523613963039015,0.5174537987679672,0.3655030800821355,0.893687707641196,0.0022357297561657235,0.006594259291887283,0.02240896411240101,14,9,0.1111111111111111,0.0023231801755291687,0,False
delta_front_mean,high,4,4,0.925,266,27,0.5462012320328542,0.5112936344969199,0.3655030800821355,0.9078498293515358,0.0018863969817648292,0.006594259291887283,0.02240896411240101,11,4,0.0873015873015873,0.0010325245224574084,0,False
delta_front_mean,high,4,4,0.95,263,24,0.5400410677618069,0.5071868583162218,0.36344969199178645,0.9163763066202091,0.0016767973171242926,0.006594259291887283,0.02240896411240101,8,1,0.06349206349206349,0.0002581311306143521,0,False
delta_front_mean,high,4,4,0.96,262,23,0.5379876796714579,0.5051334702258727,0.3613963039014374,0.9192982456140351,0.0016069307622441137,0.006594259291887283,0.02240896411240101,7,0,0.05555555555555555,0.0,0,False
delta_front_mean,high,4,4,0.975,258,23,0.5297741273100616,0.4989733059548255,0.3593429158110883,0.9181494661921709,0.0016069307622441137,0.006594259291887283,0.02240896411240101,3,0,0.023809523809523808,0.0,0,False
delta_front_mean,high,4,4,0.98,257,23,0.5277207392197125,0.49691991786447637,0.3593429158110883,0.9178571428571428,0.0016069307622441137,0.006594259291887283,0.02240896411240101,2,0,0.015873015873015872,0.0,0,False
delta_front_mean,high,4,4,0.99,257,23,0.5277207392197125,0.49691991786447637,0.3593429158110883,0.9178571428571428,0.0016069307622441137,0.006594259291887283,0.02240896411240101,2,0,0.015873015873015872,0.0,0,False
delta_front_mean,high,4,4,0.995,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,6,0.5,283,42,0.5811088295687885,0.5359342915811088,0.36960985626283366,0.8707692307692307,0.002934395304967512,0.006594259291887283,0.024000000208616257,28,19,0.2222222222222222,0.00490449148167269,0,False
delta_front_mean,high,4,6,0.55,277,38,0.5687885010266941,0.5277207392197125,0.36960985626283366,0.8793650793650793,0.0026549290854467967,0.006594259291887283,0.02240896411240101,22,15,0.1746031746031746,0.0038719669592152815,0,False
delta_front_mean,high,4,6,0.6,271,34,0.5564681724845996,0.5195071868583162,0.3655030800821355,0.8885245901639345,0.0023754628659260813,0.006594259291887283,0.02240896411240101,16,11,0.12698412698412698,0.002839442436757873,0,False
delta_front_mean,high,4,6,0.65,269,33,0.5523613963039015,0.5195071868583162,0.3655030800821355,0.890728476821192,0.002305596311045902,0.006594259291887283,0.02240896411240101,14,10,0.1111111111111111,0.002581311306143521,0,False
delta_front_mean,high,4,6,0.7,266,30,0.5462012320328542,0.5133470225872689,0.36344969199178645,0.8986486486486487,0.0020959966464053656,0.006594259291887283,0.02240896411240101,11,7,0.0873015873015873,0.0018069179143004647,0,False
delta_front_mean,high,4,6,0.725,264,25,0.5420944558521561,0.5112936344969199,0.36344969199178645,0.9134948096885813,0.0017466638720044715,0.006594259291887283,0.02240896411240101,9,2,0.07142857142857142,0.0005162622612287042,0,False
delta_front_mean,high,4,6,0.75,263,25,0.5400410677618069,0.5092402464065708,0.36344969199178645,0.9131944444444444,0.0017466638720044715,0.006594259291887283,0.02240896411240101,8,2,0.06349206349206349,0.0005162622612287042,0,False
delta_front_mean,high,4,6,0.775,262,25,0.5379876796714579,0.5071868583162218,0.36344969199178645,0.9128919860627178,0.0017466638720044715,0.006594259291887283,0.02240896411240101,7,2,0.05555555555555555,0.0005162622612287042,0,False
delta_front_mean,high,4,6,0.8,261,25,0.5359342915811088,0.5051334702258727,0.3613963039014374,0.9125874125874126,0.0017466638720044715,0.006594259291887283,0.02240896411240101,6,2,0.047619047619047616,0.0005162622612287042,0,False
delta_front_mean,high,4,6,0.825,261,25,0.5359342915811088,0.5051334702258727,0.3613963039014374,0.9125874125874126,0.0017466638720044715,0.006594259291887283,0.02240896411240101,6,2,0.047619047619047616,0.0005162622612287042,0,False
delta_front_mean,high,4,6,0.85,259,25,0.5318275154004107,0.5010266940451745,0.3613963039014374,0.9119718309859155,0.0017466638720044715,0.006594259291887283,0.02240896411240101,4,2,0.031746031746031744,0.0005162622612287042,0,False
delta_front_mean,high,4,6,0.875,258,25,0.5297741273100616,0.49691991786447637,0.3593429158110883,0.911660777385159,0.0017466638720044715,0.006594259291887283,0.02240896411240101,3,2,0.023809523809523808,0.0005162622612287042,0,False
delta_front_mean,high,4,6,0.9,258,24,0.5297741273100616,0.49691991786447637,0.3593429158110883,0.9148936170212766,0.0016767973171242926,0.006594259291887283,0.02240896411240101,3,1,0.023809523809523808,0.0002581311306143521,0,False
delta_front_mean,high,4,6,0.925,258,23,0.5297741273100616,0.49691991786447637,0.3593429158110883,0.9181494661921709,0.0016069307622441137,0.006594259291887283,0.02240896411240101,3,0,0.023809523809523808,0.0,0,False
delta_front_mean,high,4,6,0.95,258,23,0.5297741273100616,0.49691991786447637,0.3593429158110883,0.9181494661921709,0.0016069307622441137,0.006594259291887283,0.02240896411240101,3,0,0.023809523809523808,0.0,0,False
delta_front_mean,high,4,6,0.96,258,23,0.5297741273100616,0.49691991786447637,0.3593429158110883,0.9181494661921709,0.0016069307622441137,0.006594259291887283,0.02240896411240101,3,0,0.023809523809523808,0.0,0,False
delta_front_mean,high,4,6,0.975,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,6,0.98,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,6,0.99,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,6,0.995,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,8,0.5,263,23,0.5400410677618069,0.5071868583162218,0.3613963039014374,0.9195804195804196,0.0016069307622441137,0.006594259291887283,0.02240896411240101,8,0,0.06349206349206349,0.0,0,False
delta_front_mean,high,4,8,0.55,261,23,0.5359342915811088,0.5030800821355236,0.3593429158110883,0.9190140845070423,0.0016069307622441137,0.006594259291887283,0.02240896411240101,6,0,0.047619047619047616,0.0,0,False
delta_front_mean,high,4,8,0.6,259,23,0.5318275154004107,0.4989733059548255,0.3593429158110883,0.9184397163120568,0.0016069307622441137,0.006594259291887283,0.02240896411240101,4,0,0.031746031746031744,0.0,0,False
delta_front_mean,high,4,8,0.65,259,23,0.5318275154004107,0.4989733059548255,0.3593429158110883,0.9184397163120568,0.0016069307622441137,0.006594259291887283,0.02240896411240101,4,0,0.031746031746031744,0.0,0,False
delta_front_mean,high,4,8,0.7,258,23,0.5297741273100616,0.49691991786447637,0.35728952772073924,0.9181494661921709,0.0016069307622441137,0.006594259291887283,0.02240896411240101,3,0,0.023809523809523808,0.0,0,False
delta_front_mean,high,4,8,0.725,258,23,0.5297741273100616,0.49691991786447637,0.35728952772073924,0.9181494661921709,0.0016069307622441137,0.006594259291887283,0.02240896411240101,3,0,0.023809523809523808,0.0,0,False
delta_front_mean,high,4,8,0.75,258,23,0.5297741273100616,0.49691991786447637,0.35728952772073924,0.9181494661921709,0.0016069307622441137,0.006594259291887283,0.02240896411240101,3,0,0.023809523809523808,0.0,0,False
delta_front_mean,high,4,8,0.775,258,23,0.5297741273100616,0.49691991786447637,0.35728952772073924,0.9181494661921709,0.0016069307622441137,0.006594259291887283,0.02240896411240101,3,0,0.023809523809523808,0.0,0,False
delta_front_mean,high,4,8,0.8,257,23,0.5277207392197125,0.4948665297741273,0.35728952772073924,0.9178571428571428,0.0016069307622441137,0.006594259291887283,0.02240896411240101,2,0,0.015873015873015872,0.0,0,False
delta_front_mean,high,4,8,0.825,257,23,0.5277207392197125,0.4948665297741273,0.35728952772073924,0.9178571428571428,0.0016069307622441137,0.006594259291887283,0.02240896411240101,2,0,0.015873015873015872,0.0,0,False
delta_front_mean,high,4,8,0.85,257,23,0.5277207392197125,0.4948665297741273,0.35728952772073924,0.9178571428571428,0.0016069307622441137,0.006594259291887283,0.02240896411240101,2,0,0.015873015873015872,0.0,0,False
delta_front_mean,high,4,8,0.875,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,8,0.9,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,8,0.925,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,8,0.95,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,8,0.96,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,8,0.975,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,8,0.98,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,8,0.99,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,8,0.995,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,10,0.5,259,23,0.5318275154004107,0.49691991786447637,0.35728952772073924,0.9184397163120568,0.0016069307622441137,0.006594259291887283,0.02240896411240101,4,0,0.031746031746031744,0.0,0,False
delta_front_mean,high,4,10,0.55,258,23,0.5297741273100616,0.4948665297741273,0.35728952772073924,0.9181494661921709,0.0016069307622441137,0.006594259291887283,0.02240896411240101,3,0,0.023809523809523808,0.0,0,False
delta_front_mean,high,4,10,0.6,257,23,0.5277207392197125,0.4948665297741273,0.35728952772073924,0.9178571428571428,0.0016069307622441137,0.006594259291887283,0.02240896411240101,2,0,0.015873015873015872,0.0,0,False
delta_front_mean,high,4,10,0.65,257,23,0.5277207392197125,0.4948665297741273,0.35728952772073924,0.9178571428571428,0.0016069307622441137,0.006594259291887283,0.02240896411240101,2,0,0.015873015873015872,0.0,0,False
delta_front_mean,high,4,10,0.7,257,23,0.5277207392197125,0.4948665297741273,0.35728952772073924,0.9178571428571428,0.0016069307622441137,0.006594259291887283,0.02240896411240101,2,0,0.015873015873015872,0.0,0,False
delta_front_mean,high,4,10,0.725,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,10,0.75,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,10,0.775,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,10,0.8,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,10,0.825,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,10,0.85,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,10,0.875,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,10,0.9,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,10,0.925,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,10,0.95,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,10,0.96,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
delta_front_mean,high,4,10,0.975,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,0,False
