task,suite,query,method,auc,failures,successes
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,7,v82_reference,0.5664160401002506,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,7,recent4,0.5664160401002506,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,7,absolute_gate,0.5664160401002506,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,7,recovery,0.5664160401002506,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,7,recovery_fixed,0.5914786967418546,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,7,recovery_confirm2,0.5588972431077694,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,7,recent4_confirm2,0.8120300751879699,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,7,selected,0.5889724310776943,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,8,v82_reference,0.7593984962406015,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,8,recent4,0.7593984962406015,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,8,absolute_gate,0.7869674185463659,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,8,recovery,0.7869674185463659,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,8,recovery_fixed,0.7844611528822055,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,8,recovery_confirm2,0.7393483709273183,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,8,recovery_confirm3,0.5588972431077694,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,8,reference_confirm3,0.8120300751879699,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,8,recent4_confirm2,0.731829573934837,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,8,selected,0.7719298245614035,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,9,v82_reference,0.23809523809523808,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,9,recent4,0.23809523809523808,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,9,absolute_gate,0.6641604010025063,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,9,recovery,0.6641604010025063,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,9,recovery_fixed,0.5488721804511278,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,9,recovery_confirm2,0.7719298245614035,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,9,recovery_confirm3,0.7719298245614035,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,9,reference_confirm3,0.43107769423558895,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,9,recent4_confirm2,0.40350877192982454,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,9,selected,0.3283208020050125,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,10,v82_reference,0.3057644110275689,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,10,recent4,0.3057644110275689,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,10,absolute_gate,0.015037593984962405,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,10,recovery,0.015037593984962405,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,10,recovery_fixed,0.022556390977443608,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,10,recovery_confirm2,0.16040100250626566,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,10,recovery_confirm3,0.2506265664160401,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,10,reference_confirm3,0.45363408521303256,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,10,recent4_confirm2,0.2882205513784461,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,10,selected,0.42606516290726815,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,11,v82_reference,0.37343358395989973,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,11,recent4,0.37343358395989973,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,11,absolute_gate,0.042606516290726815,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,11,recovery,0.042606516290726815,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,11,recovery_fixed,0.045112781954887216,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,11,recovery_confirm2,0.015037593984962405,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,11,recovery_confirm3,0.16040100250626566,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,11,reference_confirm3,0.2882205513784461,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,11,recent4_confirm2,0.3132832080200501,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,11,selected,0.5012531328320802,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,12,v82_reference,0.49373433583959897,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,12,recent4,0.49373433583959897,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,12,absolute_gate,0.11528822055137844,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,12,recovery,0.11528822055137844,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,12,recovery_fixed,0.11779448621553884,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,12,recovery_confirm2,0.042606516290726815,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,12,recovery_confirm3,0.015037593984962405,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,12,reference_confirm3,0.3132832080200501,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,12,recent4_confirm2,0.37343358395989973,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,12,selected,0.5939849624060151,1,399
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,13,v82_reference,0.6266318537859008,1,383
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,13,recent4,0.6266318537859008,1,383
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,13,absolute_gate,0.360313315926893,1,383
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,13,recovery,0.360313315926893,1,383
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,13,recovery_fixed,0.360313315926893,1,383
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,13,recovery_confirm2,0.18276762402088773,1,383
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,13,recovery_confirm3,0.044386422976501305,1,383
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,13,reference_confirm3,0.3838120104438642,1,383
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,13,recent4_confirm2,0.5300261096605744,1,383
libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,libero_object,13,selected,0.7075718015665796,1,383
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,7,v82_reference,0.8095238095238095,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,7,recent4,0.8095238095238095,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,7,absolute_gate,0.8233369683751364,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,7,recovery,0.8233369683751364,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,7,recovery_fixed,0.8273355143584151,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,7,recovery_confirm2,0.608505997818975,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,7,recent4_confirm2,0.44820065430752454,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,7,selected,0.8135223555070883,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,8,v82_reference,0.7928026172300982,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,8,recent4,0.7928026172300982,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,8,absolute_gate,0.9320247182842603,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,8,recovery,0.9320247182842603,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,8,recovery_fixed,0.9323882224645583,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,8,recovery_confirm2,0.8738640494365685,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,8,recovery_confirm3,0.608505997818975,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,8,reference_confirm3,0.44820065430752454,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,8,recent4_confirm2,0.836423118865867,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,8,selected,0.8175209014903672,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,9,v82_reference,0.30679752817157396,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,9,recent4,0.30679752817157396,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,9,absolute_gate,0.9073064340239912,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,9,recovery,0.9073064340239912,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,9,recovery_fixed,0.8687749909123955,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,9,recovery_confirm2,0.9174845510723373,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,9,recovery_confirm3,0.906215921483097,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,9,reference_confirm3,0.7975281715739732,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,9,recent4_confirm2,0.613958560523446,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,9,selected,0.42311886586695746,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,10,v82_reference,0.2435478007997092,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,10,recent4,0.2435478007997092,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,10,absolute_gate,0.3751363140676118,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,10,recovery,0.3751363140676118,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,10,recovery_fixed,0.3260632497273719,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,10,recovery_confirm2,0.6114140312613595,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,10,recovery_confirm3,0.7782624500181752,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,10,reference_confirm3,0.5579789167575427,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,10,recent4_confirm2,0.252271901126863,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,10,selected,0.3322428207924391,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,11,v82_reference,0.3187931661214104,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,11,recent4,0.3187931661214104,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,11,absolute_gate,0.2242820792439113,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,11,recovery,0.2242820792439113,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,11,recovery_fixed,0.207924391130498,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,11,recovery_confirm2,0.3584151217739004,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,11,recovery_confirm3,0.613958560523446,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,11,reference_confirm3,0.27662668120683387,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,11,recent4_confirm2,0.26463104325699743,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,11,selected,0.3845874227553617,7,393
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,12,v82_reference,0.4339914827719706,7,369
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,12,recent4,0.4339914827719706,7,369
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,12,absolute_gate,0.3008130081300813,7,369
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,12,recovery,0.3008130081300813,7,369
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,12,recovery_fixed,0.30313588850174217,7,369
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,12,recovery_confirm2,0.24467673248161054,7,369
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,12,recovery_confirm3,0.36507936507936506,7,369
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,12,reference_confirm3,0.29036004645760743,7,369
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,12,recent4_confirm2,0.3515292295780101,7,369
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,12,selected,0.4518002322880372,7,369
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,13,v82_reference,0.546112115732369,7,158
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,13,recent4,0.546112115732369,7,158
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,13,absolute_gate,0.6193490054249547,7,158
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,13,recovery,0.6193490054249547,7,158
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,13,recovery_fixed,0.6374321880650995,7,158
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,13,recovery_confirm2,0.5045207956600362,7,158
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,13,recovery_confirm3,0.39783001808318263,7,158
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,13,reference_confirm3,0.47649186256781195,7,158
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,13,recent4_confirm2,0.530741410488246,7,158
libero_object/pick_up_the_milk_and_place_it_in_the_basket,libero_object,13,selected,0.5198915009041591,7,158
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,libero_object,7,v82_reference,0.8987341772151899,5,395
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,libero_object,7,recent4,0.8987341772151899,5,395
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,libero_object,7,absolute_gate,0.9270886075949367,5,395
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,libero_object,7,recovery,0.9270886075949367,5,395
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,libero_object,7,recovery_fixed,0.9286075949367089,5,395
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,libero_object,7,recovery_confirm2,0.9073417721518987,5,395
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,libero_object,7,recent4_confirm2,0.8663291139240507,5,395
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,libero_object,7,selected,0.9220253164556962,5,395
libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,libero_object,8,v82_reference,0.660759493670886,5,395
