dataset,setting,scope,method,budget,tp,fp,failures,successes,recall,fpr,precision,coverage
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cancellation_low__d0,0.01,2,10,37,475,0.05405405405405406,0.021052631578947368,0.16666666666666666,0.9765625
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cancellation_low__d0,0.03,3,18,37,475,0.08108108108108109,0.037894736842105266,0.14285714285714285,0.958984375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cancellation_low__d0,0.05,3,29,37,475,0.08108108108108109,0.061052631578947365,0.09375,0.9375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cancellation_low__d0,0.1,4,46,37,475,0.10810810810810811,0.0968421052631579,0.08,0.90234375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cosine_high__d0,0.01,2,10,37,475,0.05405405405405406,0.021052631578947368,0.16666666666666666,0.9765625
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cosine_high__d0,0.03,2,21,37,475,0.05405405405405406,0.04421052631578947,0.08695652173913043,0.955078125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cosine_high__d0,0.05,2,30,37,475,0.05405405405405406,0.06315789473684211,0.0625,0.9375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cosine_high__d0,0.1,2,58,37,475,0.05405405405405406,0.12210526315789473,0.03333333333333333,0.8828125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,authority_low__d9,0.01,0,6,37,475,0.0,0.01263157894736842,0.0,0.98828125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,authority_low__d9,0.03,0,16,37,475,0.0,0.03368421052631579,0.0,0.96875
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,authority_low__d9,0.05,0,26,37,475,0.0,0.05473684210526316,0.0,0.94921875
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,authority_low__d9,0.1,1,52,37,475,0.02702702702702703,0.10947368421052632,0.018867924528301886,0.896484375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,disagreement_low__d9,0.01,1,5,37,475,0.02702702702702703,0.010526315789473684,0.16666666666666666,0.98828125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,disagreement_low__d9,0.03,1,15,37,475,0.02702702702702703,0.031578947368421054,0.0625,0.96875
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,disagreement_low__d9,0.05,1,23,37,475,0.02702702702702703,0.04842105263157895,0.041666666666666664,0.953125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,disagreement_low__d9,0.1,1,52,37,475,0.02702702702702703,0.10947368421052632,0.018867924528301886,0.896484375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cancellation_low__d9,0.01,1,6,37,475,0.02702702702702703,0.01263157894736842,0.14285714285714285,0.986328125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cancellation_low__d9,0.03,1,15,37,475,0.02702702702702703,0.031578947368421054,0.0625,0.96875
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cancellation_low__d9,0.05,1,30,37,475,0.02702702702702703,0.06315789473684211,0.03225806451612903,0.939453125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cancellation_low__d9,0.1,2,50,37,475,0.05405405405405406,0.10526315789473684,0.038461538461538464,0.8984375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cosine_high__d9,0.01,2,12,37,475,0.05405405405405406,0.02526315789473684,0.14285714285714285,0.97265625
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cosine_high__d9,0.03,4,20,37,475,0.10810810810810811,0.042105263157894736,0.16666666666666666,0.953125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cosine_high__d9,0.05,4,28,37,475,0.10810810810810811,0.05894736842105263,0.125,0.9375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cosine_high__d9,0.1,4,58,37,475,0.10810810810810811,0.12210526315789473,0.06451612903225806,0.87890625
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,authority_low__flowmean,0.01,0,6,37,475,0.0,0.01263157894736842,0.0,0.98828125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,authority_low__flowmean,0.03,0,16,37,475,0.0,0.03368421052631579,0.0,0.96875
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,authority_low__flowmean,0.05,1,27,37,475,0.02702702702702703,0.056842105263157895,0.03571428571428571,0.9453125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,authority_low__flowmean,0.1,1,51,37,475,0.02702702702702703,0.10736842105263159,0.019230769230769232,0.8984375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,disagreement_low__flowmean,0.01,1,5,37,475,0.02702702702702703,0.010526315789473684,0.16666666666666666,0.98828125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,disagreement_low__flowmean,0.03,1,15,37,475,0.02702702702702703,0.031578947368421054,0.0625,0.96875
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,disagreement_low__flowmean,0.05,2,26,37,475,0.05405405405405406,0.05473684210526316,0.07142857142857142,0.9453125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,disagreement_low__flowmean,0.1,2,53,37,475,0.05405405405405406,0.11157894736842106,0.03636363636363636,0.892578125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cancellation_low__flowmean,0.01,1,9,37,475,0.02702702702702703,0.018947368421052633,0.1,0.98046875
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cancellation_low__flowmean,0.03,1,17,37,475,0.02702702702702703,0.035789473684210524,0.05555555555555555,0.96484375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cancellation_low__flowmean,0.05,3,25,37,475,0.08108108108108109,0.05263157894736842,0.10714285714285714,0.9453125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cancellation_low__flowmean,0.1,6,50,37,475,0.16216216216216217,0.10526315789473684,0.10714285714285714,0.890625
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cosine_high__flowmean,0.01,2,6,37,475,0.05405405405405406,0.01263157894736842,0.25,0.984375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cosine_high__flowmean,0.03,2,19,37,475,0.05405405405405406,0.04,0.09523809523809523,0.958984375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cosine_high__flowmean,0.05,2,32,37,475,0.05405405405405406,0.06736842105263158,0.058823529411764705,0.93359375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cosine_high__flowmean,0.1,2,49,37,475,0.05405405405405406,0.1031578947368421,0.0392156862745098,0.900390625
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_entropy_low__d0,0.01,1,17,37,475,0.02702702702702703,0.035789473684210524,0.05555555555555555,0.96484375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_entropy_low__d0,0.03,5,24,37,475,0.13513513513513514,0.05052631578947368,0.1724137931034483,0.943359375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_entropy_low__d0,0.05,6,40,37,475,0.16216216216216217,0.08421052631578947,0.13043478260869565,0.91015625
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_entropy_low__d0,0.1,9,60,37,475,0.24324324324324326,0.12631578947368421,0.13043478260869565,0.865234375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_entropy_low__d9,0.01,0,5,37,475,0.0,0.010526315789473684,0.0,0.990234375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_entropy_low__d9,0.03,0,12,37,475,0.0,0.02526315789473684,0.0,0.9765625
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_entropy_low__d9,0.05,0,32,37,475,0.0,0.06736842105263158,0.0,0.9375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_entropy_low__d9,0.1,0,50,37,475,0.0,0.10526315789473684,0.0,0.90234375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_entropy_low__flowmean,0.01,1,8,37,475,0.02702702702702703,0.016842105263157894,0.1111111111111111,0.982421875
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_entropy_low__flowmean,0.03,1,13,37,475,0.02702702702702703,0.02736842105263158,0.07142857142857142,0.97265625
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_entropy_low__flowmean,0.05,2,34,37,475,0.05405405405405406,0.07157894736842105,0.05555555555555555,0.9296875
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_entropy_low__flowmean,0.1,3,57,37,475,0.08108108108108109,0.12,0.05,0.8828125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_margin_low__d0,0.01,1,12,37,475,0.02702702702702703,0.02526315789473684,0.07692307692307693,0.974609375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_margin_low__d0,0.03,2,15,37,475,0.05405405405405406,0.031578947368421054,0.11764705882352941,0.966796875
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_margin_low__d0,0.05,2,23,37,475,0.05405405405405406,0.04842105263157895,0.08,0.951171875
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_margin_low__d0,0.1,5,65,37,475,0.13513513513513514,0.1368421052631579,0.07142857142857142,0.86328125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_margin_low__d9,0.01,0,5,37,475,0.0,0.010526315789473684,0.0,0.990234375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_margin_low__d9,0.03,1,17,37,475,0.02702702702702703,0.035789473684210524,0.05555555555555555,0.96484375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_margin_low__d9,0.05,3,29,37,475,0.08108108108108109,0.061052631578947365,0.09375,0.9375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_margin_low__d9,0.1,6,42,37,475,0.16216216216216217,0.08842105263157894,0.125,0.90625
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_margin_low__flowmean,0.01,0,10,37,475,0.0,0.021052631578947368,0.0,0.98046875
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_margin_low__flowmean,0.03,0,19,37,475,0.0,0.04,0.0,0.962890625
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_margin_low__flowmean,0.05,1,29,37,475,0.02702702702702703,0.061052631578947365,0.03333333333333333,0.94140625
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_margin_low__flowmean,0.1,2,46,37,475,0.05405405405405406,0.0968421052631579,0.041666666666666664,0.90625
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_token_collapse__d0,0.01,1,14,37,475,0.02702702702702703,0.029473684210526315,0.06666666666666667,0.970703125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_token_collapse__d0,0.03,3,21,37,475,0.08108108108108109,0.04421052631578947,0.125,0.953125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_token_collapse__d0,0.05,3,29,37,475,0.08108108108108109,0.061052631578947365,0.09375,0.9375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_token_collapse__d0,0.1,3,49,37,475,0.08108108108108109,0.1031578947368421,0.057692307692307696,0.8984375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_token_collapse__d9,0.01,0,9,37,475,0.0,0.018947368421052633,0.0,0.982421875
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_token_collapse__d9,0.03,0,15,37,475,0.0,0.031578947368421054,0.0,0.970703125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_token_collapse__d9,0.05,0,26,37,475,0.0,0.05473684210526316,0.0,0.94921875
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_token_collapse__d9,0.1,1,47,37,475,0.02702702702702703,0.09894736842105263,0.020833333333333332,0.90625
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_token_collapse__flowmean,0.01,0,6,37,475,0.0,0.01263157894736842,0.0,0.98828125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_token_collapse__flowmean,0.03,0,15,37,475,0.0,0.031578947368421054,0.0,0.970703125
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_token_collapse__flowmean,0.05,0,29,37,475,0.0,0.061052631578947365,0.0,0.943359375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_token_collapse__flowmean,0.1,1,45,37,475,0.02702702702702703,0.09473684210526316,0.021739130434782608,0.91015625
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,clock,0.01,0,0,37,475,0.0,0.0,,1.0
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,clock,0.03,0,0,37,475,0.0,0.0,,1.0
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,clock,0.05,0,0,37,475,0.0,0.0,,1.0
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,clock,0.1,0,0,37,475,0.0,0.0,,1.0
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,random,0.01,1,10,37,475,0.02702702702702703,0.021052631578947368,0.09090909090909091,0.978515625
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,random,0.03,1,13,37,475,0.02702702702702703,0.02736842105263158,0.07142857142857142,0.97265625
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,random,0.05,2,27,37,475,0.05405405405405406,0.056842105263157895,0.06896551724137931,0.943359375
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,random,0.1,5,50,37,475,0.13513513513513514,0.10526315789473684,0.09090909090909091,0.892578125
q34,init_state_id,all,hidden_descriptor__deviation,0.01,28,8,216,296,0.12962962962962962,0.02702702702702703,0.7777777777777778,0.9296875
q34,init_state_id,all,hidden_descriptor__deviation,0.03,38,10,216,296,0.17592592592592593,0.033783783783783786,0.7916666666666666,0.90625
q34,init_state_id,all,hidden_descriptor__deviation,0.05,42,16,216,296,0.19444444444444445,0.05405405405405406,0.7241379310344828,0.88671875
q34,init_state_id,all,hidden_descriptor__deviation,0.1,79,33,216,296,0.36574074074074076,0.11148648648648649,0.7053571428571429,0.78125
q34,init_state_id,all,hidden_descriptor__knn5,0.01,4,7,216,296,0.018518518518518517,0.02364864864864865,0.36363636363636365,0.978515625
q34,init_state_id,all,hidden_descriptor__knn5,0.03,4,13,216,296,0.018518518518518517,0.04391891891891892,0.23529411764705882,0.966796875
q34,init_state_id,all,hidden_descriptor__knn5,0.05,13,17,216,296,0.06018518518518518,0.057432432432432436,0.43333333333333335,0.94140625
q34,init_state_id,all,hidden_descriptor__knn5,0.1,22,27,216,296,0.10185185185185185,0.09121621621621621,0.4489795918367347,0.904296875
q34,init_state_id,all,proprio__deviation,0.01,9,0,216,296,0.041666666666666664,0.0,1.0,0.982421875
q34,init_state_id,all,proprio__deviation,0.03,27,9,216,296,0.125,0.030405405405405407,0.75,0.9296875
q34,init_state_id,all,proprio__deviation,0.05,46,12,216,296,0.21296296296296297,0.04054054054054054,0.7931034482758621,0.88671875
q34,init_state_id,all,proprio__deviation,0.1,71,28,216,296,0.3287037037037037,0.0945945945945946,0.7171717171717171,0.806640625
q34,init_state_id,all,proprio__knn5,0.01,7,24,216,296,0.032407407407407406,0.08108108108108109,0.22580645161290322,0.939453125
q34,init_state_id,all,proprio__knn5,0.03,10,36,216,296,0.046296296296296294,0.12162162162162163,0.21739130434782608,0.91015625
q34,init_state_id,all,proprio__knn5,0.05,13,38,216,296,0.06018518518518518,0.12837837837837837,0.2549019607843137,0.900390625
q34,init_state_id,all,proprio__knn5,0.1,24,46,216,296,0.1111111111111111,0.1554054054054054,0.34285714285714286,0.86328125
q34,init_state_id,all,action__deviation,0.01,3,6,216,296,0.013888888888888888,0.02027027027027027,0.3333333333333333,0.982421875
q34,init_state_id,all,action__deviation,0.03,9,8,216,296,0.041666666666666664,0.02702702702702703,0.5294117647058824,0.966796875
q34,init_state_id,all,action__deviation,0.05,10,13,216,296,0.046296296296296294,0.04391891891891892,0.43478260869565216,0.955078125
q34,init_state_id,all,action__deviation,0.1,18,20,216,296,0.08333333333333333,0.06756756756756757,0.47368421052631576,0.92578125
q34,init_state_id,all,action__knn5,0.01,1,6,216,296,0.004629629629629629,0.02027027027027027,0.14285714285714285,0.986328125
q34,init_state_id,all,action__knn5,0.03,5,13,216,296,0.023148148148148147,0.04391891891891892,0.2777777777777778,0.96484375
q34,init_state_id,all,action__knn5,0.05,9,17,216,296,0.041666666666666664,0.057432432432432436,0.34615384615384615,0.94921875
