dataset,grouping,task,fold,method,budget,reference_size,calibration_size,calibration_alarms,threshold
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_margin_low__d9,0.01,256,128,1,-0.001012406814640814
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_margin_low__d9,0.03,256,128,3,-0.001044455301576365
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_margin_low__d9,0.05,256,128,6,-0.0010558976866732084
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_margin_low__d9,0.1,256,128,12,-0.0011009244496122405
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_margin_low__flowmean,0.01,256,128,1,-0.0007878052758509965
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_margin_low__flowmean,0.03,256,128,3,-0.0008097796119548204
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_margin_low__flowmean,0.05,256,128,6,-0.0008474654260402501
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_margin_low__flowmean,0.1,256,128,12,-0.0008759306251898251
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__d0,0.01,256,128,1,-0.0015199632167215427
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__d0,0.03,256,128,3,-0.0015292409197817936
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__d0,0.05,256,128,6,-0.0015744241953775662
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__d0,0.1,256,128,12,-0.0016500311777746246
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__d9,0.01,256,128,1,-0.0027912604089271875
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__d9,0.03,256,128,3,-0.002813791112279418
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__d9,0.05,256,128,6,-0.0028583038109761816
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__d9,0.1,256,128,12,-0.0029226020646732076
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__flowmean,0.01,256,128,1,-0.0019608024810980782
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__flowmean,0.03,256,128,3,-0.0019951958070427156
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__flowmean,0.05,256,128,6,-0.0020444545039392083
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__flowmean,0.1,256,128,12,-0.002095991573705369
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,clock,0.01,256,128,0,0.0
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,clock,0.03,256,128,0,0.0
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,clock,0.05,256,128,0,0.0
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,clock,0.1,256,128,0,0.0
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,random,0.01,256,128,1,0.9699722515786551
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,random,0.03,256,128,3,0.9624667689726597
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,random,0.05,256,128,6,0.9482350580758405
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,random,0.1,256,128,12,0.930701995243584
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d0__deviation,0.01,256,128,1,0.8996759700121439
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d0__deviation,0.03,256,128,3,0.8806059524585882
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d0__deviation,0.05,256,128,6,0.8783196742079159
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d0__deviation,0.1,256,128,12,0.8708315947318596
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d0__knn5,0.01,256,128,1,1.1014399364055825
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d0__knn5,0.03,256,128,3,1.08001746481585
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d0__knn5,0.05,256,128,6,1.0745441674048943
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d0__knn5,0.1,256,128,12,1.058307517027148
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d9__deviation,0.01,256,128,1,0.9722677238333896
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d9__deviation,0.03,256,128,3,0.9578879175805562
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d9__deviation,0.05,256,128,6,0.9515951616720674
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d9__deviation,0.1,256,128,12,0.9409939050602791
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d9__knn5,0.01,256,128,1,1.403281271069629
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d9__knn5,0.03,256,128,3,1.3872174038621616
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d9__knn5,0.05,256,128,6,1.3796986626909686
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d9__knn5,0.1,256,128,12,1.3710249662605902
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_flowmean__deviation,0.01,256,128,1,0.9331395660989228
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_flowmean__deviation,0.03,256,128,3,0.9184334403353607
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_flowmean__deviation,0.05,256,128,6,0.9112884282639498
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_flowmean__deviation,0.1,256,128,12,0.9071942636089156
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_flowmean__knn5,0.01,256,128,1,1.1046185811368763
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_flowmean__knn5,0.03,256,128,3,1.1012542161461571
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_flowmean__knn5,0.05,256,128,6,1.0936643708536447
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_flowmean__knn5,0.1,256,128,12,1.0766950544633553
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d0__deviation,0.01,256,128,1,0.9420818220334262
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d0__deviation,0.03,256,128,3,0.9358243463789065
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d0__deviation,0.05,256,128,6,0.9080121851243017
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d0__deviation,0.1,256,128,12,0.8847040967684215
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d0__knn5,0.01,256,128,1,0.4422056578819511
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d0__knn5,0.03,256,128,3,0.43964497762083904
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d0__knn5,0.05,256,128,6,0.4387115016569819
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d0__knn5,0.1,256,128,12,0.43296237801198156
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d9__deviation,0.01,256,128,1,1.0740834982281187
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d9__deviation,0.03,256,128,3,1.0567479592278866
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d9__deviation,0.05,256,128,6,1.0502396593163
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d9__deviation,0.1,256,128,12,1.0395674235029355
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d9__knn5,0.01,256,128,1,1.2647950741819973
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d9__knn5,0.03,256,128,3,1.250336723911921
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d9__knn5,0.05,256,128,6,1.2483011467541987
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d9__knn5,0.1,256,128,12,1.2363199972691048
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_flowmean__deviation,0.01,256,128,1,0.9645622091515917
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_flowmean__deviation,0.03,256,128,3,0.914431293143215
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_flowmean__deviation,0.05,256,128,6,0.9081697548035246
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_flowmean__deviation,0.1,256,128,12,0.8905421677811045
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_flowmean__knn5,0.01,256,128,1,0.7309030281362767
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_flowmean__knn5,0.03,256,128,3,0.7270891354464779
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_flowmean__knn5,0.05,256,128,6,0.7183254505778452
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_flowmean__knn5,0.1,256,128,12,0.7160536295223496
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d0__deviation,0.01,256,128,1,0.9292475843933264
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d0__deviation,0.03,256,128,3,0.9181665112670687
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d0__deviation,0.05,256,128,6,0.8955794930060801
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d0__deviation,0.1,256,128,12,0.8846903455318575
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d0__knn5,0.01,256,128,1,0.3987771142024683
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d0__knn5,0.03,256,128,3,0.3971470970923042
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d0__knn5,0.05,256,128,6,0.3951522536400517
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d0__knn5,0.1,256,128,12,0.3886787521085025
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d9__deviation,0.01,256,128,1,1.0759301132005157
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d9__deviation,0.03,256,128,3,1.0676168528669525
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d9__deviation,0.05,256,128,6,1.062459197800613
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d9__deviation,0.1,256,128,12,1.0508499857798523
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d9__knn5,0.01,256,128,1,1.286837291752306
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d9__knn5,0.03,256,128,3,1.2697581104517346
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d9__knn5,0.05,256,128,6,1.261444054986735
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d9__knn5,0.1,256,128,12,1.2501838564096213
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_flowmean__deviation,0.01,256,128,1,0.9148120716696401
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_flowmean__deviation,0.03,256,128,3,0.9130671662654262
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_flowmean__deviation,0.05,256,128,6,0.9015798856429221
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_flowmean__deviation,0.1,256,128,12,0.8845509717423727
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_flowmean__knn5,0.01,256,128,1,0.6338625901907566
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_flowmean__knn5,0.03,256,128,3,0.6293294578219424
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_flowmean__knn5,0.05,256,128,6,0.6284750054842316
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_flowmean__knn5,0.1,256,128,12,0.6239470527362082
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d0__deviation,0.01,256,128,1,1.9427151719830325
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d0__deviation,0.03,256,128,3,1.4851076336981488
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d0__deviation,0.05,256,128,6,1.3560352452803375
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d0__deviation,0.1,256,128,12,1.2647049302845317
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d0__knn5,0.01,256,128,1,0.7086552787637947
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d0__knn5,0.03,256,128,3,0.5806874707880405
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d0__knn5,0.05,256,128,6,0.5136081281458532
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d0__knn5,0.1,256,128,12,0.45466451652676304
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d9__deviation,0.01,256,128,1,1.899704087395531
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d9__deviation,0.03,256,128,3,1.884614116224132
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d9__deviation,0.05,256,128,6,1.809289906297666
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d9__deviation,0.1,256,128,12,1.5651593492890052
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d9__knn5,0.01,256,128,1,0.8679975972960147
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d9__knn5,0.03,256,128,3,0.8473819431885659
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d9__knn5,0.05,256,128,6,0.7604578341280808
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d9__knn5,0.1,256,128,12,0.6712513507422854
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_flowmean__deviation,0.01,256,128,1,1.912461426542222
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_flowmean__deviation,0.03,256,128,3,1.752806415514013
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_flowmean__deviation,0.05,256,128,6,1.5537512788000905
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_flowmean__deviation,0.1,256,128,12,1.379807422419913
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_flowmean__knn5,0.01,256,128,1,0.6466474219699004
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_flowmean__knn5,0.03,256,128,3,0.5941986349597845
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_flowmean__knn5,0.05,256,128,6,0.5186229374456027
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_flowmean__knn5,0.1,256,128,12,0.48966827980204747
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d0__deviation,0.01,256,128,1,1.076574304628093
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d0__deviation,0.03,256,128,3,1.0522878321398228
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d0__deviation,0.05,256,128,6,1.0257675634738133
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d0__deviation,0.1,256,128,12,1.0133630204473882
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d0__knn5,0.01,256,128,1,1.0507453098927901
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d0__knn5,0.03,256,128,3,1.0427003673077038
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d0__knn5,0.05,256,128,6,1.0411919516206811
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d0__knn5,0.1,256,128,12,1.035161618876702
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d9__deviation,0.01,256,128,1,1.1893207965939951
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d9__deviation,0.03,256,128,3,1.1814312524731219
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d9__deviation,0.05,256,128,6,1.16421412136242
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d9__deviation,0.1,256,128,12,1.1522343879085073
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d9__knn5,0.01,256,128,1,1.513975313440126
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d9__knn5,0.03,256,128,3,1.510797633910779
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d9__knn5,0.05,256,128,6,1.5092792417141676
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d9__knn5,0.1,256,128,12,1.5030577386988684
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_flowmean__deviation,0.01,256,128,1,1.1256935573716391
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_flowmean__deviation,0.03,256,128,3,1.121933036216369
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_flowmean__deviation,0.05,256,128,6,1.1003055613477195
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_flowmean__deviation,0.1,256,128,12,1.08434198146783
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_flowmean__knn5,0.01,256,128,1,1.2796893668510894
q0,init_state_id,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_flowmean__knn5,0.03,256,128,3,1.276331140444896
