cohort,quantity,task,layer,step,mean
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,back_minus_front,3,-0.14532627165317535
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,back_minus_front,4,-0.14552977681159973
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,back_minus_front,5,-0.1456347107887268
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,back_minus_front,6,-0.14540573954582214
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,back_minus_front,7,-0.1453535258769989
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,back_minus_front,8,-0.14530418813228607
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,back_minus_front,9,-0.14447706937789917
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L2,0,0.14977803826332092
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L2,1,0.15049847960472107
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L2,2,0.15005744993686676
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L2,3,0.14965187013149261
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L2,4,0.14974729716777802
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L2,5,0.14972679316997528
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L2,6,0.1492616981267929
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L2,7,0.1483982801437378
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L2,8,0.14898574352264404
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L2,9,0.14765585958957672
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L3,0,0.14263983070850372
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L3,1,0.14277933537960052
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L3,2,0.1431514173746109
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L3,3,0.14352379739284515
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L3,4,0.14362703263759613
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L3,5,0.14392796158790588
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L3,6,0.14401495456695557
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L3,7,0.14481744170188904
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L3,8,0.1445426344871521
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L3,9,0.1429882049560547
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L4,0,0.16770890355110168
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L4,1,0.16869758069515228
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L4,2,0.16934336721897125
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L4,3,0.16971851885318756
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L4,4,0.1703006774187088
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L4,5,0.17122048139572144
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L4,6,0.17071110010147095
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L4,7,0.1707635223865509
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L4,8,0.1710011065006256
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L4,9,0.17126168310642242
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L5,0,0.15059861540794373
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L5,1,0.15154783427715302
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L5,2,0.15206342935562134
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L5,3,0.15274406969547272
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L5,4,0.1534360647201538
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L5,5,0.1535637378692627
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L5,6,0.15400749444961548
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L5,7,0.1541125327348709
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L5,8,0.15485940873622894
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L5,9,0.1547500044107437
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L12,0,0.02363164722919464
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L12,1,0.023677682504057884
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L12,2,0.02369345724582672
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L12,3,0.023891296237707138
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L12,4,0.02399696782231331
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L12,5,0.024333979934453964
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L12,6,0.024511734023690224
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L12,7,0.024829642847180367
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L12,8,0.025166496634483337
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L12,9,0.02547089010477066
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L13,0,0.025106513872742653
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L13,1,0.025190232321619987
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L13,2,0.02532021887600422
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L13,3,0.025489648804068565
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L13,4,0.02559693530201912
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L13,5,0.025817690417170525
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L13,6,0.026050828397274017
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L13,7,0.02644350565969944
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L13,8,0.026983246207237244
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L13,9,0.02802431397140026
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L14,0,0.02329966239631176
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L14,1,0.023387113586068153
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L14,2,0.023532647639513016
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L14,3,0.023571178317070007
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L14,4,0.02372143231332302
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L14,5,0.023821741342544556
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L14,6,0.02396594174206257
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L14,7,0.02430078200995922
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L14,8,0.024765904992818832
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L14,9,0.02587321028113365
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L15,0,0.01624492183327675
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L15,1,0.016313878819346428
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L15,2,0.016420215368270874
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L15,3,0.016556039452552795
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L15,4,0.016800042241811752
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L15,5,0.017072593793272972
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L15,6,0.01743357628583908
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L15,7,0.017903748899698257
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L15,8,0.018658695742487907
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L15,9,0.020196104422211647
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,front_mean,0,0.1526813507080078
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,front_mean,1,0.15338081121444702
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,front_mean,2,0.15365391969680786
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,front_mean,3,0.1539095640182495
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,front_mean,4,0.1542777717113495
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,front_mean,5,0.15460973978042603
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,front_mean,6,0.15449881553649902
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,front_mean,7,0.15452294051647186
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,front_mean,8,0.15484721958637238
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,front_mean,9,0.1541639268398285
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_mean,0,0.022070687264204025
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_mean,1,0.022142227739095688
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_mean,2,0.022241633385419846
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_mean,3,0.02237704023718834
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_mean,4,0.022528845816850662
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_mean,5,0.022761501371860504
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_mean,6,0.022990519180893898
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_mean,7,0.02336942031979561
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_mean,8,0.023893587291240692
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_mean,9,0.02489112876355648
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_minus_front,0,-0.1306106597185135
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_minus_front,1,-0.13123857975006104
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_minus_front,2,-0.13141228258609772
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_minus_front,3,-0.13153252005577087
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_minus_front,4,-0.13174892961978912
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_minus_front,5,-0.13184824585914612
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_minus_front,6,-0.13150829076766968
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_minus_front,7,-0.13115352392196655
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_minus_front,8,-0.13095363974571228
external_8b,conditional_energy,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_minus_front,9,-0.12927280366420746
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L2,0,0.126846045255661
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L2,1,0.12732543051242828
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L2,2,0.12634395062923431
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L2,3,0.12618760764598846
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L2,4,0.12636874616146088
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L2,5,0.12611500918865204
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L2,6,0.12593072652816772
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L2,7,0.12555557489395142
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L2,8,0.12559346854686737
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L2,9,0.12484896183013916
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L3,0,0.11360795050859451
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L3,1,0.11392080038785934
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L3,2,0.11426747590303421
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L3,3,0.11428140103816986
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L3,4,0.11456342786550522
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L3,5,0.11449006199836731
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L3,6,0.11443186551332474
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L3,7,0.11450804769992828
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L3,8,0.1136436015367508
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L3,9,0.11144997924566269
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L4,0,0.19014312326908112
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L4,1,0.1906474232673645
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L4,2,0.19133912026882172
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L4,3,0.19141776859760284
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L4,4,0.19189603626728058
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L4,5,0.192941814661026
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L4,6,0.1921810656785965
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L4,7,0.19235584139823914
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L4,8,0.1925964057445526
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L4,9,0.19234298169612885
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L5,0,0.1142423003911972
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L5,1,0.11515917629003525
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L5,2,0.11553380638360977
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L5,3,0.11577955633401871
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L5,4,0.11663848906755447
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L5,5,0.11654562503099442
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L5,6,0.1167249009013176
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L5,7,0.11662185192108154
external_8b,conditional_energy,libero_goal/put_the_cream_cheese_in_the_bowl,L5,8,0.11703578382730484
