cohort,quantity,layer,group,chunk,alive,alive_risk,prior,auc_pooled,auc_within_suite,auc_within_task
external_8b,procrustes_self,L12,back,8,14456,564,0.03901494189263974,0.45723423910490857,0.41420333022069694,0.48766158742615484
external_8b,procrustes_self,L12,back,10,11342,564,0.04972667959795451,0.5471776300291242,0.5140711608444308,0.4922637982487784
external_8b,procrustes_self,L12,back,12,9146,564,0.06166630220861579,0.6320140001090854,0.739648866609496,0.5022371364653244
external_8b,procrustes_self,L12,back,14,5753,564,0.09803580740483227,0.5968709039443777,0.6946422663173237,0.5235170760934691
external_8b,procrustes_self,L12,back,16,4793,564,0.11767160442311704,0.5743106530558169,0.544081681280976,0.5505746221662469
external_8b,procrustes_self,L12,back,18,4300,564,0.13116279069767442,0.5171885203577992,0.4914994232043656,0.5235250842730557
external_8b,procrustes_self,L12,back,20,3995,564,0.1411764705882353,0.5079461666780357,0.5185643271774615,0.5043508312864884
external_8b,procrustes_self,L12,back,24,2174,424,0.19503219871205152,0.47611859838274934,0.4751296528649101,0.5401471850404485
external_8b,procrustes_self,L12,back,28,769,380,0.494148244473342,0.43504261940197536,0.47917645511097745,0.47550476190476193
external_8b,procrustes_self,L12,back,32,569,274,0.48154657293497366,0.3448966967710009,0.3448966967710009,0.24253770699293323
external_8b,procrustes_self,L13,back,4,15600,564,0.036153846153846154,0.5116210456606273,0.4907596716719423,0.4958425691777757
external_8b,procrustes_self,L13,back,6,15600,564,0.036153846153846154,0.4148064739188595,0.4307855429015579,0.503772387166599
external_8b,procrustes_self,L13,back,8,14456,564,0.03901494189263974,0.402752591930046,0.4046562438385312,0.5316090074771652
external_8b,procrustes_self,L13,back,10,11342,564,0.04972667959795451,0.5525255675798745,0.5414654582593779,0.5633424064539403
external_8b,procrustes_self,L13,back,12,9146,564,0.06166630220861579,0.6632344045181156,0.6690854982215473,0.5341318667660949
external_8b,procrustes_self,L13,back,14,5753,564,0.09803580740483227,0.5680626912631603,0.5626805211528315,0.5435261601499836
external_8b,procrustes_self,L13,back,16,4793,564,0.11767160442311704,0.5031633151039178,0.36623236751810906,0.5518734256926953
external_8b,procrustes_self,L13,back,18,4300,564,0.13116279069767442,0.5815783179188118,0.4683795315274039,0.5321335631855764
external_8b,procrustes_self,L13,back,20,3995,564,0.1411764705882353,0.6318950495172303,0.5830311991592539,0.5374541774151742
external_8b,procrustes_self,L13,back,24,2174,424,0.19503219871205152,0.5339204851752022,0.4488122124634044,0.513540658497836
external_8b,procrustes_self,L13,back,28,769,380,0.494148244473342,0.47396157488837776,0.43795222612715895,0.346184126984127
external_8b,procrustes_self,L13,back,32,569,274,0.48154657293497366,0.41059012742793516,0.41059012742793516,0.25116021516717646
external_8b,procrustes_self,L14,back,4,15600,564,0.036153846153846154,0.5236857664536554,0.48661567518652443,0.4775790119987928
external_8b,procrustes_self,L14,back,6,15600,564,0.036153846153846154,0.4740690310158692,0.4791194957926396,0.5084033176193895
external_8b,procrustes_self,L14,back,8,14456,564,0.03901494189263974,0.46773335538796756,0.45451047036840203,0.5402088374425043
external_8b,procrustes_self,L14,back,10,11342,564,0.04972667959795451,0.5588755134243777,0.5562375432577418,0.5337815236283737
external_8b,procrustes_self,L14,back,12,9146,564,0.06166630220861579,0.6403601633635302,0.6992827950899273,0.4986328610489684
external_8b,procrustes_self,L14,back,14,5753,564,0.09803580740483227,0.5943943065595662,0.6119387636480699,0.505711358936199
external_8b,procrustes_self,L14,back,16,4793,564,0.11767160442311704,0.5474388258042661,0.45389439573008006,0.5145721819899244
external_8b,procrustes_self,L14,back,18,4300,564,0.13116279069767442,0.6011739335125367,0.5723356950591931,0.5276206998781198
external_8b,procrustes_self,L14,back,20,3995,564,0.1411764705882353,0.6488914693108929,0.6714744864077232,0.5591898196719288
external_8b,procrustes_self,L14,back,24,2174,424,0.19503219871205152,0.4975606469002695,0.4893412797992472,0.5624258139917093
external_8b,procrustes_self,L14,back,28,769,380,0.494148244473342,0.4438370991746719,0.4646018530699694,0.40606984126984125
external_8b,procrustes_self,L14,back,32,569,274,0.48154657293497366,0.45504144500804156,0.45504144500804156,0.3470889146714481
external_8b,procrustes_self,L15,back,4,15600,564,0.036153846153846154,0.6208153622794654,0.5722390253793384,0.4643470388061565
external_8b,procrustes_self,L15,back,6,15600,564,0.036153846153846154,0.6227814474575439,0.6032671345266392,0.5135910003850437
external_8b,procrustes_self,L15,back,8,14456,564,0.03901494189263974,0.5943108743641424,0.5773164870645436,0.5417947376452379
external_8b,procrustes_self,L15,back,10,11342,564,0.04972667959795451,0.6147138280105653,0.6282997972215887,0.5434427573541468
external_8b,procrustes_self,L15,back,12,9146,564,0.06166630220861579,0.7037155947381208,0.732305742443942,0.5410724272930649
external_8b,procrustes_self,L15,back,14,5753,564,0.09803580740483227,0.6406842625357241,0.6312575450017437,0.5420572488838207
external_8b,procrustes_self,L15,back,16,4793,564,0.11767160442311704,0.5780078955003363,0.45483225314525355,0.5609945686397985
external_8b,procrustes_self,L15,back,18,4300,564,0.13116279069767442,0.5945041156013182,0.47792887414401075,0.53480175244035
external_8b,procrustes_self,L15,back,20,3995,564,0.1411764705882353,0.662372021059551,0.5964853933260406,0.5542897345067207
external_8b,procrustes_self,L15,back,24,2174,424,0.19503219871205152,0.6431630727762804,0.6500543705562526,0.5338470809517722
external_8b,procrustes_self,L15,back,28,769,380,0.494148244473342,0.4670883506967934,0.4547257042981451,0.3779047619047619
external_8b,procrustes_self,L15,back,32,569,274,0.48154657293497366,0.5032908573549425,0.5032908573549425,0.40681362725450904
external_8b,mobility,L2,front,4,15600,564,0.036153846153846154,0.42133182961365534,0.4519565821439702,0.5037047443622324
external_8b,mobility,L2,front,6,15600,564,0.036153846153846154,0.38822617679743554,0.38830641073299316,0.46997700144651533
external_8b,mobility,L2,front,8,14456,564,0.03901494189263974,0.3870987154196609,0.3824566908171221,0.515897150829464
external_8b,mobility,L2,front,10,11342,564,0.04972667959795451,0.5091753427325693,0.45290979583337465,0.5435411405896435
external_8b,mobility,L2,front,12,9146,564,0.06166630220861579,0.6050359403071909,0.5517891539864858,0.4632969798657718
external_8b,mobility,L2,front,14,5753,564,0.09803580740483227,0.55950855533186,0.49586869237854225,0.4463944026749647
external_8b,mobility,L2,front,16,4793,564,0.11767160442311704,0.4566164644995967,0.285252573389249,0.5164318324937027
external_8b,mobility,L2,front,18,4300,564,0.13116279069767442,0.3476598687107993,0.24456237165274447,0.46316691006115973
external_8b,mobility,L2,front,20,3995,564,0.1411764705882353,0.33820469809062553,0.3497112621722283,0.4397363581382145
external_8b,mobility,L2,front,24,2174,424,0.19503219871205152,0.2761576819407008,0.2822982015892932,0.46187980497069075
external_8b,mobility,L2,front,28,769,380,0.494148244473342,0.35818224868082804,0.4124772125016445,0.4202920634920635
external_8b,mobility,L2,front,32,569,274,0.48154657293497366,0.3269206977607324,0.3269206977607324,0.21461343740111802
external_8b,mobility,L3,front,4,15600,564,0.036153846153846154,0.42942092641961893,0.4422583912525956,0.503735964118094
external_8b,mobility,L3,front,6,15600,564,0.036153846153846154,0.39410302979704503,0.3846404593739087,0.46795031896183903
external_8b,mobility,L3,front,8,14456,564,0.03901494189263974,0.3969084967520467,0.368891451059047,0.4933294094565431
external_8b,mobility,L3,front,10,11342,564,0.04972667959795451,0.5132820797289988,0.41544288986504574,0.5389892762273308
external_8b,mobility,L3,front,12,9146,564,0.06166630220861579,0.6208802730769167,0.5324387442071071,0.47095606512552823
external_8b,mobility,L3,front,14,5753,564,0.09803580740483227,0.5551466618556166,0.484083734988241,0.4589091401070759
external_8b,mobility,L3,front,16,4793,564,0.11767160442311704,0.4568753574189697,0.3052716355318338,0.5376357840050378
external_8b,mobility,L3,front,18,4300,564,0.13116279069767442,0.37464358664783515,0.2950790332741538,0.4928024771337279
external_8b,mobility,L3,front,20,3995,564,0.1411764705882353,0.3808077582161808,0.4441426087629298,0.4674335649662425
external_8b,mobility,L3,front,24,2174,424,0.19503219871205152,0.2745801886792453,0.2893904224173986,0.4703895107832216
external_8b,mobility,L3,front,28,769,380,0.494148244473342,0.36231227168177516,0.4178804337612058,0.42278095238095237
external_8b,mobility,L3,front,32,569,274,0.48154657293497366,0.3023506123963875,0.3023506123963875,0.1778557114228457
external_8b,mobility,L4,front,4,15600,564,0.036153846153846154,0.42216328565579725,0.4303340167243043,0.5170355801150969
external_8b,mobility,L4,front,6,15600,564,0.036153846153846154,0.39096805963559794,0.3852259883823535,0.4770482761491472
external_8b,mobility,L4,front,8,14456,564,0.03901494189263974,0.3928010763886762,0.37874279514748993,0.5005177337431604
external_8b,mobility,L4,front,10,11342,564,0.04972667959795451,0.4801207213538479,0.40528382780196137,0.5381628570491588
external_8b,mobility,L4,front,12,9146,564,0.06166630220861579,0.5828297434346339,0.485129208992579,0.44257239622172506
external_8b,mobility,L4,front,14,5753,564,0.09803580740483227,0.5343914910018328,0.4407515045292366,0.44869440847329867
external_8b,mobility,L4,front,16,4793,564,0.11767160442311704,0.44258908012725373,0.2768137628669462,0.5174748110831234
external_8b,mobility,L4,front,18,4300,564,0.13116279069767442,0.35021005133111605,0.25190424374319914,0.4851492758556323
external_8b,mobility,L4,front,20,3995,564,0.1411764705882353,0.36819977840755236,0.40352535240629184,0.4612745158543058
external_8b,mobility,L4,front,24,2174,424,0.19503219871205152,0.2760512129380054,0.2829820158929318,0.45169007140117967
external_8b,mobility,L4,front,28,769,380,0.494148244473342,0.3512988770125829,0.40023304328215153,0.40777142857142856
external_8b,mobility,L4,front,32,569,274,0.48154657293497366,0.30470122479277495,0.30470122479277495,0.17901592659002216
external_8b,mobility,L5,front,4,15600,564,0.036153846153846154,0.42269439869136766,0.4307165466977572,0.501992861082493
external_8b,mobility,L5,front,6,15600,564,0.036153846153846154,0.3906838717102594,0.38851433806825647,0.4660068891594601
external_8b,mobility,L5,front,8,14456,564,0.03901494189263974,0.3698269885418007,0.37460779280050205,0.5057168704902666
external_8b,mobility,L5,front,10,11342,564,0.04972667959795451,0.48173790121458343,0.40746995508135925,0.54472829829797
external_8b,mobility,L5,front,12,9146,564,0.06166630220861579,0.6306437190821628,0.5517083483175678,0.45165299527715635
external_8b,mobility,L5,front,14,5753,564,0.09803580740483227,0.5714594703197845,0.5325881479759276,0.431753609462881
external_8b,mobility,L5,front,16,4793,564,0.11767160442311704,0.45917352994940375,0.32732176896683185,0.5110299905541562
external_8b,mobility,L5,front,18,4300,564,0.13116279069767442,0.369294538855225,0.2930152503129423,0.4958879140908941
external_8b,mobility,L5,front,20,3995,564,0.1411764705882353,0.3600634391065194,0.408990094583936,0.44102000765252597
external_8b,mobility,L5,front,24,2174,424,0.19503219871205152,0.318016846361186,0.3203732747804266,0.4928233596902906
external_8b,mobility,L5,front,28,769,380,0.494148244473342,0.379116493032066,0.4278223608787987,0.44055873015873015
external_8b,mobility,L5,front,32,569,274,0.48154657293497366,0.2873685512804652,0.2873685512804652,0.15433498576099566
external_8b,mobility,L12,back,4,15600,564,0.036153846153846154,0.43143111379026033,0.4567191976539413,0.5243097832308284
external_8b,mobility,L12,back,6,15600,564,0.036153846153846154,0.38634228206913335,0.3927113724518341,0.479582279666573
external_8b,mobility,L12,back,8,14456,564,0.03901494189263974,0.3671951099974882,0.3581893864102895,0.4988718854227977
external_8b,mobility,L12,back,10,11342,564,0.04972667959795451,0.4291997488974783,0.35002887981040964,0.5192798347161643
external_8b,mobility,L12,back,12,9146,564,0.06166630220861579,0.503141781164932,0.3620836506108472,0.44369096445438727
external_8b,mobility,L12,back,14,5753,564,0.09803580740483227,0.5162911109015389,0.40589203158393616,0.41448423819555846
external_8b,mobility,L12,back,16,4793,564,0.11767160442311704,0.45948105700423786,0.2874857033930614,0.47870749370277077
external_8b,mobility,L12,back,18,4300,564,0.13116279069767442,0.3502053054808875,0.21140275880124687,0.47322477572935995
external_8b,mobility,L12,back,20,3995,564,0.1411764705882353,0.2963700800585401,0.24529820481795656,0.43135560794381567
external_8b,mobility,L12,back,24,2174,424,0.19503219871205152,0.21907816711590297,0.20485152655792555,0.4062380161063531
external_8b,mobility,L12,back,28,769,380,0.494148244473342,0.3113178189690164,0.3422729237535003,0.3310984126984127
external_8b,mobility,L12,back,32,569,274,0.48154657293497366,0.22280094024495856,0.22280094024495856,0.14415673452167493
external_8b,mobility,L13,back,4,15600,564,0.036153846153846154,0.42550750539131615,0.44623506020974846,0.48585224730209275
external_8b,mobility,L13,back,6,15600,564,0.036153846153846154,0.37548123274825995,0.3803352370653239,0.4662098175725599
external_8b,mobility,L13,back,8,14456,564,0.03901494189263974,0.3705327878895553,0.36869503469438614,0.48377585943801366
external_8b,mobility,L13,back,10,11342,564,0.04972667959795451,0.4589592800674871,0.35420653650507194,0.5146689404125537
external_8b,mobility,L13,back,12,9146,564,0.06166630220861579,0.5113412577206787,0.3685531999772871,0.4702802634849615
external_8b,mobility,L13,back,14,5753,564,0.09803580740483227,0.5406395348042572,0.4279820082447308,0.45735325383173236
external_8b,mobility,L13,back,16,4793,564,0.11767160442311704,0.4644949848144105,0.3104227030118185,0.4955427424433249
external_8b,mobility,L13,back,18,4300,564,0.13116279069767442,0.35698617628745427,0.22704578366482037,0.49734828104926815
external_8b,mobility,L13,back,20,3995,564,0.1411764705882353,0.31556717951262064,0.2554572201650115,0.39925202730223774
external_8b,mobility,L13,back,24,2174,424,0.19503219871205152,0.23216037735849057,0.21297992471769134,0.4070597688135717
external_8b,mobility,L13,back,28,769,380,0.494148244473342,0.3412799350561494,0.37052942171437164,0.3835174603174603
external_8b,mobility,L13,back,32,569,274,0.48154657293497366,0.259247804033156,0.259247804033156,0.1651197131104314
external_8b,mobility,L14,back,4,15600,564,0.036153846153846154,0.42873356898526277,0.4606153710399934,0.5055623198359922
external_8b,mobility,L14,back,6,15600,564,0.036153846153846154,0.38185252556983806,0.38823530240050463,0.4739939433673629
external_8b,mobility,L14,back,8,14456,564,0.03901494189263974,0.36881640640156177,0.3660045058164265,0.5180552830641117
external_8b,mobility,L14,back,10,11342,564,0.04972667959795451,0.42723036090065264,0.3410054884034547,0.5205653756599875
external_8b,mobility,L14,back,12,9146,564,0.06166630220861579,0.4776558969705684,0.3246651660592895,0.4567409271687795
external_8b,mobility,L14,back,14,5753,564,0.09803580740483227,0.5001547873365507,0.3795223063784886,0.44078934652776436
external_8b,mobility,L14,back,16,4793,564,0.11767160442311704,0.44188661035169186,0.27903402592451393,0.46836626259445846
external_8b,mobility,L14,back,18,4300,564,0.13116279069767442,0.3421264446368096,0.21674374319912948,0.45422902506780277
external_8b,mobility,L14,back,20,3995,564,0.1411764705882353,0.29052847318255953,0.2501375453738548,0.37547982571989286
external_8b,mobility,L14,back,24,2174,424,0.19503219871205152,0.22579380053908354,0.22160811375993308,0.4481291430032322
external_8b,mobility,L14,back,28,769,380,0.494148244473342,0.3301041807603842,0.3694769681820745,0.3718095238095238
