window,target,scope,model,control_reference,worker,n,positive,brier,brier_gain_vs_rate,brier_gain_vs_controls
relative_tail_minus_mid,eventual_stagnation_or_loop,absolute,moe_sparse_nontrap,controls,3,96,6,0.11412268979567919,0.42251366274338337,-0.06846718895588995
relative_tail_minus_mid,eventual_stagnation_or_loop,absolute,moe_sparse_full,controls,0,96,52,0.2609075458327402,-0.011584018814511052,-0.1298388193038742
relative_tail_minus_mid,eventual_stagnation_or_loop,absolute,moe_sparse_full,controls,1,80,78,0.1421390718673011,0.16329183211193768,-0.12862799944437525
relative_tail_minus_mid,eventual_stagnation_or_loop,absolute,moe_sparse_full,controls,2,80,63,0.1979411548241909,0.052058845175809124,-0.05096267762715754
relative_tail_minus_mid,eventual_stagnation_or_loop,absolute,moe_sparse_full,controls,3,96,6,0.0670080565048738,0.4696282960341887,-0.02135255566508455
relative_tail_minus_mid,eventual_stagnation_or_loop,absolute,controls+moe_sparse,controls_sparse_base,0,96,52,0.12950667492882098,0.11981685208940819,0.0008284021908015077
relative_tail_minus_mid,eventual_stagnation_or_loop,absolute,controls+moe_sparse,controls_sparse_base,1,80,78,0.014055310779614144,0.2913755931996246,0.0011003835972177313
relative_tail_minus_mid,eventual_stagnation_or_loop,absolute,controls+moe_sparse,controls_sparse_base,2,80,63,0.14458579024799761,0.10541420975200237,0.006097599962583798
relative_tail_minus_mid,eventual_stagnation_or_loop,absolute,controls+moe_sparse,controls_sparse_base,3,96,6,0.04840839725364682,0.4882279552854156,0.00016869691137439682
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,rate_only,controls,0,96,52,0.24932352701822916,0.0,-0.11082590616472016
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,rate_only,controls,1,80,78,0.3054309039792387,0.0,0.04532058460345249
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,rate_only,controls,2,80,63,0.25,0.0,0.07044263916231448
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,rate_only,controls,3,96,6,0.5366363525390625,0.0,0.1694764366533259
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,physical,controls,0,96,52,0.14078696879275474,0.10853655822547444,-0.0022893479392457165
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,physical,controls,1,80,78,0.31761203342052047,-0.012181129441281748,0.03313945516217073
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,physical,controls,2,80,63,0.34948863613255654,-0.09948863613255647,-0.029045996970242016
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,physical,controls,3,96,6,0.7080784544361197,-0.17144210189705722,-0.001965665243731325
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,noise_action,controls,0,96,52,0.1807283881640124,0.06859513885421674,-0.04223076731050343
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,noise_action,controls,1,80,78,0.33428179351571774,-0.02885088953647899,0.016469695066973503
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,noise_action,controls,2,80,63,0.2398371448630443,0.010162855136955723,0.08060549429927019
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,noise_action,controls,3,96,6,0.6143027425659052,-0.07766639002684274,0.09181004662648316
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,controls,controls,0,96,52,0.138497620853509,0.11082590616472016,0.0
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,controls,controls,1,80,78,0.35075148858269123,-0.04532058460345249,0.0
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,controls,controls,2,80,63,0.3204426391623144,-0.07044263916231448,0.0
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,controls,controls,3,96,6,0.7061127891923884,-0.1694764366533259,0.0
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_trap_only,controls,0,96,52,0.25406932440587743,-0.004745797387648241,-0.11557170355236841
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_trap_only,controls,1,80,78,0.3222270811177677,-0.016796177138528927,0.028524407464923563
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_trap_only,controls,2,80,63,0.3334469584924444,-0.08344695849244435,-0.0130043193301299
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_trap_only,controls,3,96,6,0.5713354903512403,-0.03469913781217782,0.13477729884114806
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_nontrap,controls,0,96,52,0.2285593068594204,0.020764220158808744,-0.09006168600591143
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_nontrap,controls,1,80,78,0.34129860943242224,-0.03586770545318341,0.009452879150269086
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_nontrap,controls,2,80,63,0.23408165108892875,0.015918348911071238,0.0863609880733857
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_nontrap,controls,3,96,6,0.6363096630202418,-0.09967331048117938,0.06980312617214653
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_full,controls,0,96,52,0.23705847962661708,0.012265047391612072,-0.09856085877310809
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_full,controls,1,80,78,0.341158752408657,-0.035727848429418264,0.009592736174034232
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_full,controls,2,80,63,0.29700394975210964,-0.04700394975210961,0.023438689410204862
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_full,controls,3,96,6,0.6276298867388044,-0.09099353419974192,0.07848290245358398
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,controls+moe,controls,0,96,52,0.1589635145673797,0.09036001245084946,-0.020465893713870698
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,controls+moe,controls,1,80,78,0.3362850567571086,-0.030854152777869827,0.01446643182558266
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,controls+moe,controls,2,80,63,0.26058879796171014,-0.010588797961710097,0.05985384120060437
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,controls+moe,controls,3,96,6,0.707685307479312,-0.17104895494024955,-0.0015725182869236881
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,controls_sparse_base,controls,0,96,52,0.13954817590931826,0.1097753511089109,-0.0010505550558092696
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,controls_sparse_base,controls,1,80,78,0.3506485492369463,-0.04521764525770757,0.0001029393457449089
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,controls_sparse_base,controls,2,80,63,0.31745779827998255,-0.06745779827998255,0.002984840882331932
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,controls_sparse_base,controls,3,96,6,0.7110231109022794,-0.17438675836321696,-0.0049103217098910934
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_sparse_trap,controls,0,96,52,0.2531109083726376,-0.0037873813544084373,-0.11461328751912862
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_sparse_trap,controls,1,80,78,0.3045812579091415,0.0008496460700973093,0.046170230673549806
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_sparse_trap,controls,2,80,63,0.3064527056174379,-0.05645270561743795,0.013989933544876524
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_sparse_trap,controls,3,96,6,0.5661257709033567,-0.029489418364294178,0.1399870182890317
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_sparse_nontrap,controls,0,96,52,0.23139863144614978,0.01792489557207939,-0.09290101059264078
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_sparse_nontrap,controls,1,80,78,0.3126952465385017,-0.007264342559262985,0.0380562420441895
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_sparse_nontrap,controls,2,80,63,0.2959166487966011,-0.045916648796601144,0.024525990365713325
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_sparse_nontrap,controls,3,96,6,0.5328553270575255,0.0037810254815370116,0.1732574621348629
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_sparse_full,controls,0,96,52,0.23139863144614978,0.01792489557207939,-0.09290101059264078
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_sparse_full,controls,1,80,78,0.3126952465385017,-0.007264342559262985,0.0380562420441895
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_sparse_full,controls,2,80,63,0.2959166487966011,-0.045916648796601144,0.024525990365713325
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,moe_sparse_full,controls,3,96,6,0.5636344791735604,-0.026998126634497837,0.14247831001882805
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,controls+moe_sparse,controls_sparse_base,0,96,52,0.13672943949577207,0.1125940875224571,0.0028187364135462156
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,controls+moe_sparse,controls_sparse_base,1,80,78,0.3508156286236225,-0.04538472464438374,-0.00016707938667615344
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,controls+moe_sparse,controls_sparse_base,2,80,63,0.3036768596633507,-0.05367685966335067,0.013780938616631868
relative_tail_minus_mid,eventual_stagnation_or_loop,within_snapshot,controls+moe_sparse,controls_sparse_base,3,96,6,0.7172889664303961,-0.1806526138913336,-0.006265855528116625
