section,corpus,method,W,rule,dens,whiten,tstd,phi,peak_auc,alpha_nominal,pop,bound_med,n_succ,fa,n_fa,n_pop,det,n_det,phase_mean,phase_p10,phase_p25,phase_p50,phase_p75,phase_p90,t_mean,t_p10,t_p25,t_p50,t_p75,t_p90,t_nmodes,t_dip,hist_8_12,hist_12_16,hist_16_20,hist_20_24,hist_24_28,hist_28_32,hist_32_35,n_delay,delay_mean,frac_early,frac_late,delay_p10,delay_p25,delay_p50,delay_p75,delay_p90,arl0,arl0_expo,arl1,arl1_expo,arl0_mean_alarm_t,arl1_mean_alarm_t
seq_sweep,A,sequential,2,sprt,gauss,ar1,True,0.6817686506050759,0.5693828844186839,0.28,cls_other,0.18576999754619852,117,0.23076923076923078,27,36,0.8888888888888888,32,0.2878173994638772,0.15446153846153848,0.16,0.20442219440967876,0.37316176470588236,0.5909863945578231,14.15625,8.0,8.0,10.0,18.25,28.900000000000002,3,0.5585876254156843,19,2,4,2,0,4,1,4,-22.5,1.0,0.0,-32.7,-32.25,-26.5,-16.75,-9.099999999999998,94.70370370370371,2557.0,10.53125,337.0,12.037037037037036,14.15625
seq_sweep,A,sequential,2,sprt,gauss,ar1,True,0.6817686506050759,0.5693828844186839,0.29,all_fail,0.16335730699564963,117,0.23076923076923078,27,235,0.8595744680851064,202,0.27981240048319567,0.16,0.1675531914893617,0.20993589743589744,0.3514405762304922,0.5791428571428572,13.856435643564357,8.0,8.0,10.0,17.0,28.0,3,0.6844485792710573,122,19,20,11,3,24,3,145,-11.551724137931034,0.9586206896551724,0.041379310344827586,-17.0,-15.0,-13.0,-8.0,-4.0,94.70370370370371,2557.0,11.267326732673267,2276.0,12.037037037037036,13.856435643564357
seq_sweep,A,sequential,2,sprt,gauss,ar1,True,0.6817686506050759,0.5693828844186839,0.29,cls_stagnation,0.16335730699564963,117,0.23076923076923078,27,49,0.8775510204081632,43,0.3776446084085825,0.15749019607843137,0.1747737556561086,0.38,0.56,0.6062745098039216,18.674418604651162,8.0,9.0,19.0,28.0,30.800000000000004,3,0.6775701551662906,14,4,4,7,1,11,2,14,-11.357142857142858,0.9285714285714286,0.07142857142857142,-16.1,-13.75,-13.0,-7.25,-4.299999999999999,94.70370370370371,2557.0,15.44186046511628,664.0,12.037037037037036,18.674418604651162
seq_sweep,A,sequential,2,sprt,gauss,ar1,True,0.6817686506050759,0.5693828844186839,0.29,cls_loop,0.16335730699564963,117,0.23076923076923078,27,150,0.8466666666666667,127,0.24622776402853366,0.1619591836734694,0.17307692307692307,0.2,0.2653061224489796,0.389515806322529,12.228346456692913,8.0,9.0,10.0,13.0,19.400000000000006,3,0.021526003158797047,88,13,13,2,2,9,0,127,-11.228346456692913,0.9606299212598425,0.03937007874015748,-16.0,-15.0,-13.0,-8.0,-4.599999999999994,94.70370370370371,2557.0,10.118110236220472,1285.0,12.037037037037036,12.228346456692913
seq_sweep,A,sequential,2,sprt,gauss,ar1,True,0.6817686506050759,0.5693828844186839,0.29,cls_other,0.16335730699564963,117,0.23076923076923078,27,36,0.8888888888888888,32,0.2816393970128968,0.15446153846153848,0.16,0.19419306184012067,0.37316176470588236,0.5909863945578231,13.84375,8.0,8.0,10.0,18.25,28.900000000000002,3,0.80099943864807,20,2,3,2,0,4,1,4,-22.5,1.0,0.0,-32.7,-32.25,-26.5,-16.75,-9.099999999999998,94.70370370370371,2557.0,10.21875,327.0,12.037037037037036,13.84375
seq_sweep,A,sequential,2,sprt,gauss,ar1,True,0.6817686506050759,0.5693828844186839,0.3,all_fail,0.14283621518158054,117,0.23076923076923078,27,235,0.8595744680851064,202,0.27091864800886245,0.16,0.16666666666666666,0.2,0.33163265306122447,0.5791428571428572,13.42079207920792,8.0,8.0,10.0,16.0,28.0,3,0.7363333938625369,128,18,18,10,2,23,3,145,-12.151724137931035,0.9793103448275862,0.020689655172413793,-17.0,-15.0,-13.0,-10.0,-5.0,94.70370370370371,2557.0,10.831683168316832,2188.0,12.037037037037036,13.42079207920792
seq_sweep,A,sequential,2,sprt,gauss,ar1,True,0.6817686506050759,0.5693828844186839,0.3,cls_stagnation,0.14283621518158054,117,0.23076923076923078,27,49,0.8775510204081632,43,0.3727996471682724,0.15749019607843137,0.1747737556561086,0.37254901960784315,0.56,0.6062745098039216,18.441860465116278,8.0,9.0,19.0,28.0,30.800000000000004,3,0.674513873020795,14,5,4,6,1,11,2,14,-12.071428571428571,1.0,0.0,-16.1,-13.75,-13.0,-7.25,-5.0,94.70370370370371,2557.0,15.209302325581396,654.0,12.037037037037036,18.441860465116278
seq_sweep,A,sequential,2,sprt,gauss,ar1,True,0.6817686506050759,0.5693828844186839,0.3,cls_loop,0.14283621518158054,117,0.23076923076923078,27,150,0.8466666666666667,127,0.23402803131897496,0.16,0.16666666666666666,0.1875,0.23240589198036007,0.35650000000000004,11.62992125984252,8.0,8.0,9.0,12.0,18.0,3,0.018823245279707357,94,11,11,2,1,8,0,127,-11.826771653543307,0.9763779527559056,0.023622047244094488,-17.0,-15.0,-13.0,-10.0,-5.0,94.70370370370371,2557.0,9.51968503937008,1209.0,12.037037037037036,11.62992125984252
seq_sweep,A,sequential,2,sprt,gauss,ar1,True,0.6817686506050759,0.5693828844186839,0.3,cls_other,0.14283621518158054,117,0.23076923076923078,27,36,0.8888888888888888,32,0.2804256903763961,0.15446153846153848,0.16,0.17647058823529413,0.37316176470588236,0.5909863945578231,13.78125,8.0,8.0,9.0,18.25,28.900000000000002,3,0.80099943864807,20,2,3,2,0,4,1,4,-22.75,1.0,0.0,-33.0,-33.0,-27.0,-16.75,-9.099999999999998,94.70370370370371,2557.0,10.15625,325.0,12.037037037037036,13.78125
seq_sweep,A,sequential,2,sprt,gauss,ar1,True,0.6817686506050759,0.5693828844186839,0.137,all_fail,0.7356595146131437,117,0.18803418803418803,22,235,0.5574468085106383,131,0.3373875843487156,0.16,0.17647058823529413,0.25,0.5102040816326531,0.64,16.717557251908396,8.0,9.0,13.0,25.0,32.0,4,0.719217712274555,50,31,6,7,11,8,18,84,-8.25,0.8333333333333334,0.16666666666666666,-14.0,-13.0,-12.0,-5.0,9.0,118.77272727272727,2613.0,31.15267175572519,4081.0,9.590909090909092,16.717557251908396
seq_sweep,A,sequential,2,sprt,gauss,ar1,True,0.6817686506050759,0.5693828844186839,0.137,cls_stagnation,0.7356595146131437,117,0.18803418803418803,22,49,0.6938775510204082,34,0.4257682954764654,0.16326530612244897,0.19525117739403455,0.49489795918367346,0.6274509803921569,0.6646666666666666,21.08823529411765,8.0,10.0,24.0,32.0,32.7,4,0.9560862638561036,10,2,2,2,8,0,10,13,-7.076923076923077,0.7692307692307693,0.23076923076923078,-13.0,-13.0,-12.0,-5.0,7.0,118.77272727272727,2613.0,26.0,884.0,9.590909090909092,21.08823529411765
seq_sweep,A,sequential,2,sprt,gauss,ar1,True,0.6817686506050759,0.5693828844186839,0.137,cls_loop,0.7356595146131437,117,0.18803418803418803,22,150,0.46,69,0.2905013305637727,0.16326530612244897,0.17647058823529413,0.23529411764705882,0.2653061224489796,0.6083333333333334,14.44927536231884,8.0,9.0,12.0,13.0,29.200000000000003,2,0.8856097670106162,28,25,4,1,0,7,4,69,-7.855072463768116,0.8405797101449275,0.15942028985507245,-14.0,-13.0,-12.0,-5.0,9.200000000000003,118.77272727272727,2613.0,39.14492753623188,2701.0,9.590909090909092,14.44927536231884
seq_sweep,A,sequential,2,sprt,gauss,ar1,True,0.6817686506050759,0.5693828844186839,0.137,cls_other,0.7356595146131437,117,0.18803418803418803,22,36,0.7777777777777778,28,0.34560927480648557,0.15815384615384617,0.16244897959183674,0.255,0.5232780612244898,0.6571428571428571,17.0,8.0,8.0,13.0,25.0,32.0,3,0.8699801127788557,12,4,0,4,3,1,4,2,-29.5,1.0,0.0,-29.9,-29.75,-29.5,-29.25,-29.1,118.77272727272727,2613.0,17.714285714285715,496.0,9.590909090909092,17.0
seq_sweep,A,sequential,2,sprt,gauss,ar1,True,0.6817686506050759,0.5693828844186839,0.051,all_fail,1.028277101397452,117,0.1794871794871795,21,235,0.4127659574468085,97,0.38409070242232923,0.18,0.2,0.36538461538461536,0.5306122448979592,0.6522352941176471,19.061855670103093,9.0,10.0,19.0,26.0,33.0,3,0.7852788029749631,31,14,5,9,22,4,12,59,-5.796610169491525,0.6610169491525424,0.3389830508474576,-14.0,-13.0,-11.0,5.0,7.200000000000003,127.9047619047619,2686.0,50.47422680412371,4896.0,11.904761904761905,19.061855670103093
seq_sweep,A,sequential,2,sprt,gauss,ar1,True,0.6817686506050759,0.5693828844186839,0.051,cls_stagnation,1.028277101397452,117,0.1794871794871795,21,49,0.6122448979591837,30,0.49337688403239094,0.19607843137254902,0.39705882352941174,0.5306122448979592,0.6567647058823529,0.6807500000000001,24.366666666666667,10.0,20.25,26.0,33.0,34.0,3,0.5343788543308485,6,1,0,3,8,3,9,13,-1.3846153846153846,0.5384615384615384,0.46153846153846156,-12.8,-11.0,-5.0,8.0,8.8,127.9047619047619,2686.0,34.46666666666667,1034.0,11.904761904761905,24.366666666666667
seq_sweep,A,sequential,2,sprt,gauss,ar1,True,0.6817686506050759,0.5693828844186839,0.051,cls_loop,1.028277101397452,117,0.1794871794871795,21,150,0.29333333333333333,44,0.3125300482490273,0.17314893617021276,0.19607843137254902,0.2549019607843137,0.46938775510204084,0.5103879849812265,15.613636363636363,8.3,10.0,13.0,23.0,25.0,2,0.8295146562048069,17,11,2,4,10,0,0,44,-6.090909090909091,0.6818181818181818,0.3181818181818182,-13.7,-13.0,-11.0,5.0,5.700000000000003,127.9047619047619,2686.0,73.6590909090909,3241.0,11.904761904761905,15.613636363636363
seq_sweep,A,sequential,2,sprt,gauss,ar1,True,0.6817686506050759,0.5693828844186839,0.051,cls_other,1.028277101397452,117,0.1794871794871795,21,36,0.6388888888888888,23,0.37844215178421753,0.17446153846153845,0.19615384615384618,0.3404255319148936,0.5463435374149659,0.6245,18.73913043478261,9.0,10.0,17.0,26.5,31.200000000000003,4,0.70881438236821,8,2,3,2,4,1,3,2,-28.0,1.0,0.0,-28.8,-28.5,-28.0,-27.5,-27.2,127.9047619047619,2686.0,27.0,621.0,11.904761904761905,18.73913043478261
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.01,all_fail,9.05135723777478,117,0.1111111111111111,13,235,0.23404255319148937,55,0.4972964752929888,0.3155,0.41276595744680855,0.5306122448979592,0.5937907077724707,0.6244897959183674,24.581818181818182,15.4,20.0,26.0,30.0,31.0,3,0.22115731549468076,2,4,6,9,8,21,5,35,3.742857142857143,0.2571428571428571,0.7428571428571429,-6.6,-0.5,6.0,9.0,10.0,224.0,2912.0,105.94545454545455,5827.0,15.692307692307692,24.581818181818182
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.01,cls_stagnation,9.05135723777478,117,0.1111111111111111,13,49,0.3877551020408163,19,0.542788770431077,0.40816326530612246,0.48958333333333337,0.5833333333333334,0.6100440176070427,0.6368916797488227,26.842105263157894,20.0,23.5,28.0,30.0,31.599999999999998,3,0.0002608087286647409,0,0,2,3,3,9,2,11,5.7272727272727275,0.18181818181818182,0.8181818181818182,-5.0,6.0,7.0,9.0,10.0,224.0,2912.0,62.473684210526315,1187.0,15.692307692307692,26.842105263157894
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.01,cls_loop,9.05135723777478,117,0.1111111111111111,13,150,0.15333333333333332,23,0.4740248216272206,0.3153061224489796,0.40884438881935753,0.5,0.5741176470588236,0.5949630916196266,23.47826086956522,15.2,20.0,25.0,28.5,30.0,2,0.2715908411343465,1,2,2,5,5,8,0,23,3.608695652173913,0.2608695652173913,0.7391304347826086,-6.6,-0.5,6.0,8.5,9.8,224.0,2912.0,165.56521739130434,3808.0,15.692307692307692,23.47826086956522
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.01,cls_other,9.05135723777478,117,0.1111111111111111,13,36,0.3611111111111111,13,0.4719806619613727,0.25033333333333335,0.34,0.5833333333333334,0.6041666666666666,0.6493720565149136,23.23076923076923,12.4,17.0,28.0,29.0,32.8,4,0.1080988359509385,1,2,2,1,0,4,3,1,-15.0,1.0,0.0,-15.0,-15.0,-15.0,-15.0,-15.0,224.0,2912.0,64.0,832.0,15.692307692307692,23.23076923076923
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.02,all_fail,6.7721291119540545,117,0.11965811965811966,14,235,0.3021276595744681,71,0.4606242036936025,0.25,0.3591628959276018,0.49019607843137253,0.5686274509803921,0.6122448979591837,22.901408450704224,12.0,18.5,24.0,28.0,30.0,2,0.12289255423148981,6,5,10,12,18,14,6,47,0.2765957446808511,0.44680851063829785,0.5531914893617021,-11.0,-5.5,5.0,6.0,9.0,205.14285714285714,2872.0,78.26760563380282,5557.0,14.142857142857142,22.901408450704224
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.02,cls_stagnation,6.7721291119540545,117,0.11965811965811966,14,49,0.40816326530612246,20,0.5196234596129778,0.3709795918367347,0.47395833333333337,0.5655637254901961,0.596938775510204,0.6346153846153846,25.65,18.200000000000003,22.75,27.5,30.0,33.0,2,0.9459619598264185,2,0,1,3,4,7,3,11,3.727272727272727,0.18181818181818182,0.8181818181818182,-11.0,5.0,6.0,7.5,9.0,205.14285714285714,2872.0,57.8,1156.0,14.142857142857142,25.65
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.02,cls_loop,6.7721291119540545,117,0.11965811965811966,14,150,0.22666666666666666,34,0.4308732886627261,0.2514705882352941,0.34785067873303166,0.46481178396072015,0.5073529411764706,0.5705882352941176,21.58823529411765,12.3,18.0,23.0,26.0,28.0,2,0.16046292631235037,3,3,4,8,11,5,0,34,0.47058823529411764,0.5,0.5,-10.1,-5.0,1.0,5.75,8.7,205.14285714285714,2872.0,106.70588235294117,3628.0,14.142857142857142,21.58823529411765
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.02,cls_other,6.7721291119540545,117,0.11965811965811966,14,36,0.4722222222222222,17,0.4507151444384435,0.2585,0.3269230769230769,0.44,0.6041666666666666,0.6332307692307693,22.294117647058822,12.6,16.0,22.0,29.0,32.4,4,0.5395701032107701,1,2,5,1,3,2,3,2,-22.0,1.0,0.0,-26.0,-24.5,-22.0,-19.5,-18.0,205.14285714285714,2872.0,45.470588235294116,773.0,14.142857142857142,22.294117647058822
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.03,all_fail,6.698139888162347,117,0.13675213675213677,16,235,0.32340425531914896,76,0.44069677604007407,0.22,0.3317307692307692,0.4607692307692308,0.560625,0.6020408163265306,21.907894736842106,11.0,17.0,23.5,27.25,29.5,2,0.23950986768250004,10,5,12,11,19,13,6,51,-0.8823529411764706,0.5098039215686274,0.49019607843137253,-11.0,-7.0,-1.0,5.5,8.0,175.5,2808.0,71.39473684210526,5426.0,12.625,21.907894736842106
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.03,cls_stagnation,6.698139888162347,117,0.13675213675213677,16,49,0.40816326530612246,20,0.5105327652337531,0.3709795918367347,0.4583333333333333,0.545343137254902,0.5918367346938775,0.6173076923076923,25.2,18.200000000000003,22.0,27.0,29.0,32.1,2,0.9459217340726622,2,0,1,3,4,7,3,11,3.1818181818181817,0.18181818181818182,0.8181818181818182,-11.0,5.0,6.0,6.5,8.0,175.5,2808.0,57.35,1147.0,12.625,25.2
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.03,cls_loop,6.698139888162347,117,0.13675213675213677,16,150,0.25333333333333335,38,0.40462854773229817,0.19106382978723405,0.328525641025641,0.44455810147299507,0.49019607843137253,0.5625882352941177,20.289473684210527,9.4,17.0,22.5,25.0,27.300000000000004,3,0.08130541398871927,6,2,8,6,12,4,0,38,-0.8947368421052632,0.5789473684210527,0.42105263157894735,-11.0,-6.75,-1.0,5.0,8.0,175.5,2808.0,92.86842105263158,3529.0,12.625,20.289473684210527
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.03,cls_other,6.698139888162347,117,0.13675213675213677,16,36,0.5,18,0.43924527003017977,0.241,0.3193617021276596,0.44340425531914895,0.578125,0.6227692307692309,21.666666666666668,11.7,15.25,21.5,27.75,32.0,4,0.3869244762793508,2,3,3,2,3,2,3,2,-23.0,1.0,0.0,-27.0,-25.5,-23.0,-20.5,-19.0,175.5,2808.0,41.666666666666664,750.0,12.625,21.666666666666668
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.04,all_fail,6.431078659214808,117,0.1794871794871795,21,235,0.3446808510638298,81,0.4179632189098387,0.1836734693877551,0.3,0.4423076923076923,0.5510204081632653,0.5918367346938775,20.790123456790123,9.0,15.0,22.0,26.0,29.0,3,0.4359855915244095,15,7,10,12,19,12,6,54,-2.1666666666666665,0.5925925925925926,0.4074074074074074,-12.0,-11.0,-1.0,5.0,8.0,128.1904761904762,2692.0,65.12345679012346,5275.0,12.19047619047619,20.790123456790123
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.04,cls_stagnation,6.431078659214808,117,0.1794871794871795,21,49,0.42857142857142855,21,0.48606852100983794,0.21568627450980393,0.4375,0.5106382978723404,0.5918367346938775,0.6153846153846154,23.904761904761905,11.0,21.0,25.0,29.0,32.0,3,0.0042090773250574864,3,0,2,3,5,4,4,11,0.36363636363636365,0.36363636363636365,0.6363636363636364,-12.0,-7.5,5.0,5.5,8.0,128.1904761904762,2692.0,52.904761904761905,1111.0,12.19047619047619,23.904761904761905
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.04,cls_loop,6.431078659214808,117,0.1794871794871795,21,150,0.2733333333333333,41,0.38765867158807166,0.1702127659574468,0.2765957446808511,0.4375,0.49019607843137253,0.56,19.48780487804878,8.0,13.0,21.0,25.0,28.0,3,0.32396199674049586,7,5,6,7,11,5,0,41,-1.829268292682927,0.6341463414634146,0.36585365853658536,-12.0,-9.0,-1.0,5.0,8.0,128.1904761904762,2692.0,84.26829268292683,3455.0,12.19047619047619,19.48780487804878
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.04,cls_other,6.431078659214808,117,0.1794871794871795,21,36,0.5277777777777778,19,0.40808296080944223,0.18717948717948718,0.26,0.42,0.5625,0.6049230769230769,20.157894736842106,9.6,13.0,20.0,27.0,31.2,4,0.4190569608320296,5,2,2,2,3,3,2,2,-23.0,1.0,0.0,-27.0,-25.5,-23.0,-20.5,-19.0,128.1904761904762,2692.0,37.31578947368421,709.0,12.19047619047619,20.157894736842106
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.05,all_fail,5.1650721911061925,117,0.1794871794871795,21,235,0.4085106382978723,96,0.42434475264805877,0.18799058084772372,0.3076923076923077,0.4607692307692308,0.5416666666666666,0.5939952904238619,21.166666666666668,9.5,15.75,23.0,26.0,30.0,3,0.4109170531373191,16,8,10,15,27,12,8,66,-2.1515151515151514,0.6515151515151515,0.3484848484848485,-12.0,-8.75,-1.0,4.75,8.0,128.04761904761904,2689.0,53.260416666666664,5113.0,12.047619047619047,21.166666666666668
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.05,cls_stagnation,5.1650721911061925,117,0.1794871794871795,21,49,0.46938775510204084,23,0.4854172523631242,0.23785514205682276,0.4050245098039216,0.5106382978723404,0.5918367346938775,0.6397435897435898,23.869565217391305,12.0,20.0,25.0,29.0,32.0,2,0.6996564725498626,3,0,3,3,5,5,4,12,-0.25,0.4166666666666667,0.5833333333333334,-11.9,-7.25,4.0,5.25,7.800000000000001,128.04761904761904,2689.0,47.391304347826086,1090.0,12.047619047619047,23.869565217391305
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.05,cls_loop,5.1650721911061925,117,0.1794871794871795,21,150,0.3466666666666667,52,0.4012897216988269,0.182,0.3057692307692308,0.4554901960784314,0.49019607843137253,0.5489795918367346,20.25,9.100000000000001,15.75,23.0,25.0,26.0,4,0.29173202465856674,7,6,5,10,20,4,0,52,-1.7884615384615385,0.6923076923076923,0.3076923076923077,-11.0,-5.75,-1.0,4.0,7.899999999999999,128.04761904761904,2689.0,64.13461538461539,3335.0,12.047619047619047,20.25
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.05,cls_other,5.1650721911061925,117,0.1794871794871795,21,36,0.5833333333333334,21,0.4145444724534658,0.16666666666666666,0.22,0.42,0.5918367346938775,0.6666666666666666,20.476190476190474,8.0,11.0,20.0,29.0,32.0,4,0.5864856766579185,6,2,2,2,2,3,4,2,-23.0,1.0,0.0,-27.0,-25.5,-23.0,-20.5,-19.0,128.04761904761904,2689.0,32.76190476190476,688.0,12.047619047619047,20.476190476190474
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.06,all_fail,4.761908721811952,117,0.1794871794871795,21,235,0.425531914893617,100,0.4199410159481141,0.1910769230769231,0.3,0.45098039215686275,0.5440051020408163,0.5980769230769233,20.95,9.9,15.0,23.0,26.0,31.0,3,0.2552170622012191,16,13,9,18,22,13,9,67,-2.716417910447761,0.6716417910447762,0.3283582089552239,-12.0,-10.5,-2.0,4.0,7.399999999999999,128.04761904761904,2689.0,50.4,5040.0,12.047619047619047,20.95
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.06,cls_stagnation,4.761908721811952,117,0.1794871794871795,21,49,0.5102040816326531,25,0.48311148321849195,0.24369747899159666,0.35294117647058826,0.5106382978723404,0.5918367346938775,0.6708333333333334,23.76,12.200000000000001,18.0,25.0,29.0,32.6,4,0.0373601866804637,3,2,2,3,5,5,5,12,-1.25,0.5,0.5,-11.9,-8.0,0.0,5.25,7.800000000000001,128.04761904761904,2689.0,42.68,1067.0,12.047619047619047,23.76
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.06,cls_loop,4.761908721811952,117,0.1794871794871795,21,150,0.35333333333333333,53,0.39208128988556173,0.184,0.2765957446808511,0.4423076923076923,0.4807692307692308,0.5527572731220147,19.79245283018868,9.2,14.0,23.0,25.0,26.800000000000004,3,0.32557464808090864,7,9,5,12,15,5,0,53,-2.2830188679245285,0.6981132075471698,0.3018867924528302,-12.0,-9.0,-2.0,4.0,7.0,128.04761904761904,2689.0,62.20754716981132,3297.0,12.047619047619047,19.79245283018868
seq_sweep,A,sequential,2,sprt,kde,none,True,0.0,0.625980225025571,0.06,cls_other,4.761908721811952,117,0.1794871794871795,21,36,0.6111111111111112,22,0.4152730068370154,0.1692307692307692,0.24,0.4227659574468085,0.5897108843537415,0.664,20.545454545454547,8.2,12.0,20.5,28.75,32.0,4,0.5558558974589478,6,2,2,3,2,3,4,2,-23.0,1.0,0.0,-27.0,-25.5,-23.0,-20.5,-19.0,128.04761904761904,2689.0,30.727272727272727,676.0,12.047619047619047,20.545454545454547
