window,layer_group,confirmations,quantile,ell_star,ratio_threshold,eps_length,alarm_episodes,tp,fp,recall,precision,timely_fpr,low_prior_alarms,low_prior_tp,low_prior_fp,low_prior_precision,loop_tp,loop_recall,low_prior_loop_tp,low_prior_loop_precision,low_prior_loop_lift,low_prior_static_tp,low_prior_static_precision,low_prior_static_lift,low_prior_phantom_tp,low_prior_phantom_lift,low_prior_pure_phantom_tp,low_prior_pure_phantom_lift,ratio_only_timely_fpr,ratio_only_low_prior_tp,ratio_only_low_prior_loop_tp,low_prior_loop_expected,static_tp,static_recall,low_prior_static_expected,phantom_tp,phantom_recall,low_prior_phantom_precision,low_prior_phantom_expected,pure_phantom_tp,pure_phantom_recall,low_prior_pure_phantom_precision,low_prior_pure_phantom_expected
6,front,3,0.2,0.2320736050605774,0.17335538566112518,0.12140539288520813,2045,88,1957,0.1806981519507187,0.043031784841075796,0.13672884790051001,2008,57,1951,0.02838645418326693,66,0.2578125,40,0.0199203187250996,1.12727179162597,10,0.0049800796812749,0.36206305109255044,9,0.5232345066271491,0,0.0,0.16369733808425907,85,55,35.48390041970645,14,0.1037037037037037,27.619498785706813,11,0.11827956989247312,0.004482071713147411,17.200700424013313,0,0.0,0.0,2.1076922585733975
6,front,4,0.005,0.2320736050605774,0.13351857662200928,0.12140539288520813,8,8,0,0.01642710472279261,1.0,0.0,4,4,0,1.0,8,0.03125,4,1.0,7.935721984518405,0,0.0,0.0,1,24.28708516593363,0,0.0,0.0013973310976035773,5,4,0.504049916038326,0,0.0,0.1381334167462382,1,0.010752688172043012,0.25,0.04117414638964802,0,0.0,0.0,0.01859504132231405
6,front,4,0.01,0.2320736050605774,0.16125665605068207,0.12140539288520813,38,24,14,0.049281314168377825,0.631578947368421,0.000978131768322504,25,11,14,0.44,23,0.08984375,11,0.44,7.934876542897604,0,0.0,0.0,1,4.522573705346439,0,0.0,0.003423461189128764,12,11,1.3862849586293746,1,0.007407407407407408,0.5175767799548139,1,0.010752688172043012,0.04,0.22111303544214936,0,0.0,0.0,0.047251065662230626
6,front,4,0.025,0.2320736050605774,0.16923095285892487,0.12140539288520813,160,27,133,0.055441478439425054,0.16875,0.009292251799063789,147,14,133,0.09523809523809523,25,0.09765625,14,0.09523809523809523,3.820504855589727,0,0.0,0.0,1,0.7802431373284174,0,0.0,0.01229651365891148,16,15,3.6644371697412703,1,0.007407407407407408,2.1402438528058405,1,0.010752688172043012,0.006802721088435374,1.2816517725795558,0,0.0,0.0,0.19866236721997899
6,front,4,0.05,0.2320736050605774,0.17341043055057526,0.12140539288520813,340,31,309,0.06365503080082136,0.09117647058823529,0.021588765457975268,325,16,309,0.04923076923076923,28,0.109375,16,0.04923076923076923,2.309036797717441,0,0.0,0.0,1,0.355536077084961,0,0.0,0.02759728917767065,31,25,6.9292962398072335,1,0.007407407407407408,4.570308021160582,2,0.021505376344086023,0.003076923076923077,2.812654086187248,0,0.0,0.0,0.403952373814475
6,front,4,0.075,0.2320736050605774,0.17592470347881317,0.12140539288520813,536,38,498,0.07802874743326489,0.0708955223880597,0.03479354433032907,518,20,498,0.03861003861003861,34,0.1328125,20,0.03861003861003861,1.7998201462460919,0,0.0,0.0,3,0.5790395799060349,0,0.0,0.043876196464752326,43,35,11.112221430410287,2,0.014814814814814815,8.372351349791225,4,0.043010752688172046,0.005791505791505791,5.1809929823568055,0,0.0,0.0,0.6818709594449802
6,front,4,0.1,0.2320736050605774,0.17770418524742126,0.12140539288520813,716,47,669,0.09650924024640657,0.06564245810055866,0.04674072521483966,693,25,668,0.03607503607503607,40,0.15625,23,0.03318903318903319,1.5703534648748017,0,0.0,0.0,3,0.43278632719409665,0,0.0,0.06050443652623489,55,41,14.646384087695635,3,0.022222222222222223,11.078209590273179,4,0.043010752688172046,0.004329004329004329,6.931827119978667,0,0.0,0.0,0.9253156587147836
6,front,4,0.15,0.2320736050605774,0.18059119582176208,0.12140539288520813,1129,56,1073,0.11498973305954825,0.049601417183348095,0.07496681338643192,1104,33,1071,0.029891304347826088,46,0.1796875,29,0.026268115942028984,1.2483718809331912,0,0.0,0.0,3,0.25764507570320166,0,0.0,0.096485712289527,71,51,23.230257299869432,3,0.022222222222222223,18.587577468676578,4,0.043010752688172046,0.002717391304347826,11.64392524022426,0,0.0,0.0,1.4896855093845316
6,front,4,0.2,0.2320736050605774,0.18306738138198853,0.12140539288520813,1525,72,1453,0.14784394250513347,0.04721311475409836,0.10151610424089988,1492,43,1449,0.028820375335120642,54,0.2109375,33,0.022117962466487937,1.0560413710140493,4,0.002680965147453083,0.15521247625901452,5,0.30799265444872415,0,0.0,0.13127925661985607,85,57,31.2487757636921,8,0.05925925925925926,25.77112418028113,7,0.07526881720430108,0.003351206434316354,16.234153405215125,0,0.0,0.0,2.063209931012257
6,front,6,0.005,0.2320736050605774,0.1676860749721527,0.12140539288520813,18,17,1,0.03490759753593429,0.9444444444444444,6.986655488017886e-05,5,4,1,0.8,17,0.06640625,4,0.8,15.617709142628618,0,0.0,0.0,1,50.20788701414567,0,0.0,0.00013973310976035772,5,4,0.25611950917192966,0,0.0,0.059442222135050925,1,0.010752688172043012,0.2,0.01991718949889801,0,0.0,0.0,0.006535947712418301
6,front,6,0.01,0.2320736050605774,0.17635184526443481,0.12140539288520813,28,20,8,0.04106776180698152,0.7142857142857143,0.0005589324390414309,14,7,7,0.5,18,0.0703125,7,0.5,10.65380084244834,0,0.0,0.0,2,27.83895641063605,0,0.0,0.0006287989939216097,8,7,0.6570425056295061,1,0.007407407407407408,0.19405290128654984,2,0.021505376344086023,0.14285714285714285,0.07184177346661914,0,0.0,0.0,0.02071835621300862
6,front,6,0.025,0.2320736050605774,0.18978041410446167,0.12140539288520813,125,30,95,0.061601642710472276,0.24,0.006637322713616991,107,17,90,0.1588785046728972,27,0.10546875,16,0.14953271028037382,6.274556691179189,0,0.0,0.0,2,2.8158554629639525,0,0.0,0.006986655488017886,20,18,2.5499809448678503,1,0.007407407407407408,1.302219563334387,3,0.03225806451612903,0.018691588785046728,0.7102637284851304,0,0.0,0.0,0.09544691422997037
6,front,6,0.05,0.2320736050605774,0.19757798314094543,0.12140539288520813,312,46,266,0.0944558521560575,0.14743589743589744,0.018584503598127577,278,26,252,0.09352517985611511,39,0.15234375,23,0.08273381294964029,3.154759708406109,2,0.007194244604316547,0.35831890566743974,2,0.5941215208193934,0,0.0,0.019283169146929364,30,26,7.290571113455856,5,0.037037037037037035,5.581620083022426,4,0.043010752688172046,0.007194244604316547,3.3663146846484606,0,0.0,0.0,0.4024340011134969
6,front,6,0.075,0.2320736050605774,0.20369689166545868,0.12140539288520813,472,63,409,0.1293634496919918,0.13347457627118645,0.028575420945993153,434,41,393,0.0944700460829493,52,0.203125,35,0.08064516129032258,2.7573340843636553,2,0.004608294930875576,0.1893138623918903,2,0.30737225688645164,0,0.0,0.029833018933836372,48,41,12.693420140300987,6,0.044444444444444446,10.564466725948932,5,0.053763440860215055,0.004608294930875576,6.506768113229012,0,0.0,0.0,0.8199688541600463
6,front,6,0.1,0.2320736050605774,0.20823314785957336,0.12140539288520813,592,76,516,0.15605749486652978,0.12837837837837837,0.03605114231817229,542,50,492,0.09225092250922509,63,0.24609375,43,0.07933579335793357,2.5815012751552047,4,0.007380073800738007,0.28032746696445443,4,0.44841533472021355,0,0.0,0.03849647173897855,62,52,16.656974146725826,9,0.06666666666666667,14.269026304536904,8,0.08602150537634409,0.007380073800738007,8.920301538072465,0,0.0,0.0,1.1749240687554101
6,front,6,0.15,0.2320736050605774,0.21618399024009705,0.12140539288520813,792,94,698,0.19301848049281314,0.11868686868686869,0.04876685530636484,729,63,666,0.08641975308641975,77,0.30078125,56,0.07681755829903979,2.498656359796391,5,0.006858710562414266,0.2585023964494981,7,0.5658560455001401,0,0.0,0.05687137567246559,86,69,22.41204549014627,10,0.07407407407407407,19.3421804543186,12,0.12903225806451613,0.009602194787379973,12.37063747160808,0,0.0,0.0,1.7372309759453848
6,front,6,0.2,0.2320736050605774,0.22225746512413025,0.12140539288520813,964,106,858,0.21765913757700206,0.10995850622406639,0.05994550408719346,897,72,825,0.0802675585284281,86,0.3359375,63,0.07023411371237458,2.2287589180521294,6,0.006688963210702341,0.2453109188258598,8,0.5024912691527873,0,0.0,0.07957800600852372,113,85,28.2668526818774,12,0.08888888888888889,24.45875637626735,12,0.12903225806451613,0.008918617614269788,15.920674628811359,0,0.0,0.0,2.3459410591022034
8,all,1,0.005,0.39665719866752625,0.05337696895003319,0.1648910492658615,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.00013973310976035772,1,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
8,all,1,0.01,0.39665719866752625,0.06808176636695862,0.1648910492658615,2,2,0,0.004106776180698152,1.0,0.0,0,0,0,,2,0.0078125,0,,,0,,,0,,0,,0.00020959966464053657,2,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
8,all,1,0.025,0.39665719866752625,0.10044826567173004,0.1648910492658615,184,25,159,0.0513347022587269,0.1358695652173913,0.011108782225948438,164,9,155,0.054878048780487805,25,0.09765625,9,0.054878048780487805,5.212605068622831,0,0.0,0.0,2,11.452586216092481,0,0.0,0.012436246768671836,14,12,1.726583902198023,0,0.0,0.2962878621019206,4,0.043010752688172046,0.012195121951219513,0.17463304464713142,0,0.0,0.0,0.02509349684385842
8,all,1,0.05,0.39665719866752625,0.10562054067850113,0.1648910492658615,542,32,510,0.06570841889117043,0.05904059040590406,0.03563194298889122,515,13,502,0.02524271844660194,32,0.125,13,0.02524271844660194,2.710708338213443,0,0.0,0.0,2,4.015839310951096,0,0.0,0.03737860686089569,21,19,4.795794448534423,0,0.0,0.8402383509797091,5,0.053763440860215055,0.003883495145631068,0.4980278953259033,0,0.0,0.0,0.06823209066179953
8,all,1,0.075,0.39665719866752625,0.10871519893407822,0.1648910492658615,884,39,845,0.08008213552361396,0.04411764705882353,0.05903723887375113,854,17,837,0.01990632318501171,38,0.1484375,17,0.01990632318501171,2.1160603287233997,0,0.0,0.0,2,2.0412768701928306,0,0.0,0.06169216795919793,31,27,8.033797415528294,1,0.007407407407407408,1.6116835715972164,5,0.053763440860215055,0.00234192037470726,0.9797788968289581,0,0.0,0.0,0.13961247933613818
8,all,1,0.1,0.39665719866752625,0.11081352829933167,0.1648910492658615,1212,50,1162,0.1026694045174538,0.041254125412541254,0.08118493677076784,1183,29,1154,0.024513947590870666,48,0.1875,28,0.023668639053254437,2.486837014720718,0,0.0,0.0,3,1.9611731499109255,0,0.0,0.08551666317333892,43,38,11.259282306904426,1,0.007407407407407408,2.450548463507526,6,0.06451612903225806,0.00253592561284869,1.529696651280514,0,0.0,0.0,0.24645073022114278
8,all,1,0.15,0.39665719866752625,0.11405309289693832,0.1648910492658615,1847,66,1781,0.13552361396303902,0.035733622089875475,0.12443233424159855,1810,37,1773,0.020441988950276244,60,0.234375,33,0.018232044198895028,1.8553317355056227,1,0.0005524861878453039,0.21127633878269902,3,0.9800953641002375,0,0.0,0.1321875218332984,57,47,17.786576582762276,3,0.022222222222222223,4.7331376800717635,8,0.08602150537634409,0.0016574585635359116,3.0609266300877844,0,0.0,0.0,0.533250541296133
8,all,1,0.2,0.39665719866752625,0.11659662425518036,0.1648910492658615,2410,79,2331,0.162217659137577,0.03278008298755187,0.16285893942569693,2371,50,2321,0.021088148460565163,69,0.26953125,43,0.018135807676086038,1.7535253459465676,4,0.001687051876845213,0.4989392338462087,6,1.1192354385518983,0,0.0,0.17627331796269127,76,61,24.52202935041594,5,0.037037037037037035,8.017008342208154,11,0.11827956989247312,0.0025305778152678194,5.360802377525667,0,0.0,0.0,0.9531990892477714
8,all,2,0.005,0.39665719866752625,0.05800831690430641,0.1648910492658615,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,6.986655488017886e-05,1,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
8,all,2,0.01,0.39665719866752625,0.06865290552377701,0.1648910492658615,1,1,0,0.002053388090349076,1.0,0.0,0,0,0,,1,0.00390625,0,,,0,,,0,,0,,0.00020959966464053657,1,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
8,all,2,0.025,0.39665719866752625,0.10946442931890488,0.1648910492658615,152,19,133,0.039014373716632446,0.125,0.009292251799063789,139,6,133,0.04316546762589928,19,0.07421875,6,0.04316546762589928,3.884567752880591,0,0.0,0.0,1,8.51331431501087,0,0.0,0.010689582896667365,7,6,1.5445733944402735,0,0.0,0.23191564599737644,2,0.021505376344086023,0.007194244604316547,0.11746306585165982,0,0.0,0.0,0.012655041350051455
8,all,2,0.05,0.39665719866752625,0.11439023911952972,0.1648910492658615,453,28,425,0.057494866529774126,0.06181015452538632,0.029693285824076016,436,12,424,0.027522935779816515,28,0.109375,12,0.027522935779816515,2.7081713393247906,0,0.0,0.0,1,2.360728706744498,0,0.0,0.031859149025361556,15,14,4.431034264985566,1,0.007407407407407408,0.6965575215484319,4,0.043010752688172046,0.0022935779816513763,0.4235980174863143,0,0.0,0.0,0.06834394333686424
8,all,2,0.075,0.39665719866752625,0.11753340065479279,0.1648910492658615,727,43,684,0.08829568788501027,0.059147180192572216,0.04778872353804234,703,22,681,0.031294452347083924,41,0.16015625,21,0.029871977240398292,2.836787788993536,1,0.001422475106685633,0.6545621759386577,3,3.2794102502242426,0,0.0,0.05142178439181164,26,24,7.402739140896609,2,0.014814814814814815,1.5277387492883716,6,0.06451612903225806,0.004267425320056899,0.9147986287457823,0,0.0,0.0,0.14892391995585116
8,all,2,0.1,0.39665719866752625,0.12012402713298798,0.1648910492658615,964,49,915,0.10061601642710473,0.0508298755186722,0.06392789771536365,938,26,912,0.02771855010660981,46,0.1796875,24,0.0255863539445629,2.358910620476295,1,0.0010660980810234541,0.3728292833748757,3,1.881206436315701,0,0.0,0.07049535387410047,32,29,10.174187945770528,2,0.014814814814814815,2.682192747704614,7,0.07526881720430108,0.0031982942430703624,1.5947213139858432,0,0.0,0.0,0.23233937343819167
8,all,2,0.15,0.39665719866752625,0.12369981408119202,0.1648910492658615,1409,58,1351,0.11909650924024641,0.0411639460610362,0.09438971564312164,1381,34,1347,0.024619840695148443,52,0.203125,29,0.020999275887038378,1.8044132200641978,3,0.002172338884866039,0.5098218375493662,5,1.322189680150012,0,0.0,0.10759449451547544,50,44,16.071706678677643,4,0.02962962962962963,5.8844085895192935,9,0.0967741935483871,0.003620564808110065,3.7816056766021,0,0.0,0.0,0.6037813494974102
8,all,2,0.2,0.39665719866752625,0.12621843814849854,0.1648910492658615,1821,71,1750,0.1457905544147844,0.03898956617243273,0.122266471040313,1793,47,1746,0.026213050752928055,63,0.24609375,41,0.02286670384829894,1.7646741755282762,4,0.002230897936419409,0.3878951586885454,6,0.8453324817401471,0,0.0,0.14455390204709007,75,62,23.233750778795276,5,0.037037037037037035,10.312064769057198,10,0.10752688172043011,0.0033463469046291134,7.097798948466745,0,0.0,0.0,1.2931218303761174
8,all,3,0.005,0.39665719866752625,0.060286298394203186,0.1648910492658615,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,6.986655488017886e-05,1,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
8,all,3,0.01,0.39665719866752625,0.07019074261188507,0.1648910492658615,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.00013973310976035772,1,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
8,all,3,0.025,0.39665719866752625,0.11798739433288574,0.1648910492658615,128,21,107,0.043121149897330596,0.1640625,0.007475721372179138,112,8,104,0.07142857142857142,21,0.08203125,8,0.07142857142857142,4.698890233461325,1,0.008928571428571428,3.0277270658526403,2,10.236284807940022,0,0.0,0.008803185914902536,10,9,1.702529661797822,1,0.007407407407407408,0.33028076119483024,3,0.03225806451612903,0.017857142857142856,0.19538338738373628,0,0.0,0.0,0.034773224722217166
8,all,3,0.05,0.39665719866752625,0.12426190078258514,0.1648910492658615,376,30,346,0.061601642710472276,0.0797872340425532,0.024173827988541886,353,14,339,0.039660056657223795,30,0.1171875,14,0.039660056657223795,3.023294136588582,2,0.0056657223796034,1.561835191966717,2,2.3517784200160667,0,0.0,0.02689862362886886,18,17,4.6307105321208635,2,0.014814814814814815,1.2805448425589199,3,0.03225806451612903,0.0056657223796034,0.8504202534464691,0,0.0,0.0,0.1604093772878732
8,all,3,0.075,0.39665719866752625,0.12725302577018738,0.1648910492658615,603,38,565,0.07802874743326489,0.06301824212271974,0.03947460350730105,583,23,560,0.03945111492281304,38,0.1484375,23,0.03945111492281304,2.906358302874762,2,0.003430531732418525,0.7366321177325026,3,1.5624196692251333,0,0.0,0.04520366100747572,29,27,7.913683587206038,2,0.014814814814814815,2.715059460285808,4,0.043010752688172046,0.005145797598627788,1.9200987155312892,0,0.0,0.0,0.3915044106394041
8,all,3,0.1,0.39665719866752625,0.12924973666667938,0.1648910492658615,823,42,781,0.08624229979466119,0.05103280680437424,0.05456577936141969,800,27,773,0.03375,42,0.1640625,27,0.03375,2.421041186445572,3,0.00375,0.6593340487156651,3,0.9472760774233874,0,0.0,0.0634388318312024,36,34,11.152226633384863,3,0.022222222222222223,4.550045619278698,4,0.043010752688172046,0.00375,3.1669753638876523,0,0.0,0.0,0.6113566051265729
8,all,3,0.15,0.39665719866752625,0.13181261718273163,0.1648910492658615,1234,58,1176,0.11909650924024641,0.04700162074554295,0.08216306853909033,1206,37,1169,0.03067993366500829,56,0.21875,35,0.02902155887230514,1.863816687225558,4,0.003316749585406302,0.42152077932346577,4,0.6141076565420741,0,0.0,0.09774331027737022,47,43,18.77867079948744,5,0.037037037037037035,9.489449147489092,6,0.06451612903225806,0.003316749585406302,6.513515924102388,0,0.0,0.0,1.1702168636350088
8,all,3,0.2,0.39665719866752625,0.13359719514846802,0.1648910492658615,1585,70,1515,0.1437371663244353,0.04416403785488959,0.10584783064347097,1556,50,1506,0.032133676092544985,63,0.24609375,43,0.027634961439588688,1.6379691723998397,7,0.004498714652956298,0.4801441907272952,6,0.5895031779190217,0,0.0,0.13037099140641376,62,53,26.252020321603098,7,0.05185185185185185,14.57895385425115,8,0.08602150537634409,0.0038560411311053984,10.178062179716022,0,0.0,0.0,1.8746238904699775
8,all,4,0.005,0.39665719866752625,0.061517681926488876,0.1648910492658615,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.0,1,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
8,all,4,0.01,0.39665719866752625,0.07382966578006744,0.1648910492658615,0,0,0,0.0,,0.0,0,0,0,,0,0.0,0,,,0,,,0,,0,,0.00013973310976035772,1,0,0.0,0,0.0,0.0,0,0.0,,0.0,0,0.0,,0.0
8,all,4,0.025,0.39665719866752625,0.12801238894462585,0.1648910492658615,124,24,100,0.049281314168377825,0.1935483870967742,0.006986655488017886,106,12,94,0.11320754716981132,24,0.09375,12,0.11320754716981132,5.143080906557414,0,0.0,0.0,1,2.3641873022003033,0,0.0,0.008593586250261999,14,13,2.333231815330774,0,0.0,0.6346440235420259,2,0.021505376344086023,0.009433962264150943,0.42297833131466334,0,0.0,0.0,0.10864729400637528
8,all,4,0.05,0.39665719866752625,0.13272947072982788,0.1648910492658615,320,34,286,0.06981519507186858,0.10625,0.019981834695731154,297,17,280,0.05723905723905724,34,0.1328125,17,0.05723905723905724,3.529791878533834,1,0.003367003367003367,0.5433809130955494,3,2.3885985258867635,0,0.0,0.02389436176902117,23,22,4.816147972741462,1,0.007407407407407408,1.840329639668734,3,0.03225806451612903,0.010101010101010102,1.2559666128430915,0,0.0,0.0,0.2644816709224491
8,all,4,0.075,0.39665719866752625,0.13492053747177124,0.1648910492658615,503,47,456,0.09650924024640657,0.09343936381709742,0.031859149025361556,481,29,452,0.060291060291060294,43,0.16796875,25,0.05197505197505198,2.88435093374601,2,0.004158004158004158,0.4976629389419645,5,1.7953182510665338,0,0.0,0.038706071403619084,35,30,8.66746126745805,2,0.014814814814814815,4.018784288522703,5,0.053763440860215055,0.010395010395010396,2.785021539790887,0,0.0,0.0,0.5595536321215171
8,all,4,0.1,0.39665719866752625,0.13630938529968262,0.1648910492658615,655,50,605,0.1026694045174538,0.07633587786259542,0.04226926570250821,631,31,600,0.0491283676703645,45,0.17578125,26,0.04120443740095087,2.2770184031976597,3,0.004754358161648178,0.49788734327253076,5,1.2332491716694887,0,0.0,0.05365751414797736,38,32,11.418440871399067,3,0.022222222222222223,6.025459454907005,5,0.053763440860215055,0.00792393026941363,4.054330718285698,0,0.0,0.0,0.7237090181125208
8,all,4,0.15,0.39665719866752625,0.1384945511817932,0.1648910492658615,906,60,846,0.12320328542094455,0.06622516556291391,0.05910710542863131,878,43,835,0.0489749430523918,52,0.203125,36,0.04100227790432802,2.11765369359531,6,0.00683371298405467,0.6134407837864313,6,0.9103462093924475,0,0.0,0.08272200097813177,51,43,16.999946737693417,6,0.044444444444444446,9.780895171275233,6,0.06451612903225806,0.00683371298405467,6.5908990866280615,0,0.0,0.0,1.1612084656397246
8,all,4,0.2,0.39665719866752625,0.14015309512615204,0.1648910492658615,1157,68,1089,0.13963039014373715,0.058772687986171135,0.07608467826451477,1124,49,1075,0.04359430604982206,59,0.23046875,41,0.036476868327402136,1.8048245112378152,7,0.006227758007117438,0.48564531430145097,6,0.6204614998978933,0,0.0,0.11395235100957171,63,50,22.71689006034204,7,0.05185185185185185,14.413811466643622,7,0.07526881720430108,0.005338078291814947,9.6702212804298,0,0.0,0.0,1.6196723993020878
