feature_row,source_run,episode_index,offset,inference_calls,init_state_id,flow_noise_seed,suite,task_name,run_id,checkpoint_sha256,success,primary_failure_reason,completion_state,confidence,run_regime,matched_success_controls,primary_analysis
4146,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,218,3083,13,27,1010,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4147,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,219,3096,24,27,1011,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4148,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,220,3120,13,27,1012,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4149,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,221,3133,28,27,1013,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,False,object_moved_but_goal_unmet,none,medium,observational,7,True
4150,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,222,3161,17,27,1014,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4151,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,223,3178,13,27,1015,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4152,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,224,3191,18,28,1008,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4153,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,225,3209,28,28,1009,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,False,object_released_or_dropped_before_goal,none,medium,observational,6,True
4154,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,226,3237,17,28,1010,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4155,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,227,3254,18,28,1011,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4156,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,228,3272,18,28,1012,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4157,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,229,3290,28,28,1013,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,False,object_moved_but_goal_unmet,none,medium,observational,6,True
4158,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,230,3318,17,28,1014,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4159,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,231,3335,18,28,1015,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4160,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,248,3592,13,31,1008,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4161,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,249,3605,13,31,1009,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4162,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,250,3618,13,31,1010,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4163,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,251,3631,17,31,1011,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4164,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,252,3648,13,31,1012,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4165,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,253,3661,13,31,1013,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4166,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,254,3674,13,31,1014,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4167,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,255,3687,28,31,1015,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,False,object_released_or_dropped_before_goal,none,medium,observational,7,True
4168,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,264,3819,28,33,1008,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,False,object_moved_but_goal_unmet,none,medium,observational,7,True
4169,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,265,3847,13,33,1009,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4170,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,266,3860,12,33,1010,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4171,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,267,3872,16,33,1011,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4172,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,268,3888,13,33,1012,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4173,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,269,3901,13,33,1013,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4174,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,270,3914,12,33,1014,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4175,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,271,3926,13,33,1015,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4176,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,328,4701,13,41,1008,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4177,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,329,4714,13,41,1009,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4178,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,330,4727,13,41,1010,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4179,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,331,4740,13,41,1011,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4180,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,332,4753,13,41,1012,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4181,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,333,4766,28,41,1013,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,False,object_released_or_dropped_before_goal,none,medium,observational,7,True
4182,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,334,4794,13,41,1014,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4183,cache_new/HiMoE-VLA/libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket/right-50x8b-20260903,335,4807,13,41,1015,object,pick_up_the_bbq_sauce_and_place_it_in_the_basket,right-50x8b-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4184,cache_new/HiMoE-VLA/libero_object/pick_up_the_butter_and_place_it_in_the_basket/right-50x8-20260903,88,1348,15,11,1000,object,pick_up_the_butter_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4185,cache_new/HiMoE-VLA/libero_object/pick_up_the_butter_and_place_it_in_the_basket/right-50x8-20260903,89,1363,15,11,1001,object,pick_up_the_butter_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4186,cache_new/HiMoE-VLA/libero_object/pick_up_the_butter_and_place_it_in_the_basket/right-50x8-20260903,90,1378,28,11,1002,object,pick_up_the_butter_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,False,object_released_or_dropped_before_goal,none,medium,observational,6,True
4187,cache_new/HiMoE-VLA/libero_object/pick_up_the_butter_and_place_it_in_the_basket/right-50x8-20260903,91,1406,15,11,1003,object,pick_up_the_butter_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4188,cache_new/HiMoE-VLA/libero_object/pick_up_the_butter_and_place_it_in_the_basket/right-50x8-20260903,92,1421,15,11,1004,object,pick_up_the_butter_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4189,cache_new/HiMoE-VLA/libero_object/pick_up_the_butter_and_place_it_in_the_basket/right-50x8-20260903,93,1436,15,11,1005,object,pick_up_the_butter_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4190,cache_new/HiMoE-VLA/libero_object/pick_up_the_butter_and_place_it_in_the_basket/right-50x8-20260903,94,1451,15,11,1006,object,pick_up_the_butter_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4191,cache_new/HiMoE-VLA/libero_object/pick_up_the_butter_and_place_it_in_the_basket/right-50x8-20260903,95,1466,28,11,1007,object,pick_up_the_butter_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,False,object_moved_but_goal_unmet,none,medium,observational,6,True
4192,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,64,834,13,8,1000,object,pick_up_the_cream_cheese_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4193,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,65,847,13,8,1001,object,pick_up_the_cream_cheese_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4194,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,66,860,13,8,1002,object,pick_up_the_cream_cheese_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4195,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,67,873,13,8,1003,object,pick_up_the_cream_cheese_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4196,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,68,886,28,8,1004,object,pick_up_the_cream_cheese_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,False,object_released_or_dropped_before_goal,none,medium,observational,7,True
4197,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,69,914,13,8,1005,object,pick_up_the_cream_cheese_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4198,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,70,927,13,8,1006,object,pick_up_the_cream_cheese_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4199,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,71,940,13,8,1007,object,pick_up_the_cream_cheese_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4200,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,240,3191,17,30,1000,object,pick_up_the_cream_cheese_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4201,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,241,3208,13,30,1001,object,pick_up_the_cream_cheese_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4202,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,242,3221,13,30,1002,object,pick_up_the_cream_cheese_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4203,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,243,3234,13,30,1003,object,pick_up_the_cream_cheese_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4204,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,244,3247,13,30,1004,object,pick_up_the_cream_cheese_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
4205,cache_new/HiMoE-VLA/libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket/right-50x8-20260903,245,3260,13,30,1005,object,pick_up_the_cream_cheese_and_place_it_in_the_basket,right-50x8-20260903,f9c5661533d271dec15d54d56fcd8c6c8811fc2b96095ac87638f7b3b2bdaafa,True,success,success,success,observational,,False
