level,cohort,suite,task,method,k,failure,episodes,scorable,p00,p10,p25,p50,p75,p90,p100
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,10,True,17,17,2.4619574852401462,3.2507396953646435,3.904092009916382,4.558562694883663,4.8809792647979275,5.293441798536864,5.87370612817038
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,euclidean,20,True,17,17,2.3564878238109133,3.202488715159589,3.724772569218628,4.3547448453287005,4.640626713658979,5.045324728294011,5.571518207254848
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,1,False,778,778,0.2371896616434637,0.37825287865677387,0.417834150652202,0.47472704922300035,0.5405616993457989,0.6271377330485403,8.595965694330033
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,2,False,778,778,0.24855561196382084,0.3857882525349359,0.42575740802303064,0.47841592849149983,0.5427559797056233,0.6229900475203842,8.391631991332025
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,3,False,778,778,0.25007516348274733,0.3904692981937824,0.4262047446318501,0.4779424635270286,0.5400159346583424,0.6193776081294043,8.163744264113877
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,4,False,778,778,0.28093826767734165,0.3950037557452863,0.42748559273159814,0.47991912478226373,0.5417673759395168,0.6170671679426685,8.080724141020962
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,5,False,778,778,0.30052373316889597,0.39899870419313993,0.43195726229268067,0.48396710205651394,0.5430591323726809,0.6176262545885861,8.012015859619487
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,6,False,778,778,0.3065855094403654,0.40267305142403037,0.43370323518073206,0.4844528124018852,0.543601524570376,0.6162493621913835,7.939605491517229
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,7,False,778,778,0.3105379910344259,0.40393800443198685,0.4369863884466173,0.48580333973029577,0.5465128060546447,0.6168865726696601,7.883947116221077
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,8,False,778,778,0.3131035665507367,0.40573348405210036,0.43885712506451574,0.48679514822073494,0.5476089154476194,0.6170189897169329,7.836453227025957
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,9,False,778,778,0.3142754835014394,0.40838208672346477,0.440552175901801,0.48743628688669227,0.5483594446544281,0.6161511531204797,7.785484738950947
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,10,False,778,778,0.3192400627151621,0.4107760658530986,0.44227663393775474,0.4870685056980496,0.549262178709252,0.6154281964124267,7.7427537891691856
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,20,False,778,778,0.3420963833822692,0.411496796637422,0.44246021060900537,0.4867419637426363,0.5465117350472324,0.6096945469869153,7.322011070114002
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,1,True,22,22,1.9632229704340358,2.3873885846632112,4.662408169904537,7.781869121620243,8.632451568546061,8.96535715240348,9.806440895353509
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,2,True,22,22,1.9932194115443953,2.3712721008728677,4.545349095577936,7.611987586745604,8.40604931399532,8.729033878174182,9.538131414650572
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,3,True,22,22,1.966885385160278,2.3303724563460917,4.424688240990288,7.41985372577998,8.17968497029261,8.489219349461361,9.274947289978456
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,4,True,22,22,1.9612221860390908,2.324174924434323,4.356063571879733,7.337442273942244,8.087384493245533,8.399468362951291,9.167250939243665
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,5,True,22,22,1.9599194648490155,2.3159687308436934,4.325665465413101,7.272239238072035,8.018874230058811,8.332191354127602,9.089248562733776
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,6,True,22,22,1.95066350048518,2.3077028663587984,4.301434436066809,7.206609299685141,7.951487980740141,8.258776798434125,9.006332939222906
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,7,True,22,22,1.9422802016951468,2.3007588704882265,4.303546352796998,7.157870119464656,7.897735022566598,8.201945304786616,8.943163019362766
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,8,True,22,22,1.9344986324130338,2.2926935154304693,4.310607512484998,7.1167398578648555,7.848975752515177,8.151335448917065,8.885319168290632
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,9,True,22,22,1.9260806459655186,2.2823561857879424,4.3057727587800665,7.071237002576556,7.793513579428476,8.092611177751868,8.81898461532897
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,10,True,22,22,1.9229182194516825,2.2746669097943846,4.303805446398314,7.036194998253748,7.752767046079601,8.043429256657719,8.769026639335728
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,euclidean,20,True,22,22,1.8589684341742343,2.204788771654611,4.184663757408598,6.666900924501407,7.346356351372201,7.617524084335445,8.29705563307494
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,1,False,763,763,0.22113506952828585,0.3471705988135638,0.4026976991697755,0.49324158595251755,0.5923738255377746,0.7360430128140358,1.4275047079225889
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,2,False,763,763,0.22684473148281717,0.35664252485963316,0.4143507531241914,0.503853775150122,0.6062762734712187,0.747746171667344,1.468242305952489
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,3,False,763,763,0.24634235025259502,0.36911746322607497,0.4282491711784947,0.5163224877295494,0.6216291722713638,0.7601706372999246,1.4955450610172816
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,4,False,763,763,0.253350921253897,0.35606154263170353,0.413767272364696,0.4967420178821103,0.5962544823036269,0.7346010993049733,1.4386762477184782
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,5,False,763,763,0.2469080681215305,0.3338093840212788,0.3842449935203974,0.4598868640001449,0.5538809508931601,0.6793028732392703,1.3368505168943299
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,6,False,763,763,0.24357340004296577,0.3228997934226018,0.36918352067549076,0.4401999992487654,0.5299232492689699,0.6472494211555663,1.2783555620016331
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,7,False,763,763,0.24320176462696733,0.3225475583864876,0.3685781191199252,0.43789803297517715,0.5275685533169756,0.6422642798145303,1.2756679467888397
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,8,False,763,763,0.24504815464114058,0.323855896077227,0.36940083222089254,0.43867410103853666,0.5291357234179541,0.6432829379437864,1.2828628408106044
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,9,False,763,763,0.24680357094371727,0.3245099473009739,0.3702262738142253,0.43974020823940413,0.5329811441595651,0.6424169419042852,1.2894850276290286
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,10,False,763,763,0.24771107335405956,0.3253249580255214,0.3714351998675566,0.44059106115337776,0.533003057905558,0.6435248125363163,1.2937825588667313
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,20,False,763,763,0.2637588752376519,0.3370973894184544,0.37837201929059006,0.44669870525944844,0.536391166310642,0.6424602028252842,1.3326503243377288
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,1,True,37,37,2.140109424667286,2.654102417654473,3.3764640807409108,4.394505444522829,6.4994821208836395,7.261521291654316,7.865909450980979
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,2,True,37,37,2.163871055707198,2.6504249517986205,3.37989255772207,4.380074026170176,6.548127669719891,7.295018476410797,7.895627243167344
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,3,True,37,37,2.171053937585193,2.6540806462599544,3.3927596668395794,4.4031543498064645,6.557179738804266,7.30085248287152,7.893078470252625
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,4,True,37,37,2.0618111538809774,2.517769483300713,3.2268372120966986,4.1860692273866675,6.2330524286730915,6.935592078708589,7.487321212039158
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,5,True,37,37,1.8870528106075002,2.3032682127760333,2.9718407176955415,3.8403739834338726,5.719017535675384,6.358471254345611,6.869907985725672
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,6,True,37,37,1.7876994058340152,2.1819676312397758,2.8462895250876614,3.640580045197666,5.429676989720567,6.027094317867473,6.512862287429385
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,7,True,37,37,1.7624400770806323,2.153272629424178,2.822080129017493,3.5831516767128866,5.349611667755715,5.931680665069395,6.410002468034673
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,8,True,37,37,1.7523449405628704,2.1404976635805104,2.808370350050386,3.5546826058922574,5.309737600310661,5.8866995803400854,6.35946752342825
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,9,True,37,37,1.7459223599766611,2.132225740566224,2.7980776502781084,3.5327852547605145,5.281436898267911,5.853256069862014,6.322439078222098
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,10,True,37,37,1.7377528786993852,2.122908061605131,2.7844590467282186,3.5165826176535138,5.247041756048476,5.812642460104475,6.278925735045477
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,euclidean,20,True,37,37,1.6908689466746138,2.064209690541346,2.6998462060534343,3.412341583533824,5.0384824213736605,5.563897534511187,6.003759359242647
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,euclidean,1,False,724,724,0.504497076259801,0.6959051511007167,0.772971137256184,0.8678102429983728,0.9739682154673297,1.0791730849337857,3.383592755401009
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,euclidean,2,False,724,724,0.49407684581015443,0.70317851268871,0.7759038851836962,0.866953303691792,0.9768522455643633,1.0697937676597957,3.2928599734967055
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,euclidean,3,False,724,724,0.5191707721279555,0.6980633785438062,0.7702324280811467,0.8595407398241679,0.9667660272875593,1.0665666780903573,3.279214976945231
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,euclidean,4,False,724,724,0.5264136327475308,0.6995938344854867,0.7740361039200173,0.8590883162240547,0.9694350700689981,1.0631686169131613,3.280704088523852
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,euclidean,5,False,724,724,0.5316306036807869,0.6992811074836485,0.7755909221560469,0.8602414828256406,0.9712307901282048,1.0631380949294416,3.2716824292174262
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,euclidean,6,False,724,724,0.5350379174479836,0.7010080999865823,0.7759332119131014,0.8603759310808976,0.9709372372384752,1.0591830211855522,3.252131248213903
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,euclidean,7,False,724,724,0.5418209206730156,0.7036058521809465,0.7776721323363162,0.8626318008085389,0.9693220037960633,1.0619429779803586,3.2386000312171066
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,euclidean,8,False,724,724,0.5476789168593852,0.7081630449277342,0.7786694743308051,0.8638593177030538,0.9698322770086607,1.0626471814731988,3.2275811431129466
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,euclidean,9,False,724,724,0.5522729134044201,0.7094163970536375,0.7798655097527017,0.8641986428192941,0.9680131687761632,1.0611592473243012,3.211841047714983
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,euclidean,10,False,724,724,0.5586708465669112,0.7128605998484466,0.7803158842851312,0.8637901308898057,0.9674893829709408,1.0581729900269154,3.2010776213216174
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,euclidean,20,False,724,724,0.5666089311753701,0.7082067354017799,0.7755217887517951,0.8520409803308702,0.9502432154535743,1.039089688844407,3.070185090526519
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,euclidean,1,True,76,76,1.60815379305688,2.069230615728766,3.5590653986902723,5.845832726759688,7.343234087944085,7.643075057036332,9.338329659282705
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,euclidean,2,True,76,76,1.5664566675714895,2.0832791441749445,3.4910766848891135,5.719671824157398,7.175885982002041,7.46324070924374,9.11515532602832
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,euclidean,3,True,76,76,1.5866488800032812,2.064843788559301,3.4160234989722156,5.579229366624702,6.9977727278730875,7.286004959225766,8.893745633566464
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,euclidean,4,True,76,76,1.6078730092296125,2.049949704840356,3.379756594375684,5.532085088154492,6.921553893681333,7.221847550754127,8.798770732752121
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,euclidean,5,True,76,76,1.6280235212662038,2.040229978766609,3.3524976690703863,5.493864793819691,6.86596821203583,7.164223710489581,8.724455753707218
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,euclidean,6,True,76,76,1.635002990070731,2.0329207651868266,3.323163480205625,5.448099832324653,6.801254912140325,7.096924170024318,8.638992410659252
task,all,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,euclidean,7,True,76,76,1.6409869554082321,2.0275031657988962,3.313459495014607,5.41653253751646,6.753558579058375,7.047105192436616,8.573124492820723
