rule_id,family,signal,aggregation,save_pct,coverage_pct,mean_stop,median_stop,q25_stop,q75_stop,modal_stop,modal_fraction,stop_entropy_bits,scene_save_sd_pp,scene_save_min_pct,scene_save_max_pct,seed_save_sd_pp,seed_save_min_pct,seed_save_max_pct,stop_histogram,direction,threshold,threshold_2,consecutive,calibration
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.325__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.325,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.35__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.35,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.375__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.375,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.4__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.4,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.425__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.425,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.45__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.45,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.475__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.475,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.5__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.5,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.525__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.525,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.55__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.55,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.575__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.575,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.6__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.6,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.625__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.625,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.65__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.65,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.675__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.675,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.7__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.7,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.725__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.725,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.75__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.75,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.775__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.775,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.8__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.8,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.825__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.825,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.85__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.85,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.875__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.875,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.9__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.9,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.925__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.925,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.95__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.95,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_1.975__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,1.975,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_median__ge_2__k3,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_median,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",ge,2.0,,3,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_0.5__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.5,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_0.525__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.525,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_0.55__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.55,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_0.575__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.575,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_0.6__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.6,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_0.625__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.625,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_0.65__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.65,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_0.675__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.675,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_0.7__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.7,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_0.725__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.725,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_0.75__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,0.0,0.0,10.0,10.0,10.0,10.0,10,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""10"": 512}",le,0.75,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_0.775__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,0.0390625,0.390625,9.99609375,10.0,10.0,10.0,10,0.99609375,0.03687450625387198,0.15128841196122722,0.0,0.625,0.15128841196122722,0.0,0.625,"{""10"": 510, ""9"": 2}",le,0.775,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_0.8__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,0.15625,1.3671875,9.984375,10.0,10.0,10.0,10,0.986328125,0.11234323884355221,0.42790824805091104,0.0,1.5625,0.41339864235384227,0.0,1.875,"{""10"": 505, ""8"": 1, ""9"": 6}",le,0.8,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_0.825__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,0.625,4.1015625,9.9375,10.0,10.0,10.0,10,0.958984375,0.2961856557867809,1.0539638721275033,0.0,4.0625,1.0711960313126632,0.0,3.75,"{""10"": 491, ""6"": 1, ""8"": 8, ""9"": 12}",le,0.825,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_0.85__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,1.97265625,11.5234375,9.802734375,10.0,10.0,10.0,10,0.884765625,0.6925600638893176,2.335189444394381,0.0,9.375,2.0557974366619725,0.0,6.875,"{""10"": 453, ""6"": 1, ""7"": 8, ""8"": 23, ""9"": 27}",le,0.85,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_0.875__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,4.921875,24.21875,9.5078125,10.0,10.0,10.0,10,0.7578125,1.257053047847849,3.824934895279265,0.0,14.375,3.917951224412448,0.0,13.75,"{""10"": 388, ""5"": 1, ""6"": 12, ""7"": 23, ""8"": 42, ""9"": 46}",le,0.875,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_0.9__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,9.8828125,41.6015625,9.01171875,10.0,8.0,10.0,10,0.583984375,1.879845113788702,6.053427288205728,0.0,21.25,6.437495259403594,0.0,23.125,"{""10"": 299, ""4"": 1, ""5"": 10, ""6"": 30, ""7"": 52, ""8"": 54, ""9"": 66}",le,0.9,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_0.925__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,17.65625,57.421875,8.234375,9.0,7.0,10.0,10,0.42578125,2.3725024054181336,7.891785186983994,1.5625,29.375,8.865036220315178,2.5,33.75,"{""10"": 218, ""3"": 1, ""4"": 9, ""5"": 35, ""6"": 68, ""7"": 80, ""8"": 55, ""9"": 46}",le,0.925,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_0.95__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,26.71875,72.265625,7.328125,7.0,6.0,10.0,10,0.27734375,2.785780175963357,10.15625,3.125,38.125,10.04020239151084,5.0,43.125,"{""10"": 142, ""3"": 16, ""4"": 36, ""5"": 72, ""6"": 84, ""7"": 63, ""8"": 56, ""9"": 43}",le,0.95,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_0.975__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,39.51171875,86.1328125,6.048828125,6.0,4.0,8.0,3,0.1796875,2.9350040819589736,9.01724202217748,16.875,49.0625,13.41452830710601,6.875,60.0,"{""10"": 71, ""3"": 92, ""4"": 88, ""5"": 55, ""6"": 70, ""7"": 57, ""8"": 46, ""9"": 33}",le,0.975,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,51.796875,93.5546875,4.8203125,4.0,3.0,6.0,3,0.443359375,2.4811469625053437,5.972859351108562,40.625,58.125,12.79605461350783,8.125,66.25,"{""10"": 33, ""3"": 227, ""4"": 74, ""5"": 47, ""6"": 50, ""7"": 38, ""8"": 27, ""9"": 16}",le,1.0,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.025__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,60.8984375,96.6796875,3.91015625,3.0,3.0,4.0,3,0.734375,1.5423870037051506,3.720382716683023,52.8125,65.3125,11.696789318915416,21.875,70.0,"{""10"": 17, ""3"": 376, ""4"": 41, ""5"": 15, ""6"": 19, ""7"": 12, ""8"": 21, ""9"": 11}",le,1.025,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.05__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,65.83984375,99.4140625,3.416015625,3.0,3.0,3.0,3,0.880859375,0.8456988133408155,2.2254485974654497,60.0,69.6875,7.8601816419428845,33.75,70.0,"{""10"": 3, ""3"": 451, ""4"": 16, ""5"": 6, ""6"": 8, ""7"": 9, ""8"": 10, ""9"": 9}",le,1.05,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.075__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,68.59375,100.0,3.140625,3.0,3.0,3.0,3,0.94921875,0.40497592548374955,1.3072812914594931,66.5625,70.0,2.3175620272173947,60.625,70.0,"{""3"": 486, ""4"": 10, ""5"": 3, ""6"": 5, ""7"": 1, ""8"": 5, ""9"": 2}",le,1.075,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.1__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,69.78515625,100.0,3.021484375,3.0,3.0,3.0,3,0.984375,0.13269754599944367,0.4092251335890032,68.4375,70.0,0.4584646325900587,68.125,70.0,"{""3"": 504, ""4"": 6, ""5"": 1, ""6"": 1}",le,1.1,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.125__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,69.921875,100.0,3.0078125,3.0,3.0,3.0,3,0.99609375,0.04078075625387198,0.234375,69.0625,70.0,0.34053897996411514,68.125,70.0,"{""3"": 510, ""4"": 1, ""6"": 1}",le,1.125,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.15__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,69.9609375,100.0,3.00390625,3.0,3.0,3.0,3,0.998046875,0.020393135236084953,0.15128841196122722,69.375,70.0,0.21749079542304772,68.75,70.0,"{""3"": 511, ""5"": 1}",le,1.15,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.175__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.175,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.2__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.2,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.225__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.225,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.25__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.25,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.275__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.275,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.3__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.3,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.325__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.325,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.35__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.35,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.375__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.375,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.4__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.4,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.425__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.425,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.45__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.45,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.475__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.475,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.5__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.5,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.525__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.525,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.55__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.55,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.575__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.575,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.6__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.6,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.625__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.625,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.65__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.65,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.675__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.675,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.7__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.7,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.725__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.725,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.75__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.75,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.775__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.775,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.8__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.8,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.825__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.825,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.85__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.85,,1,fixed
routed_rms__max_upper_bound_mean_plus_3std__layernorm_max__le_1.875__k1,level,routed_rms__max_upper_bound_mean_plus_3std,layernorm_max,70.0,100.0,3.0,3.0,3.0,3.0,3,1.0,-0.0,0.0,70.0,70.0,0.0,70.0,70.0,"{""3"": 512}",le,1.875,,1,fixed
