representation,family,direction,width,confirmations,quantile,risk_n,timely_n,tp,fp,recall,timely_fpr,precision,late_recall,persistent_recall,risk_task_macro_recall,risk_tasks_detected,risk_tasks,detected_risk_lead_median,early4_recall,pareto
delta_front_mean,derivative,high,4,2,0.9,487,14313,149,256,0.3059548254620123,0.017885838049325788,0.36790123456790125,0.16666666666666666,0.3150984682713348,0.37453853195190817,23,32,9.0,0.2874743326488706,False
delta_front_mean,derivative,high,4,2,0.925,487,14313,125,189,0.25667351129363447,0.013204778872353804,0.3980891719745223,0.16666666666666666,0.26258205689277897,0.29681245594458217,21,32,9.0,0.2402464065708419,False
delta_front_mean,derivative,high,4,2,0.95,487,14313,91,128,0.1868583162217659,0.008942919024662894,0.4155251141552511,0.16666666666666666,0.18818380743982493,0.22537138727582878,21,32,9.0,0.17453798767967146,False
delta_front_mean,derivative,high,4,2,0.96,487,14313,74,96,0.15195071868583163,0.00670718926849717,0.43529411764705883,0.13333333333333333,0.15317286652078774,0.195177960533489,20,32,9.0,0.13963039014373715,False
delta_front_mean,derivative,high,4,2,0.975,487,14313,49,58,0.10061601642710473,0.004052260183050374,0.45794392523364486,0.1,0.10065645514223195,0.15048202662759663,18,32,10.0,0.09240246406570841,False
delta_front_mean,derivative,high,4,2,0.98,487,14313,44,48,0.09034907597535935,0.003353594634248585,0.4782608695652174,0.1,0.08971553610503283,0.1405155638268315,18,32,8.5,0.08213552361396304,False
delta_front_mean,derivative,high,4,2,0.99,487,14313,26,21,0.053388090349075976,0.001467197652483756,0.5531914893617021,0.06666666666666667,0.0525164113785558,0.07522598323833789,13,32,7.5,0.045174537987679675,False
delta_front_mean,derivative,high,4,2,0.995,487,14313,12,7,0.024640657084188913,0.000489065884161252,0.631578947368421,0.06666666666666667,0.02188183807439825,0.04126429126429127,8,32,7.5,0.022587268993839837,False
delta_front_mean,derivative,high,4,4,0.5,487,14313,134,236,0.2751540041067762,0.01648850695172221,0.3621621621621622,0.16666666666666666,0.28227571115973743,0.3307449407967608,20,32,8.0,0.2402464065708419,False
delta_front_mean,derivative,high,4,4,0.6,487,14313,121,153,0.24845995893223818,0.010689582896667365,0.4416058394160584,0.13333333333333333,0.25601750547045954,0.29075238127295133,19,32,8.0,0.21560574948665298,False
delta_front_mean,derivative,high,4,4,0.7,487,14313,102,102,0.20944558521560575,0.0071263885977782436,0.5,0.1,0.21663019693654267,0.25565903147029917,19,32,8.0,0.1806981519507187,False
delta_front_mean,derivative,high,4,4,0.75,487,14313,84,82,0.17248459958932238,0.0057290575001746665,0.5060240963855421,0.1,0.1772428884026258,0.22164880558507327,19,32,8.0,0.14989733059548255,False
delta_front_mean,derivative,high,4,4,0.8,487,14313,71,62,0.1457905544147844,0.0043317264025710895,0.5338345864661654,0.06666666666666667,0.15098468271334792,0.17570521792273563,18,32,8.0,0.1273100616016427,False
delta_front_mean,derivative,high,4,4,0.85,487,14313,54,47,0.11088295687885011,0.0032837280793684065,0.5346534653465347,0.06666666666666667,0.1137855579868709,0.1330544602501756,16,32,8.0,0.09856262833675565,False
delta_front_mean,derivative,high,4,4,0.9,487,14313,31,32,0.06365503080082136,0.0022357297561657235,0.49206349206349204,0.03333333333333333,0.06564551422319474,0.09059033545588778,11,32,9.0,0.053388090349075976,False
delta_front_mean,derivative,high,4,4,0.925,487,14313,23,19,0.04722792607802875,0.0013274645427233983,0.5476190476190477,0.03333333333333333,0.04814004376367615,0.07173616878922112,10,32,9.0,0.04106776180698152,False
delta_front_mean,derivative,high,4,4,0.95,487,14313,14,9,0.028747433264887063,0.0006287989939216097,0.6086956521739131,0.03333333333333333,0.028446389496717725,0.04669152593207825,9,32,8.5,0.022587268993839837,False
delta_front_mean,derivative,high,4,4,0.96,487,14313,13,4,0.026694045174537988,0.00027946621952071543,0.7647058823529411,0.03333333333333333,0.0262582056892779,0.04544152593207826,9,32,8.0,0.02053388090349076,False
delta_front_mean,derivative,high,4,4,0.975,487,14313,9,2,0.018480492813141684,0.00013973310976035772,0.8181818181818182,0.0,0.019693654266958426,0.028070494186046513,5,32,9.0,0.014373716632443531,False
delta_front_mean,derivative,high,4,4,0.98,487,14313,7,1,0.014373716632443531,6.986655488017886e-05,0.875,0.0,0.015317286652078774,0.0234375,4,32,9.0,0.01026694045174538,False
delta_front_mean,derivative,high,4,4,0.99,487,14313,4,0,0.008213552361396304,0.0,1.0,0.0,0.0087527352297593,0.014322916666666666,3,32,11.0,0.006160164271047228,False
delta_front_mean,derivative,high,4,4,0.995,487,14313,1,0,0.002053388090349076,0.0,1.0,0.0,0.002188183807439825,0.005208333333333333,1,32,2.0,0.0,False
delta_front_mean,derivative,high,4,6,0.5,487,14313,41,39,0.08418891170431211,0.0027247956403269754,0.5125,0.03333333333333333,0.087527352297593,0.09257764804639805,10,32,6.0,0.06570841889117043,False
delta_front_mean,derivative,high,4,6,0.6,487,14313,26,26,0.053388090349075976,0.0018165304268846503,0.5,0.03333333333333333,0.05470459518599562,0.07182787698412699,8,32,7.5,0.043121149897330596,False
delta_front_mean,derivative,high,4,6,0.7,487,14313,17,19,0.03490759753593429,0.0013274645427233983,0.4722222222222222,0.03333333333333333,0.0350109409190372,0.050146329365079366,8,32,7.0,0.030800821355236138,False
delta_front_mean,derivative,high,4,6,0.75,487,14313,13,9,0.026694045174537988,0.0006287989939216097,0.5909090909090909,0.03333333333333333,0.0262582056892779,0.04362847222222222,6,32,8.0,0.024640657084188913,False
delta_front_mean,derivative,high,4,6,0.8,487,14313,9,6,0.018480492813141684,0.00041919932928107315,0.6,0.03333333333333333,0.0175054704595186,0.033315972222222226,6,32,9.0,0.01642710472279261,False
delta_front_mean,derivative,high,4,6,0.85,487,14313,7,5,0.014373716632443531,0.0003493327744008943,0.5833333333333334,0.03333333333333333,0.01312910284463895,0.021649305555555554,5,32,9.0,0.012320328542094456,False
delta_front_mean,derivative,high,4,6,0.9,487,14313,6,3,0.012320328542094456,0.00020959966464053657,0.6666666666666666,0.03333333333333333,0.010940919037199124,0.020399305555555552,4,32,9.5,0.008213552361396304,False
delta_front_mean,derivative,high,4,6,0.925,487,14313,6,0,0.012320328542094456,0.0,1.0,0.03333333333333333,0.010940919037199124,0.020399305555555552,4,32,9.0,0.008213552361396304,False
delta_front_mean,derivative,high,4,6,0.95,487,14313,5,0,0.01026694045174538,0.0,1.0,0.03333333333333333,0.0087527352297593,0.017795138888888888,4,32,9.0,0.006160164271047228,False
delta_front_mean,derivative,high,4,6,0.96,487,14313,4,0,0.008213552361396304,0.0,1.0,0.03333333333333333,0.006564551422319475,0.015190972222222222,4,32,6.0,0.004106776180698152,False
delta_front_mean,derivative,high,4,6,0.975,487,14313,2,0,0.004106776180698152,0.0,1.0,0.0,0.00437636761487965,0.0078125,2,32,7.0,0.002053388090349076,False
delta_front_mean,derivative,high,4,6,0.98,487,14313,2,0,0.004106776180698152,0.0,1.0,0.0,0.00437636761487965,0.0078125,2,32,7.0,0.002053388090349076,False
delta_front_mean,derivative,high,4,6,0.99,487,14313,2,0,0.004106776180698152,0.0,1.0,0.0,0.00437636761487965,0.0078125,2,32,7.0,0.002053388090349076,False
delta_front_mean,derivative,high,4,6,0.995,487,14313,1,0,0.002053388090349076,0.0,1.0,0.0,0.002188183807439825,0.005208333333333333,1,32,0.0,0.0,False
delta_front_mean,derivative,high,4,8,0.5,487,14313,11,0,0.022587268993839837,0.0,1.0,0.03333333333333333,0.02188183807439825,0.024208829365079364,6,32,9.0,0.02053388090349076,False
delta_front_mean,derivative,high,4,8,0.6,487,14313,5,0,0.01026694045174538,0.0,1.0,0.03333333333333333,0.0087527352297593,0.013836805555555554,4,32,8.0,0.008213552361396304,False
delta_front_mean,derivative,high,4,8,0.7,487,14313,3,0,0.006160164271047228,0.0,1.0,0.0,0.006564551422319475,0.007760416666666667,3,32,6.0,0.004106776180698152,False
delta_front_mean,derivative,high,4,8,0.75,487,14313,3,0,0.006160164271047228,0.0,1.0,0.0,0.006564551422319475,0.007760416666666667,3,32,6.0,0.004106776180698152,False
delta_front_mean,derivative,high,4,8,0.8,487,14313,2,0,0.004106776180698152,0.0,1.0,0.0,0.00437636761487965,0.006510416666666666,2,32,7.5,0.002053388090349076,False
delta_front_mean,derivative,high,4,8,0.85,487,14313,2,0,0.004106776180698152,0.0,1.0,0.0,0.00437636761487965,0.006510416666666666,2,32,7.5,0.002053388090349076,False
delta_front_mean,derivative,high,4,8,0.9,487,14313,1,0,0.002053388090349076,0.0,1.0,0.0,0.002188183807439825,0.0026041666666666665,1,32,13.0,0.002053388090349076,False
delta_front_mean,derivative,high,4,8,0.925,487,14313,1,0,0.002053388090349076,0.0,1.0,0.0,0.002188183807439825,0.0026041666666666665,1,32,13.0,0.002053388090349076,False
delta_front_mean,derivative,high,4,8,0.95,487,14313,1,0,0.002053388090349076,0.0,1.0,0.0,0.002188183807439825,0.0026041666666666665,1,32,13.0,0.002053388090349076,False
delta_front_mean,derivative,high,4,8,0.96,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_mean,derivative,high,4,8,0.975,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_mean,derivative,high,4,8,0.98,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_mean,derivative,high,4,8,0.99,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_mean,derivative,high,4,8,0.995,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,1,0.5,487,14313,306,7078,0.6283367556468172,0.49451547544190594,0.0414409534127844,0.5,0.6367614879649891,0.6305062095995544,29,32,19.0,0.6057494866529775,False
delta_front_min,derivative,high,1,1,0.6,487,14313,263,5655,0.5400410677618069,0.39509536784741145,0.04444068942210206,0.43333333333333335,0.5470459518599562,0.5191160811589479,26,32,18.0,0.5195071868583162,False
delta_front_min,derivative,high,1,1,0.7,487,14313,221,4236,0.4537987679671458,0.29595472647243765,0.04958492259367287,0.3,0.4638949671772429,0.44708159598671215,24,32,17.0,0.43737166324435317,False
delta_front_min,derivative,high,1,1,0.75,487,14313,200,3505,0.4106776180698152,0.2448822748550269,0.05398110661268556,0.3,0.4179431072210066,0.4009255468814478,22,32,15.0,0.3921971252566735,False
delta_front_min,derivative,high,1,1,0.8,487,14313,174,2828,0.35728952772073924,0.1975826172011458,0.057961359093937376,0.2,0.3676148796498906,0.36720547817807003,22,32,14.0,0.3408624229979466,False
delta_front_min,derivative,high,1,1,0.85,487,14313,143,2104,0.2936344969199179,0.1469992314678963,0.06364040943480195,0.16666666666666666,0.30196936542669583,0.29197058227035033,21,32,14.0,0.2813141683778234,False
delta_front_min,derivative,high,1,1,0.9,487,14313,114,1432,0.23408624229979466,0.10004890658841613,0.07373868046571798,0.13333333333333333,0.24070021881838075,0.21921769175166844,19,32,13.0,0.22587268993839835,False
delta_front_min,derivative,high,1,1,0.925,487,14313,95,1055,0.19507186858316222,0.0737092153985887,0.08260869565217391,0.1,0.2013129102844639,0.18683053000904143,18,32,12.0,0.18480492813141683,False
delta_front_min,derivative,high,1,1,0.95,487,14313,66,708,0.13552361396303902,0.04946552085516663,0.08527131782945736,0.03333333333333333,0.1422319474835886,0.13577833273459425,18,32,12.0,0.12525667351129363,False
delta_front_min,derivative,high,1,1,0.96,487,14313,58,561,0.11909650924024641,0.03919513728778034,0.09369951534733441,0.03333333333333333,0.12472647702407003,0.11966806017446704,18,32,12.0,0.10882956878850103,False
delta_front_min,derivative,high,1,1,0.975,487,14313,42,359,0.08624229979466119,0.02508209320198421,0.10473815461346633,0.03333333333333333,0.08971553610503283,0.08793629594807441,18,32,12.0,0.08213552361396304,False
delta_front_min,derivative,high,1,1,0.98,487,14313,35,284,0.07186858316221766,0.019842101585970797,0.109717868338558,0.03333333333333333,0.07439824945295405,0.07411813915637222,16,32,12.0,0.06776180698151951,False
delta_front_min,derivative,high,1,1,0.99,487,14313,20,153,0.04106776180698152,0.010689582896667365,0.11560693641618497,0.03333333333333333,0.04157549234135667,0.04380597133598903,14,32,12.0,0.039014373716632446,False
delta_front_min,derivative,high,1,1,0.995,487,14313,17,76,0.03490759753593429,0.005309858170893593,0.1827956989247312,0.03333333333333333,0.0350109409190372,0.037634151392366755,13,32,12.0,0.03285420944558522,False
delta_front_min,derivative,high,1,2,0.5,487,14313,28,198,0.057494866529774126,0.013833577866275414,0.12389380530973451,0.03333333333333333,0.05908096280087528,0.08434184511772352,13,32,11.0,0.053388090349075976,False
delta_front_min,derivative,high,1,2,0.6,487,14313,19,125,0.039014373716632446,0.008733319360022357,0.13194444444444445,0.0,0.04157549234135667,0.04602754054520359,9,32,11.0,0.03696098562628337,False
delta_front_min,derivative,high,1,2,0.7,487,14313,17,63,0.03490759753593429,0.004401592957451268,0.2125,0.0,0.037199124726477024,0.040871290545203595,8,32,11.0,0.030800821355236138,False
delta_front_min,derivative,high,1,2,0.75,487,14313,10,46,0.02053388090349076,0.0032138615244882273,0.17857142857142858,0.0,0.02188183807439825,0.029568452380952383,6,32,9.5,0.01642710472279261,False
delta_front_min,derivative,high,1,2,0.8,487,14313,9,31,0.018480492813141684,0.0021658632012855447,0.225,0.0,0.019693654266958426,0.02696428571428571,5,32,8.0,0.014373716632443531,False
delta_front_min,derivative,high,1,2,0.85,487,14313,7,21,0.014373716632443531,0.001467197652483756,0.25,0.0,0.015317286652078774,0.02050595238095238,4,32,8.0,0.01026694045174538,False
delta_front_min,derivative,high,1,2,0.9,487,14313,5,9,0.01026694045174538,0.0006287989939216097,0.35714285714285715,0.0,0.010940919037199124,0.01800595238095238,3,32,8.0,0.006160164271047228,False
delta_front_min,derivative,high,1,2,0.925,487,14313,4,7,0.008213552361396304,0.000489065884161252,0.36363636363636365,0.0,0.0087527352297593,0.017113095238095236,2,32,6.5,0.004106776180698152,False
delta_front_min,derivative,high,1,2,0.95,487,14313,1,6,0.002053388090349076,0.00041919932928107315,0.14285714285714285,0.0,0.002188183807439825,0.002232142857142857,1,32,11.0,0.002053388090349076,False
delta_front_min,derivative,high,1,2,0.96,487,14313,0,5,0.0,0.0003493327744008943,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,2,0.975,487,14313,0,3,0.0,0.00020959966464053657,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,2,0.98,487,14313,0,1,0.0,6.986655488017886e-05,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,2,0.99,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,2,0.995,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,4,0.5,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,4,0.6,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,4,0.7,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,4,0.75,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,4,0.8,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,4,0.85,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,4,0.9,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,4,0.925,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,4,0.95,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,4,0.96,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,4,0.975,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,4,0.98,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,4,0.99,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,4,0.995,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,6,0.5,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,6,0.6,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,6,0.7,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,6,0.75,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,6,0.8,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,6,0.85,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,6,0.9,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,6,0.925,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,6,0.95,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,6,0.96,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,6,0.975,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,6,0.98,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,6,0.99,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,6,0.995,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,8,0.5,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,8,0.6,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,8,0.7,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,8,0.75,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,8,0.8,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,8,0.85,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,8,0.9,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,8,0.925,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,8,0.95,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,8,0.96,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,8,0.975,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,8,0.98,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,8,0.99,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,1,8,0.995,487,14313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,,0.0,False
delta_front_min,derivative,high,2,1,0.5,487,14313,320,7072,0.6570841889117043,0.4940962761126249,0.04329004329004329,0.5333333333333333,0.6652078774617067,0.6637701788063952,29,32,20.5,0.6386036960985626,False
delta_front_min,derivative,high,2,1,0.6,487,14313,280,5644,0.5749486652977412,0.39432683574372945,0.04726536124240378,0.5,0.5798687089715536,0.6008420294341159,29,32,18.0,0.5605749486652978,False
delta_front_min,derivative,high,2,1,0.7,487,14313,244,4213,0.5010266940451745,0.29434779571019354,0.05474534440206417,0.3333333333333333,0.5120350109409191,0.5490405579938047,27,32,16.0,0.48254620123203285,False
delta_front_min,derivative,high,2,1,0.75,487,14313,220,3481,0.4517453798767967,0.24320547753790261,0.05944339367738449,0.26666666666666666,0.4638949671772429,0.5051068607366747,26,32,16.0,0.43737166324435317,False
delta_front_min,derivative,high,2,1,0.8,487,14313,191,2807,0.3921971252566735,0.19611541954866205,0.06370913942628419,0.2,0.4048140043763676,0.4247130209559765,25,32,15.0,0.3798767967145791,False
delta_front_min,derivative,high,2,1,0.85,487,14313,165,2096,0.33880903490759756,0.1464402990288549,0.0729765590446705,0.2,0.3479212253829322,0.3854303242681191,25,32,14.0,0.3264887063655031,False
delta_front_min,derivative,high,2,1,0.9,487,14313,133,1397,0.2731006160164271,0.09760357716760987,0.0869281045751634,0.13333333333333333,0.28227571115973743,0.30085181561125585,24,32,14.0,0.26078028747433263,False
delta_front_min,derivative,high,2,1,0.925,487,14313,108,1045,0.22176591375770022,0.0730105498497869,0.09366869037294015,0.1,0.22975929978118162,0.2573293696267269,23,32,13.5,0.20944558521560575,False
