window,threshold_mode,method,alpha,level,group,episodes,failures,successes,tp,fp,fn,tn,recall,fpr,precision,auc_peak_ratio,ap_peak_ratio,auc_peak_raw,ap_peak_raw,auc_endpoint_ratio,auc_endpoint_raw
fixed_q13,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,0,10,790,0.0,0.0,,0.4622784810126582,0.011956380204239241,0.4622784810126582,0.011956380204239241,0.36873417721518986,0.36873417721518986
fixed_q13,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,800,10,790,0,0,10,790,0.0,0.0,,0.46670886075949364,0.011928008369144826,0.46670886075949364,0.011928008369144826,0.37645569620253166,0.37645569620253166
fixed_q13,frozen_full,knn20,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,0,5,795,0.0,0.0,,0.6422641509433962,0.01013725925518233,0.6422641509433962,0.01013725925518233,0.5833962264150944,0.5833962264150944
fixed_q13,frozen_full,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,0,5,795,0.0,0.0,,0.641006289308176,0.010014581206562949,0.641006289308176,0.010014581206562949,0.6369811320754717,0.6369811320754717
fixed_q13,frozen_full,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,0,5,795,0.0,0.0,,0.5164779874213836,0.00759527416058623,0.5164779874213836,0.00759527416058623,0.38440251572327044,0.38440251572327044
fixed_q13,frozen_full,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,0,5,795,0.0,0.0,,0.5547169811320756,0.008615227731189532,0.5547169811320756,0.008615227731189532,0.36553459119496856,0.36553459119496856
fixed_q13,prefix_calibration,knn20,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,5,5,790,0.0,0.006289308176100629,0.0,0.6422641509433962,0.01013725925518233,0.6422641509433962,0.01013725925518233,0.5833962264150944,0.5833962264150944
fixed_q13,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,4,5,791,0.0,0.005031446540880503,0.0,0.641006289308176,0.010014581206562949,0.641006289308176,0.010014581206562949,0.6369811320754717,0.6369811320754717
fixed_q13,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,0,5,795,0.0,0.0,,0.5164779874213836,0.00759527416058623,0.5164779874213836,0.00759527416058623,0.38440251572327044,0.38440251572327044
fixed_q13,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,800,5,795,0,0,5,795,0.0,0.0,,0.5547169811320756,0.008615227731189532,0.5547169811320756,0.008615227731189532,0.36553459119496856,0.36553459119496856
fixed_q13,frozen_full,knn20,0.05,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,800,7,793,0,0,7,793,0.0,0.0,,0.37380652134750497,0.010352874580813989,0.37380652134750497,0.010352874580813989,0.24824355971896955,0.24824355971896955
fixed_q13,frozen_full,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,800,7,793,0,0,7,793,0.0,0.0,,0.3176004323545307,0.008497863382129024,0.3176004323545307,0.008497863382129024,0.23563321923977662,0.23563321923977662
fixed_q13,frozen_full,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,800,7,793,0,0,7,793,0.0,0.0,,0.3384975680057647,0.007489618196672741,0.3384975680057647,0.007489618196672741,0.2732840929562241,0.2732840929562241
fixed_q13,frozen_full,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,800,7,793,0,0,7,793,0.0,0.0,,0.35885426049360475,0.007705105893487021,0.35885426049360475,0.007705105893487021,0.3012069897315799,0.3012069897315799
fixed_q13,prefix_calibration,knn20,0.05,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,800,7,793,0,0,7,793,0.0,0.0,,0.37380652134750497,0.010352874580813989,0.37380652134750497,0.010352874580813989,0.24824355971896955,0.24824355971896955
fixed_q13,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,800,7,793,0,2,7,791,0.0,0.0025220680958385876,0.0,0.3176004323545307,0.008497863382129024,0.3176004323545307,0.008497863382129024,0.23563321923977662,0.23563321923977662
fixed_q13,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,800,7,793,0,0,7,793,0.0,0.0,,0.3384975680057647,0.007489618196672741,0.3384975680057647,0.007489618196672741,0.2732840929562241,0.2732840929562241
fixed_q13,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,800,7,793,0,0,7,793,0.0,0.0,,0.35885426049360475,0.007705105893487021,0.35885426049360475,0.007705105893487021,0.3012069897315799,0.3012069897315799
fixed_q13,frozen_full,knn20,0.05,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,800,289,511,1,3,288,508,0.0034602076124567475,0.005870841487279843,0.25,0.5504912682236472,0.4079756311629251,0.5504912682236472,0.4079756311629251,0.5997907623968202,0.5997907623968202
fixed_q13,frozen_full,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,800,289,511,35,40,254,471,0.12110726643598616,0.07827788649706457,0.4666666666666667,0.552035157334489,0.39951010805732395,0.552035157334489,0.39951010805732395,0.5969907705225523,0.5969907705225523
fixed_q13,frozen_full,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,800,289,511,0,0,289,511,0.0,0.0,,0.5432729094861153,0.3735605484827853,0.5432729094861153,0.3735605484827853,0.5949051659342222,0.5949051659342222
fixed_q13,frozen_full,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,800,289,511,1,9,288,502,0.0034602076124567475,0.01761252446183953,0.1,0.505346054618463,0.3505395135689078,0.505346054618463,0.3505395135689078,0.5707683556903825,0.5707683556903825
fixed_q13,prefix_calibration,knn20,0.05,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,800,289,511,154,252,135,259,0.532871972318339,0.4931506849315068,0.3793103448275862,0.5504912682236472,0.4079756311629251,0.5504912682236472,0.4079756311629251,0.5997907623968202,0.5997907623968202
fixed_q13,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,800,289,511,157,260,132,251,0.5432525951557093,0.5088062622309197,0.3764988009592326,0.552035157334489,0.39951010805732395,0.552035157334489,0.39951010805732395,0.5969907705225523,0.5969907705225523
fixed_q13,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,800,289,511,216,344,73,167,0.7474048442906575,0.6731898238747553,0.38571428571428573,0.5432729094861153,0.3735605484827853,0.5432729094861153,0.3735605484827853,0.5949051659342222,0.5949051659342222
fixed_q13,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,800,289,511,189,330,100,181,0.6539792387543253,0.6457925636007827,0.36416184971098264,0.505346054618463,0.3505395135689078,0.505346054618463,0.3505395135689078,0.5707683556903825,0.5707683556903825
fixed_q13,frozen_full,knn20,0.05,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,800,56,744,15,1,41,743,0.26785714285714285,0.0013440860215053765,0.9375,0.8863527265745008,0.6802497260251513,0.8863527265745008,0.6802497260251513,0.8051315284178188,0.8051315284178188
fixed_q13,frozen_full,c32_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,800,56,744,16,3,40,741,0.2857142857142857,0.004032258064516129,0.8421052631578947,0.8641753072196621,0.6186505339211843,0.8641753072196621,0.6186505339211843,0.8065236175115208,0.8065236175115208
fixed_q13,frozen_full,c4_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,800,56,744,14,1,42,743,0.25,0.0013440860215053765,0.9333333333333333,0.8913690476190476,0.6902119191456975,0.8913690476190476,0.6902119191456975,0.8383016513056837,0.8383016513056837
fixed_q13,frozen_full,c4_assigned_radius,0.05,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,800,56,744,16,1,40,743,0.2857142857142857,0.0013440860215053765,0.9411764705882353,0.8586309523809523,0.633308611938855,0.8586309523809523,0.633308611938855,0.7990351382488479,0.7990351382488479
fixed_q13,prefix_calibration,knn20,0.05,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,800,56,744,37,15,19,729,0.6607142857142857,0.020161290322580645,0.7115384615384616,0.8863527265745008,0.6802497260251513,0.8863527265745008,0.6802497260251513,0.8051315284178188,0.8051315284178188
fixed_q13,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,800,56,744,32,17,24,727,0.5714285714285714,0.0228494623655914,0.6530612244897959,0.8641753072196621,0.6186505339211843,0.8641753072196621,0.6186505339211843,0.8065236175115208,0.8065236175115208
fixed_q13,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,800,56,744,38,15,18,729,0.6785714285714286,0.020161290322580645,0.7169811320754716,0.8913690476190476,0.6902119191456975,0.8913690476190476,0.6902119191456975,0.8383016513056837,0.8383016513056837
fixed_q13,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,800,56,744,34,14,22,730,0.6071428571428571,0.01881720430107527,0.7083333333333334,0.8586309523809523,0.633308611938855,0.8586309523809523,0.633308611938855,0.7990351382488479,0.7990351382488479
fixed_q13,frozen_full,knn20,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,800,23,777,16,1,7,776,0.6956521739130435,0.001287001287001287,0.9411764705882353,0.8875272788316266,0.7346751404137329,0.8875272788316266,0.7346751404137329,0.8801969671534889,0.8801969671534889
fixed_q13,frozen_full,c32_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,800,23,777,16,1,7,776,0.6956521739130435,0.001287001287001287,0.9411764705882353,0.8837222315483184,0.7388242268095965,0.8837222315483184,0.7388242268095965,0.8742096133400481,0.8742096133400481
fixed_q13,frozen_full,c4_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,800,23,777,15,1,8,776,0.6521739130434783,0.001287001287001287,0.9375,0.842594146941973,0.7282720610681694,0.842594146941973,0.7282720610681694,0.8650886911756477,0.8650886911756477
fixed_q13,frozen_full,c4_assigned_radius,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,800,23,777,16,1,7,776,0.6956521739130435,0.001287001287001287,0.9411764705882353,0.8323540932236585,0.7285758915013267,0.8323540932236585,0.7285758915013267,0.8563594650551172,0.8563594650551172
fixed_q13,prefix_calibration,knn20,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,800,23,777,17,1,6,776,0.7391304347826086,0.001287001287001287,0.9444444444444444,0.8875272788316266,0.7346751404137329,0.8875272788316266,0.7346751404137329,0.8801969671534889,0.8801969671534889
fixed_q13,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,800,23,777,17,1,6,776,0.7391304347826086,0.001287001287001287,0.9444444444444444,0.8837222315483184,0.7388242268095965,0.8837222315483184,0.7388242268095965,0.8742096133400481,0.8742096133400481
fixed_q13,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,800,23,777,17,1,6,776,0.7391304347826086,0.001287001287001287,0.9444444444444444,0.842594146941973,0.7282720610681694,0.842594146941973,0.7282720610681694,0.8650886911756477,0.8650886911756477
fixed_q13,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,800,23,777,17,2,6,775,0.7391304347826086,0.002574002574002574,0.8947368421052632,0.8323540932236585,0.7285758915013267,0.8323540932236585,0.7285758915013267,0.8563594650551172,0.8563594650551172
fixed_q13,frozen_full,knn20,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,0,0,10,790,0.0,0.0,,0.6492405063291139,0.08691558948826561,0.6492405063291139,0.08691558948826561,0.7544303797468355,0.7544303797468355
fixed_q13,frozen_full,c32_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,0,0,10,790,0.0,0.0,,0.651012658227848,0.09689511575832291,0.651012658227848,0.09689511575832291,0.7267088607594937,0.7267088607594937
fixed_q13,frozen_full,c4_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,0,0,10,790,0.0,0.0,,0.6958227848101266,0.1216181056072185,0.6958227848101266,0.1216181056072185,0.7684810126582279,0.7684810126582279
fixed_q13,frozen_full,c4_assigned_radius,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,0,0,10,790,0.0,0.0,,0.6993670886075949,0.1266014026809875,0.6993670886075949,0.1266014026809875,0.7620253164556963,0.7620253164556963
fixed_q13,prefix_calibration,knn20,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,0,4,10,786,0.0,0.005063291139240506,0.0,0.6492405063291139,0.08691558948826561,0.6492405063291139,0.08691558948826561,0.7544303797468355,0.7544303797468355
fixed_q13,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,1,4,9,786,0.1,0.005063291139240506,0.2,0.651012658227848,0.09689511575832291,0.651012658227848,0.09689511575832291,0.7267088607594937,0.7267088607594937
fixed_q13,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,0,8,10,782,0.0,0.010126582278481013,0.0,0.6958227848101266,0.1216181056072185,0.6958227848101266,0.1216181056072185,0.7684810126582279,0.7684810126582279
fixed_q13,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,800,10,790,0,8,10,782,0.0,0.010126582278481013,0.0,0.6993670886075949,0.1266014026809875,0.6993670886075949,0.1266014026809875,0.7620253164556963,0.7620253164556963
fixed_q13,frozen_full,knn20,0.05,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,800,37,763,0,0,37,763,0.0,0.0,,0.47901243314087355,0.05466200624657648,0.47901243314087355,0.05466200624657648,0.49346463107930993,0.49346463107930993
fixed_q13,frozen_full,c32_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,800,37,763,0,0,37,763,0.0,0.0,,0.5460309588749956,0.07727629112686421,0.5460309588749956,0.07727629112686421,0.5156388367397542,0.5156388367397542
fixed_q13,frozen_full,c4_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,800,37,763,0,0,37,763,0.0,0.0,,0.5125216960079345,0.05282307183206436,0.5125216960079345,0.05282307183206436,0.420176401827778,0.420176401827778
fixed_q13,frozen_full,c4_assigned_radius,0.05,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,800,37,763,0,0,37,763,0.0,0.0,,0.5680280542665864,0.08511139581345238,0.5680280542665864,0.08511139581345238,0.5030640076511637,0.5030640076511637
fixed_q13,prefix_calibration,knn20,0.05,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,800,37,763,0,0,37,763,0.0,0.0,,0.47901243314087355,0.05466200624657648,0.47901243314087355,0.05466200624657648,0.49346463107930993,0.49346463107930993
fixed_q13,prefix_calibration,c32_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,800,37,763,0,0,37,763,0.0,0.0,,0.5460309588749956,0.07727629112686421,0.5460309588749956,0.07727629112686421,0.5156388367397542,0.5156388367397542
fixed_q13,prefix_calibration,c4_centroid_distance,0.05,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,800,37,763,0,0,37,763,0.0,0.0,,0.5125216960079345,0.05282307183206436,0.5125216960079345,0.05282307183206436,0.420176401827778,0.420176401827778
fixed_q13,prefix_calibration,c4_assigned_radius,0.05,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,800,37,763,0,0,37,763,0.0,0.0,,0.5680280542665864,0.08511139581345238,0.5680280542665864,0.08511139581345238,0.5030640076511637,0.5030640076511637
fixed_q13,frozen_full,knn20,0.05,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,800,90,710,0,0,90,710,0.0,0.0,,0.6034272300469483,0.15706054213566303,0.6034272300469483,0.15706054213566303,0.6347574334898278,0.6347574334898278
