setting,method,budget,checkpoint,available_episodes,retained,coverage,retained_failures,selective_risk,detected_failures,false_alarms
reference_256,deviation_step__mean,0.1,q0,15600,15331,0.9827564102564103,556,0.03626638836344661,8,261
reference_256,deviation_step__mean,0.1,q3,15600,14606,0.9362820512820513,530,0.0362864576201561,34,960
reference_256,deviation_step__mean,0.1,q7,15600,14298,0.9165384615384615,521,0.03643866275003497,43,1259
reference_256,deviation_step__mean,0.1,q11,15600,14129,0.9057051282051282,487,0.03446811522400736,77,1394
reference_256,deviation_step__mean,0.1,q15,15600,14096,0.9035897435897436,461,0.032704313280363224,103,1401
reference_256,deviation_step__mean,0.1,q19,15600,14087,0.9030128205128205,452,0.03208632072123234,112,1401
reference_256,deviation_step__mean,0.1,full_rollout,15600,14081,0.9026282051282051,446,0.031673886797812655,118,1401
reference_256,clock,0.1,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,clock,0.1,q3,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,clock,0.1,q7,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,clock,0.1,q11,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,clock,0.1,q15,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,clock,0.1,q19,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,clock,0.1,full_rollout,15600,14058,0.9011538461538462,140,0.00995874235310855,424,1118
reference_256,random,0.1,q0,15600,15439,0.9896794871794872,558,0.03614223719152795,6,155
reference_256,random,0.1,q3,15600,14934,0.9573076923076923,539,0.03609213874380608,25,641
reference_256,random,0.1,q7,15600,14340,0.9192307692307692,524,0.036541143654114365,40,1220
reference_256,random,0.1,q11,15600,13871,0.8891666666666667,498,0.0359022420878091,66,1663
reference_256,random,0.1,q15,15600,13637,0.8741666666666666,481,0.03527168732125834,83,1880
reference_256,random,0.1,q19,15600,13470,0.8634615384615385,462,0.03429844097995546,102,2028
reference_256,random,0.1,full_rollout,15600,13251,0.849423076923077,394,0.02973360501094257,170,2179
reference_256,v7_unlabeled_budget,0.1,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,v7_unlabeled_budget,0.1,q3,15600,15600,1.0,564,0.036153846153846154,0,0
reference_256,v7_unlabeled_budget,0.1,q7,15600,15592,0.9994871794871795,557,0.035723447922011285,7,1
reference_256,v7_unlabeled_budget,0.1,q11,15600,15504,0.9938461538461538,534,0.03444272445820434,30,66
reference_256,v7_unlabeled_budget,0.1,q15,15600,15263,0.9783974358974359,461,0.03020376072855926,103,234
reference_256,v7_unlabeled_budget,0.1,q19,15600,14720,0.9435897435897436,261,0.017730978260869567,303,577
reference_256,v7_unlabeled_budget,0.1,full_rollout,15600,14149,0.9069871794871794,30,0.002120291186656301,534,917
reference_1024,entropy_high__current,0.01,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_1024,entropy_high__current,0.01,q3,15600,15600,1.0,564,0.036153846153846154,0,0
reference_1024,entropy_high__current,0.01,q7,15600,15590,0.9993589743589744,564,0.036177036561898655,0,10
reference_1024,entropy_high__current,0.01,q11,15600,15497,0.9933974358974359,564,0.03639414080144544,0,103
reference_1024,entropy_high__current,0.01,q15,15600,15497,0.9933974358974359,564,0.03639414080144544,0,103
reference_1024,entropy_high__current,0.01,q19,15600,15497,0.9933974358974359,564,0.03639414080144544,0,103
reference_1024,entropy_high__current,0.01,full_rollout,15600,15497,0.9933974358974359,564,0.03639414080144544,0,103
reference_1024,entropy_high__mean,0.01,q0,15600,15590,0.9993589743589744,564,0.036177036561898655,0,10
reference_1024,entropy_high__mean,0.01,q3,15600,15472,0.9917948717948718,564,0.03645294725956567,0,128
reference_1024,entropy_high__mean,0.01,q7,15600,15472,0.9917948717948718,564,0.03645294725956567,0,128
reference_1024,entropy_high__mean,0.01,q11,15600,15471,0.9917307692307692,564,0.036455303471010274,0,129
reference_1024,entropy_high__mean,0.01,q15,15600,15471,0.9917307692307692,564,0.036455303471010274,0,129
reference_1024,entropy_high__mean,0.01,q19,15600,15471,0.9917307692307692,564,0.036455303471010274,0,129
reference_1024,entropy_high__mean,0.01,full_rollout,15600,15471,0.9917307692307692,564,0.036455303471010274,0,129
reference_1024,entropy_low__current,0.01,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_1024,entropy_low__current,0.01,q3,15600,15594,0.9996153846153846,563,0.03610362960112864,1,5
reference_1024,entropy_low__current,0.01,q7,15600,15475,0.9919871794871795,556,0.03592891760904685,8,117
reference_1024,entropy_low__current,0.01,q11,15600,15443,0.9899358974358974,550,0.035614841675840184,14,143
reference_1024,entropy_low__current,0.01,q15,15600,15435,0.989423076923077,546,0.03537414965986395,18,147
reference_1024,entropy_low__current,0.01,q19,15600,15423,0.9886538461538461,535,0.03468845231148285,29,148
reference_1024,entropy_low__current,0.01,full_rollout,15600,15422,0.9885897435897436,534,0.03462585916223577,30,148
reference_1024,entropy_low__mean,0.01,q0,15600,15477,0.9921153846153846,562,0.036311946759707954,2,121
reference_1024,entropy_low__mean,0.01,q3,15600,15477,0.9921153846153846,562,0.036311946759707954,2,121
reference_1024,entropy_low__mean,0.01,q7,15600,15467,0.991474358974359,561,0.03627077002650805,3,130
reference_1024,entropy_low__mean,0.01,q11,15600,15467,0.991474358974359,561,0.03627077002650805,3,130
reference_1024,entropy_low__mean,0.01,q15,15600,15467,0.991474358974359,561,0.03627077002650805,3,130
reference_1024,entropy_low__mean,0.01,q19,15600,15465,0.9913461538461539,559,0.03614613643711607,5,130
reference_1024,entropy_low__mean,0.01,full_rollout,15600,15465,0.9913461538461539,559,0.03614613643711607,5,130
reference_1024,margin_low__current,0.01,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_1024,margin_low__current,0.01,q3,15600,15585,0.9990384615384615,563,0.03612447866538338,1,14
reference_1024,margin_low__current,0.01,q7,15600,15545,0.996474358974359,562,0.03615310389192666,2,53
reference_1024,margin_low__current,0.01,q11,15600,15474,0.9919230769230769,561,0.03625436215587437,3,123
reference_1024,margin_low__current,0.01,q15,15600,15471,0.9917307692307692,561,0.036261392282334694,3,126
reference_1024,margin_low__current,0.01,q19,15600,15470,0.9916666666666667,560,0.03619909502262444,4,126
reference_1024,margin_low__current,0.01,full_rollout,15600,15467,0.991474358974359,560,0.03620611624749467,4,129
reference_1024,margin_low__mean,0.01,q0,15600,15445,0.9900641025641026,560,0.036257688572353515,4,151
reference_1024,margin_low__mean,0.01,q3,15600,15401,0.9872435897435897,560,0.03636127524186741,4,195
reference_1024,margin_low__mean,0.01,q7,15600,15400,0.9871794871794872,560,0.03636363636363636,4,196
reference_1024,margin_low__mean,0.01,q11,15600,15398,0.987051282051282,560,0.036368359527211326,4,198
reference_1024,margin_low__mean,0.01,q15,15600,15398,0.987051282051282,560,0.036368359527211326,4,198
reference_1024,margin_low__mean,0.01,q19,15600,15398,0.987051282051282,560,0.036368359527211326,4,198
reference_1024,margin_low__mean,0.01,full_rollout,15600,15398,0.987051282051282,560,0.036368359527211326,4,198
reference_1024,token_collapse__current,0.01,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_1024,token_collapse__current,0.01,q3,15600,15600,1.0,564,0.036153846153846154,0,0
reference_1024,token_collapse__current,0.01,q7,15600,15600,1.0,564,0.036153846153846154,0,0
reference_1024,token_collapse__current,0.01,q11,15600,15514,0.9944871794871795,559,0.036031971122856776,5,81
reference_1024,token_collapse__current,0.01,q15,15600,15514,0.9944871794871795,559,0.036031971122856776,5,81
reference_1024,token_collapse__current,0.01,q19,15600,15507,0.9940384615384615,552,0.03559682723931128,12,81
reference_1024,token_collapse__current,0.01,full_rollout,15600,15506,0.9939743589743589,551,0.035534631755449506,13,81
reference_1024,token_collapse__mean,0.01,q0,15600,15442,0.9898717948717949,538,0.034840046626084704,26,132
reference_1024,token_collapse__mean,0.01,q3,15600,15442,0.9898717948717949,538,0.034840046626084704,26,132
reference_1024,token_collapse__mean,0.01,q7,15600,15442,0.9898717948717949,538,0.034840046626084704,26,132
reference_1024,token_collapse__mean,0.01,q11,15600,15442,0.9898717948717949,538,0.034840046626084704,26,132
reference_1024,token_collapse__mean,0.01,q15,15600,15442,0.9898717948717949,538,0.034840046626084704,26,132
reference_1024,token_collapse__mean,0.01,q19,15600,15442,0.9898717948717949,538,0.034840046626084704,26,132
reference_1024,token_collapse__mean,0.01,full_rollout,15600,15442,0.9898717948717949,538,0.034840046626084704,26,132
reference_1024,flow_path_high__current,0.01,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_1024,flow_path_high__current,0.01,q3,15600,15598,0.9998717948717949,563,0.03609437107321452,1,1
reference_1024,flow_path_high__current,0.01,q7,15600,15525,0.9951923076923077,557,0.03587761674718196,7,68
reference_1024,flow_path_high__current,0.01,q11,15600,15453,0.990576923076923,543,0.0351388079984469,21,126
reference_1024,flow_path_high__current,0.01,q15,15600,15406,0.9875641025641025,510,0.03310398546021031,54,140
reference_1024,flow_path_high__current,0.01,q19,15600,15388,0.9864102564102564,492,0.03197296594749155,72,140
reference_1024,flow_path_high__current,0.01,full_rollout,15600,15381,0.9859615384615384,487,0.031662440673558286,77,142
reference_1024,flow_path_high__mean,0.01,q0,15600,15451,0.9904487179487179,562,0.03637305028800725,2,147
reference_1024,flow_path_high__mean,0.01,q3,15600,15451,0.9904487179487179,562,0.03637305028800725,2,147
reference_1024,flow_path_high__mean,0.01,q7,15600,15434,0.9893589743589744,560,0.036283529869120125,4,162
reference_1024,flow_path_high__mean,0.01,q11,15600,15430,0.9891025641025641,556,0.03603370058327933,8,162
reference_1024,flow_path_high__mean,0.01,q15,15600,15429,0.9890384615384615,555,0.03597122302158273,9,162
reference_1024,flow_path_high__mean,0.01,q19,15600,15423,0.9886538461538461,550,0.035661025740776765,14,163
reference_1024,flow_path_high__mean,0.01,full_rollout,15600,15409,0.9877564102564103,536,0.03478486598740996,28,163
reference_1024,frontback_inversion__current,0.01,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_1024,frontback_inversion__current,0.01,q3,15600,15600,1.0,564,0.036153846153846154,0,0
reference_1024,frontback_inversion__current,0.01,q7,15600,15565,0.9977564102564103,560,0.03597815611949887,4,31
reference_1024,frontback_inversion__current,0.01,q11,15600,15515,0.9945512820512821,549,0.03538511118272639,15,70
reference_1024,frontback_inversion__current,0.01,q15,15600,15462,0.9911538461538462,520,0.03363083689044108,44,94
reference_1024,frontback_inversion__current,0.01,q19,15600,15429,0.9890384615384615,494,0.0320176291399313,70,101
reference_1024,frontback_inversion__current,0.01,full_rollout,15600,15394,0.9867948717948718,460,0.029881772119007406,104,102
reference_1024,frontback_inversion__mean,0.01,q0,15600,15499,0.993525641025641,560,0.036131363313762176,4,97
reference_1024,frontback_inversion__mean,0.01,q3,15600,15490,0.992948717948718,559,0.03608779857972886,5,105
reference_1024,frontback_inversion__mean,0.01,q7,15600,15488,0.9928205128205129,558,0.03602789256198347,6,106
reference_1024,frontback_inversion__mean,0.01,q11,15600,15485,0.9926282051282052,555,0.03584113658379077,9,106
reference_1024,frontback_inversion__mean,0.01,q15,15600,15484,0.9925641025641025,554,0.03577886850942909,10,106
reference_1024,frontback_inversion__mean,0.01,q19,15600,15484,0.9925641025641025,554,0.03577886850942909,10,106
reference_1024,frontback_inversion__mean,0.01,full_rollout,15600,15476,0.992051282051282,546,0.03528043422072887,18,106
reference_1024,entropy_front_low__current,0.01,q0,15600,15595,0.9996794871794872,564,0.03616543764026932,0,5
reference_1024,entropy_front_low__current,0.01,q3,15600,15595,0.9996794871794872,564,0.03616543764026932,0,5
reference_1024,entropy_front_low__current,0.01,q7,15600,15552,0.9969230769230769,563,0.036201131687242795,1,47
reference_1024,entropy_front_low__current,0.01,q11,15600,15398,0.987051282051282,549,0.03565398103649824,15,187
reference_1024,entropy_front_low__current,0.01,q15,15600,15381,0.9859615384615384,538,0.03497821988167219,26,193
reference_1024,entropy_front_low__current,0.01,q19,15600,15376,0.9856410256410256,533,0.034664412070759626,31,193
reference_1024,entropy_front_low__current,0.01,full_rollout,15600,15373,0.9854487179487179,530,0.03447602940219866,34,193
reference_1024,entropy_front_low__mean,0.01,q0,15600,15370,0.9852564102564103,562,0.03656473649967469,2,228
reference_1024,entropy_front_low__mean,0.01,q3,15600,15370,0.9852564102564103,562,0.03656473649967469,2,228
reference_1024,entropy_front_low__mean,0.01,q7,15600,15370,0.9852564102564103,562,0.03656473649967469,2,228
reference_1024,entropy_front_low__mean,0.01,q11,15600,15370,0.9852564102564103,562,0.03656473649967469,2,228
reference_1024,entropy_front_low__mean,0.01,q15,15600,15370,0.9852564102564103,562,0.03656473649967469,2,228
reference_1024,entropy_front_low__mean,0.01,q19,15600,15370,0.9852564102564103,562,0.03656473649967469,2,228
reference_1024,entropy_front_low__mean,0.01,full_rollout,15600,15370,0.9852564102564103,562,0.03656473649967469,2,228
reference_1024,entropy_first_flow_low__current,0.01,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_1024,entropy_first_flow_low__current,0.01,q3,15600,15588,0.9992307692307693,563,0.036117526302283806,1,11
reference_1024,entropy_first_flow_low__current,0.01,q7,15600,15481,0.9923717948717948,560,0.03617337381306117,4,115
reference_1024,entropy_first_flow_low__current,0.01,q11,15600,15446,0.9901282051282051,552,0.035737407743105014,12,142
reference_1024,entropy_first_flow_low__current,0.01,q15,15600,15402,0.9873076923076923,522,0.03389170237631477,42,156
reference_1024,entropy_first_flow_low__current,0.01,q19,15600,15387,0.9863461538461539,507,0.03294989276662117,57,156
reference_1024,entropy_first_flow_low__current,0.01,full_rollout,15600,15383,0.9860897435897436,503,0.03269843333550023,61,156
reference_1024,entropy_first_flow_low__mean,0.01,q0,15600,15528,0.9953846153846154,560,0.03606388459556929,4,68
reference_1024,entropy_first_flow_low__mean,0.01,q3,15600,15507,0.9940384615384615,559,0.0360482362803895,5,88
reference_1024,entropy_first_flow_low__mean,0.01,q7,15600,15441,0.9898076923076923,553,0.03581374263324914,11,148
reference_1024,entropy_first_flow_low__mean,0.01,q11,15600,15423,0.9886538461538461,550,0.035661025740776765,14,163
reference_1024,entropy_first_flow_low__mean,0.01,q15,15600,15409,0.9877564102564103,537,0.034849763125446166,27,164
reference_1024,entropy_first_flow_low__mean,0.01,q19,15600,15380,0.985897435897436,510,0.03315994798439532,54,166
reference_1024,entropy_first_flow_low__mean,0.01,full_rollout,15600,15365,0.9849358974358975,495,0.032216075496257726,69,166
reference_1024,token_front_collapse__current,0.01,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_1024,token_front_collapse__current,0.01,q3,15600,15594,0.9996153846153846,564,0.03616775682954983,0,6
reference_1024,token_front_collapse__current,0.01,q7,15600,15507,0.9940384615384615,564,0.03637067130973109,0,93
reference_1024,token_front_collapse__current,0.01,q11,15600,15422,0.9885897435897436,564,0.03657113214887823,0,178
reference_1024,token_front_collapse__current,0.01,q15,15600,15398,0.987051282051282,564,0.03662813352383426,0,202
reference_1024,token_front_collapse__current,0.01,q19,15600,15398,0.987051282051282,564,0.03662813352383426,0,202
reference_1024,token_front_collapse__current,0.01,full_rollout,15600,15398,0.987051282051282,564,0.03662813352383426,0,202
reference_1024,token_front_collapse__mean,0.01,q0,15600,15600,1.0,564,0.036153846153846154,0,0
reference_1024,token_front_collapse__mean,0.01,q3,15600,15581,0.9987820512820513,564,0.03619793338039921,0,19
reference_1024,token_front_collapse__mean,0.01,q7,15600,15565,0.9977564102564103,564,0.03623514294892387,0,35
reference_1024,token_front_collapse__mean,0.01,q11,15600,15474,0.9919230769230769,564,0.03644823575029081,0,126
reference_1024,token_front_collapse__mean,0.01,q15,15600,15467,0.991474358974359,564,0.0364647313635482,0,133
reference_1024,token_front_collapse__mean,0.01,q19,15600,15467,0.991474358974359,564,0.0364647313635482,0,133
