corpus,block,feat,K,t,variant,auc_succ,det_auc,res_auc_succ,res_det_auc,base_det_auc,npairs,n_scored,p_raw,p_res,ndraw
B,perm,mean32,64,30,absorb,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,mean32,64,30,absorb_w8,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,mean32,64,30,absorb_drift,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,mean32,64,30,absorb_max_w8,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,mean32,64,30,frac_hirisk_w8,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,mean32,64,30,emp_pool,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,mean32,64,30,emp_pool_w8,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,mean32,64,30,emp_time,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,mean32,64,30,esteps,,,,,,,,0.5621890547263682,0.9154228855721394,200.0
B,perm,mean32,64,30,esteps_w8,,,,,,,,0.3582089552238806,0.8656716417910447,200.0
B,perm,mean32,64,30,dwell,,,,,,,,0.004975124378109453,0.16417910447761194,200.0
B,perm,mean32,64,30,stayp_w8,,,,,,,,0.004975124378109453,0.004975124378109453,200.0
B,perm,mean32,64,30,nll_w8,,,,,,,,0.21890547263681592,0.7164179104477612,200.0
