action_steps,arm,bench,benchmark,category,first_trigger_query,inference_calls,init_state_id,interventions,max_rr,perturbation,physical_steps,random_first_query,rc,skipped,status,success,tag,task_id,task_name,wall
520,hold16_random,libero10,pro,,35,48,20,3,0.5303030303030303,none,40,35,0,False,completed,False,l10-task08-init20,8,,171.5
520,hold16_random,libero10,pro,,15,44,21,5,0.5151515151515151,none,80,15,0,False,completed,False,l10-task08-init21,8,,167.4
520,native,libero10,pro,,,52,21,0,1.0,none,0,,0,False,completed,False,l10-task08-init21,8,,172.9
520,hold16,libero10,pro,,34,48,21,3,1.0,none,48,,0,False,completed,False,l10-task08-init21,8,,170.2
233,hold16,libero10,pro,,,24,10,0,0.015151515151515152,none,0,,0,False,completed,True,l10-task09-init10,9,,56.3
249,hold16_random,libero10,pro,,22,24,10,1,0.015151515151515152,none,16,22,0,False,completed,True,l10-task09-init10,9,,59.3
233,native,libero10,pro,,,24,10,0,0.015151515151515152,none,0,,0,False,completed,True,l10-task09-init10,9,,63.8
520,native,libero10,pro,,,52,22,0,0.48484848484848486,none,0,,0,False,completed,False,l10-task08-init22,8,,188.6
520,hold16,libero10,pro,,34,51,22,1,0.4696969696969697,none,16,,0,False,completed,False,l10-task08-init22,8,,170.9
231,native,libero10,pro,,,24,13,0,0.015151515151515152,none,0,,0,False,completed,True,l10-task09-init13,9,,55.9
520,hold16_random,libero10,pro,,18,44,22,5,1.0,none,80,18,0,False,completed,False,l10-task08-init22,8,,167.9
231,hold16,libero10,pro,,,24,13,0,0.015151515151515152,none,0,,0,False,completed,True,l10-task09-init13,9,,58.7
253,hold16_random,libero10,pro,,17,24,13,1,0.015151515151515152,none,16,17,0,False,completed,True,l10-task09-init13,9,,61.2
239,native,libero10,pro,,,24,15,0,0.030303030303030304,none,0,,0,False,completed,True,l10-task09-init15,9,,56.3
520,hold16_random,libero10,pro,,17,44,23,5,1.0,none,80,17,0,False,completed,False,l10-task08-init23,8,,169.8
520,native,libero10,pro,,,52,23,0,1.0,none,0,,0,False,completed,False,l10-task08-init23,8,,176.4
520,hold16,libero10,pro,,36,49,23,2,1.0,none,32,,0,False,completed,False,l10-task08-init23,8,,178.3
239,hold16,libero10,pro,,,24,15,0,0.030303030303030304,none,0,,0,False,completed,True,l10-task09-init15,9,,58.3
520,hold16,libero10,pro,,42,49,24,2,1.0,none,30,,0,False,completed,False,l10-task08-init24,8,,171.7
520,native,libero10,pro,,,52,24,0,1.0,none,0,,0,False,completed,False,l10-task08-init24,8,,174.4
520,hold16_random,libero10,pro,,17,44,24,5,1.0,none,80,17,0,False,completed,False,l10-task08-init24,8,,169.4
239,hold16_random,libero10,pro,,,24,15,0,0.030303030303030304,none,0,38,0,False,completed,True,l10-task09-init15,9,,58.3
247,native,libero10,pro,,,25,16,0,0.015151515151515152,none,0,,0,False,completed,True,l10-task09-init16,9,,58.2
520,native,libero10,pro,,,52,25,0,1.0,none,0,,0,False,completed,False,l10-task08-init25,8,,170.5
520,hold16,libero10,pro,,17,44,11,5,1.0,none,80,,0,False,completed,False,l10-task09-init11,9,,118.8
520,hold16,libero10,pro,,36,49,25,2,1.0,none,32,,0,False,completed,False,l10-task08-init25,8,,168.9
520,native,libero10,pro,,,52,11,0,1.0,none,0,,0,False,completed,False,l10-task09-init11,9,,121.4
520,hold16_random,libero10,pro,,27,46,25,4,1.0,none,60,27,0,False,completed,False,l10-task08-init25,8,,169.1
247,hold16,libero10,pro,,,25,16,0,0.015151515151515152,none,0,,0,False,completed,True,l10-task09-init16,9,,61.9
520,hold16_random,libero10,pro,,37,49,11,2,1.0,none,32,37,0,False,completed,False,l10-task09-init11,9,,124.0
520,hold16,libero10,pro,,18,49,12,2,1.0,none,32,,0,False,completed,False,l10-task09-init12,9,,117.6
520,native,libero10,pro,,,52,26,0,0.6818181818181818,none,0,,0,False,completed,False,l10-task08-init26,8,,180.9
520,hold16,libero10,pro,,37,51,26,1,0.4696969696969697,none,16,,0,False,completed,False,l10-task08-init26,8,,180.2
520,native,libero10,pro,,,52,12,0,0.9090909090909091,none,0,,0,False,completed,False,l10-task09-init12,9,,124.2
520,hold16_random,libero10,pro,,17,44,27,5,1.0,none,80,17,0,False,completed,False,l10-task08-init27,8,,164.2
520,hold16_random,libero10,pro,,38,49,12,2,0.7272727272727273,none,32,38,0,False,completed,False,l10-task09-init12,9,,118.4
520,hold16_random,libero10,pro,,32,48,26,3,0.5454545454545454,none,48,32,0,False,completed,False,l10-task08-init26,8,,175.8
520,native,libero10,pro,,,52,27,0,1.0,none,0,,0,False,completed,False,l10-task08-init27,8,,170.5
520,hold16,libero10,pro,,36,49,28,2,1.0,none,32,,0,False,completed,False,l10-task08-init28,8,,170.0
520,hold16,libero10,pro,,35,48,27,3,1.0,none,40,,0,False,completed,False,l10-task08-init27,8,,174.2
520,native,libero10,pro,,,52,28,0,1.0,none,0,,0,False,completed,False,l10-task08-init28,8,,172.0
276,hold16_random,libero10,pro,,17,25,16,2,0.015151515151515152,none,32,17,0,False,completed,True,l10-task09-init16,9,,70.6
234,hold16_random,libero10,pro,,,24,17,0,0.030303030303030304,none,0,37,0,False,completed,True,l10-task09-init17,9,,59.9
234,native,libero10,pro,,,24,17,0,0.030303030303030304,none,0,,0,False,completed,True,l10-task09-init17,9,,66.6
520,hold16_random,libero10,pro,,38,49,28,2,0.6212121212121212,none,32,38,0,False,completed,False,l10-task08-init28,8,,177.4
234,hold16,libero10,pro,,,24,17,0,0.030303030303030304,none,0,,0,False,completed,True,l10-task09-init17,9,,66.1
520,hold16_random,libero10,pro,,35,48,29,3,1.0,none,40,35,0,False,completed,False,l10-task08-init29,8,,168.3
520,native,libero10,pro,,,52,29,0,1.0,none,0,,0,False,completed,False,l10-task08-init29,8,,179.0
506,hold16,libero10,pro,,36,48,29,2,0.7424242424242424,none,32,,0,False,completed,True,l10-task08-init29,8,,170.3
520,hold16_random,libero10,pro,,17,44,14,5,0.5757575757575758,none,80,17,0,False,completed,False,l10-task09-init14,9,,122.2
520,native,libero10,pro,,,52,14,0,1.0,none,0,,0,False,completed,False,l10-task09-init14,9,,129.0
520,hold16,libero10,pro,,26,49,14,2,0.5757575757575758,none,32,,0,False,completed,False,l10-task09-init14,9,,128.2
303,hold16,libero10,pro,,,31,20,0,0.2878787878787879,none,0,,0,False,completed,True,l10-task09-init20,9,,75.4
234,native,libero10,pro,,,24,24,0,0.045454545454545456,none,0,,0,False,completed,True,l10-task09-init24,9,,58.8
303,native,libero10,pro,,,31,20,0,0.2878787878787879,none,0,,0,False,completed,True,l10-task09-init20,9,,81.7
234,hold16,libero10,pro,,,24,24,0,0.045454545454545456,none,0,,0,False,completed,True,l10-task09-init24,9,,58.6
331,hold16_random,libero10,pro,,20,30,20,2,0.2878787878787879,none,32,20,0,False,completed,True,l10-task09-init20,9,,79.3
304,native,libero10,pro,,,31,22,0,0.16666666666666666,none,0,,0,False,completed,True,l10-task09-init22,9,,78.2
311,hold16_random,libero10,pro,,19,28,22,2,0.15151515151515152,none,32,19,0,False,completed,True,l10-task09-init22,9,,79.0
304,hold16,libero10,pro,,,31,22,0,0.16666666666666666,none,0,,0,False,completed,True,l10-task09-init22,9,,81.3
266,hold16_random,libero10,pro,,16,24,24,2,0.045454545454545456,none,32,16,0,False,completed,True,l10-task09-init24,9,,66.2
520,hold16_random,libero10,pro,,14,44,18,5,0.8939393939393939,none,80,14,0,False,completed,False,l10-task09-init18,9,,113.3
268,hold16,libero10,pro,,,27,28,0,0.030303030303030304,none,0,,0,False,completed,True,l10-task09-init28,9,,64.0
233,hold16_random,libero10,pro,,,24,29,0,0.015151515151515152,none,0,25,0,False,completed,True,l10-task09-init29,9,,58.8
233,hold16,libero10,pro,,,24,29,0,0.015151515151515152,none,0,,0,False,completed,True,l10-task09-init29,9,,59.8
268,native,libero10,pro,,,27,28,0,0.030303030303030304,none,0,,0,False,completed,True,l10-task09-init28,9,,66.8
233,native,libero10,pro,,,24,29,0,0.015151515151515152,none,0,,0,False,completed,True,l10-task09-init29,9,,63.5
520,hold16,libero10,pro,,16,48,18,3,0.8939393939393939,none,48,,0,False,completed,False,l10-task09-init18,9,,122.8
520,native,libero10,pro,,,52,18,0,0.7424242424242424,none,0,,0,False,completed,False,l10-task09-init18,9,,126.3
520,native,libero10,pro,,,52,19,0,0.8333333333333334,none,0,,0,False,completed,False,l10-task09-init19,9,,122.3
520,hold16_random,libero10,pro,,17,44,21,5,0.6363636363636364,none,80,17,0,False,completed,False,l10-task09-init21,9,,112.8
268,hold16_random,libero10,pro,,,27,28,0,0.030303030303030304,none,0,30,0,False,completed,True,l10-task09-init28,9,,72.4
520,hold16,libero10,pro,,17,48,21,3,0.6515151515151515,none,48,,0,False,completed,False,l10-task09-init21,9,,117.3
520,hold16,libero10,pro,,37,49,19,2,0.8333333333333334,none,32,,0,False,completed,False,l10-task09-init19,9,,124.6
520,hold16_random,libero10,pro,,14,44,19,5,0.8787878787878788,none,80,14,0,False,completed,False,l10-task09-init19,9,,124.6
520,native,libero10,pro,,,52,21,0,0.9696969696969697,none,0,,0,False,completed,False,l10-task09-init21,9,,125.2
520,native,libero10,pro,,,52,23,0,1.0,none,0,,0,False,completed,False,l10-task09-init23,9,,123.7
264,native,plus,plus,Background Textures,,27,0,0,0.06060606060606061,,0,,0,False,completed,True,plus-task00-BackgroundTextures-0,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_tb_2,84.9
431,native,libero10,pro,,,44,26,0,1.0,none,0,,0,False,completed,True,l10-task09-init26,9,,109.4
264,hold16,plus,plus,Background Textures,,27,0,0,0.06060606060606061,,0,,0,False,completed,True,plus-task00-BackgroundTextures-0,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_tb_2,86.2
264,hold16_random,plus,plus,Background Textures,,27,0,0,0.06060606060606061,,0,35,0,False,completed,True,plus-task00-BackgroundTextures-0,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_tb_2,85.6
520,hold16,libero10,pro,,16,48,25,3,1.0,none,40,,0,False,completed,False,l10-task09-init25,9,,120.3
520,hold16_random,libero10,pro,,37,49,23,2,1.0,none,32,37,0,False,completed,False,l10-task09-init23,9,,126.7
274,native,plus,plus,Background Textures,,28,0,0,0.07575757575757576,,0,,0,False,completed,True,plus-task00-BackgroundTextures-1,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_table_12,88.6
520,hold16,libero10,pro,,45,51,23,1,1.0,none,16,,0,False,completed,False,l10-task09-init23,9,,132.2
520,hold16_random,libero10,pro,,47,51,25,1,1.0,none,16,47,0,False,completed,False,l10-task09-init25,9,,124.1
520,native,libero10,pro,,,52,27,0,1.0,none,0,,0,False,completed,False,l10-task09-init27,9,,117.3
520,hold16_random,libero10,pro,,17,44,26,5,1.0,none,80,17,0,False,completed,False,l10-task09-init26,9,,118.1
520,hold16,libero10,pro,,20,45,26,5,1.0,none,70,,0,False,completed,False,l10-task09-init26,9,,123.3
520,native,libero10,pro,,,52,25,0,1.0,none,0,,0,False,completed,False,l10-task09-init25,9,,130.5
520,hold16,libero10,pro,,18,48,27,3,0.7727272727272727,none,48,,0,False,completed,False,l10-task09-init27,9,,123.2
520,hold16_random,libero10,pro,,29,48,27,3,0.7272727272727273,none,48,29,0,False,completed,False,l10-task09-init27,9,,122.5
272,hold16_random,plus,plus,Background Textures,,28,0,0,0.06060606060606061,,0,37,0,False,completed,True,plus-task00-BackgroundTextures-2,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_tb_20,86.6
274,hold16,plus,plus,Background Textures,,28,0,0,0.07575757575757576,,0,,0,False,completed,True,plus-task00-BackgroundTextures-1,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_table_12,93.5
272,native,plus,plus,Background Textures,,28,0,0,0.06060606060606061,,0,,0,False,completed,True,plus-task00-BackgroundTextures-2,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_tb_20,88.0
272,hold16,plus,plus,Background Textures,,28,0,0,0.06060606060606061,,0,,0,False,completed,True,plus-task00-BackgroundTextures-2,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_tb_20,88.7
304,hold16_random,plus,plus,Background Textures,17,28,0,2,0.07575757575757576,,32,17,0,False,completed,True,plus-task00-BackgroundTextures-1,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_table_12,96.5
258,native,plus,plus,Language Instructions,,26,0,0,0.12121212121212122,,0,,0,False,completed,True,plus-task00-LanguageInstructions-0,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_language_26_view_0_0_100_0_0_initstate_0,83.0
258,hold16,plus,plus,Language Instructions,,26,0,0,0.12121212121212122,,0,,0,False,completed,True,plus-task00-LanguageInstructions-0,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_language_26_view_0_0_100_0_0_initstate_0,82.1
272,hold16_random,plus,plus,Language Instructions,18,25,0,2,0.09090909090909091,,22,18,0,False,completed,True,plus-task00-LanguageInstructions-0,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_language_26_view_0_0_100_0_0_initstate_0,85.6
263,native,plus,plus,Language Instructions,,27,0,0,0.045454545454545456,,0,,0,False,completed,True,plus-task00-LanguageInstructions-2,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_language_20_view_0_0_100_0_0_initstate_0,83.4
263,hold16,plus,plus,Language Instructions,,27,0,0,0.045454545454545456,,0,,0,False,completed,True,plus-task00-LanguageInstructions-2,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_language_20_view_0_0_100_0_0_initstate_0,84.7
263,hold16_random,plus,plus,Language Instructions,,27,0,0,0.045454545454545456,,0,27,0,False,completed,True,plus-task00-LanguageInstructions-2,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_language_20_view_0_0_100_0_0_initstate_0,84.3
333,hold16_random,plus,plus,Camera Viewpoints,18,31,0,2,0.16666666666666666,,32,18,0,False,completed,True,plus-task00-CameraViewpoints-1,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_view_12_15_100_0_0_initstate_0,101.0
520,hold16_random,plus,plus,Camera Viewpoints,14,44,0,5,0.5606060606060606,,80,14,0,False,completed,False,plus-task00-CameraViewpoints-0,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_view_13_15_100_0_0_initstate_0,141.2
520,native,plus,plus,Camera Viewpoints,,52,0,0,0.3484848484848485,,0,,0,False,completed,False,plus-task00-CameraViewpoints-0,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_view_13_15_100_0_0_initstate_0,149.7
255,native,plus,plus,Robot Initial States,,26,0,0,0.07575757575757576,,0,,0,False,completed,True,plus-task00-RobotInitialStates-1,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_view_0_0_100_0_0_initstate_11,81.7
520,hold16,plus,plus,Camera Viewpoints,,52,0,0,0.3484848484848485,,0,,0,False,completed,False,plus-task00-CameraViewpoints-0,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_view_13_15_100_0_0_initstate_0,149.1
255,hold16,plus,plus,Robot Initial States,,26,0,0,0.07575757575757576,,0,,0,False,completed,True,plus-task00-RobotInitialStates-1,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_view_0_0_100_0_0_initstate_11,82.0
255,hold16_random,plus,plus,Robot Initial States,,26,0,0,0.07575757575757576,,0,32,0,False,completed,True,plus-task00-RobotInitialStates-1,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_view_0_0_100_0_0_initstate_11,80.8
520,native,plus,plus,Camera Viewpoints,,52,0,0,0.6666666666666666,,0,,0,False,completed,False,plus-task00-CameraViewpoints-1,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_view_12_15_100_0_0_initstate_0,154.1
278,native,plus,plus,Robot Initial States,,28,0,0,0.07575757575757576,,0,,0,False,completed,True,plus-task00-RobotInitialStates-2,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_view_0_0_100_0_0_initstate_341,85.8
240,hold16,plus,plus,Background Textures,,24,0,0,0.12121212121212122,,0,,0,False,completed,True,plus-task01-BackgroundTextures-0,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_table_25,78.1
240,native,plus,plus,Background Textures,,24,0,0,0.12121212121212122,,0,,0,False,completed,True,plus-task01-BackgroundTextures-0,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_table_25,79.5
240,hold16_random,plus,plus,Background Textures,,24,0,0,0.12121212121212122,,0,27,0,False,completed,True,plus-task01-BackgroundTextures-0,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_table_25,78.7
278,hold16,plus,plus,Robot Initial States,,28,0,0,0.07575757575757576,,0,,0,False,completed,True,plus-task00-RobotInitialStates-2,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_view_0_0_100_0_0_initstate_341,85.8
242,native,plus,plus,Background Textures,,25,0,0,0.12121212121212122,,0,,0,False,completed,True,plus-task01-BackgroundTextures-1,1,LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket_tb_11,77.3
520,hold16,plus,plus,Camera Viewpoints,28,47,0,4,0.696969696969697,,50,,0,False,completed,False,plus-task00-CameraViewpoints-1,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_view_12_15_100_0_0_initstate_0,148.0
520,hold16_random,plus,plus,Camera Viewpoints,15,44,0,5,0.36363636363636365,,80,15,0,False,completed,False,plus-task00-CameraViewpoints-2,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_view_7_15_100_0_0_initstate_0,144.0
278,hold16_random,plus,plus,Robot Initial States,,28,0,0,0.07575757575757576,,0,30,0,False,completed,True,plus-task00-RobotInitialStates-2,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_view_0_0_100_0_0_initstate_341,87.9
520,hold16,plus,plus,Camera Viewpoints,30,51,0,1,0.45454545454545453,,16,,0,False,completed,False,plus-task00-CameraViewpoints-2,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_view_7_15_100_0_0_initstate_0,148.5
520,native,plus,plus,Camera Viewpoints,,52,0,0,0.9848484848484849,,0,,0,False,completed,False,plus-task00-CameraViewpoints-2,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_view_7_15_100_0_0_initstate_0,148.9
520,hold16_random,plus,plus,Language Instructions,20,45,0,5,0.3181818181818182,,70,20,0,False,completed,False,plus-task00-LanguageInstructions-1,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_language_10_view_0_0_100_0_0_initstate_0,143.9
520,native,plus,plus,Language Instructions,,52,0,0,0.9696969696969697,,0,,0,False,completed,False,plus-task00-LanguageInstructions-1,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_language_10_view_0_0_100_0_0_initstate_0,149.7
520,hold16,plus,plus,Language Instructions,44,51,0,1,0.5,,16,,0,False,completed,False,plus-task00-LanguageInstructions-1,0,LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket_language_10_view_0_0_100_0_0_initstate_0,150.2
