cohort,suite,task,query,feature,auc,v82_auc,delta,failures,successes,nonzero_failure,nonzero_success
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,13,recent_decoupling,0.9152702702702703,0.9804504504504504,-0.06518018018018013,30,370,29,189
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,13,persistent_decoupling,0.7116216216216216,0.9804504504504504,-0.26882882882882886,30,370,13,4
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,13,decoupling_occupancy,0.9224324324324324,0.9804504504504504,-0.05801801801801798,30,370,29,189
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,14,decoupling,0.8058558558558558,0.9612612612612612,-0.15540540540540537,30,370,19,16
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,14,path_decoupling,0.8042342342342342,0.9612612612612612,-0.15702702702702698,30,370,19,20
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,14,acceleration_log_ratio,0.6913513513513514,0.9612612612612612,-0.2699099099099098,30,370,30,366
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,14,mobility_log_ratio,0.15387387387387388,0.9612612612612612,-0.8073873873873874,30,370,11,352
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,14,token_diversity_contraction,0.538018018018018,0.9612612612612612,-0.42324324324324325,30,370,4,22
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,14,layer_agreement,0.8081531531531532,0.9612612612612612,-0.15310810810810804,30,370,23,133
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,14,recent_decoupling,0.9311261261261261,0.9612612612612612,-0.030135135135135105,30,370,29,129
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,14,persistent_decoupling,0.7445495495495495,0.9612612612612612,-0.21671171171171166,30,370,15,5
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,14,decoupling_occupancy,0.9302702702702703,0.9612612612612612,-0.030990990990990896,30,370,29,129
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,14,routing_recovery,0.4855405405405405,0.9612612612612612,-0.4757207207207207,30,370,5,85
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,15,decoupling,0.8327477477477477,0.9237837837837838,-0.09103603603603605,30,370,21,23
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,15,path_decoupling,0.8463063063063063,0.9237837837837838,-0.07747747747747746,30,370,22,31
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,15,acceleration_log_ratio,0.7083783783783784,0.9237837837837838,-0.21540540540540543,30,370,30,369
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,15,mobility_log_ratio,0.16306306306306306,0.9237837837837838,-0.7607207207207207,30,370,9,347
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,15,token_diversity_contraction,0.5449549549549549,0.9237837837837838,-0.37882882882882885,30,370,4,16
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,15,layer_agreement,0.7692792792792793,0.9237837837837838,-0.15450450450450448,30,370,24,213
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,15,recent_decoupling,0.9304954954954955,0.9237837837837838,0.006711711711711699,30,370,27,47
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,15,persistent_decoupling,0.7784684684684685,0.9237837837837838,-0.14531531531531527,30,370,17,4
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,15,decoupling_occupancy,0.9211261261261261,0.9237837837837838,-0.002657657657657686,30,370,27,47
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,15,routing_recovery,0.4524324324324324,0.9237837837837838,-0.47135135135135137,30,370,8,167
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,16,decoupling,0.812972972972973,0.8641441441441442,-0.051171171171171204,30,370,20,26
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,16,path_decoupling,0.8174324324324325,0.8641441441441442,-0.046711711711711734,30,370,21,47
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,16,acceleration_log_ratio,0.6581081081081082,0.8641441441441442,-0.20603603603603604,30,370,30,370
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,16,mobility_log_ratio,0.18603603603603602,0.8641441441441442,-0.6781081081081082,30,370,10,344
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,16,token_diversity_contraction,0.5405855855855856,0.8641441441441442,-0.32355855855855864,30,370,3,7
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,16,layer_agreement,0.6979279279279279,0.8641441441441442,-0.1662162162162163,30,370,23,259
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,16,recent_decoupling,0.9226576576576576,0.8641441441441442,0.058513513513513415,30,370,27,39
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,16,persistent_decoupling,0.7460360360360361,0.8641441441441442,-0.11810810810810812,30,370,15,4
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,16,decoupling_occupancy,0.9194594594594595,0.8641441441441442,0.055315315315315305,30,370,27,39
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,16,routing_recovery,0.4127927927927928,0.8641441441441442,-0.4513513513513514,30,370,7,182
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,17,decoupling,0.7843243243243243,0.838018018018018,-0.0536936936936937,30,370,18,17
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,17,path_decoupling,0.7754054054054054,0.838018018018018,-0.06261261261261264,30,370,18,32
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,17,acceleration_log_ratio,0.5043243243243243,0.838018018018018,-0.3336936936936937,30,370,30,370
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,17,mobility_log_ratio,0.19522522522522523,0.838018018018018,-0.6427927927927928,30,370,12,353
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,17,token_diversity_contraction,0.5610810810810811,0.838018018018018,-0.2769369369369369,30,370,4,4
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,17,layer_agreement,0.7175675675675676,0.838018018018018,-0.12045045045045044,30,370,21,193
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,17,recent_decoupling,0.8921621621621622,0.838018018018018,0.054144144144144146,30,370,25,42
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,17,persistent_decoupling,0.7472072072072072,0.838018018018018,-0.09081081081081077,30,370,15,2
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,17,decoupling_occupancy,0.8854054054054054,0.838018018018018,0.04738738738738735,30,370,25,42
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,17,routing_recovery,0.5187387387387388,0.838018018018018,-0.31927927927927924,30,370,12,166
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,18,decoupling,0.7386036036036036,0.8466666666666667,-0.10806306306306313,30,370,15,15
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,18,path_decoupling,0.7412612612612612,0.8466666666666667,-0.10540540540540544,30,370,16,34
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,18,acceleration_log_ratio,0.4810810810810811,0.8466666666666667,-0.36558558558558557,30,370,30,370
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,18,mobility_log_ratio,0.1872972972972973,0.8466666666666667,-0.6593693693693694,30,370,15,355
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,18,token_diversity_contraction,0.5985585585585586,0.8466666666666667,-0.24810810810810813,30,370,6,1
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,18,layer_agreement,0.7450900900900901,0.8466666666666667,-0.1015765765765766,30,370,21,133
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,18,recent_decoupling,0.873063063063063,0.8466666666666667,0.02639639639639635,30,370,24,48
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,18,persistent_decoupling,0.7304504504504504,0.8466666666666667,-0.11621621621621625,30,370,14,3
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,18,decoupling_occupancy,0.8651801801801802,0.8466666666666667,0.01851351351351349,30,370,24,48
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,18,routing_recovery,0.6134234234234234,0.8466666666666667,-0.2332432432432433,30,370,13,94
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,19,decoupling,0.7645045045045045,0.8692792792792793,-0.10477477477477481,30,370,17,20
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,19,path_decoupling,0.7625225225225225,0.8692792792792793,-0.10675675675675678,30,370,17,24
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,19,acceleration_log_ratio,0.46225225225225225,0.8692792792792793,-0.40702702702702703,30,370,30,361
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,19,mobility_log_ratio,0.14783783783783783,0.8692792792792793,-0.7214414414414414,30,370,13,350
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,19,token_diversity_contraction,0.5597297297297297,0.8692792792792793,-0.3095495495495496,30,370,4,5
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,19,layer_agreement,0.7627927927927928,0.8692792792792793,-0.10648648648648651,30,370,19,76
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,19,recent_decoupling,0.8674774774774775,0.8692792792792793,-0.0018018018018017834,30,370,24,51
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,19,persistent_decoupling,0.7325225225225225,0.8692792792792793,-0.1367567567567568,30,370,14,1
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,19,decoupling_occupancy,0.8605405405405405,0.8692792792792793,-0.00873873873873876,30,370,24,51
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,19,routing_recovery,0.6588288288288289,0.8692792792792793,-0.2104504504504504,30,370,12,38
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,20,decoupling,0.744009009009009,0.861981981981982,-0.11797297297297293,30,370,15,7
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,20,path_decoupling,0.7397747747747748,0.861981981981982,-0.12220720720720712,30,370,15,13
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,20,acceleration_log_ratio,0.6390990990990991,0.861981981981982,-0.22288288288288283,30,370,30,351
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,20,mobility_log_ratio,0.1845045045045045,0.861981981981982,-0.6774774774774774,30,370,15,360
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,20,token_diversity_contraction,0.5444144144144144,0.861981981981982,-0.31756756756756754,30,370,4,15
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,20,layer_agreement,0.7946846846846847,0.861981981981982,-0.06729729729729728,30,370,21,75
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,20,recent_decoupling,0.8232432432432433,0.861981981981982,-0.038738738738738676,30,370,21,38
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,20,persistent_decoupling,0.7,0.861981981981982,-0.161981981981982,30,370,12,0
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,20,decoupling_occupancy,0.8229279279279279,0.861981981981982,-0.039054054054054044,30,370,21,38
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,20,routing_recovery,0.6456306306306306,0.861981981981982,-0.2163513513513513,30,370,11,33
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,21,decoupling,0.7273873873873874,0.8377477477477477,-0.11036036036036034,30,370,14,7
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,21,path_decoupling,0.7272972972972973,0.8377477477477477,-0.11045045045045043,30,370,14,7
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,21,acceleration_log_ratio,0.7687387387387388,0.8377477477477477,-0.06900900900900897,30,370,30,331
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,21,mobility_log_ratio,0.23783783783783785,0.8377477477477477,-0.5999099099099099,30,370,16,356
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,21,token_diversity_contraction,0.5198648648648648,0.8377477477477477,-0.3178828828828829,30,370,3,21
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,21,layer_agreement,0.7531981981981982,0.8377477477477477,-0.08454954954954952,30,370,20,101
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,21,recent_decoupling,0.7944144144144144,0.8377477477477477,-0.043333333333333335,30,370,19,34
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,21,persistent_decoupling,0.6833333333333333,0.8377477477477477,-0.1544144144144144,30,370,11,0
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,21,decoupling_occupancy,0.7932882882882882,0.8377477477477477,-0.044459459459459505,30,370,19,34
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,21,routing_recovery,0.6372972972972973,0.8377477477477477,-0.2004504504504504,30,370,11,40
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,22,decoupling,0.6679872495446266,0.8748633879781421,-0.2068761384335155,30,366,11,17
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,22,path_decoupling,0.6672131147540984,0.8748633879781421,-0.20765027322404372,30,366,11,18
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,22,acceleration_log_ratio,0.8699453551912568,0.8748633879781421,-0.004918032786885296,30,366,30,342
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,22,mobility_log_ratio,0.2801457194899818,0.8748633879781421,-0.5947176684881603,30,366,19,346
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,22,token_diversity_contraction,0.49367030965391623,0.8748633879781421,-0.3811930783242259,30,366,1,17
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,22,layer_agreement,0.6845628415300546,0.8748633879781421,-0.19030054644808747,30,366,20,153
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,22,recent_decoupling,0.7714936247723133,0.8748633879781421,-0.1033697632058288,30,366,18,40
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,22,persistent_decoupling,0.6824681238615665,0.8748633879781421,-0.1923952641165756,30,366,11,1
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,22,decoupling_occupancy,0.7698542805100183,0.8748633879781421,-0.10500910746812386,30,366,18,40
B,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,22,routing_recovery,0.6433060109289618,0.8748633879781421,-0.23155737704918034,30,366,11,37
