cohort,suite,task,query,feature,auc,v82_auc,delta,states,failures,successes
B,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,15,decoupling,0.8333333333333334,1.0,-0.16666666666666663,3,6,9
B,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,16,decoupling,0.75,0.9583333333333333,-0.20833333333333326,2,5,6
B,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,17,decoupling,0.75,1.0,-0.25,1,4,2
B,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,18,decoupling,0.75,1.0,-0.25,1,4,1
B,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,19,decoupling,0.25,1.0,-0.75,1,4,1
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,7,decoupling,0.5,0.5,0.0,1,1,4
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,8,decoupling,0.5,0.5,0.0,1,1,2
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,9,decoupling,0.5,1.0,-0.5,1,1,2
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,7,decoupling,0.5,0.6488095238095238,-0.14880952380952384,2,3,13
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,8,decoupling,0.5,0.7321428571428572,-0.2321428571428572,2,3,13
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,9,decoupling,0.5,0.6309523809523809,-0.13095238095238093,2,3,13
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,10,decoupling,0.75,0.95,-0.19999999999999996,2,3,6
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,7,decoupling,0.5,0.6309523809523808,-0.13095238095238082,7,14,42
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,8,decoupling,0.5,0.7916666666666667,-0.29166666666666674,7,14,42
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,9,decoupling,0.5,0.8598639455782313,-0.3598639455782313,7,14,42
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,10,decoupling,0.5,0.979591836734694,-0.47959183673469397,7,14,42
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,11,decoupling,0.5571428571428572,0.8619047619047621,-0.3047619047619049,7,14,42
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,12,decoupling,0.6857142857142857,0.7795918367346938,-0.09387755102040807,7,14,32
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,13,decoupling,0.5833333333333334,0.6666666666666666,-0.08333333333333326,2,5,7
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,7,decoupling,0.5,0.19642857142857142,0.3035714285714286,2,3,13
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,8,decoupling,0.5,0.75,-0.25,2,3,13
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,9,decoupling,0.5,1.0,-0.5,2,3,13
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,10,decoupling,0.5,1.0,-0.5,2,3,13
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,11,decoupling,0.5,1.0,-0.5,2,3,5
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,7,decoupling,0.5,0.4424242424242424,0.05757575757575761,11,24,64
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,8,decoupling,0.5,0.5840909090909091,-0.0840909090909091,11,24,64
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,9,decoupling,0.5,0.634090909090909,-0.13409090909090904,11,24,46
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,10,decoupling,0.5,0.5555555555555555,-0.05555555555555547,6,11,12
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,11,decoupling,0.5,0.5833333333333333,-0.08333333333333326,4,6,7
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,12,decoupling,0.5,0.5,0.0,3,3,6
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,13,decoupling,0.75,1.0,-0.25,2,2,5
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,14,decoupling,0.5,1.0,-0.5,1,1,2
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,decoupling,0.5,0.5571428571428573,-0.05714285714285727,6,8,40
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,8,decoupling,0.5,0.3888888888888889,0.1111111111111111,6,8,40
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,9,decoupling,0.5,0.6952380952380951,-0.1952380952380951,6,8,40
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,decoupling,0.5,0.7317460317460318,-0.2317460317460318,6,8,40
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,decoupling,0.5,0.7880952380952381,-0.28809523809523807,4,6,22
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,decoupling,0.5,1.0,-0.5,1,1,1
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,7,decoupling,0.5,0.5261904761904762,-0.02619047619047621,10,13,67
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,8,decoupling,0.5,0.5892857142857142,-0.08928571428571419,10,13,65
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,9,decoupling,0.5,0.0,0.5,2,2,2
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,10,decoupling,0.5,0.0,0.5,1,1,1
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,11,decoupling,1.0,0.0,1.0,1,1,1
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,12,decoupling,1.0,1.0,0.0,1,1,1
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,13,decoupling,1.0,1.0,0.0,1,1,1
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,14,decoupling,1.0,1.0,0.0,1,1,1
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,15,decoupling,1.0,1.0,0.0,1,1,1
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,16,decoupling,1.0,1.0,0.0,1,1,1
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,17,decoupling,1.0,0.0,1.0,1,1,1
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,18,decoupling,1.0,1.0,0.0,1,1,1
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,19,decoupling,1.0,1.0,0.0,1,1,1
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,7,decoupling,0.5915343915343916,0.7677248677248678,-0.17619047619047623,9,12,60
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,8,decoupling,0.6000000000000001,0.7060846560846561,-0.106084656084656,9,12,60
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,9,decoupling,0.3928571428571428,0.626984126984127,-0.23412698412698418,6,8,31
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,10,decoupling,1.0,0.6666666666666666,0.33333333333333337,1,1,6
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,11,decoupling,0.5,1.0,-0.5,1,1,4
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,12,decoupling,1.0,0.75,0.25,1,1,4
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,7,decoupling,0.5278011204481793,0.48970588235294116,0.038095238095238126,17,41,95
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,8,decoupling,0.6758403361344537,0.6764355742296919,-0.0005952380952382041,17,41,95
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,9,decoupling,0.663235294117647,0.684593837535014,-0.021358543417366982,17,41,95
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,10,decoupling,0.6485294117647059,0.6066176470588235,0.041911764705882426,17,41,95
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,11,decoupling,0.846484375,0.59453125,0.251953125,16,36,85
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,12,decoupling,0.7159863945578231,0.5612244897959183,0.15476190476190477,7,13,39
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,13,decoupling,0.5833333333333334,1.0,-0.41666666666666663,3,3,5
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,14,decoupling,0.0,0.0,0.0,1,1,1
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,15,decoupling,0.5,0.0,0.5,1,1,1
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,16,decoupling,0.5,1.0,-0.5,1,1,1
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,17,decoupling,0.5,0.0,0.5,1,1,1
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,18,decoupling,1.0,0.0,1.0,1,1,1
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,7,decoupling,0.5333333333333333,0.6968253968253968,-0.16349206349206347,15,21,99
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,8,decoupling,0.5333333333333333,0.7666666666666667,-0.2333333333333334,15,21,99
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,9,decoupling,0.5,0.673015873015873,-0.17301587301587296,15,21,99
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,10,decoupling,0.5111111111111111,0.5531746031746032,-0.042063492063492136,15,21,99
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,11,decoupling,0.5807936507936508,0.5647619047619048,0.016031746031745953,15,21,98
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,12,decoupling,0.45010822510822507,0.5324675324675325,-0.08235930735930747,11,15,48
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,13,decoupling,0.75,0.8333333333333333,-0.08333333333333326,2,3,6
