ci,arm_i,win_tp,win_fp,win_excess,win_sign,win_k,win_thr,win_lead,v7dev_tp,v7dev_fp,v7dev_excess,v7dev_sign,v7dev_k,v7dev_thr,v7dev_lead,v7ext_tp,v7ext_fp,v7ext_excess,v7ext_sign,v7ext_k,v7ext_thr,v7ext_lead,fp80_tp,fp80_fp,fp80_excess,fp80_sign,fp80_k,fp80_thr,fp80_lead,channel,arm
354,0,254,311,32,-1,0.0,17.834841651916506,26.0,155,21,-67,-1,0.0,23.847058033298765,18.0,162,40,-60,-1,0.0,23.13982339291958,19.0,182,58,-40,-1,0.0,22.39436687495258,20.0,flow:mobility:L13:sm,raw
353,0,254,286,32,-1,0.0,17.494362706364814,25.0,152,35,-70,-1,0.0,23.052213318283492,18.0,152,35,-70,-1,0.0,23.052213318283492,18.0,167,62,-55,-1,0.0,22.07959057472848,19.0,flow:mobility:L13:s9,raw
352,0,254,312,32,-1,0.0,17.653450039013016,26.0,147,26,-75,-1,0.0,23.79623781539298,18.0,154,41,-68,-1,0.0,23.32057248450613,19.0,174,60,-48,-1,0.0,22.348811498848242,20.0,flow:mobility:L13:s6,raw
96,0,253,298,31,1,0.0,12.690018510560737,12.0,194,28,-28,1,0.0,19.395568231634176,9.0,210,54,-12,1,0.0,16.631413683504675,10.0,219,72,-3,1,0.0,15.667522220611604,11.0,flow:flow_speed:L3:s9,raw
477,1,253,310,31,-1,0.0,8.797045995415873,12.0,135,28,-87,-1,0.25,10.33830774796975,9.0,150,42,-72,-1,0.25,9.615882015614915,10.0,161,75,-61,-1,0.25,8.740624238091547,9.0,flow:mobility:L15:s3,self
504,1,253,295,31,-1,0.0,8.855282124699777,10.0,131,34,-91,-1,0.0,16.46520055564673,7.0,166,52,-56,-1,0.0,14.091351307276131,7.0,194,69,-28,-1,0.0,12.878846118514618,7.5,deriv:log_mobility:L2:s9,self
350,0,252,303,30,-1,0.0,17.3770029305123,26.0,176,26,-46,-1,0.0,23.094985514718097,18.0,184,48,-38,-1,0.0,22.35078712927328,19.0,192,71,-30,-1,0.0,21.906154394149787,19.0,flow:mobility:L13:s0,raw
427,0,252,316,30,-1,0.0,2.8239293098449707,28.0,176,9,176,-1,0.5,0.04357188739082616,11.0,176,9,176,-1,0.5,0.04357188739082616,11.0,176,9,176,-1,0.5,0.04357188739082616,11.0,chan:set_dwell:L14:-,raw
342,0,251,279,29,-1,0.0,10.052085150641364,24.0,113,35,-109,-1,0.0,15.842982046024217,16.0,131,49,-91,-1,0.25,8.435603460105687,15.0,149,75,-73,-1,0.25,7.946331500620461,15.0,flow:conditional_effective_rank:L13:s6,raw
413,1,251,306,29,-1,0.0,10.373672732018136,11.0,133,36,-89,-1,0.75,6.2922567638191,6.0,149,51,-73,-1,0.5,8.114216179976605,7.0,167,79,-55,-1,0.5,7.2210860641582615,7.0,flow:mobility:L14:s0,self
508,1,251,309,29,-1,0.0,8.381509267961658,9.0,119,33,-103,-1,0.25,11.146954189764486,6.0,144,46,-78,-1,0.25,9.757503995379885,6.0,176,66,-46,-1,0.0,12.618706975369845,7.0,deriv:log_mobility:L3:s9,self
285,1,250,316,28,1,0.0,9.183191048132409,12.0,148,32,-74,1,0.0,17.125023076340952,9.0,158,43,-64,1,0.0,15.84078324756111,9.0,186,75,-36,1,0.0,13.649500399022491,9.0,flow:flow_speed:L12:s9,self
364,0,250,315,28,-1,0.0,3.0139198303222656,25.0,186,6,186,-1,0.5,0.06126722293930435,9.0,186,6,186,-1,0.5,0.06126722293930435,9.0,186,6,186,-1,0.5,0.06126722293930435,9.0,chan:set_dwell:L13:-,raw
228,1,250,286,28,-1,0.0,8.665634284148359,12.0,138,35,-84,-1,0.0,15.817187949129048,7.0,159,51,-63,-1,0.0,14.012105477178425,8.0,179,75,-43,-1,0.0,12.316316708745184,9.0,flow:mobility:L5:sm,self
255,1,250,250,28,-1,0.0,9.249689651179963,12.0,175,37,-47,-1,0.0,14.747383707407344,9.0,186,51,-36,-1,0.0,13.431285497304561,10.0,201,65,-21,-1,0.0,12.484982895722263,10.0,flow:token_entropy:L12:s9,self
528,0,249,319,27,-1,0.0,18.29826082693564,25.0,150,38,-72,1,0.0,13.400590378529317,9.0,185,53,-37,1,0.0,12.244229874739776,10.0,196,76,-26,1,0.0,11.797281957317042,10.0,deriv:log_mobility:L14:s9,raw
363,0,248,310,26,-1,0.0,7.5444489240646435,10.0,143,35,-79,-1,0.0,10.453195654121606,8.0,151,43,-71,-1,0.0,10.157077364019452,8.0,173,76,-49,-1,0.0,9.49485108137133,8.0,chan:denoise_hard_churn:L13:-,raw
536,0,248,315,26,-1,0.0,18.25823696755074,25.0,172,37,-50,1,0.0,12.952073107538997,10.0,197,50,-25,1,0.0,12.079805312285552,10.0,208,68,-14,1,0.0,11.520022485707258,10.0,deriv:log_mobility:back:s9,raw
350,1,247,303,25,-1,0.0,10.002004494602616,13.0,152,33,-70,-1,0.5,8.496333457328173,9.0,157,45,-65,-1,0.5,8.06960384910171,9.0,168,73,-54,-1,0.25,11.612972162865328,11.0,flow:mobility:L13:s0,self
288,1,247,297,25,-1,0.25,7.61529699415774,9.0,149,37,-73,-1,0.25,13.196352168676011,8.0,155,54,-67,-1,0.5,8.186335657480601,6.0,171,77,-51,-1,0.25,11.161134060524608,9.0,flow:mobility:L12:s3,self
290,0,247,307,25,-1,0.0,18.224561241768505,23.0,166,29,-56,-1,0.0,23.849527291993827,17.0,191,47,-31,-1,0.0,22.69868035909298,18.0,207,72,-15,-1,0.0,21.911613653028315,19.0,flow:mobility:L12:s9,raw
474,0,247,269,25,1,0.0,12.914691612011676,12.5,207,36,-15,1,0.0,18.146588853372116,10.0,220,53,-2,1,0.0,16.735570532309044,10.0,230,72,8,1,0.0,15.509322761071695,11.0,flow:flow_speed:L15:s9,raw
512,1,246,319,24,-1,0.0,8.767364350074049,8.0,123,38,-99,-1,0.25,11.036475395383095,6.0,146,51,-76,-1,0.0,14.481839801169729,6.0,158,72,-64,-1,0.0,13.515712739583627,6.0,deriv:log_mobility:L4:s9,self
378,0,246,315,24,1,0.0,14.326705043895824,28.0,179,35,-43,-1,0.0,19.808020566991857,10.0,179,49,-43,-1,0.0,18.825986853419124,11.0,184,65,-38,-1,0.0,17.71089479394861,11.0,flow:token_entropy:L14:s0,raw
492,0,246,295,24,1,0.0,12.503988093298837,14.0,229,36,7,1,0.0,18.583615944321092,11.0,229,49,7,1,0.0,18.030739259075478,11.0,234,79,12,1,0.0,15.980606178592986,12.0,chan:selected_mass:L15:-,raw
434,1,246,302,24,1,0.0,9.509436914340869,13.0,143,29,-79,1,0.5,6.750811177331046,6.0,150,54,-72,1,0.5,6.191970635491453,7.0,156,71,-66,1,0.5,5.893895705197303,7.0,hb:action_consensus:L14:-,self
478,1,246,286,24,-1,0.25,6.46910495410095,12.0,137,25,-85,-1,0.5,7.854885335226314,7.0,148,52,-74,-1,0.5,7.248420422012748,7.5,157,63,-65,-1,0.25,10.053886222839349,9.0,flow:mobility:L15:s6,self
524,0,246,308,24,-1,0.0,17.785539917301488,24.0,166,35,-56,1,0.0,13.033360271711608,10.0,183,53,-39,1,0.0,12.332058820208989,10.0,195,78,-27,1,0.0,11.832255307790394,10.0,deriv:log_mobility:L13:s9,raw
386,1,246,307,24,-1,0.0,9.521456667152611,13.0,141,31,-81,-1,0.5,6.768534880071065,6.0,151,53,-71,-1,0.5,6.204289132968801,7.0,156,72,-66,-1,0.5,5.921425108007482,7.0,flow:token_differentiation:L14:s9,self
391,1,246,302,24,1,0.0,9.5099745392155,13.0,143,29,-79,1,0.5,6.75113450933147,6.0,150,54,-72,1,0.5,6.191240993899273,7.0,156,71,-66,1,0.5,5.893615736316985,7.0,flow:action_consensus:L14:s9,self
38,1,245,294,23,-1,0.0,9.106582573297864,10.0,161,32,-61,-1,0.0,15.306715949806,8.0,189,50,-33,-1,0.0,13.273994934494409,8.0,197,68,-25,-1,0.0,12.328412273445647,8.0,flow:mobility:L2:s9,self
382,0,245,320,23,1,0.0,14.346247452336389,29.0,173,35,-49,-1,0.0,19.960077808483227,10.0,180,47,-42,-1,0.0,18.8631682447485,10.0,188,73,-34,-1,0.0,17.824111839500638,11.0,flow:token_entropy:L14:sm,raw
175,0,244,310,22,-1,0.25,0.34053483605384827,25.0,213,26,-9,-1,0.5,0.020116329193115234,14.0,216,44,-6,-1,0.5,0.016815185546875,15.0,216,44,-6,-1,0.5,0.016815185546875,15.0,chan:set_dwell:L4:-,raw
379,0,244,305,22,1,0.0,14.443475782291307,28.5,173,35,-49,-1,0.0,20.404650726318362,10.0,180,49,-42,-1,0.0,19.212953761332745,10.0,186,68,-36,-1,0.0,18.00169979559409,11.0,flow:token_entropy:L14:s3,raw
433,1,244,284,22,1,0.0,10.279324861088318,11.0,170,35,-52,1,0.25,12.159959330429864,9.0,188,51,-34,1,0.0,15.06497175010474,9.0,199,60,-23,1,0.0,14.402045813380061,9.0,hb:flow_endpoint:L14:-,self
164,1,244,275,22,-1,0.0,8.98118835758519,9.0,157,38,-65,-1,0.0,13.89166406296395,7.0,157,38,-65,-1,0.0,13.89166406296395,7.0,181,76,-41,-1,0.0,12.432968784022979,8.0,flow:mobility:L4:s9,self
351,1,244,311,22,-1,0.0,9.979904125187849,13.0,160,36,-62,-1,0.5,8.68175586880864,9.0,166,46,-56,-1,0.5,8.16783739824553,9.0,174,70,-48,-1,0.5,7.271149853371291,10.0,flow:mobility:L13:s3,self
307,1,244,306,22,1,0.0,8.891383768738928,11.0,146,34,-76,1,0.0,16.773675945642832,10.0,159,53,-63,1,0.25,10.472771964202076,11.0,168,66,-54,1,0.0,13.615788810833072,10.0,hb:flow_endpoint:L12:-,self
380,0,243,299,21,1,0.0,14.581537612708834,29.0,172,37,-50,-1,0.0,19.83350384686445,10.0,176,42,-46,-1,0.0,19.34268035476272,10.0,183,72,-39,-1,0.0,18.15115847007649,10.5,flow:token_entropy:L14:s6,raw
237,0,243,314,21,-1,0.0,8.20151966094971,11.0,168,33,-54,-1,0.0,11.780593982129487,8.0,183,45,-39,-1,0.0,11.238703685451172,9.0,196,70,-26,-1,0.0,10.309211996761531,9.0,chan:denoise_hard_churn:L5:-,raw
507,1,243,280,21,-1,0.0,12.346227697939485,14.0,151,35,-71,-1,0.25,14.62639547296472,11.0,171,54,-51,-1,0.25,12.698450289288083,11.0,178,72,-44,-1,0.25,11.856974999711323,12.0,deriv:log_state_mobility:L2:sm,self
503,0,243,310,21,-1,0.0,10.174775491147427,24.0,132,33,-90,-1,0.0,15.155693654756286,19.0,141,52,-81,-1,0.0,14.226783403834778,19.0,148,68,-74,-1,0.0,13.894367890744592,20.0,hb:partial_query_d1:L15:-,raw
505,1,243,280,21,-1,0.0,12.346227647162772,14.0,151,35,-71,-1,0.25,14.626395489718458,11.0,171,54,-51,-1,0.25,12.698451221569163,11.0,178,72,-44,-1,0.25,11.856974046037006,12.0,deriv:log_state_mobility:L2:s9,self
361,0,242,263,20,-1,0.0,16.84374020963102,14.0,131,32,-91,-1,0.0,26.116366771749522,10.5,145,45,-77,-1,0.0,24.952544176256318,11.0,175,80,-47,-1,0.0,22.226081674936644,12.0,chan:query_hard_churn_d9:L13:-,raw
301,0,242,310,20,-1,0.0,3.1566708087921143,26.0,207,17,207,-1,0.5,0.004624783992767334,13.0,207,17,207,-1,0.5,0.004624783992767334,13.0,207,17,207,-1,0.5,0.004624783992767334,13.0,chan:set_dwell:L12:-,raw
532,0,242,297,20,1,0.0,9.633069557950304,11.0,147,38,-75,1,0.0,13.251899587141502,9.5,184,53,-38,1,0.0,11.813163545131683,11.0,193,66,-29,1,0.0,11.328193089768694,11.0,deriv:log_mobility:L15:s9,raw
381,1,241,270,19,-1,0.0,9.600163546124026,12.0,176,31,-46,-1,0.0,14.845189601795083,9.0,189,47,-33,-1,0.0,13.619107531534661,9.5,212,80,-10,-1,0.0,12.094755928967453,11.0,flow:token_entropy:L14:s9,self
366,1,241,294,19,1,0.0,9.815675235374556,11.0,171,38,-51,1,0.0,15.539673690538164,9.0,177,51,-45,1,0.0,14.65900260847966,9.0,198,80,-24,1,0.0,13.206314346274832,10.0,chan:selected_mass:L13:-,self
151,0,240,308,18,-1,0.0,11.441238744581069,16.0,170,20,-52,-1,0.0,15.723686321361633,11.0,181,41,-41,-1,0.0,14.99828146470559,11.0,201,76,-21,-1,0.0,14.042512701137644,12.0,flow:conditional_effective_rank:L4:s0,raw
520,0,240,318,18,-1,0.0,18.43997529158721,21.0,196,38,-26,1,0.0,12.449696036673885,10.0,209,53,-13,1,0.0,11.50835524056409,10.0,216,61,-6,1,0.0,11.207494835209204,11.0,deriv:log_mobility:L12:s9,raw
319,1,240,316,18,-1,0.0,8.990256510554145,12.0,172,37,-50,-1,0.0,15.280312383883754,8.0,191,52,-31,-1,0.0,13.794148524516338,9.0,210,75,-12,-1,0.0,11.992862949886838,10.0,flow:token_entropy:L13:sm,self
367,1,240,319,18,-1,0.0,8.942384223680245,12.0,173,37,-49,-1,0.0,15.240360504227736,8.0,191,53,-31,-1,0.0,13.746834592045968,9.0,209,76,-13,-1,0.0,11.966127983299462,10.0,chan:hb_entropy_action:L13:-,self
152,0,240,307,18,-1,0.0,11.446328188921958,15.0,188,37,-34,-1,0.0,14.957256273321194,11.0,188,37,-34,-1,0.0,14.957256273321194,11.0,202,76,-20,-1,0.0,13.993716802854793,12.0,flow:conditional_effective_rank:L4:s3,raw
495,1,240,295,18,1,0.0,9.263839830643425,16.0,116,33,-106,1,0.0,17.08085664285195,13.5,131,54,-91,1,0.0,15.231730455965605,14.0,148,75,-74,1,0.0,13.897097736822621,14.0,hb:flow_settling_log_ratio:L15:-,self
491,1,240,303,18,1,0.0,9.657590035683405,12.0,155,31,-67,1,0.0,16.989641572333664,9.0,168,48,-54,1,0.25,11.495957573942253,10.0,180,78,-42,1,0.25,9.925736958271749,11.0,chan:tie_margin:L15:-,self
430,0,240,300,18,1,0.0,14.812390781608785,29.0,174,34,-48,-1,0.0,19.89220388257826,10.0,179,48,-43,-1,0.0,18.80334107888711,10.0,189,72,-33,-1,0.0,17.760884607675916,11.0,chan:hb_entropy_action:L14:-,raw
476,0,240,317,18,-1,0.0,16.214735918818295,26.0,143,27,-79,-1,0.0,21.81500408327256,19.0,150,39,-72,-1,0.0,21.279382839718377,20.0,171,80,-51,-1,0.0,20.08671849637418,20.0,flow:mobility:L15:s0,raw
384,0,239,315,17,-1,0.0,14.882798777399836,31.0,156,38,-66,1,0.0,19.329015606158492,9.0,172,53,-50,1,0.0,17.27701878315693,10.0,178,72,-44,1,0.0,16.042540091437264,11.0,flow:token_differentiation:L14:s3,raw
62,0,239,309,17,-1,0.0,7.912720922521647,13.0,131,37,-91,-1,0.0,11.468194050402255,8.0,150,52,-72,-1,0.0,10.747203556009236,10.0,164,65,-58,-1,0.0,10.336982253822121,10.0,hb:partial_query_d1:L2:-,raw
389,0,239,315,17,1,0.0,14.875978472426132,31.0,156,38,-66,-1,0.0,19.348744176529554,9.0,171,51,-51,-1,0.0,17.621162741377546,10.0,178,72,-44,-1,0.0,16.03315747750772,11.0,flow:action_consensus:L14:s3,raw
480,0,239,306,17,-1,0.0,17.059086181022025,25.0,141,34,-81,-1,0.0,22.238708712603593,18.0,141,34,-81,-1,0.0,22.238708712603593,18.0,166,56,-56,-1,0.0,21.22958887203322,19.5,flow:mobility:L15:sm,raw
291,0,239,269,17,-1,0.0,20.09405660062224,22.0,184,34,-38,-1,0.0,24.20206149075482,17.5,184,34,-38,-1,0.0,24.20206149075482,17.5,198,55,-24,-1,0.0,23.50962434614028,19.0,flow:mobility:L12:sm,raw
385,0,238,308,16,-1,0.0,14.813383758648023,31.0,154,33,-68,1,0.0,18.987243600793807,9.0,160,53,-62,1,0.0,17.300875299814585,10.0,177,78,-45,1,0.0,15.708110690761261,11.0,flow:token_differentiation:L14:s6,raw
171,1,238,300,16,-1,0.0,10.438551494753039,13.0,119,38,-103,-1,0.25,14.445184074092536,8.0,132,54,-90,-1,0.5,8.665009639069835,8.0,159,80,-63,-1,0.25,10.99739534378051,9.0,chan:query_hard_churn:L4:-,self
234,0,238,314,16,-1,0.0,13.784643213942244,10.0,93,33,-129,-1,0.0,22.789492955078934,6.5,114,48,-108,-1,0.0,21.0063361438545,7.0,140,70,-82,-1,0.0,19.331564386470973,7.0,chan:query_hard_churn:L5:-,raw
238,0,238,314,16,-1,0.25,0.2749165892601013,24.0,193,4,193,-1,0.5,0.1013537049293518,9.0,193,4,193,-1,0.5,0.1013537049293518,9.0,193,4,193,-1,0.5,0.1013537049293518,9.0,chan:set_dwell:L5:-,raw
392,0,238,320,16,1,0.0,15.138619592511978,30.5,150,34,-72,-1,0.0,18.492470531463628,9.0,164,53,-58,-1,0.0,16.86496464548884,10.0,173,76,-49,-1,0.0,15.732631876661971,10.0,flow:action_consensus:L14:sm,raw
390,0,238,309,16,1,0.0,14.825787118963294,31.0,154,33,-68,-1,0.0,18.982762410834038,9.0,161,53,-61,-1,0.0,17.285391885912095,10.0,177,78,-45,-1,0.0,15.70038947156958,11.0,flow:action_consensus:L14:s6,raw
469,0,238,319,16,-1,0.0,11.110159268508086,22.0,155,30,-67,-1,0.0,15.769930464770335,13.0,172,44,-50,-1,0.0,15.010359301438198,15.0,188,76,-34,-1,0.0,14.048100661200465,17.0,flow:conditional_effective_rank:L15:s9,raw
387,0,238,319,16,-1,0.0,15.14375175785374,30.5,150,35,-72,1,0.0,18.50778280735016,9.0,164,52,-58,1,0.0,16.896010390616752,10.0,174,76,-48,1,0.0,15.71377657812995,10.0,flow:token_differentiation:L14:sm,raw
500,0,238,319,16,-1,0.0,11.110161977200894,22.0,155,30,-67,-1,0.0,15.769984587527603,13.0,172,44,-50,-1,0.0,15.01027351005657,15.0,188,76,-34,-1,0.0,14.048116532660838,17.0,hb:conditional_effective_rank:L15:-,raw
317,1,237,284,15,-1,0.0,9.210916695465913,12.0,177,38,-45,-1,0.0,15.01589289871422,9.0,183,49,-39,-1,0.0,14.349390127852152,9.0,209,76,-13,-1,0.0,12.241217932701128,10.0,flow:token_entropy:L13:s6,self
478,0,237,315,15,-1,0.0,16.125533560675542,26.0,133,32,-89,1,0.0,17.35572970880044,11.0,143,49,-79,1,0.0,16.174877700805666,11.0,161,66,-61,-1,0.0,20.844457849038626,19.0,flow:mobility:L15:s6,raw
494,0,236,281,14,1,0.0,13.784945334486057,13.0,226,37,4,1,0.0,19.070216290241966,10.0,230,53,8,1,0.0,17.551211502487607,11.0,232,67,10,1,0.0,16.68969261684933,12.0,hb:flow_path:L15:-,raw
526,0,236,287,14,-1,0.0,18.76716463346739,24.0,156,24,-66,-1,0.0,25.143426691519245,18.0,183,49,-39,1,0.0,13.105502754417628,10.0,197,71,-25,1,0.0,12.316610030483554,11.0,deriv:log_mobility:L13:sm,raw
304,1,236,298,14,-1,0.0,9.335629878173004,12.0,176,36,-46,-1,0.0,14.584011317588184,11.0,180,47,-42,-1,0.0,14.010560986802387,11.0,191,71,-31,-1,0.0,12.809537420272834,11.0,chan:hb_entropy_action:L12:-,self
8,0,236,270,14,1,0.0,10.404534021583764,13.0,202,34,-20,1,0.0,15.28753678560257,11.0,215,52,-7,1,0.0,13.770914261276657,12.0,225,69,3,1,0.0,12.95651532147382,12.0,flow:token_differentiation:L2:s9,raw
315,0,236,313,14,1,0.0,14.465165655290757,25.5,171,35,-51,-1,0.0,20.16075995780327,10.0,171,46,-51,-1,0.0,19.610110286119827,10.0,177,79,-45,-1,0.0,17.302706451931513,11.0,flow:token_entropy:L13:s0,raw
440,0,236,293,14,-1,0.0,10.480944533476958,23.0,129,34,-93,-1,0.0,16.013184670886467,14.0,141,39,-81,-1,0.25,9.108090893642322,12.0,154,72,-68,-1,0.25,8.389216477548766,13.5,hb:partial_query_d1:L14:-,raw
496,0,236,292,14,1,0.0,12.36819829811921,13.0,219,34,-3,1,0.0,17.880383848241863,10.0,223,50,1,1,0.0,16.707321033477786,10.0,226,66,4,1,0.0,15.599481699144519,11.0,hb:flow_endpoint:L15:-,raw
321,0,235,312,13,-1,0.0,14.617177785924966,30.0,149,35,-73,1,0.0,19.64055996869063,8.0,166,49,-56,1,0.0,17.42733249251907,10.0,176,72,-46,1,0.0,15.511833747657573,11.0,flow:token_differentiation:L13:s3,raw
316,0,235,312,13,1,0.0,14.310904510601146,27.0,163,23,-59,-1,0.0,22.219741419457137,10.0,176,53,-46,-1,0.0,19.124643254280105,11.0,187,74,-35,-1,0.0,17.600016758892988,11.0,flow:token_entropy:L13:s3,raw
317,0,235,315,13,1,0.0,14.237457563039419,27.0,173,38,-49,-1,0.0,20.238713356224284,10.0,181,53,-41,-1,0.0,18.661144104003906,11.0,186,69,-36,-1,0.0,17.581968097171266,11.0,flow:token_entropy:L13:s6,raw
388,0,235,318,13,1,0.0,15.162653371965565,30.0,164,38,-58,-1,0.0,18.55581363368679,9.0,180,51,-42,-1,0.0,16.688354869533235,10.0,188,76,-34,-1,0.0,15.502322333567847,11.0,flow:action_consensus:L14:s0,raw
13,0,235,271,13,-1,0.0,10.441064612285519,13.0,201,34,-21,-1,0.0,15.328485844135288,11.0,214,52,-8,-1,0.0,13.812798620945697,12.0,223,68,1,-1,0.0,12.990858621339546,12.0,flow:action_consensus:L2:s9,raw
56,0,235,271,13,-1,0.0,10.440677301948142,13.0,201,34,-21,-1,0.0,15.328606176376347,11.0,214,52,-8,-1,0.0,13.813367258020348,12.0,223,68,1,-1,0.0,12.990432384594072,12.0,hb:action_consensus:L2:-,raw
430,1,235,295,13,-1,0.0,9.974902992248536,12.0,182,37,-40,-1,0.0,15.016685089936132,10.0,188,48,-34,-1,0.0,14.267048252595439,10.0,203,66,-19,-1,0.0,13.164693134410964,10.0,chan:hb_entropy_action:L14:-,self
522,0,235,306,13,-1,0.0,19.79743828335324,24.5,170,26,-52,-1,0.0,26.43902976963971,17.0,188,49,-34,1,0.0,12.62938075658437,11.0,192,64,-30,1,0.0,12.043109103409021,11.0,deriv:log_mobility:L12:sm,raw
256,1,235,291,13,-1,0.0,9.359837026853821,12.0,173,37,-49,-1,0.0,14.6642037399395,11.0,178,42,-44,-1,0.0,14.084045412733749,10.0,190,68,-32,-1,0.0,12.843817310333261,11.0,flow:token_entropy:L12:sm,self
118,0,235,257,13,1,0.0,12.18414714014208,13.0,198,37,-24,1,0.0,16.418784004417628,10.0,203,49,-19,1,0.0,15.216637990796889,11.0,210,76,-12,1,0.0,14.433624874192317,12.0,hb:flow_endpoint:L3:-,raw
381,0,235,301,13,1,0.0,14.75846748068526,28.0,170,35,-52,-1,0.0,19.121186603855442,9.0,174,50,-48,-1,0.0,18.19733564930993,10.0,177,67,-45,-1,0.0,17.631981939367353,10.0,flow:token_entropy:L14:s9,raw
383,0,235,318,13,-1,0.0,15.157745443808066,30.0,164,38,-58,1,0.0,18.56227592674462,9.0,179,51,-43,1,0.0,16.699702045337578,10.0,188,75,-34,1,0.0,15.49757190008421,11.0,flow:token_differentiation:L14:s0,raw
445,0,234,288,12,-1,0.0,12.656044264097472,13.0,202,30,-20,-1,0.0,17.873273538125527,11.0,207,54,-15,-1,0.0,16.42556122032372,12.0,215,78,-7,-1,0.0,15.513250176197774,12.0,flow:token_entropy:L15:sm,raw
477,0,234,302,12,-1,0.0,16.227446379790436,25.0,141,36,-81,-1,0.0,21.320656943965602,17.0,161,49,-61,-1,0.0,20.457186412038087,19.0,161,49,-61,-1,0.0,20.457186412038087,19.0,flow:mobility:L15:s3,raw
316,1,234,294,12,-1,0.0,8.84463239876,12.0,159,32,-63,-1,0.0,16.551301992261717,9.0,186,51,-36,-1,0.0,14.25192523105723,9.0,196,68,-26,-1,0.0,12.328269448280341,10.0,flow:token_entropy:L13:s3,self
531,0,234,257,12,1,0.0,8.3044459407394,11.0,151,36,-71,1,0.0,10.628022814570247,9.0,173,53,-49,1,0.0,10.07980144964682,9.0,191,80,-31,1,0.0,9.479505395889282,10.0,deriv:log_state_mobility:L14:sm,raw
166,1,234,278,12,-1,0.0,7.732536881034439,9.0,147,38,-75,-1,0.0,12.294965117170996,8.0,152,50,-70,-1,0.0,11.758457293123813,8.0,174,76,-48,-1,0.0,10.70104441404345,8.5,flow:state_mobility:L4:s0,self
169,1,234,279,12,-1,0.0,7.734256689612931,9.0,147,38,-75,-1,0.0,12.294046937839397,8.0,152,50,-70,-1,0.0,11.752151952691984,8.0,174,76,-48,-1,0.0,10.699738008976007,8.5,flow:state_mobility:L4:s9,self
167,1,234,279,12,-1,0.0,7.732629218617001,9.0,147,38,-75,-1,0.0,12.293367208790126,8.0,152,50,-70,-1,0.0,11.758382292051573,8.0,174,76,-48,-1,0.0,10.70095255851748,9.0,flow:state_mobility:L4:s3,self
168,1,234,278,12,-1,0.0,7.732928156208349,9.0,147,38,-75,-1,0.0,12.293433478329623,8.0,152,50,-70,-1,0.0,11.758550592370936,8.0,174,76,-48,-1,0.0,10.701044342517877,8.5,flow:state_mobility:L4:s6,self
170,1,234,279,12,-1,0.0,7.732640943656096,9.0,147,38,-75,-1,0.0,12.293873310089102,8.0,152,50,-70,-1,0.0,11.757705312677333,8.0,174,76,-48,-1,0.0,10.700464127063775,8.5,flow:state_mobility:L4:sm,self
529,0,234,256,12,1,0.0,8.301981034149996,11.0,151,36,-71,1,0.0,10.628024866258777,9.0,174,53,-48,1,0.0,10.077947408315296,9.0,191,80,-31,1,0.0,9.48049172710728,10.0,deriv:log_state_mobility:L14:s9,raw
493,0,234,292,12,-1,0.0,12.638353553978172,13.0,202,30,-20,-1,0.0,17.81836383200981,11.0,207,54,-15,-1,0.0,16.39722313545846,12.0,215,80,-7,-1,0.0,15.506719267561628,12.0,chan:hb_entropy_action:L15:-,raw
391,0,234,319,12,1,0.0,15.598803233069347,30.0,138,38,-84,-1,0.0,15.988739182755754,10.0,143,52,-79,-1,0.0,15.243309315281946,10.0,147,68,-75,-1,0.0,14.547604345630957,10.0,flow:action_consensus:L14:s9,raw
192,0,234,272,12,-1,0.0,9.872176462250788,13.0,159,38,-63,-1,0.0,16.867700527809756,8.0,169,48,-53,-1,0.0,15.85751561371056,9.0,200,79,-22,-1,0.0,13.35815242973534,11.0,flow:token_entropy:L5:s9,raw
386,0,234,319,12,-1,0.0,15.607353365614612,30.0,138,35,-84,1,0.0,16.030626738264754,10.0,143,47,-79,1,0.0,15.225835488293622,10.0,150,78,-72,1,0.0,14.117926847870287,11.0,flow:token_differentiation:L14:s9,raw
434,0,234,319,12,1,0.0,15.599127766377222,30.0,138,38,-84,-1,0.0,15.988626037288357,10.0,143,52,-79,-1,0.0,15.243539982421979,10.0,147,68,-75,-1,0.0,14.547584158665426,10.0,hb:action_consensus:L14:-,raw
382,1,234,297,12,-1,0.0,9.976973999642038,12.0,178,37,-44,-1,0.0,15.182850116008039,10.0,189,49,-33,-1,0.0,14.339257013153395,10.0,202,74,-20,-1,0.0,13.13752755345525,10.0,flow:token_entropy:L14:sm,self
252,0,234,306,12,1,0.0,15.047544985075255,29.0,182,38,-40,-1,0.0,18.150016826423435,12.0,182,53,-40,-1,0.0,17.325897841582428,12.0,186,80,-36,-1,0.0,15.9370120325604,12.0,flow:token_entropy:L12:s0,raw
325,0,234,310,12,1,0.0,14.974677778192468,29.0,156,33,-66,-1,0.0,19.386706321303908,9.0,183,54,-39,-1,0.0,16.43012241982125,10.0,196,76,-26,-1,0.0,15.160547087643602,11.0,flow:action_consensus:L13:s0,raw
326,0,234,312,12,1,0.0,14.591429450060872,30.0,154,38,-68,-1,0.0,19.05554689909961,9.0,166,49,-56,-1,0.0,17.46634858002534,10.0,176,71,-46,-1,0.0,15.523461158340048,11.0,flow:action_consensus:L13:s3,raw
