family,quantity,representation,direction,quantile,mode,primary,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift
circuit,th_mean,front_median,low,0.75,per_task,False,100,224,0.2053388090349076,0.015650108293160065,0.30864197530864196,28,213,0.11618257261410789,0.28,0.25113465783213906,1.228989968859421
circuit,th_mean,front_median,low,0.8,per_task,False,87,126,0.17864476386036962,0.008803185914902536,0.4084507042253521,25,118,0.17482517482517482,0.28735632183908044,0.3158368770461099,1.293233101990561
circuit,th_mean,front_median,low,0.85,per_task,False,76,79,0.15605749486652978,0.00551945783553413,0.49032258064516127,20,73,0.21505376344086022,0.2631578947368421,0.3781769500122118,1.2965427444198494
circuit,th_mean,front_median,low,0.9,per_task,False,65,42,0.13347022587268995,0.002934395304967512,0.6074766355140186,14,40,0.25925925925925924,0.2153846153846154,0.4672973756631569,1.2999787012540545
circuit,th_mean,front_median,low,0.925,per_task,False,59,20,0.12114989733059549,0.0013973310976035773,0.7468354430379747,11,18,0.3793103448275862,0.1864406779661017,0.5943485961083673,1.2565612974070262
circuit,th_mean,front_median,low,0.95,per_task,False,54,10,0.11088295687885011,0.0006986655488017886,0.84375,9,9,0.5,0.16666666666666666,0.6720616334310688,1.2554652103742516
circuit,th_mean,front_median,low,0.96,per_task,False,49,9,0.10061601642710473,0.0006287989939216097,0.8448275862068966,7,8,0.4666666666666667,0.14285714285714285,0.6703290325528065,1.260317762143688
circuit,th_mean,front_median,low,0.975,per_task,False,31,1,0.06365503080082136,6.986655488017886e-05,0.96875,6,1,0.8571428571428571,0.1935483870967742,0.7137712589378973,1.3572275261426399
circuit,th_mean,front_median,low,0.98,per_task,False,29,0,0.059548254620123205,0.0,1.0,5,0,1.0,0.1724137931034483,0.7454753591228173,1.3414259609823667
circuit,th_mean,front_median,low,0.99,per_task,False,21,0,0.043121149897330596,0.0,1.0,2,0,1.0,0.09523809523809523,0.7926484519386798,1.2615933299991622
circuit,th_mean,front_median,low,0.995,per_task,False,11,0,0.022587268993839837,0.0,1.0,0,0,0.0,0.0,0.8375417695023537,1.1939703026323987
circuit,th_min,L12,high,0.5,global,False,305,4973,0.6262833675564682,0.3474463774191295,0.057787040545661236,241,4948,0.04644440161880902,0.7901639344262295,0.056725666848592905,1.018710642924679
circuit,th_min,L12,high,0.6,global,False,186,2310,0.38193018480492813,0.16139174177321317,0.07451923076923077,118,2273,0.0493517356754496,0.6344086021505376,0.06929195316932332,1.0754384507986656
circuit,th_min,L12,high,0.7,global,False,112,1125,0.2299794661190965,0.07859987424020122,0.09054163298302344,70,1102,0.059726962457337884,0.625,0.07138918969014148,1.268282121929265
circuit,th_min,L12,high,0.75,global,False,89,770,0.18275154004106775,0.05379724725773772,0.10360884749708964,49,752,0.06117353308364544,0.550561797752809,0.08068132017368276,1.2841739237044059
circuit,th_min,L12,high,0.8,global,False,71,521,0.1457905544147844,0.03640047509257319,0.11993243243243243,38,510,0.06934306569343066,0.5352112676056338,0.08573365527226842,1.3988955918368036
circuit,th_min,L12,high,0.85,global,False,51,328,0.10472279260780287,0.022916230000698666,0.1345646437994723,30,322,0.08522727272727272,0.5882352941176471,0.09067563243920246,1.4840221146480252
circuit,th_min,L12,high,0.9,global,False,25,163,0.0513347022587269,0.011388248445469155,0.13297872340425532,16,161,0.0903954802259887,0.64,0.09579451070626835,1.388166424399867
circuit,th_min,L12,high,0.925,global,False,18,107,0.03696098562628337,0.007475721372179138,0.144,14,105,0.11764705882352941,0.7777777777777778,0.0944037943383469,1.5253624179966574
circuit,th_min,L12,high,0.95,global,False,14,53,0.028747433264887063,0.0037029274086494797,0.208955223880597,11,51,0.1774193548387097,0.7857142857142857,0.11522414518583832,1.8134673383220616
circuit,th_min,L12,high,0.96,global,False,11,41,0.022587268993839837,0.0028645287500873333,0.21153846153846154,9,39,0.1875,0.8181818181818182,0.12192083018190752,1.735047745515211
circuit,th_min,L12,high,0.975,global,False,7,20,0.014373716632443531,0.0013973310976035773,0.25925925925925924,5,18,0.21739130434782608,0.7142857142857143,0.17159071934901768,1.5109165591404898
circuit,th_min,L12,high,0.98,global,False,5,12,0.01026694045174538,0.0008383986585621463,0.29411764705882354,4,12,0.25,0.8,0.12042443104130018,2.4423420107997384
circuit,th_min,L12,high,0.99,global,False,3,9,0.006160164271047228,0.0006287989939216097,0.25,3,9,0.25,1.0,0.09442643517946113,2.647563677744111
circuit,th_min,L12,high,0.995,global,False,1,5,0.002053388090349076,0.0003493327744008943,0.16666666666666666,1,5,0.16666666666666666,1.0,0.09981920336414378,1.6696854017023268
circuit,th_min,L12,high,0.5,per_task,False,99,975,0.2032854209445585,0.0681198910081744,0.09217877094972067,34,965,0.03403403403403404,0.3434343434343434,0.08770682026464684,1.0509874907285448
circuit,th_min,L12,high,0.6,per_task,False,75,569,0.1540041067761807,0.03975406972682177,0.11645962732919254,24,560,0.0410958904109589,0.32,0.10827703052571988,1.0755709383951844
circuit,th_min,L12,high,0.7,per_task,False,50,326,0.1026694045174538,0.02277649689093831,0.13297872340425532,14,321,0.041791044776119404,0.28,0.12491521352558178,1.0645518640291336
circuit,th_min,L12,high,0.75,per_task,False,41,213,0.08418891170431211,0.014881576189478097,0.16141732283464566,13,206,0.0593607305936073,0.3170731707317073,0.14099318372283134,1.1448590532714311
circuit,th_min,L12,high,0.8,per_task,False,32,129,0.06570841889117043,0.009012785579543072,0.19875776397515527,10,125,0.07407407407407407,0.3125,0.15710940350630048,1.2650914556313275
circuit,th_min,L12,high,0.85,per_task,False,26,77,0.053388090349075976,0.0053797247257737725,0.2524271844660194,9,72,0.1111111111111111,0.34615384615384615,0.19709087828359628,1.2807654350334727
circuit,th_min,L12,high,0.9,per_task,False,22,39,0.045174537987679675,0.0027247956403269754,0.36065573770491804,6,35,0.14634146341463414,0.2727272727272727,0.2796817017484435,1.2895221083476736
circuit,th_min,L12,high,0.925,per_task,False,16,21,0.03285420944558522,0.001467197652483756,0.43243243243243246,4,17,0.19047619047619047,0.25,0.3625910734145503,1.1926174253551811
circuit,th_min,L12,high,0.95,per_task,False,13,13,0.026694045174537988,0.0009082652134423251,0.5,3,9,0.25,0.23076923076923078,0.45503679491070537,1.0988122402236022
circuit,th_min,L12,high,0.96,per_task,False,10,9,0.02053388090349076,0.0006287989939216097,0.5263157894736842,3,5,0.375,0.3,0.45713690391937073,1.151330782881872
circuit,th_min,L12,high,0.975,per_task,False,9,6,0.018480492813141684,0.00041919932928107315,0.6,3,2,0.6,0.3333333333333333,0.5063872747589946,1.1848638974696957
circuit,th_min,L12,high,0.98,per_task,False,9,6,0.018480492813141684,0.00041919932928107315,0.6,3,2,0.6,0.3333333333333333,0.5104173396868105,1.1755086540910953
circuit,th_min,L12,high,0.99,per_task,False,7,3,0.014373716632443531,0.00020959966464053657,0.7,2,1,0.6666666666666666,0.2857142857142857,0.5590613031406246,1.2520988236310178
circuit,th_min,L12,high,0.995,per_task,False,6,1,0.012320328542094456,6.986655488017886e-05,0.8571428571428571,2,0,1.0,0.3333333333333333,0.6909321388485763,1.2405601200883019
circuit,th_min,L12,low,0.5,global,False,192,3537,0.3942505133470226,0.24711800461119263,0.05148833467417538,136,3511,0.03729092404716205,0.7083333333333334,0.04588379878145837,1.1221462921893426
circuit,th_min,L12,low,0.6,global,False,159,2218,0.3264887063655031,0.1549640187242367,0.06689103912494741,104,2210,0.0449438202247191,0.6540880503144654,0.05586585950355175,1.1973509352468608
circuit,th_min,L12,low,0.7,global,False,126,1301,0.2587268993839836,0.0908963878991127,0.08829712683952348,65,1296,0.04775900073475386,0.5158730158730159,0.07229787118146626,1.2212963590297063
circuit,th_min,L12,low,0.75,global,False,106,937,0.21765913757700206,0.06546496192272759,0.10162991371045062,46,935,0.046890927624872576,0.4339622641509434,0.08694187084099902,1.1689409570713445
circuit,th_min,L12,low,0.8,global,False,81,629,0.16632443531827515,0.043946063019632504,0.11408450704225352,32,628,0.048484848484848485,0.3950617283950617,0.09799429259068548,1.1641954243067565
circuit,th_min,L12,low,0.85,global,False,56,372,0.11498973305954825,0.025990358415426535,0.1308411214953271,18,372,0.046153846153846156,0.32142857142857145,0.11663041376044038,1.1218439279832755
circuit,th_min,L12,low,0.9,global,False,39,192,0.08008213552361396,0.01341437853699434,0.16883116883116883,9,192,0.04477611940298507,0.23076923076923078,0.14987599793569276,1.1264723581931322
circuit,th_min,L12,low,0.925,global,False,29,105,0.059548254620123205,0.00733598826241878,0.21641791044776118,4,105,0.03669724770642202,0.13793103448275862,0.19356783756628082,1.118046846876905
circuit,th_min,L12,low,0.95,global,False,20,58,0.04106776180698152,0.004052260183050374,0.2564102564102564,0,58,0.0,0.0,0.25895616013181655,0.9901685917791482
circuit,th_min,L12,low,0.96,global,False,19,39,0.039014373716632446,0.0027247956403269754,0.3275862068965517,0,39,0.0,0.0,0.31974612580791845,1.0245197062789215
circuit,th_min,L12,low,0.975,global,False,18,30,0.03696098562628337,0.0020959966464053656,0.375,0,30,0.0,0.0,0.3598162419055204,1.0421986456588763
circuit,th_min,L12,low,0.98,global,False,18,26,0.03696098562628337,0.0018165304268846503,0.4090909090909091,0,26,0.0,0.0,0.3924668328973953,1.0423579135867003
circuit,th_min,L12,low,0.99,global,False,17,13,0.03490759753593429,0.0009082652134423251,0.5666666666666667,0,13,0.0,0.0,0.53420005572873,1.0607761279501315
circuit,th_min,L12,low,0.995,global,False,11,8,0.022587268993839837,0.0005589324390414309,0.5789473684210527,0,8,0.0,0.0,0.5952053478681014,0.9726850917833965
circuit,th_min,L12,low,0.5,per_task,False,182,1038,0.3737166324435318,0.07252148396562566,0.14918032786885246,67,997,0.06296992481203008,0.36813186813186816,0.1300430582013602,1.1471610244497625
circuit,th_min,L12,low,0.6,per_task,False,153,661,0.3141683778234086,0.046181792775798224,0.18796068796068796,49,634,0.07174231332357248,0.3202614379084967,0.15922845682663625,1.1804465841513154
circuit,th_min,L12,low,0.7,per_task,False,124,407,0.2546201232032854,0.028435687836232796,0.2335216572504708,33,389,0.07819905213270142,0.2661290322580645,0.19715015076728967,1.1844863234525902
circuit,th_min,L12,low,0.75,per_task,False,110,308,0.22587268993839835,0.02151889890309509,0.2631578947368421,30,295,0.09230769230769231,0.2727272727272727,0.21847170775857278,1.2045399261841758
circuit,th_min,L12,low,0.8,per_task,False,94,215,0.19301848049281314,0.015021309299238455,0.3042071197411003,28,204,0.1206896551724138,0.2978723404255319,0.2391767210320832,1.2718926759611104
circuit,th_min,L12,low,0.85,per_task,False,78,126,0.1601642710472279,0.008803185914902536,0.38235294117647056,28,118,0.1917808219178082,0.358974358974359,0.27007655054777124,1.4157206184727238
circuit,th_min,L12,low,0.9,per_task,False,72,72,0.14784394250513347,0.0050303919513728776,0.5,27,66,0.2903225806451613,0.375,0.3355980668449785,1.4898774736713933
circuit,th_min,L12,low,0.925,per_task,False,64,46,0.13141683778234087,0.0032138615244882273,0.5818181818181818,26,42,0.38235294117647056,0.40625,0.3660274208842545,1.5895480737826055
circuit,th_min,L12,low,0.95,per_task,False,62,16,0.1273100616016427,0.0011178648780828617,0.7948717948717948,24,12,0.6666666666666666,0.3870967741935484,0.5039437165688191,1.5773027200017609
circuit,th_min,L12,low,0.96,per_task,False,58,12,0.11909650924024641,0.0008383986585621463,0.8285714285714286,23,9,0.71875,0.39655172413793105,0.5078984464757439,1.6313722444335126
circuit,th_min,L12,low,0.975,per_task,False,42,10,0.08624229979466119,0.0006986655488017886,0.8076923076923077,9,7,0.5625,0.21428571428571427,0.6063568031935651,1.3320413054464748
circuit,th_min,L12,low,0.98,per_task,False,38,8,0.07802874743326489,0.0005589324390414309,0.8260869565217391,7,5,0.5833333333333334,0.18421052631578946,0.637913527687968,1.2949826593516216
circuit,th_min,L12,low,0.99,per_task,False,29,3,0.059548254620123205,0.00020959966464053657,0.90625,6,1,0.8571428571428571,0.20689655172413793,0.6207473710209674,1.4599336901088364
circuit,th_min,L12,low,0.995,per_task,False,14,1,0.028747433264887063,6.986655488017886e-05,0.9333333333333333,5,0,1.0,0.35714285714285715,0.605625895622322,1.541105392090722
circuit,th_min,L13,high,0.5,global,False,302,3483,0.6201232032854209,0.24334521064766296,0.0797886393659181,281,3479,0.0747340425531915,0.9304635761589404,0.065990824310056,1.2090868723056627
circuit,th_min,L13,high,0.6,global,False,273,2324,0.5605749486652978,0.16236987354153568,0.10512129380053908,238,2314,0.0932601880877743,0.8717948717948718,0.07205399329911776,1.4589239122965612
circuit,th_min,L13,high,0.7,global,False,229,1500,0.4702258726899384,0.1047998323202683,0.1324465008675535,191,1494,0.11335311572700296,0.834061135371179,0.07759046937317665,1.706994453539687
circuit,th_min,L13,high,0.75,global,False,200,1157,0.4106776180698152,0.08083560399636694,0.14738393515106854,162,1152,0.1232876712328767,0.81,0.08210230311051031,1.7951254662453093
circuit,th_min,L13,high,0.8,global,False,152,751,0.31211498973305957,0.052469782715014325,0.16832779623477298,113,744,0.13185530921820304,0.743421052631579,0.09317630848366075,1.8065514611398312
circuit,th_min,L13,high,0.85,global,False,113,394,0.23203285420944558,0.02752742262279047,0.22287968441814596,77,389,0.16523605150214593,0.6814159292035398,0.11701360211748639,1.904733128327814
circuit,th_min,L13,high,0.9,global,False,69,186,0.14168377823408623,0.012995179207713268,0.27058823529411763,30,183,0.14084507042253522,0.43478260869565216,0.1731363673158874,1.562861919127766
circuit,th_min,L13,high,0.925,global,False,50,102,0.1026694045174538,0.0071263885977782436,0.32894736842105265,21,99,0.175,0.42,0.21238791141255065,1.548804572884058
circuit,th_min,L13,high,0.95,global,False,18,35,0.03696098562628337,0.00244532942080626,0.33962264150943394,8,33,0.1951219512195122,0.4444444444444444,0.2201602945993483,1.5426153118457866
circuit,th_min,L13,high,0.96,global,False,14,25,0.028747433264887063,0.0017466638720044715,0.358974358974359,7,23,0.23333333333333334,0.5,0.2251062305403484,1.5946886859269578
circuit,th_min,L13,high,0.975,global,False,9,15,0.018480492813141684,0.0010479983232026828,0.375,4,14,0.2222222222222222,0.4444444444444444,0.21494813522706827,1.7446069006546865
circuit,th_min,L13,high,0.98,global,False,5,10,0.01026694045174538,0.0006986655488017886,0.3333333333333333,3,10,0.23076923076923078,0.6,0.17367055418686508,1.919342832145714
circuit,th_min,L13,high,0.99,global,False,1,5,0.002053388090349076,0.0003493327744008943,0.16666666666666666,0,5,0.0,0.0,0.16538323083923276,1.0077603746215449
circuit,th_min,L13,high,0.995,global,False,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.09749670619235837,0.0
circuit,th_min,L13,high,0.5,per_task,False,99,761,0.2032854209445585,0.05316844826381611,0.11511627906976744,33,748,0.04225352112676056,0.3333333333333333,0.10052833339049073,1.1451127775351801
circuit,th_min,L13,high,0.6,per_task,False,77,466,0.15811088295687886,0.032557814574163346,0.141804788213628,26,460,0.053497942386831275,0.33766233766233766,0.11575885517973869,1.2250016466856708
circuit,th_min,L13,high,0.7,per_task,False,64,284,0.13141683778234087,0.019842101585970797,0.1839080459770115,16,277,0.05460750853242321,0.25,0.15532317651821798,1.1840347982803505
circuit,th_min,L13,high,0.75,per_task,False,55,210,0.11293634496919917,0.01467197652483756,0.20754716981132076,13,207,0.05909090909090909,0.23636363636363636,0.16793078017047183,1.2359090430035107
circuit,th_min,L13,high,0.8,per_task,False,45,109,0.09240246406570841,0.007615454481939496,0.2922077922077922,7,106,0.061946902654867256,0.15555555555555556,0.24518727188353528,1.1917739039349147
circuit,th_min,L13,high,0.85,per_task,False,35,66,0.07186858316221766,0.004611192622091804,0.3465346534653465,5,62,0.07462686567164178,0.14285714285714285,0.30106953057866925,1.1510120363202854
circuit,th_min,L13,high,0.9,per_task,False,28,26,0.057494866529774126,0.0018165304268846503,0.5185185185185185,1,23,0.041666666666666664,0.03571428571428571,0.4621376163633464,1.1220002444268544
circuit,th_min,L13,high,0.925,per_task,False,23,17,0.04722792607802875,0.0011877314329630407,0.575,1,15,0.0625,0.043478260869565216,0.5039081868632641,1.1410808853479228
circuit,th_min,L13,high,0.95,per_task,False,13,8,0.026694045174537988,0.0005589324390414309,0.6190476190476191,1,7,0.125,0.07692307692307693,0.5434459204412128,1.1391154036909998
