corpus,target,horizon,feature_block,t_bin,metric,value,n
A,eef_path,2,SHUF_t1,all,r2_within_branch,-0.03779498673455656,15454
A,obj_disp,2,SHUF_t1,all,r2,-0.36058989379683415,15454
A,obj_disp,2,SHUF_t1,all,r2_within_branch,-0.14173382677556173,15454
A,dgoal,2,SHUF_t1,all,r2,-0.42090378558823627,15454
A,dgoal,2,SHUF_t1,all,r2_within_branch,-0.18676725532009875,15454
A,undo,2,SHUF_t1,all,auc,0.6109417182823703,15454
A,grip_flips,2,SHUF_t1,all,r2,-0.006650896715120341,15454
A,grip_flips,2,SHUF_t1,all,r2_within_branch,-0.0007599596808935405,15454
A,obj_disp_p1,2,SHUF_t1,all,r2,-0.531924758337558,15454
A,obj_disp_p1,2,SHUF_t1,all,r2_within_branch,-0.23623360101513563,15454
A,obj_disp_p2,2,SHUF_t1,all,r2,-0.19577173438409332,15454
A,obj_disp_p2,2,SHUF_t1,all,r2_within_branch,-0.028248426399775206,15454
A,obj_nc,2,SHUF_t1,all,auc,0.5026445182155751,15454
A,obj_ncfar,2,SHUF_t1,all,auc,0.6272572923567936,15454
A,obj_free_disp,2,SHUF_t1,all,r2,-0.09327007918418778,15454
A,obj_free_disp,2,SHUF_t1,all,r2_within_branch,-0.0001092033527453351,15454
A,obj_gt_arm,2,SHUF_t1,all,auc,0.5654033936153502,15454
A,undo_nc,2,SHUF_t1,all,auc,0.6311227099997365,15454
A,eef_disp,2,SHUF_t2,all,r2,-0.12283080357668086,15454
A,eef_disp,2,SHUF_t2,all,r2_within_branch,-0.031893172226679034,15454
A,eef_path,2,SHUF_t2,all,r2,-0.13559338622870698,15454
A,eef_path,2,SHUF_t2,all,r2_within_branch,-0.03718205056795787,15454
A,obj_disp,2,SHUF_t2,all,r2,-0.1803606850918702,15454
A,obj_disp,2,SHUF_t2,all,r2_within_branch,-0.20559553662544078,15454
A,dgoal,2,SHUF_t2,all,r2,-0.30905113216443375,15454
A,dgoal,2,SHUF_t2,all,r2_within_branch,-0.16865920180410487,15454
A,undo,2,SHUF_t2,all,auc,0.566785422627748,15454
A,grip_flips,2,SHUF_t2,all,r2,-0.0069169034035974075,15454
A,grip_flips,2,SHUF_t2,all,r2_within_branch,-0.001699365255411034,15454
A,obj_disp_p1,2,SHUF_t2,all,r2,-0.39880370624384975,15454
A,obj_disp_p1,2,SHUF_t2,all,r2_within_branch,-0.21229999492809148,15454
A,obj_disp_p2,2,SHUF_t2,all,r2,-0.09401018076888873,15454
A,obj_disp_p2,2,SHUF_t2,all,r2_within_branch,-0.03224849919186906,15454
A,obj_nc,2,SHUF_t2,all,auc,0.4996294497979369,15454
A,obj_ncfar,2,SHUF_t2,all,auc,0.5781272931209501,15454
A,obj_free_disp,2,SHUF_t2,all,r2,-0.13786558379316402,15454
A,obj_free_disp,2,SHUF_t2,all,r2_within_branch,-0.012013501533074455,15454
A,obj_gt_arm,2,SHUF_t2,all,auc,0.5598464660935691,15454
A,undo_nc,2,SHUF_t2,all,auc,0.38952947947640226,15454
A,eef_disp,2,SHUF_t1+route,all,r2,-0.10385151444714713,15454
A,eef_disp,2,SHUF_t1+route,all,r2_within_branch,-0.0335699049860253,15454
A,eef_path,2,SHUF_t1+route,all,r2,-0.11330857377619008,15454
A,eef_path,2,SHUF_t1+route,all,r2_within_branch,-0.03494110813713652,15454
A,obj_disp,2,SHUF_t1+route,all,r2,-0.3727975007294322,15454
A,obj_disp,2,SHUF_t1+route,all,r2_within_branch,-0.15288568667381897,15454
A,dgoal,2,SHUF_t1+route,all,r2,-0.3993554116451746,15454
A,dgoal,2,SHUF_t1+route,all,r2_within_branch,-0.183018688223051,15454
A,undo,2,SHUF_t1+route,all,auc,0.6239995800572602,15454
A,grip_flips,2,SHUF_t1+route,all,r2,-0.00646268659912097,15454
A,grip_flips,2,SHUF_t1+route,all,r2_within_branch,-0.0005710329116269397,15454
A,obj_disp_p1,2,SHUF_t1+route,all,r2,-0.5052300574235706,15454
A,obj_disp_p1,2,SHUF_t1+route,all,r2_within_branch,-0.22802148356821866,15454
A,obj_disp_p2,2,SHUF_t1+route,all,r2,-0.20435573074269175,15454
A,obj_disp_p2,2,SHUF_t1+route,all,r2_within_branch,-0.03632449530590426,15454
A,obj_nc,2,SHUF_t1+route,all,auc,0.49821260980667564,15454
A,obj_ncfar,2,SHUF_t1+route,all,auc,0.616572376471292,15454
A,obj_free_disp,2,SHUF_t1+route,all,r2,-0.09304329740115344,15454
A,obj_free_disp,2,SHUF_t1+route,all,r2_within_branch,0.00014443651857762307,15454
A,obj_gt_arm,2,SHUF_t1+route,all,auc,0.5580742065307251,15454
A,undo_nc,2,SHUF_t1+route,all,auc,0.6044556921999968,15454
A,eef_disp,2,SHUF_t2+route,all,r2,-0.1086987049382912,15454
A,eef_disp,2,SHUF_t2+route,all,r2_within_branch,-0.030967010098912506,15454
A,eef_path,2,SHUF_t2+route,all,r2,-0.11725847096458353,15454
A,eef_path,2,SHUF_t2+route,all,r2_within_branch,-0.03178299539558527,15454
A,obj_disp,2,SHUF_t2+route,all,r2,-0.18441287587547395,15454
A,obj_disp,2,SHUF_t2+route,all,r2_within_branch,-0.1703859971063862,15454
A,dgoal,2,SHUF_t2+route,all,r2,-0.3148166774998283,15454
A,dgoal,2,SHUF_t2+route,all,r2_within_branch,-0.17515995022312292,15454
A,undo,2,SHUF_t2+route,all,auc,0.6154855330508906,15454
A,grip_flips,2,SHUF_t2+route,all,r2,-0.006477198119435479,15454
A,grip_flips,2,SHUF_t2+route,all,r2_within_branch,-0.0005151325200198065,15454
A,obj_disp_p1,2,SHUF_t2+route,all,r2,-0.4113721275910012,15454
A,obj_disp_p1,2,SHUF_t2+route,all,r2_within_branch,-0.2301122192003971,15454
A,obj_disp_p2,2,SHUF_t2+route,all,r2,-0.10084766148384755,15454
A,obj_disp_p2,2,SHUF_t2+route,all,r2_within_branch,-0.04178215670171681,15454
A,obj_nc,2,SHUF_t2+route,all,auc,0.5008206540344378,15454
A,obj_ncfar,2,SHUF_t2+route,all,auc,0.5962735814025089,15454
A,obj_free_disp,2,SHUF_t2+route,all,r2,-0.1362213920414821,15454
A,obj_free_disp,2,SHUF_t2+route,all,r2_within_branch,-0.013313847807326779,15454
A,obj_gt_arm,2,SHUF_t2+route,all,auc,0.5519691057574486,15454
A,undo_nc,2,SHUF_t2+route,all,auc,0.48548853840286876,15454
A,eef_disp,2,SHUF_t1+clock_rich,all,r2,-0.006948706611640987,15454
A,eef_disp,2,SHUF_t1+clock_rich,all,r2_within_branch,-0.028226653533664547,15454
A,eef_path,2,SHUF_t1+clock_rich,all,r2,-0.007176778658085414,15454
A,eef_path,2,SHUF_t1+clock_rich,all,r2_within_branch,-0.030942615408515506,15454
A,obj_disp,2,SHUF_t1+clock_rich,all,r2,-0.1241004502186075,15454
A,obj_disp,2,SHUF_t1+clock_rich,all,r2_within_branch,-0.06108073916902007,15454
A,dgoal,2,SHUF_t1+clock_rich,all,r2,-0.06588450238688975,15454
A,dgoal,2,SHUF_t1+clock_rich,all,r2_within_branch,-0.06657722449620052,15454
A,undo,2,SHUF_t1+clock_rich,all,auc,0.4965463563433935,15454
A,grip_flips,2,SHUF_t1+clock_rich,all,r2,-0.006773814170784487,15454
A,grip_flips,2,SHUF_t1+clock_rich,all,r2_within_branch,-0.0014002796592758049,15454
A,obj_disp_p1,2,SHUF_t1+clock_rich,all,r2,-0.09833440968055399,15454
A,obj_disp_p1,2,SHUF_t1+clock_rich,all,r2_within_branch,-0.08695794496923975,15454
A,obj_disp_p2,2,SHUF_t1+clock_rich,all,r2,-0.1496411694283708,15454
A,obj_disp_p2,2,SHUF_t1+clock_rich,all,r2_within_branch,-0.023072578420429368,15454
A,obj_nc,2,SHUF_t1+clock_rich,all,auc,0.49809318745388165,15454
A,obj_ncfar,2,SHUF_t1+clock_rich,all,auc,0.6680669545576118,15454
A,obj_free_disp,2,SHUF_t1+clock_rich,all,r2,-0.09330366366937598,15454
A,obj_free_disp,2,SHUF_t1+clock_rich,all,r2_within_branch,-0.00047021950038370064,15454
A,obj_gt_arm,2,SHUF_t1+clock_rich,all,auc,0.5767006259300939,15454
A,undo_nc,2,SHUF_t1+clock_rich,all,auc,0.5822119584815122,15454
A,which_moves,2,SHUF_clock,all,auc,0.47849503557320344,4547
A,which_moves,2,SHUF_clock_causal,all,auc,0.5007182640898182,4547
A,which_moves,2,SHUF_clock_rich,all,auc,0.48848081099082996,4547
A,which_moves,2,SHUF_route,all,auc,0.49009136249030283,4547
A,which_moves,2,SHUF_t1,all,auc,0.5717194508081753,4547
A,which_moves,2,SHUF_t2,all,auc,0.6069851881797199,4547
A,which_moves,2,SHUF_t1+route,all,auc,0.5548476528966919,4547
A,which_moves,2,SHUF_t2+route,all,auc,0.5771287975773234,4547
A,which_moves,2,SHUF_t1+clock_rich,all,auc,0.5530792644764879,4547
A,which_moves_late,2,SHUF_clock,all,auc,0.5361745237045054,3186
A,which_moves_late,2,SHUF_clock_causal,all,auc,0.5221428853674926,3186
A,which_moves_late,2,SHUF_clock_rich,all,auc,0.5373688719376216,3186
A,which_moves_late,2,SHUF_route,all,auc,0.4989655128203693,3186
A,which_moves_late,2,SHUF_t1,all,auc,0.5269171413914542,3186
A,which_moves_late,2,SHUF_t2,all,auc,0.5450212972002341,3186
A,which_moves_late,2,SHUF_t1+route,all,auc,0.5190351350454008,3186
A,which_moves_late,2,SHUF_t2+route,all,auc,0.5372380240829143,3186
A,which_moves_late,2,SHUF_t1+clock_rich,all,auc,0.5351422927859677,3186
A,eef_disp,4,SHUF_clock,all,r2,0.007863312181402682,14750
A,eef_disp,4,SHUF_clock,all,r2_within_branch,-5.33714095157789e-05,14750
A,eef_path,4,SHUF_clock,all,r2,0.005648396808569073,14750
A,eef_path,4,SHUF_clock,all,r2_within_branch,-9.726846494373387e-05,14750
A,obj_disp,4,SHUF_clock,all,r2,-0.2621913471368749,14750
A,obj_disp,4,SHUF_clock,all,r2_within_branch,-0.00022455474893570693,14750
A,dgoal,4,SHUF_clock,all,r2,0.014543307862776966,14750
A,dgoal,4,SHUF_clock,all,r2_within_branch,-7.465867743589039e-05,14750
A,undo,4,SHUF_clock,all,auc,0.34744362846399984,14750
A,grip_flips,4,SHUF_clock,all,r2,-0.012998434174941398,14750
A,grip_flips,4,SHUF_clock,all,r2_within_branch,-0.00034818176901474374,14750
A,obj_disp_p1,4,SHUF_clock,all,r2,-0.0017375905992234875,14750
A,obj_disp_p1,4,SHUF_clock,all,r2_within_branch,-6.426427665040535e-05,14750
A,obj_disp_p2,4,SHUF_clock,all,r2,-0.2910508978007218,14750
A,obj_disp_p2,4,SHUF_clock,all,r2_within_branch,-9.260637176530806e-05,14750
A,obj_nc,4,SHUF_clock,all,auc,0.5456418194237235,14750
A,obj_ncfar,4,SHUF_clock,all,auc,0.49852635744348517,14750
A,obj_free_disp,4,SHUF_clock,all,r2,-0.043287334470497596,14750
A,obj_free_disp,4,SHUF_clock,all,r2_within_branch,-0.005576945960807628,14750
A,obj_gt_arm,4,SHUF_clock,all,auc,0.49998036832551807,14750
A,undo_nc,4,SHUF_clock,all,auc,0.26733925453791485,14750
A,eef_disp,4,SHUF_clock_causal,all,r2,-0.11742589882392396,14750
A,eef_disp,4,SHUF_clock_causal,all,r2_within_branch,-0.003537788458025992,14750
A,eef_path,4,SHUF_clock_causal,all,r2,-0.185001043171668,14750
A,eef_path,4,SHUF_clock_causal,all,r2_within_branch,-0.005009920022726988,14750
A,obj_disp,4,SHUF_clock_causal,all,r2,-0.9374069530519906,14750
A,obj_disp,4,SHUF_clock_causal,all,r2_within_branch,-0.02306224344137703,14750
A,dgoal,4,SHUF_clock_causal,all,r2,-0.4221565388163309,14750
A,dgoal,4,SHUF_clock_causal,all,r2_within_branch,-0.03811437223824385,14750
A,undo,4,SHUF_clock_causal,all,auc,0.4269279401336678,14750
A,grip_flips,4,SHUF_clock_causal,all,r2,-0.01792781437248603,14750
A,grip_flips,4,SHUF_clock_causal,all,r2_within_branch,-0.0004471558520857677,14750
A,obj_disp_p1,4,SHUF_clock_causal,all,r2,-0.519019563004364,14750
A,obj_disp_p1,4,SHUF_clock_causal,all,r2_within_branch,-0.04404423269535712,14750
A,obj_disp_p2,4,SHUF_clock_causal,all,r2,-0.5024910832096696,14750
A,obj_disp_p2,4,SHUF_clock_causal,all,r2_within_branch,-0.0018193958586998349,14750
A,obj_nc,4,SHUF_clock_causal,all,auc,0.5332034554839624,14750
A,obj_ncfar,4,SHUF_clock_causal,all,auc,0.47560775554624607,14750
A,obj_free_disp,4,SHUF_clock_causal,all,r2,-0.23540247287926958,14750
A,obj_free_disp,4,SHUF_clock_causal,all,r2_within_branch,-0.002178851986513075,14750
A,obj_gt_arm,4,SHUF_clock_causal,all,auc,0.4884140682616279,14750
A,undo_nc,4,SHUF_clock_causal,all,auc,0.22491556443602878,14750
A,eef_disp,4,SHUF_clock_rich,all,r2,0.005149008216954493,14750
A,eef_disp,4,SHUF_clock_rich,all,r2_within_branch,-0.002221756407571246,14750
A,eef_path,4,SHUF_clock_rich,all,r2,0.0034377874476712034,14750
A,eef_path,4,SHUF_clock_rich,all,r2_within_branch,-0.0013608065581036666,14750
A,obj_disp,4,SHUF_clock_rich,all,r2,-0.2729273980339143,14750
A,obj_disp,4,SHUF_clock_rich,all,r2_within_branch,-0.0048225885974526594,14750
A,dgoal,4,SHUF_clock_rich,all,r2,0.0072612008614957035,14750
A,dgoal,4,SHUF_clock_rich,all,r2_within_branch,-0.004452014239178903,14750
A,undo,4,SHUF_clock_rich,all,auc,0.5481084496750649,14750
A,grip_flips,4,SHUF_clock_rich,all,r2,-0.014469250632055702,14750
A,grip_flips,4,SHUF_clock_rich,all,r2_within_branch,-0.0003394043572269856,14750
A,obj_disp_p1,4,SHUF_clock_rich,all,r2,-0.01003017314676427,14750
A,obj_disp_p1,4,SHUF_clock_rich,all,r2_within_branch,-0.0069143863393564264,14750
A,obj_disp_p2,4,SHUF_clock_rich,all,r2,-0.30149363900498616,14750
A,obj_disp_p2,4,SHUF_clock_rich,all,r2_within_branch,-0.002734068038188542,14750
A,obj_nc,4,SHUF_clock_rich,all,auc,0.5041711917375892,14750
A,obj_ncfar,4,SHUF_clock_rich,all,auc,0.5306188182177172,14750
A,obj_free_disp,4,SHUF_clock_rich,all,r2,-0.2108938259788279,14750
A,obj_free_disp,4,SHUF_clock_rich,all,r2_within_branch,-0.0009495244794386626,14750
A,obj_gt_arm,4,SHUF_clock_rich,all,auc,0.5231265096372517,14750
A,undo_nc,4,SHUF_clock_rich,all,auc,0.5848548136355749,14750
A,eef_disp,4,SHUF_route,all,r2,-0.11776020612051386,14750
A,eef_disp,4,SHUF_route,all,r2_within_branch,9.822478394877487e-05,14750
A,eef_path,4,SHUF_route,all,r2,-0.18492057079640967,14750
A,eef_path,4,SHUF_route,all,r2_within_branch,-0.00020973756391787224,14750
A,obj_disp,4,SHUF_route,all,r2,-0.9646563288480638,14750
A,obj_disp,4,SHUF_route,all,r2_within_branch,-0.0005820631740742488,14750
A,dgoal,4,SHUF_route,all,r2,-0.42810330342675684,14750
A,dgoal,4,SHUF_route,all,r2_within_branch,-0.005584389474728391,14750
A,undo,4,SHUF_route,all,auc,0.49108280547977473,14750
A,grip_flips,4,SHUF_route,all,r2,-0.019495529317571758,14750
A,grip_flips,4,SHUF_route,all,r2_within_branch,-0.0007486455143177473,14750
A,obj_disp_p1,4,SHUF_route,all,r2,-0.5287291057509699,14750
A,obj_disp_p1,4,SHUF_route,all,r2_within_branch,-0.005351573881275606,14750
A,obj_disp_p2,4,SHUF_route,all,r2,-0.5109300590130732,14750
A,obj_disp_p2,4,SHUF_route,all,r2_within_branch,1.565226139060849e-05,14750
A,obj_nc,4,SHUF_route,all,auc,0.47237260223102945,14750
A,obj_ncfar,4,SHUF_route,all,auc,0.4303683364945199,14750
A,obj_free_disp,4,SHUF_route,all,r2,-0.20742644919967024,14750
A,obj_free_disp,4,SHUF_route,all,r2_within_branch,-0.005554955764981134,14750
A,obj_gt_arm,4,SHUF_route,all,auc,0.489366063049061,14750
A,undo_nc,4,SHUF_route,all,auc,0.5437471862576577,14750
A,eef_disp,4,SHUF_t1,all,r2,-0.09704506751995856,14750
A,eef_disp,4,SHUF_t1,all,r2_within_branch,-0.04093751073436119,14750
A,eef_path,4,SHUF_t1,all,r2,-0.15345138882890763,14750
A,eef_path,4,SHUF_t1,all,r2_within_branch,-0.05375878303624354,14750
A,obj_disp,4,SHUF_t1,all,r2,-0.34370261044249906,14750
A,obj_disp,4,SHUF_t1,all,r2_within_branch,-0.20449414892347378,14750
A,dgoal,4,SHUF_t1,all,r2,-0.4052472440496648,14750
A,dgoal,4,SHUF_t1,all,r2_within_branch,-0.19407692630790158,14750
A,undo,4,SHUF_t1,all,auc,0.3722861522026928,14750
A,grip_flips,4,SHUF_t1,all,r2,-0.020496220083634997,14750
A,grip_flips,4,SHUF_t1,all,r2_within_branch,-0.006707630601687886,14750
A,obj_disp_p1,4,SHUF_t1,all,r2,-0.5215600331720865,14750
A,obj_disp_p1,4,SHUF_t1,all,r2_within_branch,-0.23824774726855757,14750
A,obj_disp_p2,4,SHUF_t1,all,r2,-0.164946331501201,14750
A,obj_disp_p2,4,SHUF_t1,all,r2_within_branch,-0.0547228329822152,14750
A,obj_nc,4,SHUF_t1,all,auc,0.5104480481514722,14750
A,obj_ncfar,4,SHUF_t1,all,auc,0.43080187703546086,14750
A,obj_free_disp,4,SHUF_t1,all,r2,-0.2636233506538099,14750
A,obj_free_disp,4,SHUF_t1,all,r2_within_branch,-0.037159129311743866,14750
A,obj_gt_arm,4,SHUF_t1,all,auc,0.5857925545816745,14750
A,undo_nc,4,SHUF_t1,all,auc,0.35514235494627266,14750
A,eef_disp,4,SHUF_t2,all,r2,-0.09330194794719626,14750
A,eef_disp,4,SHUF_t2,all,r2_within_branch,-0.028444428830398494,14750
A,eef_path,4,SHUF_t2,all,r2,-0.18872956442565947,14750
A,eef_path,4,SHUF_t2,all,r2_within_branch,-0.05193556978259062,14750
A,obj_disp,4,SHUF_t2,all,r2,-0.15038690845586644,14750
A,obj_disp,4,SHUF_t2,all,r2_within_branch,-0.21540807257585082,14750
A,dgoal,4,SHUF_t2,all,r2,-0.2552571363677278,14750
A,dgoal,4,SHUF_t2,all,r2_within_branch,-0.18997877201757302,14750
A,undo,4,SHUF_t2,all,auc,0.5890340729631323,14750
A,grip_flips,4,SHUF_t2,all,r2,-0.01982542904312179,14750
A,grip_flips,4,SHUF_t2,all,r2_within_branch,-0.008025239287629826,14750
A,obj_disp_p1,4,SHUF_t2,all,r2,-0.3654450554599784,14750
A,obj_disp_p1,4,SHUF_t2,all,r2_within_branch,-0.2158195621398512,14750
A,obj_disp_p2,4,SHUF_t2,all,r2,-0.038663910907804466,14750
A,obj_disp_p2,4,SHUF_t2,all,r2_within_branch,-0.06517782439064346,14750
A,obj_nc,4,SHUF_t2,all,auc,0.5044076459994071,14750
A,obj_ncfar,4,SHUF_t2,all,auc,0.42472947119021354,14750
A,obj_free_disp,4,SHUF_t2,all,r2,-0.6000248100269192,14750
A,obj_free_disp,4,SHUF_t2,all,r2_within_branch,-0.18311865504358366,14750
A,obj_gt_arm,4,SHUF_t2,all,auc,0.5733649739113759,14750
A,undo_nc,4,SHUF_t2,all,auc,0.5514925919994405,14750
A,eef_disp,4,SHUF_t1+route,all,r2,-0.09881238843211254,14750
A,eef_disp,4,SHUF_t1+route,all,r2_within_branch,-0.03490462673517586,14750
A,eef_path,4,SHUF_t1+route,all,r2,-0.16382288157217834,14750
A,eef_path,4,SHUF_t1+route,all,r2_within_branch,-0.047999164545498296,14750
A,obj_disp,4,SHUF_t1+route,all,r2,-0.4046152033858522,14750
A,obj_disp,4,SHUF_t1+route,all,r2_within_branch,-0.17199436031480597,14750
A,dgoal,4,SHUF_t1+route,all,r2,-0.3914849882171784,14750
A,dgoal,4,SHUF_t1+route,all,r2_within_branch,-0.19445394654384807,14750
A,undo,4,SHUF_t1+route,all,auc,0.4199419231211676,14750
A,grip_flips,4,SHUF_t1+route,all,r2,-0.01864451181261023,14750
A,grip_flips,4,SHUF_t1+route,all,r2_within_branch,-0.0028173762043936512,14750
A,obj_disp_p1,4,SHUF_t1+route,all,r2,-0.49735828835496676,14750
A,obj_disp_p1,4,SHUF_t1+route,all,r2_within_branch,-0.2290333716330965,14750
A,obj_disp_p2,4,SHUF_t1+route,all,r2,-0.250957085305025,14750
A,obj_disp_p2,4,SHUF_t1+route,all,r2_within_branch,-0.04192093087766885,14750
A,obj_nc,4,SHUF_t1+route,all,auc,0.49308207310118524,14750
A,obj_ncfar,4,SHUF_t1+route,all,auc,0.39285759966174344,14750
A,obj_free_disp,4,SHUF_t1+route,all,r2,-0.2244108224776309,14750
A,obj_free_disp,4,SHUF_t1+route,all,r2_within_branch,-0.01607591891371063,14750
A,obj_gt_arm,4,SHUF_t1+route,all,auc,0.5772191866857004,14750
A,undo_nc,4,SHUF_t1+route,all,auc,0.4325481327383738,14750
A,eef_disp,4,SHUF_t2+route,all,r2,-0.09797181185854992,14750
A,eef_disp,4,SHUF_t2+route,all,r2_within_branch,-0.03362181368241668,14750
A,eef_path,4,SHUF_t2+route,all,r2,-0.16043793626043673,14750
A,eef_path,4,SHUF_t2+route,all,r2_within_branch,-0.041954381282512776,14750
A,obj_disp,4,SHUF_t2+route,all,r2,-0.14837488735956134,14750
A,obj_disp,4,SHUF_t2+route,all,r2_within_branch,-0.17341912685022587,14750
A,dgoal,4,SHUF_t2+route,all,r2,-0.2686398719033985,14750
A,dgoal,4,SHUF_t2+route,all,r2_within_branch,-0.20436357533572125,14750
A,undo,4,SHUF_t2+route,all,auc,0.5743284705149618,14750
A,grip_flips,4,SHUF_t2+route,all,r2,-0.022432123041647323,14750
A,grip_flips,4,SHUF_t2+route,all,r2_within_branch,-0.00775175502962655,14750
A,obj_disp_p1,4,SHUF_t2+route,all,r2,-0.3762168445664804,14750
A,obj_disp_p1,4,SHUF_t2+route,all,r2_within_branch,-0.23560529291476895,14750
A,obj_disp_p2,4,SHUF_t2+route,all,r2,-0.11160522853206573,14750
A,obj_disp_p2,4,SHUF_t2+route,all,r2_within_branch,-0.049085499177100866,14750
A,obj_nc,4,SHUF_t2+route,all,auc,0.4853846613645022,14750
A,obj_ncfar,4,SHUF_t2+route,all,auc,0.3977072989479478,14750
A,obj_free_disp,4,SHUF_t2+route,all,r2,-0.6067863891114914,14750
A,obj_free_disp,4,SHUF_t2+route,all,r2_within_branch,-0.2056834746875736,14750
A,obj_gt_arm,4,SHUF_t2+route,all,auc,0.5647574744540588,14750
A,undo_nc,4,SHUF_t2+route,all,auc,0.5379631596653467,14750
A,eef_disp,4,SHUF_t1+clock_rich,all,r2,-0.004308509889561302,14750
A,eef_disp,4,SHUF_t1+clock_rich,all,r2_within_branch,-0.0263632219339342,14750
A,eef_path,4,SHUF_t1+clock_rich,all,r2,-0.004514743143529315,14750
A,eef_path,4,SHUF_t1+clock_rich,all,r2_within_branch,-0.03919318735300481,14750
A,obj_disp,4,SHUF_t1+clock_rich,all,r2,-0.1373183974062412,14750
A,obj_disp,4,SHUF_t1+clock_rich,all,r2_within_branch,-0.06801465101093485,14750
A,dgoal,4,SHUF_t1+clock_rich,all,r2,-0.06826763610179787,14750
A,dgoal,4,SHUF_t1+clock_rich,all,r2_within_branch,-0.06850663032302545,14750
A,undo,4,SHUF_t1+clock_rich,all,auc,0.4409489380512487,14750
A,grip_flips,4,SHUF_t1+clock_rich,all,r2,-0.013732920076513555,14750
A,grip_flips,4,SHUF_t1+clock_rich,all,r2_within_branch,-0.006889840280192183,14750
A,obj_disp_p1,4,SHUF_t1+clock_rich,all,r2,-0.1020502026537983,14750
A,obj_disp_p1,4,SHUF_t1+clock_rich,all,r2_within_branch,-0.08802608667740053,14750
A,obj_disp_p2,4,SHUF_t1+clock_rich,all,r2,-0.17850891509112832,14750
A,obj_disp_p2,4,SHUF_t1+clock_rich,all,r2_within_branch,-0.023098388741231324,14750
A,obj_nc,4,SHUF_t1+clock_rich,all,auc,0.5121860898562397,14750
A,obj_ncfar,4,SHUF_t1+clock_rich,all,auc,0.4743695774568427,14750
A,obj_free_disp,4,SHUF_t1+clock_rich,all,r2,-0.21353560375577418,14750
A,obj_free_disp,4,SHUF_t1+clock_rich,all,r2_within_branch,-0.04153107756888663,14750
A,obj_gt_arm,4,SHUF_t1+clock_rich,all,auc,0.5904261030620318,14750
A,undo_nc,4,SHUF_t1+clock_rich,all,auc,0.42444840373457804,14750
A,which_moves,4,SHUF_clock,all,auc,0.4737900311446173,5744
A,which_moves,4,SHUF_clock_causal,all,auc,0.4827941198463121,5744
A,which_moves,4,SHUF_clock_rich,all,auc,0.48531526079864745,5744
A,which_moves,4,SHUF_route,all,auc,0.49556790654802374,5744
