corpus,event_kind,signal,tier,variant,relative,auc_event_high,det_auc,direction,ci95_low,ci95_high,n_groups,n_events,npairs,p_point,p_maxT,null_max_effect_q95
B,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0,-3,0.42391304347826086,0.5760869565217391,event_low,0.358762487338115,0.49685989777471506,12,160,1472,,,
B,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0,-2,0.4218077474892396,0.5781922525107603,event_low,0.34594030870309395,0.5098784217242436,12,160,1394,0.111944027986007,0.9065467266366817,0.1930506329592475
B,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0,-1,0.46281645569620256,0.5371835443037974,event_low,0.3987165331294886,0.5478291840902458,11,159,1264,,,
B,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0,0,0.4582560296846011,0.5417439703153989,event_low,0.41088896918115275,0.5088209436946521,11,159,1078,0.1744127936031984,1.0,0.1930506329592475
B,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0,1,0.41156840934371525,0.5884315906562847,event_low,0.3183104173802417,0.5059147072854234,11,158,899,,,
B,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0,2,0.37290322580645163,0.6270967741935484,event_low,0.24163273091795381,0.5,10,152,775,,,
B,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0,3,0.38023952095808383,0.6197604790419162,event_low,0.23205333760517077,0.5130576398774339,10,146,668,,,
B,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0,4,0.4214046822742475,0.5785953177257526,event_low,0.29384037337823116,0.5236777437099829,9,143,598,,,
B,trap,query_support_churn,F2_actual_dispatch,residual_f0,-8,0.44778761061946903,0.552212389380531,event_low,0.3804141844394138,0.5283448457091373,12,161,1695,0.20389805097451275,1.0,0.1930506329592475
B,trap,query_support_churn,F2_actual_dispatch,residual_f0,-7,0.4058146577831617,0.5941853422168383,event_low,0.3190601488321805,0.4817590571678659,12,161,1651,,,
B,trap,query_support_churn,F2_actual_dispatch,residual_f0,-6,0.3263157894736842,0.6736842105263158,event_low,0.24548343081674764,0.40410621560238236,12,161,1615,0.0029985007496251873,0.08395802098950525,0.1930506329592475
B,trap,query_support_churn,F2_actual_dispatch,residual_f0,-5,0.3062777425491439,0.6937222574508561,event_low,0.23613364312369814,0.3765935202585234,12,161,1577,,,
B,trap,query_support_churn,F2_actual_dispatch,residual_f0,-4,0.26679841897233203,0.733201581027668,event_low,0.19517774552908335,0.35630749177538895,12,161,1518,0.0024987506246876563,0.015992003998001,0.1930506329592475
B,trap,query_support_churn,F2_actual_dispatch,residual_f0,-3,0.24796195652173914,0.7520380434782609,event_low,0.18507005891747239,0.32386500218531467,12,160,1472,,,
B,trap,query_support_churn,F2_actual_dispatch,residual_f0,-2,0.21736011477761835,0.7826398852223817,event_low,0.170985158143909,0.2558192935145382,12,160,1394,0.0009995002498750624,0.0009995002498750624,0.1930506329592475
B,trap,query_support_churn,F2_actual_dispatch,residual_f0,-1,0.2721518987341772,0.7278481012658228,event_low,0.21432911269264002,0.3325746994084124,11,159,1264,,,
B,trap,query_support_churn,F2_actual_dispatch,residual_f0,0,0.3423005565862709,0.6576994434137291,event_low,0.23937000159550068,0.4250007046223224,11,159,1078,0.005497251374312844,0.13943028485757122,0.1930506329592475
B,trap,query_support_churn,F2_actual_dispatch,residual_f0,1,0.37374860956618466,0.6262513904338154,event_low,0.2821861432930611,0.4597594288229619,11,158,899,,,
B,trap,query_support_churn,F2_actual_dispatch,residual_f0,2,0.3303225806451613,0.6696774193548387,event_low,0.263155927936433,0.4154166918932009,10,152,775,,,
B,trap,query_support_churn,F2_actual_dispatch,residual_f0,3,0.3023952095808383,0.6976047904191617,event_low,0.22934185167809912,0.37477603477603477,10,146,668,,,
B,trap,query_support_churn,F2_actual_dispatch,residual_f0,4,0.33612040133779264,0.6638795986622074,event_low,0.279317513418131,0.39102653631284917,9,143,598,,,
B,trap,query_exec_churn,F2_actual_dispatch,residual_f0,-8,0.44778761061946903,0.552212389380531,event_low,0.3775771114951783,0.5268258216470902,12,161,1695,0.21039480259870064,1.0,0.1930506329592475
B,trap,query_exec_churn,F2_actual_dispatch,residual_f0,-7,0.404603270745003,0.595396729254997,event_low,0.31898382707789913,0.4797824267782426,12,161,1651,,,
B,trap,query_exec_churn,F2_actual_dispatch,residual_f0,-6,0.3219814241486068,0.6780185758513932,event_low,0.24477673773417052,0.4066350237861866,12,161,1615,0.0034982508745627187,0.07746126936531735,0.1930506329592475
B,trap,query_exec_churn,F2_actual_dispatch,residual_f0,-5,0.3037412809131262,0.6962587190868739,event_low,0.23013783024187304,0.3798605819237636,12,161,1577,,,
B,trap,query_exec_churn,F2_actual_dispatch,residual_f0,-4,0.2740447957839262,0.7259552042160737,event_low,0.2004854456430233,0.37397317810220443,12,161,1518,0.00399800099950025,0.020989505247376312,0.1930506329592475
B,trap,query_exec_churn,F2_actual_dispatch,residual_f0,-3,0.24660326086956522,0.7533967391304348,event_low,0.1865346313744458,0.32089512520451274,12,160,1472,,,
B,trap,query_exec_churn,F2_actual_dispatch,residual_f0,-2,0.21736011477761835,0.7826398852223817,event_low,0.17053560158889258,0.2582472851698561,12,160,1394,0.0009995002498750624,0.0009995002498750624,0.1930506329592475
B,trap,query_exec_churn,F2_actual_dispatch,residual_f0,-1,0.27610759493670883,0.7238924050632911,event_low,0.22085774085358048,0.33012758224701233,11,159,1264,,,
B,trap,query_exec_churn,F2_actual_dispatch,residual_f0,0,0.3423005565862709,0.6576994434137291,event_low,0.24361039443457,0.42082562089971876,11,159,1078,0.00399800099950025,0.13943028485757122,0.1930506329592475
B,trap,query_exec_churn,F2_actual_dispatch,residual_f0,1,0.37486095661846497,0.625139043381535,event_low,0.2822179487179487,0.46332344555825505,11,158,899,,,
B,trap,query_exec_churn,F2_actual_dispatch,residual_f0,2,0.33419354838709675,0.6658064516129032,event_low,0.25546589036111056,0.4205682854537163,10,152,775,,,
B,trap,query_exec_churn,F2_actual_dispatch,residual_f0,3,0.3083832335329341,0.6916167664670658,event_low,0.24504031809587365,0.3836541269933991,10,146,668,,,
B,trap,query_exec_churn,F2_actual_dispatch,residual_f0,4,0.3377926421404682,0.6622073578595318,event_low,0.27981623473738254,0.39198724972424925,9,143,598,,,
B,trap,all_layer_support_churn,F3_layer_token_propagation,residual_f0,-8,0.4731563421828909,0.5268436578171092,event_low,0.4218286275675035,0.5356158431423479,12,161,1695,0.38330834582708645,1.0,0.1930506329592475
B,trap,all_layer_support_churn,F3_layer_token_propagation,residual_f0,-7,0.46153846153846156,0.5384615384615384,event_low,0.4099687298906049,0.5221393441177594,12,161,1651,,,
B,trap,all_layer_support_churn,F3_layer_token_propagation,residual_f0,-6,0.42910216718266253,0.5708978328173375,event_low,0.3610041001982725,0.48916930056056945,12,161,1615,0.07546226886556721,0.9625187406296851,0.1930506329592475
B,trap,all_layer_support_churn,F3_layer_token_propagation,residual_f0,-5,0.4185161699429296,0.5814838300570704,event_low,0.3548554887960985,0.48703635890879937,12,161,1577,,,
B,trap,all_layer_support_churn,F3_layer_token_propagation,residual_f0,-4,0.4005270092226614,0.5994729907773386,event_low,0.36002119751870787,0.4361320535463069,12,161,1518,0.0024987506246876563,0.6286856571714143,0.1930506329592475
B,trap,all_layer_support_churn,F3_layer_token_propagation,residual_f0,-3,0.3811141304347826,0.6188858695652174,event_low,0.3226857461348326,0.4380914251394579,12,160,1472,,,
B,trap,all_layer_support_churn,F3_layer_token_propagation,residual_f0,-2,0.39741750358680056,0.6025824964131994,event_low,0.35431329561527586,0.4478636472561706,12,160,1394,0.005997001499250375,0.5817091454272864,0.1930506329592475
B,trap,all_layer_support_churn,F3_layer_token_propagation,residual_f0,-1,0.4375,0.5625,event_low,0.3833155369738168,0.5027048118352466,11,159,1264,,,
B,trap,all_layer_support_churn,F3_layer_token_propagation,residual_f0,0,0.4294990723562152,0.5705009276437848,event_low,0.37467854538986867,0.4930902482633291,11,159,1078,0.07596201899050475,0.9655172413793104,0.1930506329592475
B,trap,all_layer_support_churn,F3_layer_token_propagation,residual_f0,1,0.39599555061179087,0.6040044493882091,event_low,0.31860155219112435,0.4638820638820638,11,158,899,,,
B,trap,all_layer_support_churn,F3_layer_token_propagation,residual_f0,2,0.38451612903225807,0.6154838709677419,event_low,0.25336472671657406,0.5136999487619995,10,152,775,,,
B,trap,all_layer_support_churn,F3_layer_token_propagation,residual_f0,3,0.3772455089820359,0.6227544910179641,event_low,0.21608147297686234,0.5126722747541188,10,146,668,,,
B,trap,all_layer_support_churn,F3_layer_token_propagation,residual_f0,4,0.46153846153846156,0.5384615384615384,event_low,0.3062243793994394,0.5860837438423645,9,143,598,,,
B,trap,all_layer_exec_churn,F3_layer_token_propagation,residual_f0,-8,0.48672566371681414,0.5132743362831859,event_low,0.42545533883204645,0.5566269188596491,12,161,1695,0.7151424287856072,1.0,0.1930506329592475
B,trap,all_layer_exec_churn,F3_layer_token_propagation,residual_f0,-7,0.46941247728649305,0.530587522713507,event_low,0.41764578322035134,0.5266467695443564,12,161,1651,,,
B,trap,all_layer_exec_churn,F3_layer_token_propagation,residual_f0,-6,0.41919504643962846,0.5808049535603715,event_low,0.34847579894508224,0.49129329563373386,12,161,1615,0.06496751624187906,0.8750624687656172,0.1930506329592475
B,trap,all_layer_exec_churn,F3_layer_token_propagation,residual_f0,-5,0.4204185161699429,0.579581483830057,event_low,0.356619646747242,0.48844489623690973,12,161,1577,,,
B,trap,all_layer_exec_churn,F3_layer_token_propagation,residual_f0,-4,0.4090909090909091,0.5909090909090908,event_low,0.3657837629536085,0.45212381594219164,12,161,1518,0.00399800099950025,0.7451274362818591,0.1930506329592475
B,trap,all_layer_exec_churn,F3_layer_token_propagation,residual_f0,-3,0.3967391304347826,0.6032608695652174,event_low,0.3396285229628699,0.45791358307964775,12,160,1472,,,
B,trap,all_layer_exec_churn,F3_layer_token_propagation,residual_f0,-2,0.4117647058823529,0.5882352941176471,event_low,0.37018787271856757,0.4637295281315816,12,160,1394,0.019490254872563718,0.7711144427786107,0.1930506329592475
B,trap,all_layer_exec_churn,F3_layer_token_propagation,residual_f0,-1,0.4501582278481013,0.5498417721518987,event_low,0.39793102018820214,0.5082332076003424,11,159,1264,,,
B,trap,all_layer_exec_churn,F3_layer_token_propagation,residual_f0,0,0.424860853432282,0.575139146567718,event_low,0.38645498969734776,0.477311302495339,11,159,1078,0.030984507746126936,0.9300349825087456,0.1930506329592475
B,trap,all_layer_exec_churn,F3_layer_token_propagation,residual_f0,1,0.41045606229143494,0.5895439377085651,event_low,0.3257601215410691,0.4875321853111008,11,158,899,,,
B,trap,all_layer_exec_churn,F3_layer_token_propagation,residual_f0,2,0.3767741935483871,0.623225806451613,event_low,0.23652367728427037,0.49263583377047265,10,152,775,,,
B,trap,all_layer_exec_churn,F3_layer_token_propagation,residual_f0,3,0.39520958083832336,0.6047904191616766,event_low,0.23433960362781325,0.5218058465836722,10,146,668,,,
B,trap,all_layer_exec_churn,F3_layer_token_propagation,residual_f0,4,0.47324414715719065,0.5267558528428093,event_low,0.320542206504495,0.5896247225305217,9,143,598,,,
B,trap,token_support_slope,F3_layer_token_propagation,residual_f0,-8,0.5616519174041298,0.5616519174041298,event_high,0.5085201892617989,0.6196878843788436,12,161,1695,0.05747126436781609,0.9975012493753124,0.1930506329592475
B,trap,token_support_slope,F3_layer_token_propagation,residual_f0,-7,0.5227135069654755,0.5227135069654755,event_high,0.46420452813295743,0.5834487967856395,12,161,1651,,,
B,trap,token_support_slope,F3_layer_token_propagation,residual_f0,-6,0.5238390092879257,0.5238390092879257,event_high,0.45854750534295496,0.599375449302153,12,161,1615,0.5097451274362819,1.0,0.1930506329592475
B,trap,token_support_slope,F3_layer_token_propagation,residual_f0,-5,0.528852251109702,0.528852251109702,event_high,0.45806604185834127,0.6051799083909061,12,161,1577,,,
B,trap,token_support_slope,F3_layer_token_propagation,residual_f0,-4,0.5158102766798419,0.5158102766798419,event_high,0.4559696458891238,0.5769671738313665,12,161,1518,0.5907046476761619,1.0,0.1930506329592475
B,trap,token_support_slope,F3_layer_token_propagation,residual_f0,-3,0.5115489130434783,0.5115489130434783,event_high,0.45147459563994374,0.5863089139344263,12,160,1472,,,
B,trap,token_support_slope,F3_layer_token_propagation,residual_f0,-2,0.5401721664275466,0.5401721664275466,event_high,0.4757980489829805,0.6085229155207298,12,160,1394,0.27786106946526734,1.0,0.1930506329592475
B,trap,token_support_slope,F3_layer_token_propagation,residual_f0,-1,0.5007911392405063,0.5007911392405063,event_high,0.40802586920488587,0.5936455459926918,11,159,1264,,,
B,trap,token_support_slope,F3_layer_token_propagation,residual_f0,0,0.5037105751391465,0.5037105751391465,event_high,0.3872112721540466,0.6252209622854279,11,159,1078,0.9585207396301849,1.0,0.1930506329592475
B,trap,token_support_slope,F3_layer_token_propagation,residual_f0,1,0.4727474972191324,0.5272525027808677,event_low,0.37189125197621015,0.5774515180509207,11,158,899,,,
B,trap,token_support_slope,F3_layer_token_propagation,residual_f0,2,0.472258064516129,0.527741935483871,event_low,0.390544538264851,0.5640344442115559,10,152,775,,,
B,trap,token_support_slope,F3_layer_token_propagation,residual_f0,3,0.5434131736526946,0.5434131736526946,event_high,0.45495316798547886,0.6429781629140369,10,146,668,,,
B,trap,token_support_slope,F3_layer_token_propagation,residual_f0,4,0.5652173913043478,0.5652173913043478,event_high,0.4646282411746329,0.665573325595685,9,143,598,,,
B,trap,token_exec_slope,F3_layer_token_propagation,residual_f0,-8,0.5539823008849557,0.5539823008849557,event_high,0.5044157503287624,0.6047988663578964,12,161,1695,0.06596701649175413,1.0,0.1930506329592475
B,trap,token_exec_slope,F3_layer_token_propagation,residual_f0,-7,0.5221078134463961,0.5221078134463961,event_high,0.466560189374656,0.575645078873223,12,161,1651,,,
B,trap,token_exec_slope,F3_layer_token_propagation,residual_f0,-6,0.5306501547987617,0.5306501547987617,event_high,0.46165784295849005,0.5988804366434499,12,161,1615,0.37681159420289856,1.0,0.1930506329592475
B,trap,token_exec_slope,F3_layer_token_propagation,residual_f0,-5,0.5301204819277109,0.5301204819277109,event_high,0.46623328387559826,0.6050324210773939,12,161,1577,,,
B,trap,token_exec_slope,F3_layer_token_propagation,residual_f0,-4,0.5184453227931489,0.5184453227931489,event_high,0.46428516886290255,0.5752150058326743,12,161,1518,0.5067466266866567,1.0,0.1930506329592475
B,trap,token_exec_slope,F3_layer_token_propagation,residual_f0,-3,0.5101902173913043,0.5101902173913043,event_high,0.4476303941270871,0.5798439620905261,12,160,1472,,,
B,trap,token_exec_slope,F3_layer_token_propagation,residual_f0,-2,0.5344332855093257,0.5344332855093257,event_high,0.47049356179568647,0.6001493394200282,12,160,1394,0.3523238380809595,1.0,0.1930506329592475
B,trap,token_exec_slope,F3_layer_token_propagation,residual_f0,-1,0.49604430379746833,0.5039556962025317,event_low,0.40786417322834645,0.5842299840964655,11,159,1264,,,
B,trap,token_exec_slope,F3_layer_token_propagation,residual_f0,0,0.5037105751391465,0.5037105751391465,event_high,0.3817245044578185,0.6344254599106488,11,159,1078,0.9495252373813093,1.0,0.1930506329592475
B,trap,token_exec_slope,F3_layer_token_propagation,residual_f0,1,0.47163515016685204,0.5283648498331479,event_low,0.36341105428336384,0.5751919158502568,11,158,899,,,
B,trap,token_exec_slope,F3_layer_token_propagation,residual_f0,2,0.4696774193548387,0.5303225806451612,event_low,0.39143612520752025,0.5618171843220015,10,152,775,,,
B,trap,token_exec_slope,F3_layer_token_propagation,residual_f0,3,0.5449101796407185,0.5449101796407185,event_high,0.4408495400023291,0.6555949690272895,10,146,668,,,
B,trap,token_exec_slope,F3_layer_token_propagation,residual_f0,4,0.560200668896321,0.560200668896321,event_high,0.45342706502636204,0.656514101386479,9,143,598,,,
B,trap,token_margin_slope,F3_layer_token_propagation,residual_f0,-8,0.5185840707964602,0.5185840707964602,event_high,0.4469964295616369,0.5815427489443364,12,161,1695,0.6091954022988506,1.0,0.1930506329592475
B,trap,token_margin_slope,F3_layer_token_propagation,residual_f0,-7,0.5003028467595396,0.5003028467595396,event_high,0.42663444108761334,0.5722844609328057,12,161,1651,,,
B,trap,token_margin_slope,F3_layer_token_propagation,residual_f0,-6,0.4891640866873065,0.5108359133126935,event_low,0.42791654374536553,0.5521859089410643,12,161,1615,0.7606196901549226,1.0,0.1930506329592475
B,trap,token_margin_slope,F3_layer_token_propagation,residual_f0,-5,0.46670894102726695,0.5332910589727331,event_low,0.413176803489581,0.5257085046549734,12,161,1577,,,
