fold,suite,seed,reference_cap,method,calibration,alpha,scope,task,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,1,79,1,1,1.0,0.012658227848101266,0.5,0.9936708860759493,0.6363636363636364,13.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,0,80,0,3,,0.0375,0.0,,,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,0,80,0,2,,0.025,0.0,,,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,7,73,7,0,1.0,0.0,1.0,1.0,0.6883116883116884,15.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,2,78,1,6,0.5,0.07692307692307693,0.14285714285714285,0.7115384615384616,0.8181818181818181,13.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.6818181818181818,14.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,5,75,4,17,0.8,0.22666666666666666,0.19047619047619047,0.7866666666666667,0.7181818181818181,13.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,397,2,4,0.6666666666666666,0.010075566750629723,0.3333333333333333,0.8282955499580184,0.7272727272727272,12.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,388,12,0,1.0,0.0,1.0,1.0,0.6856060606060606,14.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,359,41,29,1.0,0.0807799442896936,0.5857142857142857,0.9596100278551531,0.6108647450110865,12.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,1,79,1,1,1.0,0.012658227848101266,0.5,0.9936708860759493,0.6818181818181818,14.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,0,80,0,1,,0.0125,0.0,,,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,7,73,7,0,1.0,0.0,1.0,1.0,0.7142857142857144,15.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,2,78,1,0,0.5,0.0,1.0,0.75,0.8409090909090908,14.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.712121212121212,15.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,5,75,4,0,0.8,0.0,1.0,0.9,0.7363636363636363,14.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,397,2,0,0.6666666666666666,0.0,1.0,0.8333333333333333,0.7575757575757575,13.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,388,12,0,1.0,0.0,1.0,1.0,0.75,16.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,359,40,1,0.975609756097561,0.002785515320334262,0.975609756097561,0.9864121203886134,0.6773835920177382,13.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,0,80,0,2,,0.025,0.0,,,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,7,73,6,4,0.8571428571428571,0.0547945205479452,0.6,0.901174168297456,0.7987012987012987,16.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,2,78,2,0,1.0,0.0,1.0,1.0,0.7727272727272727,16.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.6969696969696969,14.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,5,75,3,4,0.6,0.05333333333333334,0.42857142857142855,0.7733333333333334,0.8454545454545455,17.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,397,2,1,0.6666666666666666,0.0025188916876574307,0.6666666666666666,0.8320738874895045,0.6060606060606061,8.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,388,11,15,0.9166666666666666,0.03865979381443299,0.4230769230769231,0.9390034364261167,0.712121212121212,15.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,359,40,33,0.975609756097561,0.09192200557103064,0.547945205479452,0.9418438752632652,0.7572062084257207,17.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,7,73,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,2,78,1,0,0.5,0.0,1.0,0.75,1.0,21.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,77,2,0,0.6666666666666666,0.0,1.0,0.8333333333333333,0.893939393939394,17.5
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,5,75,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,397,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,388,4,0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.9734848484848485,19.5
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,359,22,0,0.5365853658536586,0.0,1.0,0.7682926829268293,0.9600886917960088,21.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,0,80,0,1,,0.0125,0.0,,,
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,2,78,2,0,1.0,0.0,1.0,1.0,0.6818181818181818,14.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.9090909090909091,19.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.6969696969696969,14.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,80,11,69,11,2,1.0,0.028985507246376812,0.8461538461538461,0.9855072463768116,0.8512396694214875,18.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,4,76,3,29,0.75,0.3815789473684211,0.09375,0.6842105263157895,0.9090909090909091,18.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,400,14,386,14,13,1.0,0.03367875647668394,0.5185185185185185,0.9831606217616581,0.7662337662337662,15.5
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,400,24,376,18,2,0.75,0.005319148936170213,0.9,0.8723404255319149,0.8333333333333334,15.5
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,388,11,0,0.9166666666666666,0.0,1.0,0.9583333333333333,0.7651515151515151,15.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,2,78,2,0,1.0,0.0,1.0,1.0,0.7045454545454546,14.5
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.9090909090909091,19.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.7272727272727272,15.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,80,11,69,10,0,0.9090909090909091,0.0,1.0,0.9545454545454546,0.8636363636363636,17.5
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,4,76,3,17,0.75,0.2236842105263158,0.15,0.7631578947368421,0.9431818181818182,19.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,400,14,386,13,3,0.9285714285714286,0.007772020725388601,0.8125,0.96039970392302,0.8116883116883117,16.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,400,24,376,18,2,0.75,0.005319148936170213,0.9,0.8723404255319149,0.850378787878788,16.5
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,388,11,0,0.9166666666666666,0.0,1.0,0.9583333333333333,0.787878787878788,16.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,2,78,2,2,1.0,0.02564102564102564,0.5,0.9871794871794872,0.7045454545454546,14.5
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.9090909090909091,19.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.7272727272727272,15.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,80,11,69,10,10,0.9090909090909091,0.14492753623188406,0.5,0.8820816864295126,0.884297520661157,18.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,4,76,3,12,0.75,0.15789473684210525,0.2,0.7960526315789473,0.9431818181818182,19.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,400,14,386,13,4,0.9285714285714286,0.010362694300518135,0.7647058823529411,0.9591043671354552,0.8214285714285714,16.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,400,24,376,18,2,0.75,0.005319148936170213,0.9,0.8723404255319149,0.8636363636363636,17.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,388,11,56,0.9166666666666666,0.14432989690721648,0.16417910447761194,0.886168384879725,0.7272727272727274,16.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,2,78,2,0,1.0,0.0,1.0,1.0,0.75,15.5
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.9242424242424242,19.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.7272727272727272,15.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,80,11,69,10,4,0.9090909090909091,0.057971014492753624,0.7142857142857143,0.9255599472990778,0.9049586776859505,18.5
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,4,76,2,0,0.5,0.0,1.0,0.75,0.9545454545454546,19.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,400,14,386,13,2,0.9285714285714286,0.0051813471502590676,0.8666666666666667,0.9616950407105848,0.8409090909090909,17.0
libero_spatial_20260909,libero_spatial,20260909,4096,v7_guard_timeband,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,400,24,376,14,2,0.5833333333333334,0.005319148936170213,0.875,0.7890070921985817,0.9147727272727274,17.5
